event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
8654,3942752,2,52,3,00:07:03.434,Pressure,Jules Koundé,France,Spain,71.2,62.3,,1.477698,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Carry,Nicholas Williams Arthuer,Spain,52.0,3.0,Dispossessed,Nicholas Williams Arthuer,Spain,False,48.8,False,False,False
8655,3942752,2,52,6,00:07:06.242,Dispossessed,Nicholas Williams Arthuer,Spain,Spain,42.6,5.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,5,0,0,11,2,1,0,Pressure,Jules Koundé,France,52.0,3.0,Duel,Jules Koundé,France,False,77.4,False,False,False
8656,3942752,2,52,6,00:07:06.242,Duel,Jules Koundé,France,France,77.5,74.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Dispossessed,Nicholas Williams Arthuer,Spain,52.0,6.0,Carry,Jules Koundé,France,True,42.5,False,False,False
8657,3942752,2,52,6,00:07:06.242,Carry,Jules Koundé,France,France,77.5,74.4,,2.523562,Regular Play,,,,,,,,,,,,False,86.0,72.2,8.780091115700339,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Duel,Jules Koundé,France,52.0,6.0,Pass,Jules Koundé,France,True,42.5,False,False,False
8658,3942752,2,52,8,00:07:08.765,Pass,Jules Koundé,France,France,86.0,72.2,,1.291574,Regular Play,N'Golo Kanté,20.20099,Ground Pass,,-1.580697,85.8,52.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Carry,Jules Koundé,France,52.0,6.0,Ball Receipt*,N'Golo Kanté,France,True,34.0,False,False,False
8659,3942752,2,52,10,00:07:10.057,Ball Receipt*,N'Golo Kanté,France,France,85.8,52.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Pass,Jules Koundé,France,52.0,8.0,Carry,N'Golo Kanté,France,True,34.2,False,False,False
8660,3942752,2,52,10,00:07:10.057,Carry,N'Golo Kanté,France,France,85.8,52.0,,0.705819,Regular Play,,,,,,,,,,,,False,90.2,53.0,4.512205669071396,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Ball Receipt*,N'Golo Kanté,France,52.0,10.0,Pass,N'Golo Kanté,France,True,34.2,False,False,False
8661,3942752,2,52,10,00:07:10.763,Pass,N'Golo Kanté,France,France,90.2,53.0,,1.535702,Regular Play,Jules Koundé,21.622673,Ground Pass,,0.6277762,107.7,65.7,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Carry,N'Golo Kanté,France,52.0,10.0,Ball Receipt*,Jules Koundé,France,True,29.799999999999997,False,False,False
8662,3942752,2,52,12,00:07:12.299,Ball Receipt*,Jules Koundé,France,France,107.7,65.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Pass,N'Golo Kanté,France,52.0,10.0,Carry,Jules Koundé,France,True,12.299999999999997,False,True,False
8663,3942752,2,52,12,00:07:12.299,Carry,Jules Koundé,France,France,107.7,65.7,,0.671871,Regular Play,,,,,,,,,,,,False,111.9,59.4,7.571657678474383,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Ball Receipt*,Jules Koundé,France,52.0,12.0,Pass,Jules Koundé,France,True,12.299999999999997,False,True,False
8664,3942752,2,52,12,00:07:12.970,Pass,Jules Koundé,France,France,111.9,59.4,,0.831529,Regular Play,Ousmane Dembélé,12.301626,Ground Pass,Incomplete,-1.5545377,112.1,47.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Carry,Jules Koundé,France,52.0,12.0,Pressure,Nicholas Williams Arthuer,Spain,False,8.099999999999994,False,True,False
8665,3942752,2,52,13,00:07:13.078,Pressure,Nicholas Williams Arthuer,Spain,France,8.4,22.5,,0.34857,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,5,0,0,11,2,1,0,Pass,Jules Koundé,France,52.0,12.0,Ball Receipt*,Ousmane Dembélé,France,False,111.6,False,False,False
8666,3942752,2,52,13,00:07:13.802,Ball Receipt*,Ousmane Dembélé,France,France,111.5,41.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,2,3,0,3,1,1,0,Pressure,Nicholas Williams Arthuer,Spain,52.0,13.0,Clearance,Aymeric Laporte,Spain,False,8.5,False,True,True
8667,3942752,2,52,13,00:07:13.802,Clearance,Aymeric Laporte,Spain,France,8.0,33.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Ousmane Dembélé,France,52.0,13.0,Pass,Ousmane Dembélé,France,False,112.0,False,False,False
8668,3942752,2,52,44,00:07:44.257,Pass,Ousmane Dembélé,France,France,120.0,80.0,,1.672449,From Corner,Aurélien Djani Tchouaméni,43.36323,High Pass,,-1.7586942,111.9,37.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,2,3,0,3,1,1,0,Clearance,Aymeric Laporte,Spain,52.0,13.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,0.0,False,True,False
8669,3942752,2,52,45,00:07:45.929,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,111.9,37.4,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Pass,Ousmane Dembélé,France,52.0,44.0,Shot,Aurélien Djani Tchouaméni,France,True,8.099999999999994,False,True,False
8670,3942752,2,52,45,00:07:45.929,Shot,Aurélien Djani Tchouaméni,France,France,111.9,37.4,,0.79793,From Corner,,,,,,,,Saved,0.08108944,Head,Normal,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,52.0,45.0,Goal Keeper,Unai Simón Mendibil,Spain,False,8.099999999999994,False,True,False
8671,3942752,2,52,46,00:07:46.727,Goal Keeper,Unai Simón Mendibil,Spain,Spain,1.1,40.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Shot,Aurélien Djani Tchouaméni,France,52.0,45.0,Pass,Unai Simón Mendibil,Spain,True,118.9,False,False,False
8672,3942752,2,53,2,00:08:02.501,Pass,Unai Simón Mendibil,Spain,Spain,6.4,36.7,,1.418495,From Keeper,Fabián Ruiz Peña,22.701982,Ground Pass,,-0.01321509,29.1,36.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,5,0,0,11,2,0,0,Goal Keeper,Unai Simón Mendibil,Spain,52.0,46.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,113.6,False,False,False
8673,3942752,2,53,3,00:08:03.919,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,29.1,36.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,5,0,0,11,2,2,0,Pass,Unai Simón Mendibil,Spain,53.0,2.0,Pass,Fabián Ruiz Peña,Spain,True,90.9,False,False,False
8674,3942752,2,53,4,00:08:04.301,Pass,Fabián Ruiz Peña,Spain,Spain,28.6,34.2,,1.197787,From Keeper,Aymeric Laporte,17.17673,Ground Pass,,-2.0552742,20.6,19.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,5,0,0,11,2,2,0,Ball Receipt*,Fabián Ruiz Peña,Spain,53.0,3.0,Ball Receipt*,Aymeric Laporte,Spain,True,91.4,False,False,False
8675,3942752,2,53,5,00:08:05.498,Ball Receipt*,Aymeric Laporte,Spain,Spain,20.6,19.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,Fabián Ruiz Peña,Spain,53.0,4.0,Carry,Aymeric Laporte,Spain,True,99.4,False,False,False
8676,3942752,2,53,5,00:08:05.498,Carry,Aymeric Laporte,Spain,Spain,20.6,19.0,True,7.38123,From Keeper,,,,,,,,,,,,False,64.5,12.5,44.3785984456472,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Aymeric Laporte,Spain,53.0,5.0,Pressure,Randal Kolo Muani,France,False,99.4,False,False,False
8677,3942752,2,53,7,00:08:07.601,Pressure,Randal Kolo Muani,France,Spain,91.5,63.7,,1.841048,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,2,3,0,3,1,0,1,Carry,Aymeric Laporte,Spain,53.0,5.0,Pass,Aymeric Laporte,Spain,False,28.5,False,False,False
8678,3942752,2,53,12,00:08:12.880,Pass,Aymeric Laporte,Spain,Spain,64.5,12.5,,2.14618,From Keeper,Marc Cucurella Saseta,23.57626,Ground Pass,,-0.2573237,87.3,6.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,1,5,0,0,11,2,0,0,Pressure,Randal Kolo Muani,France,53.0,7.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,55.5,False,False,False
8679,3942752,2,53,15,00:08:15.026,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,87.3,6.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,Aymeric Laporte,Spain,53.0,12.0,Carry,Marc Cucurella Saseta,Spain,True,32.7,False,False,False
8680,3942752,2,53,15,00:08:15.026,Carry,Marc Cucurella Saseta,Spain,Spain,87.3,6.5,,7.751691,From Keeper,,,,,,,,,,,,False,92.2,43.8,37.620473149602994,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,53.0,15.0,Pass,Marc Cucurella Saseta,Spain,True,32.7,False,False,False
8681,3942752,2,53,22,00:08:22.777,Pass,Marc Cucurella Saseta,Spain,Spain,92.2,43.8,,1.099478,From Keeper,Daniel Olmo Carvajal,10.420173,Ground Pass,,2.0387359,87.5,53.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,1,5,0,0,11,2,0,0,Carry,Marc Cucurella Saseta,Spain,53.0,15.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,27.799999999999997,False,False,False
8682,3942752,2,53,23,00:08:23.877,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,87.5,53.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,5,0,0,11,2,2,1,Pass,Marc Cucurella Saseta,Spain,53.0,22.0,Carry,Daniel Olmo Carvajal,Spain,True,32.5,False,False,False
8683,3942752,2,53,23,00:08:23.877,Carry,Daniel Olmo Carvajal,Spain,Spain,87.5,53.1,,0.373503,From Keeper,,,,,,,,,,,,False,90.1,54.0,2.7513632984395153,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,5,0,0,11,2,2,1,Ball Receipt*,Daniel Olmo Carvajal,Spain,53.0,23.0,Pass,Daniel Olmo Carvajal,Spain,True,32.5,False,False,False
8684,3942752,2,53,24,00:08:24.250,Pass,Daniel Olmo Carvajal,Spain,Spain,90.1,54.0,,1.109076,From Keeper,Lamine Yamal Nasraoui Ebana,8.286133,Ground Pass,,1.2643118,92.6,61.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,2,1,1,5,0,0,11,2,2,1,Carry,Daniel Olmo Carvajal,Spain,53.0,23.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,29.900000000000006,False,False,False
8685,3942752,2,53,25,00:08:25.359,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,92.6,61.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Pass,Daniel Olmo Carvajal,Spain,53.0,24.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,27.400000000000006,False,False,False
8686,3942752,2,53,25,00:08:25.359,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,92.6,61.9,,0.526436,From Keeper,,,,,,,,,,,,False,92.6,66.2,4.300000000000004,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,53.0,25.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,True,27.400000000000006,False,False,False
8687,3942752,2,53,25,00:08:25.886,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,92.6,66.2,,1.422418,From Keeper,Jesús Navas González,13.355523,Ground Pass,,0.19592713,105.7,68.8,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,5,0,0,11,2,0,1,Carry,Lamine Yamal Nasraoui Ebana,Spain,53.0,25.0,Pressure,Theo Bernard François Hernández,France,False,27.400000000000006,False,False,False
8688,3942752,2,53,26,00:08:26.933,Pressure,Theo Bernard François Hernández,France,Spain,14.2,12.7,,0.332602,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,53.0,25.0,Ball Receipt*,Jesús Navas González,Spain,False,105.8,False,False,False
8689,3942752,2,53,27,00:08:27.265,Ball Receipt*,Jesús Navas González,Spain,Spain,105.7,68.8,True,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Pressure,Theo Bernard François Hernández,France,53.0,26.0,Dribble,Jesús Navas González,Spain,True,14.299999999999997,False,True,True
8690,3942752,2,53,27,00:08:27.265,Dribble,Jesús Navas González,Spain,Spain,105.9,68.0,True,0.0,From Keeper,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Ball Receipt*,Jesús Navas González,Spain,53.0,27.0,Duel,Theo Bernard François Hernández,France,False,14.099999999999994,False,True,False
8691,3942752,2,53,27,00:08:27.265,Duel,Theo Bernard François Hernández,France,France,14.2,12.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Dribble,Jesús Navas González,Spain,53.0,27.0,Carry,Theo Bernard François Hernández,France,True,105.8,False,False,False
8692,3942752,2,53,27,00:08:27.265,Carry,Theo Bernard François Hernández,France,France,14.2,12.1,True,3.210728,Regular Play,,,,,,,,,,,,False,9.7,1.8,11.24010676105881,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Duel,Theo Bernard François Hernández,France,53.0,27.0,Pressure,Jesús Navas González,Spain,False,105.8,False,False,False
8693,3942752,2,53,29,00:08:29.925,Pressure,Jesús Navas González,Spain,France,108.1,77.9,,0.721057,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,1,5,0,0,11,2,0,0,Carry,Theo Bernard François Hernández,France,53.0,27.0,Pass,Theo Bernard François Hernández,France,False,11.900000000000006,False,True,False
8694,3942752,2,53,30,00:08:30.476,Pass,Theo Bernard François Hernández,France,France,9.7,1.8,True,1.114883,Regular Play,Adrien Rabiot,10.100495,Ground Pass,,1.5608957,9.8,11.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Pressure,Jesús Navas González,Spain,53.0,29.0,Ball Receipt*,Adrien Rabiot,France,True,110.3,False,False,True
8695,3942752,2,53,31,00:08:31.591,Ball Receipt*,Adrien Rabiot,France,France,9.8,11.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Pass,Theo Bernard François Hernández,France,53.0,30.0,Carry,Adrien Rabiot,France,True,110.2,False,False,False
8696,3942752,2,53,31,00:08:31.591,Carry,Adrien Rabiot,France,France,9.8,11.9,True,4.459735,Regular Play,,,,,,,,,,,,False,18.9,16.8,10.335376142163378,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Ball Receipt*,Adrien Rabiot,France,53.0,31.0,Pressure,Álvaro Borja Morata Martín,Spain,False,110.2,False,False,False
8697,3942752,2,53,33,00:08:33.671,Pressure,Álvaro Borja Morata Martín,Spain,France,102.8,62.4,,1.499944,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,5,0,0,11,2,1,0,Carry,Adrien Rabiot,France,53.0,31.0,Foul Committed,Álvaro Borja Morata Martín,Spain,True,17.200000000000003,False,True,False
8698,3942752,2,53,36,00:08:36.051,Foul Committed,Álvaro Borja Morata Martín,Spain,France,101.2,63.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,5,0,0,11,2,1,0,Pressure,Álvaro Borja Morata Martín,Spain,53.0,33.0,Foul Won,Adrien Rabiot,France,False,18.799999999999997,False,True,False
8699,3942752,2,53,36,00:08:36.051,Foul Won,Adrien Rabiot,France,France,18.9,16.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Foul Committed,Álvaro Borja Morata Martín,Spain,53.0,36.0,Pass,Adrien Rabiot,France,True,101.1,False,False,False
8700,3942752,2,53,38,00:08:38.657,Pass,Adrien Rabiot,France,France,18.4,12.7,,1.243774,From Free Kick,Theo Bernard François Hernández,14.449913,Ground Pass,,-0.08314123,32.8,11.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Foul Won,Adrien Rabiot,France,53.0,36.0,Ball Receipt*,Theo Bernard François Hernández,France,True,101.6,False,False,False
8701,3942752,2,53,39,00:08:39.901,Ball Receipt*,Theo Bernard François Hernández,France,France,32.8,11.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Pass,Adrien Rabiot,France,53.0,38.0,Carry,Theo Bernard François Hernández,France,True,87.2,False,False,False
8702,3942752,2,53,39,00:08:39.901,Carry,Theo Bernard François Hernández,France,France,32.8,11.5,,0.697738,From Free Kick,,,,,,,,,,,,False,34.4,12.2,1.746424919657299,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Ball Receipt*,Theo Bernard François Hernández,France,53.0,39.0,Pass,Theo Bernard François Hernández,France,True,87.2,False,False,False
8703,3942752,2,53,40,00:08:40.598,Pass,Theo Bernard François Hernández,France,France,34.4,12.2,,0.824051,From Free Kick,N'Golo Kanté,8.829496,Ground Pass,,1.7992929,32.4,20.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,2,3,0,3,1,1,0,Carry,Theo Bernard François Hernández,France,53.0,39.0,Ball Receipt*,N'Golo Kanté,France,True,85.6,False,False,False
8704,3942752,2,53,41,00:08:41.422,Ball Receipt*,N'Golo Kanté,France,France,32.4,20.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Pass,Theo Bernard François Hernández,France,53.0,40.0,Carry,N'Golo Kanté,France,True,87.6,False,False,False
8705,3942752,2,53,41,00:08:41.422,Carry,N'Golo Kanté,France,France,32.4,20.8,,3.709552,From Free Kick,,,,,,,,,,,,False,40.5,28.3,11.039021695784461,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Ball Receipt*,N'Golo Kanté,France,53.0,41.0,Pass,N'Golo Kanté,France,True,87.6,False,False,False
8706,3942752,2,53,45,00:08:45.132,Pass,N'Golo Kanté,France,France,40.5,28.3,,1.62886,From Free Kick,Jules Koundé,39.208164,Ground Pass,,1.550391,41.3,67.5,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Carry,N'Golo Kanté,France,53.0,41.0,Ball Receipt*,Jules Koundé,France,True,79.5,False,False,False
8707,3942752,2,53,46,00:08:46.761,Ball Receipt*,Jules Koundé,France,France,41.3,67.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Pass,N'Golo Kanté,France,53.0,45.0,Carry,Jules Koundé,France,True,78.7,False,False,False
8708,3942752,2,53,46,00:08:46.761,Carry,Jules Koundé,France,France,41.3,67.5,,1.466515,From Free Kick,,,,,,,,,,,,False,44.7,69.3,3.8470768123342727,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Ball Receipt*,Jules Koundé,France,53.0,46.0,Pass,Jules Koundé,France,True,78.7,False,False,False
8709,3942752,2,53,48,00:08:48.227,Pass,Jules Koundé,France,France,44.7,69.3,,1.209939,From Free Kick,Ousmane Dembélé,19.581879,Ground Pass,,0.3492073,63.1,76.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,2,3,0,3,1,1,0,Carry,Jules Koundé,France,53.0,46.0,Ball Receipt*,Ousmane Dembélé,France,True,75.3,False,False,False
8710,3942752,2,53,49,00:08:49.437,Ball Receipt*,Ousmane Dembélé,France,France,63.1,76.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,2,3,0,3,1,1,0,Pass,Jules Koundé,France,53.0,48.0,Carry,Ousmane Dembélé,France,True,56.9,False,False,False
8711,3942752,2,53,49,00:08:49.437,Carry,Ousmane Dembélé,France,France,63.1,76.0,,0.958427,From Free Kick,,,,,,,,,,,,False,57.4,74.6,5.869412236331679,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,2,3,0,3,1,1,0,Ball Receipt*,Ousmane Dembélé,France,53.0,49.0,Pass,Ousmane Dembélé,France,True,56.9,False,False,False
8712,3942752,2,53,50,00:08:50.396,Pass,Ousmane Dembélé,France,France,57.4,74.6,,2.030922,From Free Kick,Aurélien Djani Tchouaméni,19.188799,Ground Pass,,-2.0530899,48.5,57.6,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,-1,2,3,0,3,1,1,0,Carry,Ousmane Dembélé,France,53.0,49.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,62.6,False,False,False
8713,3942752,2,53,52,00:08:52.427,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,48.5,57.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Pass,Ousmane Dembélé,France,53.0,50.0,Carry,Aurélien Djani Tchouaméni,France,True,71.5,False,False,False
8714,3942752,2,53,52,00:08:52.427,Carry,Aurélien Djani Tchouaméni,France,France,48.5,57.6,,2.585159,From Free Kick,,,,,,,,,,,,False,61.3,53.0,13.60147050873544,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,53.0,52.0,Pass,Aurélien Djani Tchouaméni,France,True,71.5,False,False,False
8715,3942752,2,53,55,00:08:55.012,Pass,Aurélien Djani Tchouaméni,France,France,61.3,53.0,,0.841139,From Free Kick,N'Golo Kanté,14.280056,Ground Pass,,0.6463022,72.7,61.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Carry,Aurélien Djani Tchouaméni,France,53.0,52.0,Pressure,Marc Cucurella Saseta,Spain,False,58.7,False,False,False
8716,3942752,2,53,55,00:08:55.726,Pressure,Marc Cucurella Saseta,Spain,France,45.9,17.8,,0.324578,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,1,5,0,0,11,2,0,0,Pass,Aurélien Djani Tchouaméni,France,53.0,55.0,Ball Receipt*,N'Golo Kanté,France,False,74.1,False,False,False
8717,3942752,2,53,55,00:08:55.853,Ball Receipt*,N'Golo Kanté,France,France,72.7,61.6,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Pressure,Marc Cucurella Saseta,Spain,53.0,55.0,Pass,N'Golo Kanté,France,True,47.3,False,False,True
8718,3942752,2,53,55,00:08:55.853,Pass,N'Golo Kanté,France,France,72.4,62.1,True,1.407448,From Free Kick,Aurélien Djani Tchouaméni,11.186599,Ground Pass,,-2.3056047,64.9,53.8,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Ball Receipt*,N'Golo Kanté,France,53.0,55.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,47.599999999999994,False,False,False
8719,3942752,2,53,57,00:08:57.260,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,64.9,53.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Pass,N'Golo Kanté,France,53.0,55.0,Carry,Aurélien Djani Tchouaméni,France,True,55.099999999999994,False,False,False
8720,3942752,2,53,57,00:08:57.260,Carry,Aurélien Djani Tchouaméni,France,France,64.9,53.8,,0.7386,From Free Kick,,,,,,,,,,,,False,69.8,53.4,4.916299421312734,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,2,1,-1,2,3,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,53.0,57.0,Pass,Aurélien Djani Tchouaméni,France,True,55.099999999999994,False,False,False
