event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Netherlands_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
1761,3942819,2,46,13,00:01:13.426,Pass,Marc Guehi,England,England,43.4,22.4,,1.325851,From Free Kick,Jude Bellingham,16.03122,Ground Pass,,-0.8648764,53.8,10.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Marc Guehi,England,46.0,11.0,Ball Receipt*,Jude Bellingham,England,True,76.6,False,False,False
1762,3942819,2,46,14,00:01:14.752,Ball Receipt*,Jude Bellingham,England,England,53.8,10.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Pass,Marc Guehi,England,46.0,13.0,Carry,Jude Bellingham,England,True,66.2,False,False,False
1763,3942819,2,46,14,00:01:14.752,Carry,Jude Bellingham,England,England,53.8,10.2,,1.926027,From Free Kick,,,,,,,,,,,,False,50.9,12.8,3.894868418830089,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Ball Receipt*,Jude Bellingham,England,46.0,14.0,Pass,Jude Bellingham,England,True,66.2,False,False,False
1764,3942819,2,46,16,00:01:16.678,Pass,Jude Bellingham,England,England,50.9,12.8,,1.670834,From Free Kick,Marc Guehi,18.816216,Ground Pass,,2.811439,33.1,18.9,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Carry,Jude Bellingham,England,46.0,14.0,Ball Receipt*,Marc Guehi,England,True,69.1,False,False,False
1765,3942819,2,46,18,00:01:18.349,Ball Receipt*,Marc Guehi,England,England,33.1,18.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Jude Bellingham,England,46.0,16.0,Carry,Marc Guehi,England,True,86.9,False,False,False
1766,3942819,2,46,18,00:01:18.349,Carry,Marc Guehi,England,England,33.1,18.9,,1.105616,From Free Kick,,,,,,,,,,,,False,29.6,25.5,7.4706090782479055,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Marc Guehi,England,46.0,18.0,Pass,Marc Guehi,England,True,86.9,False,False,False
1767,3942819,2,46,19,00:01:19.454,Pass,Marc Guehi,England,England,29.6,25.5,,1.309095,From Free Kick,John Stones,32.22437,Ground Pass,,1.2421764,40.0,56.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Marc Guehi,England,46.0,18.0,Ball Receipt*,John Stones,England,True,90.4,False,False,False
1768,3942819,2,46,20,00:01:20.763,Ball Receipt*,John Stones,England,England,40.0,56.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Marc Guehi,England,46.0,19.0,Carry,John Stones,England,True,80.0,False,False,False
1769,3942819,2,46,20,00:01:20.763,Carry,John Stones,England,England,40.0,56.0,,3.383048,From Free Kick,,,,,,,,,,,,False,40.3,55.1,0.9486832980505115,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,John Stones,England,46.0,20.0,Pass,John Stones,England,True,80.0,False,False,False
1770,3942819,2,46,24,00:01:24.146,Pass,John Stones,England,England,40.3,55.1,,1.461521,From Free Kick,Kobbie Mainoo,10.914211,Ground Pass,,0.24053425,50.9,57.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,John Stones,England,46.0,20.0,Ball Receipt*,Kobbie Mainoo,England,True,79.7,False,False,False
1771,3942819,2,46,25,00:01:25.608,Ball Receipt*,Kobbie Mainoo,England,England,50.9,57.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,John Stones,England,46.0,24.0,Carry,Kobbie Mainoo,England,True,69.1,False,False,False
1772,3942819,2,46,25,00:01:25.608,Carry,Kobbie Mainoo,England,England,50.9,57.7,True,1.683471,From Free Kick,,,,,,,,,,,,False,37.2,76.9,23.58664876577425,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Kobbie Mainoo,England,46.0,25.0,Pressure,Joey Veerman,Netherlands,False,69.1,False,False,False
1773,3942819,2,46,26,00:01:26.645,Pressure,Joey Veerman,Netherlands,England,74.4,5.8,,0.875986,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Carry,Kobbie Mainoo,England,46.0,25.0,Pass,Kobbie Mainoo,England,False,45.599999999999994,False,False,False
1774,3942819,2,46,27,00:01:27.291,Pass,Kobbie Mainoo,England,England,37.2,76.9,True,0.229818,From Free Kick,,6.9,Ground Pass,Incomplete,0.0,44.1,76.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pressure,Joey Veerman,Netherlands,46.0,26.0,Block,Joey Veerman,Netherlands,False,82.8,False,False,True
1775,3942819,2,46,27,00:01:27.521,Block,Joey Veerman,Netherlands,England,76.0,3.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pass,Kobbie Mainoo,England,46.0,27.0,Pass,Kyle Walker,England,False,44.0,False,False,False
1776,3942819,2,46,55,00:01:55.613,Pass,Kyle Walker,England,England,35.7,80.0,,2.827021,From Throw In,Jordan Pickford,41.84746,Low Pass,,-2.4085999,4.6,52.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,3,0,5,3,0,0,Block,Joey Veerman,Netherlands,46.0,27.0,Ball Receipt*,Jordan Pickford,England,True,84.3,False,False,False
1777,3942819,2,46,58,00:01:58.440,Ball Receipt*,Jordan Pickford,England,England,4.6,52.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,2,3,0,5,3,0,0,Pass,Kyle Walker,England,46.0,55.0,Carry,Jordan Pickford,England,True,115.4,False,False,False
1778,3942819,2,46,58,00:01:58.440,Carry,Jordan Pickford,England,England,4.6,52.0,,1.279951,From Throw In,,,,,,,,,,,,False,9.0,47.4,6.36553218513582,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Jordan Pickford,England,46.0,58.0,Pass,Jordan Pickford,England,True,115.4,False,False,False
1779,3942819,2,46,59,00:01:59.720,Pass,Jordan Pickford,England,England,9.0,47.4,,2.900473,From Throw In,Luke Shaw,44.181442,Ground Pass,,-0.734161,41.8,17.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,2,3,0,5,3,0,0,Carry,Jordan Pickford,England,46.0,58.0,Ball Receipt*,Luke Shaw,England,True,111.0,False,False,False
1780,3942819,2,47,2,00:02:02.621,Ball Receipt*,Luke Shaw,England,England,41.8,17.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Jordan Pickford,England,46.0,59.0,Carry,Luke Shaw,England,True,78.2,False,False,False
1781,3942819,2,47,2,00:02:02.621,Carry,Luke Shaw,England,England,41.8,17.8,,3.69164,From Throw In,,,,,,,,,,,,False,59.5,11.2,18.8904737897174,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Luke Shaw,England,47.0,2.0,Pass,Luke Shaw,England,True,78.2,False,False,False
1782,3942819,2,47,6,00:02:06.312,Pass,Luke Shaw,England,England,59.5,11.2,,3.003888,From Throw In,Jude Bellingham,46.52752,High Pass,,0.03439503,106.0,12.8,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Luke Shaw,England,47.0,2.0,Pressure,Stefan de Vrij,Netherlands,False,60.5,False,False,False
1783,3942819,2,47,9,00:02:09.150,Pressure,Stefan de Vrij,Netherlands,England,12.9,64.7,,1.7279,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,1,9,5,1,0,Pass,Luke Shaw,England,47.0,6.0,Ball Receipt*,Jude Bellingham,England,False,107.1,False,False,False
1784,3942819,2,47,9,00:02:09.316,Ball Receipt*,Jude Bellingham,England,England,106.0,12.8,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Pressure,Stefan de Vrij,Netherlands,47.0,9.0,Carry,Jude Bellingham,England,True,14.0,False,True,True
1785,3942819,2,47,9,00:02:09.316,Carry,Jude Bellingham,England,England,106.0,12.8,True,0.011666001,From Throw In,,,,,,,,,,,,False,112.1,12.8,6.099999999999994,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Ball Receipt*,Jude Bellingham,England,47.0,9.0,Miscontrol,Jude Bellingham,England,True,14.0,False,True,False
1786,3942819,2,47,9,00:02:09.328,Miscontrol,Jude Bellingham,England,England,112.1,12.8,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Carry,Jude Bellingham,England,47.0,9.0,Pressure,Jude Bellingham,England,True,7.900000000000006,False,True,False
1787,3942819,2,47,10,00:02:10.793,Pressure,Jude Bellingham,England,England,114.9,11.2,True,0.45221,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,2,3,0,5,3,3,0,Miscontrol,Jude Bellingham,England,47.0,9.0,Pass,Virgil van Dijk,Netherlands,False,5.099999999999994,False,True,False
1788,3942819,2,47,33,00:02:33.044,Pass,Virgil van Dijk,Netherlands,Netherlands,4.2,34.2,,0.970121,From Goal Kick,Bart Verbruggen,7.7162166,Ground Pass,,1.6356404,3.7,41.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Pressure,Jude Bellingham,England,47.0,10.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,115.8,False,False,False
1789,3942819,2,47,34,00:02:34.014,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,3.7,41.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,1,1,9,5,0,0,Pass,Virgil van Dijk,Netherlands,47.0,33.0,Pass,Bart Verbruggen,Netherlands,True,116.3,False,False,False
1790,3942819,2,47,35,00:02:35.489,Pass,Bart Verbruggen,Netherlands,Netherlands,3.7,41.9,,1.124023,From Goal Kick,Virgil van Dijk,19.394072,Ground Pass,,-1.1625193,11.4,24.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,47.0,34.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,116.3,False,False,False
1791,3942819,2,47,36,00:02:36.613,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,11.4,24.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Pass,Bart Verbruggen,Netherlands,47.0,35.0,Carry,Virgil van Dijk,Netherlands,True,108.6,False,False,False
1792,3942819,2,47,36,00:02:36.613,Carry,Virgil van Dijk,Netherlands,Netherlands,11.4,24.1,,2.062628,From Goal Kick,,,,,,,,,,,,False,26.0,15.0,17.203778654702578,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,47.0,36.0,Pass,Virgil van Dijk,Netherlands,True,108.6,False,False,False
1793,3942819,2,47,38,00:02:38.676,Pass,Virgil van Dijk,Netherlands,Netherlands,26.0,15.0,,1.563145,From Goal Kick,Nathan Aké,21.064188,Ground Pass,,-0.6235607,43.1,2.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,3,1,1,9,5,0,0,Carry,Virgil van Dijk,Netherlands,47.0,36.0,Ball Receipt*,Nathan Aké,Netherlands,True,94.0,False,False,False
1794,3942819,2,47,40,00:02:40.239,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,43.1,2.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Pass,Virgil van Dijk,Netherlands,47.0,38.0,Carry,Nathan Aké,Netherlands,True,76.9,False,False,False
1795,3942819,2,47,40,00:02:40.239,Carry,Nathan Aké,Netherlands,Netherlands,43.1,2.7,,0.93241,From Goal Kick,,,,,,,,,,,,False,44.2,0.1,2.8231188426986216,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Ball Receipt*,Nathan Aké,Netherlands,47.0,40.0,Pass,Nathan Aké,Netherlands,True,76.9,False,False,False
1796,3942819,2,47,41,00:02:41.172,Pass,Nathan Aké,Netherlands,Netherlands,44.2,0.1,,3.621292,From Goal Kick,Cody Mathès Gakpo,68.23584,High Pass,Incomplete,0.29440457,109.5,19.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Carry,Nathan Aké,Netherlands,47.0,40.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,75.8,False,False,False
1797,3942819,2,47,44,00:02:44.793,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,76.7,2.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,3,1,1,9,5,3,0,Pass,Nathan Aké,Netherlands,47.0,41.0,Ball Recovery,Jordan Pickford,England,False,43.3,False,False,False
1798,3942819,2,47,44,00:02:44.793,Ball Recovery,Jordan Pickford,England,England,10.6,60.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,47.0,44.0,Carry,Jordan Pickford,England,True,109.4,False,False,False
1799,3942819,2,47,44,00:02:44.793,Carry,Jordan Pickford,England,England,10.6,60.2,,1.111953,Regular Play,,,,,,,,,,,,False,12.1,53.1,7.256721022610695,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,2,3,0,5,3,0,0,Ball Recovery,Jordan Pickford,England,47.0,44.0,Pass,Jordan Pickford,England,True,109.4,False,False,False
1800,3942819,2,47,45,00:02:45.905,Pass,Jordan Pickford,England,England,12.1,53.1,,1.802934,Regular Play,Marc Guehi,25.158895,Ground Pass,,-1.0324218,25.0,31.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,2,3,0,5,3,0,0,Carry,Jordan Pickford,England,47.0,44.0,Ball Receipt*,Marc Guehi,England,True,107.9,False,False,False
1801,3942819,2,47,47,00:02:47.708,Ball Receipt*,Marc Guehi,England,England,25.0,31.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Jordan Pickford,England,47.0,45.0,Carry,Marc Guehi,England,True,95.0,False,False,False
1802,3942819,2,47,47,00:02:47.708,Carry,Marc Guehi,England,England,25.0,31.5,,2.660417,Regular Play,,,,,,,,,,,,False,30.5,32.3,5.5578772926361015,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Marc Guehi,England,47.0,47.0,Pass,Marc Guehi,England,True,95.0,False,False,False
1803,3942819,2,47,50,00:02:50.368,Pass,Marc Guehi,England,England,30.5,32.3,,1.295616,Regular Play,Declan Rice,13.427211,Ground Pass,,0.9600704,38.2,43.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Marc Guehi,England,47.0,47.0,Ball Receipt*,Declan Rice,England,True,89.5,False,False,False
1804,3942819,2,47,51,00:02:51.664,Ball Receipt*,Declan Rice,England,England,38.2,43.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,Marc Guehi,England,47.0,50.0,Pass,Declan Rice,England,True,81.8,False,False,False
1805,3942819,2,47,51,00:02:51.664,Pass,Declan Rice,England,England,38.2,43.3,,1.266896,Regular Play,Marc Guehi,19.13766,Ground Pass,,-1.8677585,32.6,25.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Declan Rice,England,47.0,51.0,Ball Receipt*,Marc Guehi,England,True,81.8,False,False,False
1806,3942819,2,47,52,00:02:52.931,Ball Receipt*,Marc Guehi,England,England,32.6,25.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Declan Rice,England,47.0,51.0,Carry,Marc Guehi,England,True,87.4,False,False,False
1807,3942819,2,47,52,00:02:52.931,Carry,Marc Guehi,England,England,32.6,25.0,,1.966189,Regular Play,,,,,,,,,,,,False,32.6,25.7,0.6999999999999993,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Marc Guehi,England,47.0,52.0,Pass,Marc Guehi,England,True,87.4,False,False,False
1808,3942819,2,47,54,00:02:54.897,Pass,Marc Guehi,England,England,32.6,25.7,,1.677429,Regular Play,John Stones,34.59046,Ground Pass,,1.498459,35.1,60.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Marc Guehi,England,47.0,52.0,Ball Receipt*,John Stones,England,True,87.4,False,False,False
1809,3942819,2,47,56,00:02:56.574,Ball Receipt*,John Stones,England,England,35.1,60.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Marc Guehi,England,47.0,54.0,Carry,John Stones,England,True,84.9,False,False,False
1810,3942819,2,47,56,00:02:56.574,Carry,John Stones,England,England,35.1,60.2,,5.641888,Regular Play,,,,,,,,,,,,False,43.4,56.6,9.047098982546835,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,John Stones,England,47.0,56.0,Pass,John Stones,England,True,84.9,False,False,False
1811,3942819,2,48,2,00:03:02.216,Pass,John Stones,England,England,43.4,56.6,,1.36473,Regular Play,Marc Guehi,22.11651,Ground Pass,,-1.9555008,35.1,36.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,John Stones,England,47.0,56.0,Ball Receipt*,Marc Guehi,England,True,76.6,False,False,False
1812,3942819,2,48,3,00:03:03.581,Ball Receipt*,Marc Guehi,England,England,35.1,36.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,John Stones,England,48.0,2.0,Carry,Marc Guehi,England,True,84.9,False,False,False
1813,3942819,2,48,3,00:03:03.581,Carry,Marc Guehi,England,England,35.1,36.1,,0.396098,Regular Play,,,,,,,,,,,,False,35.1,36.1,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Marc Guehi,England,48.0,3.0,Pass,Marc Guehi,England,True,84.9,False,False,False
1814,3942819,2,48,3,00:03:03.977,Pass,Marc Guehi,England,England,35.1,36.1,,1.430706,Regular Play,Declan Rice,19.38685,Ground Pass,,-1.234365,41.5,17.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Marc Guehi,England,48.0,3.0,Ball Receipt*,Declan Rice,England,True,84.9,False,False,False
1815,3942819,2,48,5,00:03:05.408,Ball Receipt*,Declan Rice,England,England,41.5,17.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Pass,Marc Guehi,England,48.0,3.0,Carry,Declan Rice,England,True,78.5,False,False,False
1816,3942819,2,48,5,00:03:05.408,Carry,Declan Rice,England,England,41.5,17.8,,3.115565,Regular Play,,,,,,,,,,,,False,44.1,19.4,3.0528675044947495,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Declan Rice,England,48.0,5.0,Pass,Declan Rice,England,True,78.5,False,False,False
1817,3942819,2,48,8,00:03:08.523,Pass,Declan Rice,England,England,44.1,19.4,,1.727354,Regular Play,John Stones,41.112164,Ground Pass,,1.5951225,43.1,60.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,2,3,0,5,3,0,0,Carry,Declan Rice,England,48.0,5.0,Ball Receipt*,John Stones,England,True,75.9,False,False,False
1818,3942819,2,48,10,00:03:10.251,Ball Receipt*,John Stones,England,England,43.1,60.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,Declan Rice,England,48.0,8.0,Carry,John Stones,England,True,76.9,False,False,False
1819,3942819,2,48,10,00:03:10.251,Carry,John Stones,England,England,43.1,60.5,True,3.817875,Regular Play,,,,,,,,,,,,False,56.9,71.2,17.462244987400673,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,John Stones,England,48.0,10.0,Pressure,Wout Weghorst,Netherlands,False,76.9,False,False,False
1820,3942819,2,48,13,00:03:13.433,Pressure,Wout Weghorst,Netherlands,England,63.2,12.4,,0.907789,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,3,1,1,9,5,1,0,Carry,John Stones,England,48.0,10.0,Pass,John Stones,England,False,56.8,False,False,False
1821,3942819,2,48,14,00:03:14.068,Pass,John Stones,England,England,56.9,71.2,True,1.71373,Regular Play,Kyle Walker,23.0532,Ground Pass,,0.31763536,78.8,78.4,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pressure,Wout Weghorst,Netherlands,48.0,13.0,Ball Receipt*,Kyle Walker,England,True,63.1,False,False,True
1822,3942819,2,48,15,00:03:15.782,Ball Receipt*,Kyle Walker,England,England,78.8,78.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,3,0,5,3,0,0,Pass,John Stones,England,48.0,14.0,Carry,Kyle Walker,England,True,41.2,False,False,False
1823,3942819,2,48,15,00:03:15.782,Carry,Kyle Walker,England,England,78.8,78.4,,0.798392,Regular Play,,,,,,,,,,,,False,78.8,79.0,0.5999999999999943,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,3,0,5,3,0,0,Ball Receipt*,Kyle Walker,England,48.0,15.0,Pass,Kyle Walker,England,True,41.2,False,False,False
1824,3942819,2,48,16,00:03:16.581,Pass,Kyle Walker,England,England,78.8,79.0,,0.259611,Regular Play,,5.894065,Ground Pass,Incomplete,-2.884269,73.1,77.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,3,0,5,3,0,0,Carry,Kyle Walker,England,48.0,15.0,Block,Cody Mathès Gakpo,Netherlands,False,41.2,False,False,False
1825,3942819,2,48,16,00:03:16.840,Block,Cody Mathès Gakpo,Netherlands,England,47.0,2.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,3,1,1,9,5,3,0,Pass,Kyle Walker,England,48.0,16.0,Pass,Kyle Walker,England,False,73.0,False,False,False
1826,3942819,2,48,26,00:03:26.658,Pass,Kyle Walker,England,England,80.0,80.0,,3.730684,From Throw In,Bukayo Saka,42.76038,High Pass,,-0.48142818,117.9,60.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,2,3,0,5,3,0,0,Block,Cody Mathès Gakpo,Netherlands,48.0,16.0,Pressure,Nathan Aké,Netherlands,False,40.0,False,False,False
1827,3942819,2,48,30,00:03:30.111,Pressure,Nathan Aké,Netherlands,England,5.7,20.4,,0.433307,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,3,1,1,9,5,0,0,Pass,Kyle Walker,England,48.0,26.0,Ball Receipt*,Bukayo Saka,England,False,114.3,False,False,False
1828,3942819,2,48,30,00:03:30.388,Ball Receipt*,Bukayo Saka,England,England,117.9,60.2,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,2,3,0,5,3,2,0,Pressure,Nathan Aké,Netherlands,48.0,30.0,Carry,Bukayo Saka,England,True,2.0999999999999943,False,True,True
1829,3942819,2,48,30,00:03:30.388,Carry,Bukayo Saka,England,England,117.9,60.2,True,0.176955,From Throw In,,,,,,,,,,,,False,117.9,61.7,1.5,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,2,3,0,5,3,2,0,Ball Receipt*,Bukayo Saka,England,48.0,30.0,Pass,Bukayo Saka,England,True,2.0999999999999943,False,True,False
1830,3942819,2,48,30,00:03:30.565,Pass,Bukayo Saka,England,England,117.9,61.7,,1.863182,From Throw In,,32.8064,Ground Pass,Incomplete,-1.9949012,104.4,31.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,2,3,0,5,3,2,0,Carry,Bukayo Saka,England,48.0,30.0,Ball Recovery,Jerdy Schouten,Netherlands,False,2.0999999999999943,False,True,False
1831,3942819,2,48,32,00:03:32.428,Ball Recovery,Jerdy Schouten,Netherlands,Netherlands,15.7,48.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,1,9,5,0,0,Pass,Bukayo Saka,England,48.0,30.0,Carry,Jerdy Schouten,Netherlands,True,104.3,False,False,False
