event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Denmark_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
23771,3930171,1,43,9,00:43:09.976,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,84.8,53.2,,1.461151,Regular Play,Joakim Mæhle,25.05035,Ground Pass,,1.2288465,93.2,76.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,43.0,9.0,Ball Receipt*,Joakim Mæhle,Denmark,True,35.2,False,False,False
23772,3930171,1,43,11,00:43:11.437,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,93.2,76.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Pass,Pierre-Emile Højbjerg,Denmark,43.0,9.0,Carry,Joakim Mæhle,Denmark,True,26.799999999999997,False,False,False
23773,3930171,1,43,11,00:43:11.437,Carry,Joakim Mæhle,Denmark,Denmark,93.2,76.8,,0.925883,Regular Play,,,,,,,,,,,,False,95.9,75.7,2.915475947422651,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Joakim Mæhle,Denmark,43.0,11.0,Pass,Joakim Mæhle,Denmark,True,26.799999999999997,False,False,False
23774,3930171,1,43,12,00:43:12.363,Pass,Joakim Mæhle,Denmark,Denmark,95.9,75.7,,1.41958,Regular Play,Rasmus Winther Højlund,33.988823,High Pass,Incomplete,-1.2099595,107.9,43.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Carry,Joakim Mæhle,Denmark,43.0,11.0,Ball Receipt*,Rasmus Winther Højlund,Denmark,True,24.099999999999994,False,True,False
23775,3930171,1,43,13,00:43:13.782,Ball Receipt*,Rasmus Winther Højlund,Denmark,Denmark,106.9,42.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,0,1,1,0,0,Pass,Joakim Mæhle,Denmark,43.0,12.0,Duel,Rasmus Winther Højlund,Denmark,True,13.099999999999994,False,True,False
23776,3930171,1,43,13,00:43:13.782,Duel,Rasmus Winther Højlund,Denmark,Denmark,107.9,43.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Rasmus Winther Højlund,Denmark,43.0,13.0,Clearance,Marc Guehi,England,False,12.099999999999994,False,True,False
23777,3930171,1,43,13,00:43:13.782,Clearance,Marc Guehi,England,Denmark,12.2,36.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,1,0,0,0,Duel,Rasmus Winther Højlund,Denmark,43.0,13.0,Pressure,Phil Foden,England,True,107.8,False,False,False
23778,3930171,1,43,15,00:43:15.678,Pressure,Phil Foden,England,Denmark,23.3,20.4,,0.366637,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,1,0,0,0,Clearance,Marc Guehi,England,43.0,13.0,Ball Recovery,Pierre-Emile Højbjerg,Denmark,False,96.7,False,False,False
23779,3930171,1,43,15,00:43:15.859,Ball Recovery,Pierre-Emile Højbjerg,Denmark,Denmark,98.2,58.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Pressure,Phil Foden,England,43.0,15.0,Carry,Pierre-Emile Højbjerg,Denmark,True,21.799999999999997,False,True,True
23780,3930171,1,43,15,00:43:15.859,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,98.2,58.6,True,0.18588,Regular Play,,,,,,,,,,,,False,98.2,58.6,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Ball Recovery,Pierre-Emile Højbjerg,Denmark,43.0,15.0,Dispossessed,Pierre-Emile Højbjerg,Denmark,True,21.799999999999997,False,True,False
23781,3930171,1,43,16,00:43:16.044,Dispossessed,Pierre-Emile Højbjerg,Denmark,Denmark,98.2,58.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Carry,Pierre-Emile Højbjerg,Denmark,43.0,15.0,Duel,Phil Foden,England,False,21.799999999999997,False,True,False
23782,3930171,1,43,16,00:43:16.044,Duel,Phil Foden,England,Denmark,21.9,21.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,0,1,0,0,0,Dispossessed,Pierre-Emile Højbjerg,Denmark,43.0,16.0,Ball Recovery,Harry Kane,England,True,98.1,False,False,False
23783,3930171,1,43,16,00:43:16.831,Ball Recovery,Harry Kane,England,Denmark,19.5,23.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,1,0,0,1,Duel,Phil Foden,England,43.0,16.0,Carry,Harry Kane,England,True,100.5,False,False,False
23784,3930171,1,43,16,00:43:16.831,Carry,Harry Kane,England,Denmark,19.5,23.2,True,3.869736,Regular Play,,,,,,,,,,,,False,40.4,19.1,21.29835674412465,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,1,0,0,1,Ball Recovery,Harry Kane,England,43.0,16.0,Pressure,Joakim Mæhle,Denmark,False,100.5,False,False,False
23785,3930171,1,43,19,00:43:19.849,Pressure,Joakim Mæhle,Denmark,Denmark,84.8,61.6,,0.539256,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Carry,Harry Kane,England,43.0,16.0,Pressure,Morten Hjulmand,Denmark,True,35.2,False,False,False
23786,3930171,1,43,20,00:43:20.259,Pressure,Morten Hjulmand,Denmark,Denmark,80.5,60.4,,0.441669,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,1,Pressure,Joakim Mæhle,Denmark,43.0,19.0,Dispossessed,Harry Kane,England,False,39.5,False,False,True
23787,3930171,1,43,20,00:43:20.700,Dispossessed,Harry Kane,England,Denmark,40.4,19.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,0,1,0,0,1,Pressure,Morten Hjulmand,Denmark,43.0,20.0,Duel,Joakim Mæhle,Denmark,False,79.6,False,False,True
23788,3930171,1,43,20,00:43:20.700,Duel,Joakim Mæhle,Denmark,Denmark,79.7,61.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Dispossessed,Harry Kane,England,43.0,20.0,Pass,Joachim Andersen,Denmark,True,40.3,False,False,False
23789,3930171,1,43,23,00:43:23.342,Pass,Joachim Andersen,Denmark,Denmark,69.5,78.7,,1.949055,Regular Play,Jannik Vestergaard,21.786694,Ground Pass,,-2.2390857,56.0,61.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,1,0,1,1,0,0,Duel,Joakim Mæhle,Denmark,43.0,20.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,50.5,False,False,False
23790,3930171,1,43,25,00:43:25.291,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,56.0,61.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,1,0,1,1,0,0,Pass,Joachim Andersen,Denmark,43.0,23.0,Pass,Jannik Vestergaard,Denmark,True,64.0,False,False,False
23791,3930171,1,43,25,00:43:25.291,Pass,Jannik Vestergaard,Denmark,Denmark,56.0,61.6,,0.969524,Regular Play,Morten Hjulmand,10.920165,Ground Pass,,0.27829966,66.5,64.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,43.0,25.0,Ball Receipt*,Morten Hjulmand,Denmark,True,64.0,False,False,False
23792,3930171,1,43,26,00:43:26.260,Ball Receipt*,Morten Hjulmand,Denmark,Denmark,66.5,64.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,1,Pass,Jannik Vestergaard,Denmark,43.0,25.0,Carry,Morten Hjulmand,Denmark,True,53.5,False,False,False
23793,3930171,1,43,26,00:43:26.260,Carry,Morten Hjulmand,Denmark,Denmark,66.5,64.6,,1.574754,Regular Play,,,,,,,,,,,,False,69.3,72.1,8.005623023850173,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,1,Ball Receipt*,Morten Hjulmand,Denmark,43.0,26.0,Pass,Morten Hjulmand,Denmark,True,53.5,False,False,False
23794,3930171,1,43,27,00:43:27.835,Pass,Morten Hjulmand,Denmark,Denmark,69.3,72.1,,1.205647,Regular Play,Joakim Mæhle,9.687621,Ground Pass,,0.7926973,76.1,79.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,1,Carry,Morten Hjulmand,Denmark,43.0,26.0,Ball Receipt*,Joakim Mæhle,Denmark,True,50.7,False,False,False
23795,3930171,1,43,29,00:43:29.041,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,76.1,79.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Pass,Morten Hjulmand,Denmark,43.0,27.0,Carry,Joakim Mæhle,Denmark,True,43.900000000000006,False,False,False
23796,3930171,1,43,29,00:43:29.041,Carry,Joakim Mæhle,Denmark,Denmark,76.1,79.0,,0.69295,Regular Play,,,,,,,,,,,,False,76.1,79.5,0.5,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Joakim Mæhle,Denmark,43.0,29.0,Pass,Joakim Mæhle,Denmark,True,43.900000000000006,False,False,False
23797,3930171,1,43,29,00:43:29.733,Pass,Joakim Mæhle,Denmark,Denmark,76.1,79.5,,1.162906,Regular Play,Joachim Andersen,13.109538,Ground Pass,,-3.1034431,63.0,79.0,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,1,0,1,1,0,0,Carry,Joakim Mæhle,Denmark,43.0,29.0,Ball Receipt*,Joachim Andersen,Denmark,True,43.900000000000006,False,False,False
23798,3930171,1,43,30,00:43:30.896,Ball Receipt*,Joachim Andersen,Denmark,Denmark,63.0,79.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,1,0,1,1,0,0,Pass,Joakim Mæhle,Denmark,43.0,29.0,Carry,Joachim Andersen,Denmark,True,57.0,False,False,False
23799,3930171,1,43,30,00:43:30.896,Carry,Joachim Andersen,Denmark,Denmark,63.0,79.0,,0.435119,Regular Play,,,,,,,,,,,,False,62.7,79.2,0.3605551275463981,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Joachim Andersen,Denmark,43.0,30.0,Pass,Joachim Andersen,Denmark,True,57.0,False,False,False
23800,3930171,1,43,31,00:43:31.331,Pass,Joachim Andersen,Denmark,Denmark,62.7,79.2,,1.510773,Regular Play,Jannik Vestergaard,23.200216,Ground Pass,,-1.8502802,56.3,56.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,1,0,1,1,0,0,Carry,Joachim Andersen,Denmark,43.0,30.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,57.3,False,False,False
23801,3930171,1,43,32,00:43:32.842,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,56.3,56.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,1,0,1,1,0,0,Pass,Joachim Andersen,Denmark,43.0,31.0,Carry,Jannik Vestergaard,Denmark,True,63.7,False,False,False
23802,3930171,1,43,32,00:43:32.842,Carry,Jannik Vestergaard,Denmark,Denmark,56.3,56.9,,1.136767,Regular Play,,,,,,,,,,,,False,56.3,54.3,2.6000000000000014,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,43.0,32.0,Pass,Jannik Vestergaard,Denmark,True,63.7,False,False,False
23803,3930171,1,43,33,00:43:33.979,Pass,Jannik Vestergaard,Denmark,Denmark,56.3,54.3,,0.857466,Regular Play,Christian Dannemann Eriksen,9.347727,Ground Pass,,-1.0927956,60.6,46.0,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,1,0,1,1,0,0,Carry,Jannik Vestergaard,Denmark,43.0,32.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,63.7,False,False,False
23804,3930171,1,43,34,00:43:34.836,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,60.6,46.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,1,0,1,1,1,0,Pass,Jannik Vestergaard,Denmark,43.0,33.0,Carry,Christian Dannemann Eriksen,Denmark,True,59.4,False,False,False
23805,3930171,1,43,34,00:43:34.836,Carry,Christian Dannemann Eriksen,Denmark,Denmark,60.6,46.0,,3.656279,Regular Play,,,,,,,,,,,,False,63.3,47.5,3.0886890422960964,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,1,0,1,1,1,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,43.0,34.0,Pass,Christian Dannemann Eriksen,Denmark,True,59.4,False,False,False
23806,3930171,1,43,38,00:43:38.493,Pass,Christian Dannemann Eriksen,Denmark,Denmark,63.3,47.5,,2.25694,Regular Play,Rasmus Winther Højlund,39.50456,High Pass,,-0.015188705,102.8,46.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,1,0,1,1,1,0,Carry,Christian Dannemann Eriksen,Denmark,43.0,34.0,Ball Receipt*,Rasmus Winther Højlund,Denmark,True,56.7,False,False,False
23807,3930171,1,43,40,00:43:40.750,Ball Receipt*,Rasmus Winther Højlund,Denmark,Denmark,102.8,46.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,0,1,1,0,0,Pass,Christian Dannemann Eriksen,Denmark,43.0,38.0,Carry,Rasmus Winther Højlund,Denmark,True,17.200000000000003,False,True,False
23808,3930171,1,43,40,00:43:40.750,Carry,Rasmus Winther Højlund,Denmark,Denmark,102.8,46.9,,2.345452,Regular Play,,,,,,,,,,,,False,103.9,59.6,12.747548783981966,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Rasmus Winther Højlund,Denmark,43.0,40.0,Pass,Rasmus Winther Højlund,Denmark,True,17.200000000000003,False,True,False
23809,3930171,1,43,43,00:43:43.095,Pass,Rasmus Winther Højlund,Denmark,Denmark,103.9,59.6,,0.805506,Regular Play,Pierre-Emile Højbjerg,12.119819,Ground Pass,,-2.6705651,93.1,54.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,1,0,1,1,0,0,Carry,Rasmus Winther Højlund,Denmark,43.0,40.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,16.099999999999994,False,True,False
23810,3930171,1,43,43,00:43:43.901,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,93.1,54.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Pass,Rasmus Winther Højlund,Denmark,43.0,43.0,Shot,Pierre-Emile Højbjerg,Denmark,True,26.900000000000006,False,False,False
23811,3930171,1,43,43,00:43:43.941,Shot,Pierre-Emile Højbjerg,Denmark,Denmark,93.1,54.1,,1.001195,Regular Play,,,,,,,,Saved,0.021093283,Right Foot,Normal,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,1,0,1,1,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,43.0,43.0,Goal Keeper,Jordan Pickford,England,False,26.900000000000006,False,False,False
23812,3930171,1,43,44,00:43:44.942,Goal Keeper,Jordan Pickford,England,England,1.5,37.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,0,1,0,0,0,Shot,Pierre-Emile Højbjerg,Denmark,43.0,43.0,Pass,Jordan Pickford,England,True,118.5,False,False,False
23813,3930171,1,43,54,00:43:54.360,Pass,Jordan Pickford,England,England,5.4,45.7,,3.64094,From Keeper,Kyle Walker,34.27098,Ground Pass,,1.0483929,22.5,75.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,0,1,0,0,0,Goal Keeper,Jordan Pickford,England,43.0,44.0,Ball Receipt*,Kyle Walker,England,True,114.6,False,False,False
23814,3930171,1,43,58,00:43:58.001,Ball Receipt*,Kyle Walker,England,England,22.5,75.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,0,1,0,0,0,Pass,Jordan Pickford,England,43.0,54.0,Pass,Kyle Walker,England,True,97.5,False,False,False
23815,3930171,1,43,59,00:43:59.442,Pass,Kyle Walker,England,England,35.3,73.7,,1.256188,From Keeper,John Stones,13.591173,Ground Pass,,-2.1465547,27.9,62.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,Kyle Walker,England,43.0,58.0,Ball Receipt*,John Stones,England,True,84.7,False,False,False
23816,3930171,1,44,0,00:44:00.698,Ball Receipt*,John Stones,England,England,27.9,62.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,1,0,0,0,Pass,Kyle Walker,England,43.0,59.0,Carry,John Stones,England,True,92.1,False,False,False
23817,3930171,1,44,0,00:44:00.698,Carry,John Stones,England,England,27.9,62.3,,4.310267,From Keeper,,,,,,,,,,,,False,40.7,55.6,14.447491131680962,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,1,0,0,0,Ball Receipt*,John Stones,England,44.0,0.0,Pass,John Stones,England,True,92.1,False,False,False
23818,3930171,1,44,5,00:44:05.009,Pass,John Stones,England,England,40.7,55.6,,0.933836,From Keeper,Trent Alexander-Arnold,10.625442,Ground Pass,Incomplete,-0.31579825,50.8,52.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,1,0,0,0,Carry,John Stones,England,44.0,0.0,Ball Receipt*,Trent Alexander-Arnold,England,True,79.3,False,False,False
23819,3930171,1,44,5,00:44:05.943,Ball Receipt*,Trent Alexander-Arnold,England,England,52.1,51.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,1,0,0,0,Pass,John Stones,England,44.0,5.0,Interception,Pierre-Emile Højbjerg,Denmark,False,67.9,False,False,False
