event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Ukraine_score,Belgium_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
38116,3938645,2,73,1,00:28:01.003,Pass,Jan Vertonghen,Belgium,Belgium,65.2,42.8,True,0.121474,Regular Play,Wout Faes,1.7888544,Low Pass,Incomplete,-2.0344439,64.4,41.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Artem Dovbyk,Ukraine,73.0,1.0,Duel,Artem Dovbyk,Ukraine,False,54.8,False,False,False
38117,3938645,2,73,1,00:28:01.003,Duel,Artem Dovbyk,Ukraine,Belgium,54.9,37.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Pass,Jan Vertonghen,Belgium,73.0,1.0,Ball Receipt*,Wout Faes,Belgium,False,65.1,False,False,False
38118,3938645,2,73,1,00:28:01.125,Ball Receipt*,Wout Faes,Belgium,Belgium,64.7,39.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Duel,Artem Dovbyk,Ukraine,73.0,1.0,Block,Artem Dovbyk,Ukraine,False,55.3,False,False,False
38119,3938645,2,73,1,00:28:01.125,Block,Artem Dovbyk,Ukraine,Belgium,55.7,38.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Wout Faes,Belgium,73.0,1.0,Ball Recovery,Artem Dovbyk,Ukraine,True,64.3,False,False,False
38120,3938645,2,73,2,00:28:02.250,Ball Recovery,Artem Dovbyk,Ukraine,Belgium,58.2,33.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Block,Artem Dovbyk,Ukraine,73.0,1.0,Carry,Artem Dovbyk,Ukraine,True,61.8,False,False,False
38121,3938645,2,73,2,00:28:02.250,Carry,Artem Dovbyk,Ukraine,Belgium,58.2,33.7,,8.620521,Regular Play,,,,,,,,,,,,False,111.2,31.0,53.0687290219014,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Ball Recovery,Artem Dovbyk,Ukraine,73.0,2.0,Dribble,Artem Dovbyk,Ukraine,True,61.8,False,False,False
38122,3938645,2,73,10,00:28:10.870,Dribble,Artem Dovbyk,Ukraine,Belgium,111.2,31.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Carry,Artem Dovbyk,Ukraine,73.0,2.0,Duel,Wout Faes,Belgium,False,8.799999999999997,False,True,False
38123,3938645,2,73,10,00:28:10.870,Duel,Wout Faes,Belgium,Belgium,8.9,49.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Dribble,Artem Dovbyk,Ukraine,73.0,10.0,Carry,Wout Faes,Belgium,True,111.1,False,False,False
38124,3938645,2,73,10,00:28:10.870,Carry,Wout Faes,Belgium,Belgium,8.9,49.1,True,0.954627,Regular Play,,,,,,,,,,,,False,5.2,53.0,5.375872022286244,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Duel,Wout Faes,Belgium,73.0,10.0,Pressure,Artem Dovbyk,Ukraine,False,111.1,False,False,False
38125,3938645,2,73,11,00:28:11.050,Pressure,Artem Dovbyk,Ukraine,Belgium,110.4,31.0,,0.952246,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Carry,Wout Faes,Belgium,73.0,10.0,Pass,Wout Faes,Belgium,False,9.599999999999994,False,True,False
38126,3938645,2,73,11,00:28:11.825,Pass,Wout Faes,Belgium,Belgium,5.2,53.0,True,3.167508,Regular Play,,30.506393,Ground Pass,Out,1.0866238,19.4,80.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Artem Dovbyk,Ukraine,73.0,11.0,Pass,Mykola Matvienko,Ukraine,False,114.8,False,False,True
38127,3938645,2,73,59,00:28:59.933,Pass,Mykola Matvienko,Ukraine,Ukraine,104.8,0.1,,2.185266,From Throw In,Artem Dovbyk,31.338316,High Pass,,1.3389748,112.0,30.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Wout Faes,Belgium,73.0,11.0,Pressure,Amadou Onana,Belgium,False,15.200000000000003,False,True,False
38128,3938645,2,74,2,00:29:02.101,Pressure,Amadou Onana,Belgium,Ukraine,8.1,49.5,,0.212611,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pass,Mykola Matvienko,Ukraine,73.0,59.0,Ball Receipt*,Artem Dovbyk,Ukraine,False,111.9,False,False,False
38129,3938645,2,74,2,00:29:02.119,Ball Receipt*,Artem Dovbyk,Ukraine,Ukraine,112.0,30.6,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Pressure,Amadou Onana,Belgium,74.0,2.0,Carry,Artem Dovbyk,Ukraine,True,8.0,False,True,True
38130,3938645,2,74,2,00:29:02.119,Carry,Artem Dovbyk,Ukraine,Ukraine,112.0,30.6,True,1.454602,From Throw In,,,,,,,,,,,,False,116.1,30.6,4.099999999999994,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Artem Dovbyk,Ukraine,74.0,2.0,Pressure,Wout Faes,Belgium,False,8.0,False,True,False
38131,3938645,2,74,3,00:29:03.360,Pressure,Wout Faes,Belgium,Ukraine,3.8,49.1,,0.279998,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Carry,Artem Dovbyk,Ukraine,74.0,2.0,Shot,Artem Dovbyk,Ukraine,False,116.2,False,False,False
38132,3938645,2,74,3,00:29:03.573,Shot,Artem Dovbyk,Ukraine,Ukraine,116.1,30.6,True,0.146401,From Throw In,,,,,,,,Blocked,0.054199155,Left Foot,Half Volley,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Pressure,Wout Faes,Belgium,74.0,3.0,Block,Wout Faes,Belgium,False,3.9000000000000057,False,True,True
38133,3938645,2,74,3,00:29:03.720,Block,Wout Faes,Belgium,Ukraine,3.3,48.1,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,1,0,0,Shot,Artem Dovbyk,Ukraine,74.0,3.0,Goal Keeper,Koen Casteels,Belgium,True,116.7,False,False,False
38134,3938645,2,74,3,00:29:03.760,Goal Keeper,Koen Casteels,Belgium,Ukraine,1.9,45.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,1,0,0,Block,Wout Faes,Belgium,74.0,3.0,Clearance,Amadou Onana,Belgium,True,118.1,False,False,False
38135,3938645,2,74,5,00:29:05.614,Clearance,Amadou Onana,Belgium,Ukraine,8.6,49.1,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Goal Keeper,Koen Casteels,Belgium,74.0,3.0,Pass,Oleksandr Zinchenko,Ukraine,False,111.4,False,False,False
38136,3938645,2,74,7,00:29:07.022,Pass,Oleksandr Zinchenko,Ukraine,Ukraine,98.3,21.2,,0.581611,From Throw In,Taras Stepanenko,3.3015149,Low Pass,,0.957589,100.2,23.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Clearance,Amadou Onana,Belgium,74.0,5.0,Ball Receipt*,Taras Stepanenko,Ukraine,True,21.700000000000003,False,True,False
38137,3938645,2,74,7,00:29:07.603,Ball Receipt*,Taras Stepanenko,Ukraine,Ukraine,100.2,23.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Pass,Oleksandr Zinchenko,Ukraine,74.0,7.0,Carry,Taras Stepanenko,Ukraine,True,19.799999999999997,False,True,False
38138,3938645,2,74,7,00:29:07.603,Carry,Taras Stepanenko,Ukraine,Ukraine,100.2,23.9,,0.04,From Throw In,,,,,,,,,,,,False,100.2,23.9,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Taras Stepanenko,Ukraine,74.0,7.0,Pass,Taras Stepanenko,Ukraine,True,19.799999999999997,False,True,False
38139,3938645,2,74,7,00:29:07.643,Pass,Taras Stepanenko,Ukraine,Ukraine,100.2,23.9,,1.720379,From Throw In,Mykola Matvienko,10.893117,High Pass,,-2.3302264,92.7,16.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Taras Stepanenko,Ukraine,74.0,7.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,19.799999999999997,False,True,False
38140,3938645,2,74,9,00:29:09.364,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,92.7,16.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Taras Stepanenko,Ukraine,74.0,7.0,Carry,Mykola Matvienko,Ukraine,True,27.299999999999997,False,False,False
38141,3938645,2,74,9,00:29:09.364,Carry,Mykola Matvienko,Ukraine,Ukraine,92.7,16.0,,1.281197,From Throw In,,,,,,,,,,,,False,91.9,16.7,1.0630145812734624,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,74.0,9.0,Pass,Mykola Matvienko,Ukraine,True,27.299999999999997,False,False,False
38142,3938645,2,74,10,00:29:10.645,Pass,Mykola Matvienko,Ukraine,Ukraine,91.9,16.7,,0.732078,From Throw In,Oleksandr Zinchenko,7.8549347,Ground Pass,,0.37814233,99.2,19.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Mykola Matvienko,Ukraine,74.0,9.0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,True,28.099999999999994,False,False,False
38143,3938645,2,74,11,00:29:11.377,Ball Receipt*,Oleksandr Zinchenko,Ukraine,Ukraine,99.2,19.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Matvienko,Ukraine,74.0,10.0,Carry,Oleksandr Zinchenko,Ukraine,True,20.799999999999997,False,True,False
38144,3938645,2,74,11,00:29:11.377,Carry,Oleksandr Zinchenko,Ukraine,Ukraine,99.2,19.6,,2.015406,From Throw In,,,,,,,,,,,,False,106.2,16.6,7.615773105863909,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,74.0,11.0,Pass,Oleksandr Zinchenko,Ukraine,True,20.799999999999997,False,True,False
38145,3938645,2,74,13,00:29:13.392,Pass,Oleksandr Zinchenko,Ukraine,Ukraine,106.2,16.6,,0.301247,From Throw In,,4.9162993,Low Pass,Incomplete,1.4893442,106.6,21.5,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Oleksandr Zinchenko,Ukraine,74.0,11.0,Block,Amadou Onana,Belgium,False,13.799999999999997,False,True,False
38146,3938645,2,74,13,00:29:13.694,Block,Amadou Onana,Belgium,Ukraine,13.5,58.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pass,Oleksandr Zinchenko,Ukraine,74.0,13.0,Ball Recovery,Koen Casteels,Belgium,True,106.5,False,False,False
38147,3938645,2,74,15,00:29:15.216,Ball Recovery,Koen Casteels,Belgium,Belgium,1.9,47.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,1,0,0,Block,Amadou Onana,Belgium,74.0,13.0,Pass,Koen Casteels,Belgium,True,118.1,False,False,False
38148,3938645,2,74,28,00:29:28.252,Pass,Koen Casteels,Belgium,Belgium,10.1,47.7,,1.235083,Regular Play,Timothy Castagne,30.994516,Ground Pass,,1.120135,23.6,75.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,1,2,1,0,0,Ball Recovery,Koen Casteels,Belgium,74.0,15.0,Ball Receipt*,Timothy Castagne,Belgium,True,109.9,False,False,False
38149,3938645,2,74,29,00:29:29.487,Ball Receipt*,Timothy Castagne,Belgium,Belgium,23.6,75.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Koen Casteels,Belgium,74.0,28.0,Pressure,Georgiy Sudakov,Ukraine,False,96.4,False,False,False
38150,3938645,2,74,30,00:29:30.670,Pressure,Georgiy Sudakov,Ukraine,Belgium,76.9,4.1,,1.031552,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Timothy Castagne,Belgium,74.0,29.0,Pass,Timothy Castagne,Belgium,False,43.099999999999994,False,False,False
38151,3938645,2,74,32,00:29:32.592,Pass,Timothy Castagne,Belgium,Belgium,55.7,79.2,,0.250767,Regular Play,Romelu Lukaku Menama,3.3286633,Low Pass,Incomplete,-0.99945885,57.5,76.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Georgiy Sudakov,Ukraine,74.0,30.0,Ball Receipt*,Romelu Lukaku Menama,Belgium,True,64.3,False,False,False
38152,3938645,2,74,32,00:29:32.842,Ball Receipt*,Romelu Lukaku Menama,Belgium,Belgium,69.5,54.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,2,1,0,0,Pass,Timothy Castagne,Belgium,74.0,32.0,Block,Oleksandr Zinchenko,Ukraine,False,50.5,False,False,False
38153,3938645,2,74,32,00:29:32.842,Block,Oleksandr Zinchenko,Ukraine,Belgium,62.6,3.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Romelu Lukaku Menama,Belgium,74.0,32.0,Pass,Timothy Castagne,Belgium,False,57.4,False,False,False
38154,3938645,2,74,39,00:29:39.184,Pass,Timothy Castagne,Belgium,Belgium,64.8,80.0,,1.393591,From Throw In,Amadou Onana,13.333041,Low Pass,,-2.0042517,59.2,67.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Block,Oleksandr Zinchenko,Ukraine,74.0,32.0,Ball Receipt*,Amadou Onana,Belgium,True,55.2,False,False,False
38155,3938645,2,74,40,00:29:40.578,Ball Receipt*,Amadou Onana,Belgium,Belgium,59.2,67.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pass,Timothy Castagne,Belgium,74.0,39.0,Pass,Amadou Onana,Belgium,True,60.8,False,False,False
38156,3938645,2,74,42,00:29:42.454,Pass,Amadou Onana,Belgium,Belgium,55.2,60.3,,2.598935,From Throw In,Arthur Theate,42.8789,High Pass,,-1.3926116,62.8,18.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Amadou Onana,Belgium,74.0,40.0,Ball Receipt*,Arthur Theate,Belgium,True,64.8,False,False,False
38157,3938645,2,74,45,00:29:45.053,Ball Receipt*,Arthur Theate,Belgium,Belgium,62.8,18.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Amadou Onana,Belgium,74.0,42.0,Carry,Arthur Theate,Belgium,True,57.2,False,False,False
38158,3938645,2,74,45,00:29:45.053,Carry,Arthur Theate,Belgium,Belgium,62.8,18.1,,2.759975,From Throw In,,,,,,,,,,,,False,72.3,6.7,14.839474384222644,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Arthur Theate,Belgium,74.0,45.0,Pass,Arthur Theate,Belgium,True,57.2,False,False,False
38159,3938645,2,74,47,00:29:47.813,Pass,Arthur Theate,Belgium,Belgium,72.3,6.7,,0.744267,From Throw In,Jeremy Doku,8.1024685,Ground Pass,Out,-0.95198154,77.0,0.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,2,1,0,0,Carry,Arthur Theate,Belgium,74.0,45.0,Ball Receipt*,Jeremy Doku,Belgium,True,47.7,False,False,False
38160,3938645,2,74,48,00:29:48.557,Ball Receipt*,Jeremy Doku,Belgium,Belgium,77.7,2.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Arthur Theate,Belgium,74.0,47.0,Pass,Oleksandr Tymchyk,Ukraine,False,42.3,False,False,False
38161,3938645,2,74,52,00:29:52.318,Pass,Oleksandr Tymchyk,Ukraine,Ukraine,41.5,80.0,,1.818468,From Throw In,Illia Zabarnyi,21.82132,Low Pass,,-2.5090902,23.9,67.1,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Jeremy Doku,Belgium,74.0,48.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,78.5,False,False,False
38162,3938645,2,74,54,00:29:54.137,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,23.9,67.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Oleksandr Tymchyk,Ukraine,74.0,52.0,Carry,Illia Zabarnyi,Ukraine,True,96.1,False,False,False
38163,3938645,2,74,54,00:29:54.137,Carry,Illia Zabarnyi,Ukraine,Ukraine,23.9,67.1,,3.308933,From Throw In,,,,,,,,,,,,False,30.7,66.7,6.811754546370561,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,74.0,54.0,Pass,Illia Zabarnyi,Ukraine,True,96.1,False,False,False
38164,3938645,2,74,57,00:29:57.446,Pass,Illia Zabarnyi,Ukraine,Ukraine,30.7,66.7,,0.983749,From Throw In,Taras Stepanenko,15.328732,Ground Pass,,-1.8078637,27.1,51.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Illia Zabarnyi,Ukraine,74.0,54.0,Ball Receipt*,Taras Stepanenko,Ukraine,True,89.3,False,False,False
38165,3938645,2,74,58,00:29:58.429,Ball Receipt*,Taras Stepanenko,Ukraine,Ukraine,27.1,51.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Pass,Illia Zabarnyi,Ukraine,74.0,57.0,Carry,Taras Stepanenko,Ukraine,True,92.9,False,False,False
38166,3938645,2,74,58,00:29:58.429,Carry,Taras Stepanenko,Ukraine,Ukraine,27.1,51.8,,1.264253,From Throw In,,,,,,,,,,,,False,24.7,47.0,5.366563145999494,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Taras Stepanenko,Ukraine,74.0,58.0,Pass,Taras Stepanenko,Ukraine,True,92.9,False,False,False
38167,3938645,2,74,59,00:29:59.694,Pass,Taras Stepanenko,Ukraine,Ukraine,24.7,47.0,,1.494642,From Throw In,Oleksandr Svatok,15.562134,Ground Pass,,-2.3289285,14.0,35.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Taras Stepanenko,Ukraine,74.0,58.0,Ball Receipt*,Oleksandr Svatok,Ukraine,True,95.3,False,False,False
38168,3938645,2,75,1,00:30:01.188,Ball Receipt*,Oleksandr Svatok,Ukraine,Ukraine,14.0,35.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Taras Stepanenko,Ukraine,74.0,59.0,Carry,Oleksandr Svatok,Ukraine,True,106.0,False,False,False
38169,3938645,2,75,1,00:30:01.188,Carry,Oleksandr Svatok,Ukraine,Ukraine,14.0,35.7,,2.948299,From Throw In,,,,,,,,,,,,False,8.8,21.2,15.404220200970904,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Oleksandr Svatok,Ukraine,75.0,1.0,Pass,Oleksandr Svatok,Ukraine,True,106.0,False,False,False
38170,3938645,2,75,4,00:30:04.137,Pass,Oleksandr Svatok,Ukraine,Ukraine,8.8,21.2,,1.733085,From Throw In,Oleksandr Zinchenko,28.033195,Ground Pass,,-0.67418385,30.7,3.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Oleksandr Svatok,Ukraine,75.0,1.0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,True,111.2,False,False,False
38171,3938645,2,75,5,00:30:05.870,Ball Receipt*,Oleksandr Zinchenko,Ukraine,Ukraine,30.7,3.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Oleksandr Svatok,Ukraine,75.0,4.0,Pass,Oleksandr Zinchenko,Ukraine,True,89.3,False,False,False
38172,3938645,2,75,5,00:30:05.870,Pass,Oleksandr Zinchenko,Ukraine,Ukraine,30.7,3.7,,1.144959,From Throw In,Mykola Matvienko,9.682975,Ground Pass,,0.6682894,38.3,9.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Oleksandr Zinchenko,Ukraine,75.0,5.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,89.3,False,False,False
38173,3938645,2,75,7,00:30:07.015,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,38.3,9.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Oleksandr Zinchenko,Ukraine,75.0,5.0,Carry,Mykola Matvienko,Ukraine,True,81.7,False,False,False
38174,3938645,2,75,7,00:30:07.015,Carry,Mykola Matvienko,Ukraine,Ukraine,38.3,9.7,,3.816053,From Throw In,,,,,,,,,,,,False,56.4,2.1,19.630843079195557,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,75.0,7.0,Pass,Mykola Matvienko,Ukraine,True,81.7,False,False,False
38175,3938645,2,75,10,00:30:10.831,Pass,Mykola Matvienko,Ukraine,Ukraine,56.4,2.1,,1.117935,From Throw In,Georgiy Sudakov,14.112761,Ground Pass,,1.6133238,55.8,16.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Mykola Matvienko,Ukraine,75.0,7.0,Ball Receipt*,Georgiy Sudakov,Ukraine,True,63.6,False,False,False
38176,3938645,2,75,11,00:30:11.949,Ball Receipt*,Georgiy Sudakov,Ukraine,Ukraine,55.8,16.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Pass,Mykola Matvienko,Ukraine,75.0,10.0,Carry,Georgiy Sudakov,Ukraine,True,64.2,False,False,False
38177,3938645,2,75,11,00:30:11.949,Carry,Georgiy Sudakov,Ukraine,Ukraine,55.8,16.2,,0.402866,From Throw In,,,,,,,,,,,,False,55.7,17.0,0.806225774829855,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Georgiy Sudakov,Ukraine,75.0,11.0,Pass,Georgiy Sudakov,Ukraine,True,64.2,False,False,False
38178,3938645,2,75,12,00:30:12.351,Pass,Georgiy Sudakov,Ukraine,Ukraine,55.7,17.0,,1.019519,From Throw In,Taras Stepanenko,13.261222,Ground Pass,,2.2278712,47.6,27.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Georgiy Sudakov,Ukraine,75.0,11.0,Ball Receipt*,Taras Stepanenko,Ukraine,True,64.3,False,False,False
38179,3938645,2,75,13,00:30:13.371,Ball Receipt*,Taras Stepanenko,Ukraine,Ukraine,47.6,27.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Pass,Georgiy Sudakov,Ukraine,75.0,12.0,Carry,Taras Stepanenko,Ukraine,True,72.4,False,False,False
38180,3938645,2,75,13,00:30:13.371,Carry,Taras Stepanenko,Ukraine,Ukraine,47.6,27.5,,2.092029,From Throw In,,,,,,,,,,,,False,43.4,36.6,10.02247474429345,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Taras Stepanenko,Ukraine,75.0,13.0,Pass,Taras Stepanenko,Ukraine,True,72.4,False,False,False
38181,3938645,2,75,15,00:30:15.463,Pass,Taras Stepanenko,Ukraine,Ukraine,43.4,36.6,,0.586814,From Throw In,Illia Zabarnyi,4.588028,Ground Pass,,2.8543112,39.0,37.9,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Taras Stepanenko,Ukraine,75.0,13.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,76.6,False,False,False
