event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Georgia_score,Portugal_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
128180,3938644,1,7,37,00:07:37.280,Pass,Georges Mikautadze,Georgia,Georgia,34.8,69.6,,3.815853,Regular Play,Giorgi Chakvetadze,49.80291,High Pass,Incomplete,-0.064297564,84.5,66.4,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,1,0,1,1,2,4,2,0,Carry,Georges Mikautadze,Georgia,7.0,35.0,Ball Receipt*,Giorgi Chakvetadze,Georgia,True,85.2,False,False,False
128181,3938644,1,7,41,00:07:41.096,Ball Receipt*,Giorgi Chakvetadze,Georgia,Georgia,71.0,68.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,1,1,2,4,0,0,Pass,Georges Mikautadze,Georgia,7.0,37.0,Ball Recovery,Danilo Luís Hélio Pereira,Portugal,False,49.0,False,False,False
128182,3938644,1,7,41,00:07:41.096,Ball Recovery,Danilo Luís Hélio Pereira,Portugal,Portugal,35.6,13.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Ball Receipt*,Giorgi Chakvetadze,Georgia,7.0,41.0,Carry,Danilo Luís Hélio Pereira,Portugal,True,84.4,False,False,False
128183,3938644,1,7,41,00:07:41.096,Carry,Danilo Luís Hélio Pereira,Portugal,Portugal,35.6,13.7,,3.673703,Regular Play,,,,,,,,,,,,False,37.2,23.3,9.732420048477152,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Ball Recovery,Danilo Luís Hélio Pereira,Portugal,7.0,41.0,Pass,Danilo Luís Hélio Pereira,Portugal,True,84.4,False,False,False
128184,3938644,1,7,44,00:07:44.770,Pass,Danilo Luís Hélio Pereira,Portugal,Portugal,37.2,23.3,,1.158192,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,15.435349,Ground Pass,,0.4346702,51.2,29.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Carry,Danilo Luís Hélio Pereira,Portugal,7.0,41.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,82.8,False,False,False
128185,3938644,1,7,45,00:07:45.928,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,51.2,29.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,5,1,0,0,Pass,Danilo Luís Hélio Pereira,Portugal,7.0,44.0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,68.8,False,False,False
128186,3938644,1,7,45,00:07:45.928,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,51.2,29.8,,2.223499,Regular Play,,,,,,,,,,,,False,52.5,33.8,4.205948168962614,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,5,1,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,7.0,45.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,68.8,False,False,False
128187,3938644,1,7,48,00:07:48.152,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,52.5,33.8,,2.011152,Regular Play,António João Pereira Albuquerque Tavares Silva,25.860008,Ground Pass,,1.4037405,56.8,59.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,5,1,0,0,Carry,João Maria Lobo Alves Palhinha Gonçalves,Portugal,7.0,45.0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,True,67.5,False,False,False
128188,3938644,1,7,50,00:07:50.163,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,56.8,59.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,7.0,48.0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,True,63.2,False,False,False
128189,3938644,1,7,50,00:07:50.163,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,56.8,59.3,,2.132155,Regular Play,,,,,,,,,,,,False,63.7,62.8,7.736924453553884,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Ball Receipt*,António João Pereira Albuquerque Tavares Silva,Portugal,7.0,50.0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,True,63.2,False,False,False
128190,3938644,1,7,52,00:07:52.295,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,Portugal,63.7,62.8,,1.703587,Regular Play,Francisco Fernandes Conceição,19.11753,Ground Pass,,0.8372036,76.5,77.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Carry,António João Pereira Albuquerque Tavares Silva,Portugal,7.0,50.0,Ball Receipt*,Francisco Fernandes Conceição,Portugal,True,56.3,False,False,False
128191,3938644,1,7,53,00:07:53.998,Ball Receipt*,Francisco Fernandes Conceição,Portugal,Portugal,76.5,77.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,0,-1,2,0,0,5,1,1,0,Pass,António João Pereira Albuquerque Tavares Silva,Portugal,7.0,52.0,Carry,Francisco Fernandes Conceição,Portugal,True,43.5,False,False,False
128192,3938644,1,7,53,00:07:53.998,Carry,Francisco Fernandes Conceição,Portugal,Portugal,76.5,77.0,,4.843519,Regular Play,,,,,,,,,,,,False,76.5,71.2,5.799999999999997,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,0,-1,2,0,0,5,1,1,0,Ball Receipt*,Francisco Fernandes Conceição,Portugal,7.0,53.0,Pass,Francisco Fernandes Conceição,Portugal,True,43.5,False,False,False
128193,3938644,1,7,58,00:07:58.842,Pass,Francisco Fernandes Conceição,Portugal,Portugal,76.5,71.2,,1.958437,Regular Play,Danilo Luís Hélio Pereira,30.48672,Ground Pass,,-2.2352917,57.7,47.2,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,0,-1,2,0,0,5,1,1,0,Carry,Francisco Fernandes Conceição,Portugal,7.0,53.0,Ball Receipt*,Danilo Luís Hélio Pereira,Portugal,True,43.5,False,False,False
128194,3938644,1,8,0,00:08:00.800,Ball Receipt*,Danilo Luís Hélio Pereira,Portugal,Portugal,57.7,47.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Pass,Francisco Fernandes Conceição,Portugal,7.0,58.0,Carry,Danilo Luís Hélio Pereira,Portugal,True,62.3,False,False,False
128195,3938644,1,8,0,00:08:00.800,Carry,Danilo Luís Hélio Pereira,Portugal,Portugal,57.7,47.2,,3.225682,Regular Play,,,,,,,,,,,,False,66.7,41.4,10.70700705145934,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Ball Receipt*,Danilo Luís Hélio Pereira,Portugal,8.0,0.0,Pass,Danilo Luís Hélio Pereira,Portugal,True,62.3,False,False,False
128196,3938644,1,8,4,00:08:04.026,Pass,Danilo Luís Hélio Pereira,Portugal,Portugal,66.7,41.4,,1.406339,Regular Play,Gonçalo Bernardo Inácio,24.972185,Ground Pass,,-1.2908465,73.6,17.4,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Carry,Danilo Luís Hélio Pereira,Portugal,8.0,0.0,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,True,53.3,False,False,False
128197,3938644,1,8,5,00:08:05.432,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,Portugal,73.6,17.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Pass,Danilo Luís Hélio Pereira,Portugal,8.0,4.0,Carry,Gonçalo Bernardo Inácio,Portugal,True,46.400000000000006,False,False,False
128198,3938644,1,8,5,00:08:05.432,Carry,Gonçalo Bernardo Inácio,Portugal,Portugal,73.6,17.4,,0.778149,Regular Play,,,,,,,,,,,,False,74.8,17.4,1.2000000000000028,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Ball Receipt*,Gonçalo Bernardo Inácio,Portugal,8.0,5.0,Pass,Gonçalo Bernardo Inácio,Portugal,True,46.400000000000006,False,False,False
128199,3938644,1,8,6,00:08:06.211,Pass,Gonçalo Bernardo Inácio,Portugal,Portugal,74.8,17.4,,1.128431,Regular Play,Pedro Lomba Neto,16.617159,Ground Pass,,-0.7811429,86.6,5.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Carry,Gonçalo Bernardo Inácio,Portugal,8.0,5.0,Ball Receipt*,Pedro Lomba Neto,Portugal,True,45.2,False,False,False
128200,3938644,1,8,7,00:08:07.339,Ball Receipt*,Pedro Lomba Neto,Portugal,Portugal,86.6,5.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,2,0,0,5,1,0,0,Pass,Gonçalo Bernardo Inácio,Portugal,8.0,6.0,Carry,Pedro Lomba Neto,Portugal,True,33.400000000000006,False,False,False
128201,3938644,1,8,7,00:08:07.339,Carry,Pedro Lomba Neto,Portugal,Portugal,86.6,5.7,,2.211013,Regular Play,,,,,,,,,,,,False,87.6,6.3,1.16619037896906,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,2,0,0,5,1,0,0,Ball Receipt*,Pedro Lomba Neto,Portugal,8.0,7.0,Pass,Pedro Lomba Neto,Portugal,True,33.400000000000006,False,False,False
128202,3938644,1,8,9,00:08:09.550,Pass,Pedro Lomba Neto,Portugal,Portugal,87.6,6.3,,0.783376,Regular Play,Cristiano Ronaldo dos Santos Aveiro,20.349447,Ground Pass,,1.0961602,96.9,24.4,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,2,0,0,5,1,0,0,Carry,Pedro Lomba Neto,Portugal,8.0,7.0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,32.400000000000006,False,False,False
128203,3938644,1,8,10,00:08:10.333,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,96.9,24.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,5,1,0,0,Pass,Pedro Lomba Neto,Portugal,8.0,9.0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,23.099999999999994,False,True,False
128204,3938644,1,8,10,00:08:10.333,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,96.9,24.4,,0.025120001,Regular Play,,,,,,,,,,,,False,96.4,24.4,0.5,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,5,1,0,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,8.0,10.0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,23.099999999999994,False,True,False
128205,3938644,1,8,10,00:08:10.358,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,96.4,24.4,,0.258326,Regular Play,,4.172529,Low Pass,Incomplete,0.7684506,99.4,27.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,5,1,0,0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,8.0,10.0,Block,Guram Kashia,Georgia,False,23.599999999999994,False,True,False
128206,3938644,1,8,10,00:08:10.617,Block,Guram Kashia,Georgia,Portugal,20.7,52.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,1,0,1,1,2,4,0,0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,8.0,10.0,Ball Recovery,Lasha Dvali,Georgia,True,99.3,False,False,False
128207,3938644,1,8,12,00:08:12.104,Ball Recovery,Lasha Dvali,Georgia,Georgia,15.0,41.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,1,2,4,0,0,Block,Guram Kashia,Georgia,8.0,10.0,Carry,Lasha Dvali,Georgia,True,105.0,False,False,False
128208,3938644,1,8,12,00:08:12.104,Carry,Lasha Dvali,Georgia,Georgia,15.0,41.1,True,1.037052,Regular Play,,,,,,,,,,,,False,14.2,42.4,1.5264337522473728,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,1,2,4,0,0,Ball Recovery,Lasha Dvali,Georgia,8.0,12.0,Pressure,Francisco Fernandes Conceição,Portugal,False,105.0,False,False,False
128209,3938644,1,8,12,00:08:12.534,Pressure,Francisco Fernandes Conceição,Portugal,Georgia,104.6,44.3,,0.875514,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,0,-1,2,0,0,5,1,1,0,Carry,Lasha Dvali,Georgia,8.0,12.0,Pass,Lasha Dvali,Georgia,False,15.400000000000006,False,True,False
128210,3938644,1,8,13,00:08:13.141,Pass,Lasha Dvali,Georgia,Georgia,14.2,42.4,True,0.966673,Regular Play,Giorgi Gvelesiani,13.920488,Ground Pass,,1.9926676,8.5,55.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,1,2,4,0,0,Pressure,Francisco Fernandes Conceição,Portugal,8.0,12.0,Ball Receipt*,Giorgi Gvelesiani,Georgia,True,105.8,False,False,True
128211,3938644,1,8,14,00:08:14.108,Ball Receipt*,Giorgi Gvelesiani,Georgia,Georgia,8.5,55.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,1,1,2,4,0,0,Pass,Lasha Dvali,Georgia,8.0,13.0,Carry,Giorgi Gvelesiani,Georgia,True,111.5,False,False,False
128212,3938644,1,8,14,00:08:14.108,Carry,Giorgi Gvelesiani,Georgia,Georgia,8.5,55.1,True,2.214838,Regular Play,,,,,,,,,,,,False,4.1,64.7,10.56030302595527,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,1,1,2,4,0,0,Ball Receipt*,Giorgi Gvelesiani,Georgia,8.0,14.0,Pressure,João Félix Sequeira,Portugal,False,111.5,False,False,False
128213,3938644,1,8,15,00:08:15.331,Pressure,João Félix Sequeira,Portugal,Georgia,109.3,23.6,,1.082674,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,0,-1,2,0,0,5,1,0,0,Carry,Giorgi Gvelesiani,Georgia,8.0,14.0,Pass,Giorgi Gvelesiani,Georgia,False,10.700000000000003,False,True,False
128214,3938644,1,8,16,00:08:16.323,Pass,Giorgi Gvelesiani,Georgia,Georgia,4.1,64.7,True,2.48441,Regular Play,Georges Mikautadze,39.62941,High Pass,Incomplete,0.080836125,43.6,67.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,1,1,2,4,0,0,Pressure,João Félix Sequeira,Portugal,8.0,15.0,Ball Receipt*,Georges Mikautadze,Georgia,True,115.9,False,False,True
128215,3938644,1,8,18,00:08:18.807,Ball Receipt*,Georges Mikautadze,Georgia,Georgia,40.8,67.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,1,0,1,1,2,4,2,0,Pass,Giorgi Gvelesiani,Georgia,8.0,16.0,Duel,Georges Mikautadze,Georgia,True,79.2,False,False,False
128216,3938644,1,8,18,00:08:18.807,Duel,Georges Mikautadze,Georgia,Georgia,43.6,67.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,1,0,1,1,2,4,2,0,Ball Receipt*,Georges Mikautadze,Georgia,8.0,18.0,Pass,Gonçalo Bernardo Inácio,Portugal,False,76.4,False,False,False
128217,3938644,1,8,18,00:08:18.807,Pass,Gonçalo Bernardo Inácio,Portugal,Georgia,76.5,12.2,True,1.632555,Regular Play,,14.436759,High Pass,Incomplete,0.2735423,90.4,16.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,5,1,0,0,Duel,Georges Mikautadze,Georgia,8.0,18.0,Ball Recovery,Otar Kiteishvili,Georgia,False,43.5,False,False,False
128218,3938644,1,8,20,00:08:20.440,Ball Recovery,Otar Kiteishvili,Georgia,Georgia,29.7,64.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,4,0,0,Pass,Gonçalo Bernardo Inácio,Portugal,8.0,18.0,Carry,Otar Kiteishvili,Georgia,True,90.3,False,False,False
128219,3938644,1,8,20,00:08:20.440,Carry,Otar Kiteishvili,Georgia,Georgia,29.7,64.0,,0.742923,Regular Play,,,,,,,,,,,,False,29.5,63.9,0.22360679774997896,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,4,0,0,Ball Recovery,Otar Kiteishvili,Georgia,8.0,20.0,Pass,Otar Kiteishvili,Georgia,True,90.3,False,False,False
128220,3938644,1,8,21,00:08:21.183,Pass,Otar Kiteishvili,Georgia,Georgia,29.5,63.9,,1.215773,Regular Play,Otar Kakabadze,11.346365,Ground Pass,,2.1808002,23.0,73.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,4,0,0,Carry,Otar Kiteishvili,Georgia,8.0,20.0,Ball Receipt*,Otar Kakabadze,Georgia,True,90.5,False,False,False
128221,3938644,1,8,22,00:08:22.398,Ball Receipt*,Otar Kakabadze,Georgia,Georgia,23.0,73.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,1,0,1,1,2,4,0,0,Pass,Otar Kiteishvili,Georgia,8.0,21.0,Carry,Otar Kakabadze,Georgia,True,97.0,False,False,False
128222,3938644,1,8,22,00:08:22.398,Carry,Otar Kakabadze,Georgia,Georgia,23.0,73.2,,0.070974,Regular Play,,,,,,,,,,,,False,23.0,72.8,0.4000000000000057,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,1,0,1,1,2,4,0,0,Ball Receipt*,Otar Kakabadze,Georgia,8.0,22.0,Pass,Otar Kakabadze,Georgia,True,97.0,False,False,False
128223,3938644,1,8,22,00:08:22.469,Pass,Otar Kakabadze,Georgia,Georgia,23.0,72.8,,1.744239,Regular Play,Khvicha Kvaratskhelia,43.326782,High Pass,,-0.99751735,46.5,36.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,1,0,1,1,2,4,0,0,Carry,Otar Kakabadze,Georgia,8.0,22.0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,True,97.0,False,False,False
128224,3938644,1,8,24,00:08:24.214,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,Georgia,46.5,36.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,1,0,1,1,2,4,0,1,Pass,Otar Kakabadze,Georgia,8.0,22.0,Carry,Khvicha Kvaratskhelia,Georgia,True,73.5,False,False,False
128225,3938644,1,8,24,00:08:24.214,Carry,Khvicha Kvaratskhelia,Georgia,Georgia,46.5,36.4,,0.190669,Regular Play,,,,,,,,,,,,False,46.5,36.9,0.5,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,1,0,1,1,2,4,0,1,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,8.0,24.0,Pass,Khvicha Kvaratskhelia,Georgia,True,73.5,False,False,False
128226,3938644,1,8,24,00:08:24.404,Pass,Khvicha Kvaratskhelia,Georgia,Georgia,46.5,36.9,,0.998599,Regular Play,Giorgi Kochorashvili,7.3824115,Low Pass,,2.6476512,40.0,40.4,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,1,0,1,1,2,4,0,1,Carry,Khvicha Kvaratskhelia,Georgia,8.0,24.0,Pressure,Francisco Fernandes Conceição,Portugal,False,73.5,False,False,False
128227,3938644,1,8,25,00:08:25.109,Pressure,Francisco Fernandes Conceição,Portugal,Georgia,83.6,38.4,,0.665301,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,0,-1,2,0,0,5,1,1,0,Pass,Khvicha Kvaratskhelia,Georgia,8.0,24.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,False,36.400000000000006,False,False,False
128228,3938644,1,8,25,00:08:25.403,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,40.0,40.4,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,4,0,0,Pressure,Francisco Fernandes Conceição,Portugal,8.0,25.0,Carry,Giorgi Kochorashvili,Georgia,True,80.0,False,False,True
128229,3938644,1,8,25,00:08:25.403,Carry,Giorgi Kochorashvili,Georgia,Georgia,40.0,40.4,True,0.957255,Regular Play,,,,,,,,,,,,False,42.0,42.7,3.0479501308256376,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,4,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,8.0,25.0,Pressure,João Maria Lobo Alves Palhinha Gonçalves,Portugal,False,80.0,False,False,False
128230,3938644,1,8,25,00:08:25.764,Pressure,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Georgia,76.5,36.6,,0.469195,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,5,1,0,0,Carry,Giorgi Kochorashvili,Georgia,8.0,25.0,Dispossessed,Giorgi Kochorashvili,Georgia,False,43.5,False,False,False
128231,3938644,1,8,26,00:08:26.360,Dispossessed,Giorgi Kochorashvili,Georgia,Georgia,42.0,42.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,4,0,0,Pressure,João Maria Lobo Alves Palhinha Gonçalves,Portugal,8.0,25.0,Duel,João Maria Lobo Alves Palhinha Gonçalves,Portugal,False,78.0,False,False,True
128232,3938644,1,8,26,00:08:26.360,Duel,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Georgia,78.1,37.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,5,1,0,0,Dispossessed,Giorgi Kochorashvili,Georgia,8.0,26.0,Pass,Guram Kashia,Georgia,False,41.900000000000006,False,False,False
128233,3938644,1,8,28,00:08:28.051,Pass,Guram Kashia,Georgia,Georgia,33.2,40.1,,1.961286,Regular Play,Lasha Dvali,19.024458,Ground Pass,,-1.847652,28.0,21.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,1,0,1,1,2,4,0,0,Duel,João Maria Lobo Alves Palhinha Gonçalves,Portugal,8.0,26.0,Ball Receipt*,Lasha Dvali,Georgia,True,86.8,False,False,False
128234,3938644,1,8,30,00:08:30.012,Ball Receipt*,Lasha Dvali,Georgia,Georgia,28.0,21.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,1,2,4,0,0,Pass,Guram Kashia,Georgia,8.0,28.0,Carry,Lasha Dvali,Georgia,True,92.0,False,False,False
128235,3938644,1,8,30,00:08:30.012,Carry,Lasha Dvali,Georgia,Georgia,28.0,21.8,,2.700958,Regular Play,,,,,,,,,,,,False,26.0,11.9,10.1,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,1,2,4,0,0,Ball Receipt*,Lasha Dvali,Georgia,8.0,30.0,Pass,Lasha Dvali,Georgia,True,92.0,False,False,False
128236,3938644,1,8,32,00:08:32.713,Pass,Lasha Dvali,Georgia,Georgia,26.0,11.9,,0.763085,Regular Play,Otar Kiteishvili,16.144968,Ground Pass,,1.1154587,33.1,26.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,1,2,4,0,0,Carry,Lasha Dvali,Georgia,8.0,30.0,Ball Receipt*,Otar Kiteishvili,Georgia,True,94.0,False,False,False
128237,3938644,1,8,33,00:08:33.476,Ball Receipt*,Otar Kiteishvili,Georgia,Georgia,33.1,26.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,4,0,0,Pass,Lasha Dvali,Georgia,8.0,32.0,Carry,Otar Kiteishvili,Georgia,True,86.9,False,False,False
