event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Italy_score,Albania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
106260,3930161,1,3,13,00:03:13.059,Carry,Riccardo Calafiori,Italy,Italy,43.6,13.4,,1.08703,From Free Kick,,,,,,,,,,,,False,39.1,18.6,6.876772498781678,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Riccardo Calafiori,Italy,3.0,13.0,Pass,Riccardo Calafiori,Italy,True,76.4,False,False,False
106261,3930161,1,3,14,00:03:14.146,Pass,Riccardo Calafiori,Italy,Italy,39.1,18.6,,1.357953,From Free Kick,Alessandro Bastoni,19.475626,Ground Pass,,1.8145297,34.4,37.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Riccardo Calafiori,Italy,3.0,13.0,Ball Receipt*,Alessandro Bastoni,Italy,True,80.9,False,False,False
106262,3930161,1,3,15,00:03:15.504,Ball Receipt*,Alessandro Bastoni,Italy,Italy,34.4,37.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Riccardo Calafiori,Italy,3.0,14.0,Carry,Alessandro Bastoni,Italy,True,85.6,False,False,False
106263,3930161,1,3,15,00:03:15.504,Carry,Alessandro Bastoni,Italy,Italy,34.4,37.5,,7.617374,From Free Kick,,,,,,,,,,,,False,47.8,32.3,14.373586887064759,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Alessandro Bastoni,Italy,3.0,15.0,Pass,Alessandro Bastoni,Italy,True,85.6,False,False,False
106264,3930161,1,3,23,00:03:23.121,Pass,Alessandro Bastoni,Italy,Italy,47.8,32.3,,1.735389,From Free Kick,Riccardo Calafiori,17.88463,Ground Pass,,-1.1747149,54.7,15.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Alessandro Bastoni,Italy,3.0,15.0,Ball Receipt*,Riccardo Calafiori,Italy,True,72.2,False,False,False
106265,3930161,1,3,24,00:03:24.856,Ball Receipt*,Riccardo Calafiori,Italy,Italy,54.7,15.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Alessandro Bastoni,Italy,3.0,23.0,Carry,Riccardo Calafiori,Italy,True,65.3,False,False,False
106266,3930161,1,3,24,00:03:24.856,Carry,Riccardo Calafiori,Italy,Italy,54.7,15.8,,2.233725,From Free Kick,,,,,,,,,,,,False,64.5,14.8,9.8508882848198,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Riccardo Calafiori,Italy,3.0,24.0,Pass,Riccardo Calafiori,Italy,True,65.3,False,False,False
106267,3930161,1,3,27,00:03:27.090,Pass,Riccardo Calafiori,Italy,Italy,64.5,14.8,,1.227193,From Free Kick,Nicolò Barella,16.443844,Ground Pass,,-0.71654165,76.9,4.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Riccardo Calafiori,Italy,3.0,24.0,Ball Receipt*,Nicolò Barella,Italy,True,55.5,False,False,False
106268,3930161,1,3,28,00:03:28.317,Ball Receipt*,Nicolò Barella,Italy,Italy,76.9,4.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Riccardo Calafiori,Italy,3.0,27.0,Carry,Nicolò Barella,Italy,True,43.099999999999994,False,False,False
106269,3930161,1,3,28,00:03:28.317,Carry,Nicolò Barella,Italy,Italy,76.9,4.0,True,4.915756,From Free Kick,,,,,,,,,,,,False,74.9,18.0,14.142135623730951,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Nicolò Barella,Italy,3.0,28.0,Pressure,Jasir Asani,Albania,False,43.099999999999994,False,False,False
106270,3930161,1,3,28,00:03:28.415,Pressure,Jasir Asani,Albania,Italy,43.8,75.5,,1.86215,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,0,0,0,0,0,0,0,Carry,Nicolò Barella,Italy,3.0,28.0,Pass,Nicolò Barella,Italy,False,76.2,False,False,False
106271,3930161,1,3,33,00:03:33.233,Pass,Nicolò Barella,Italy,Italy,74.9,18.0,,1.78873,From Free Kick,Alessandro Bastoni,28.007141,Ground Pass,,2.005698,63.1,43.4,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Jasir Asani,Albania,3.0,28.0,Ball Receipt*,Alessandro Bastoni,Italy,True,45.099999999999994,False,False,False
106272,3930161,1,3,35,00:03:35.022,Ball Receipt*,Alessandro Bastoni,Italy,Italy,63.1,43.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Nicolò Barella,Italy,3.0,33.0,Carry,Alessandro Bastoni,Italy,True,56.9,False,False,False
106273,3930161,1,3,35,00:03:35.022,Carry,Alessandro Bastoni,Italy,Italy,63.1,43.4,,1.205357,From Free Kick,,,,,,,,,,,,False,70.4,43.3,7.300684899377596,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Alessandro Bastoni,Italy,3.0,35.0,Pass,Alessandro Bastoni,Italy,True,56.9,False,False,False
106274,3930161,1,3,36,00:03:36.227,Pass,Alessandro Bastoni,Italy,Italy,70.4,43.3,,1.621705,From Free Kick,Giovanni Di Lorenzo,15.90503,Ground Pass,,1.5456444,70.8,59.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Alessandro Bastoni,Italy,3.0,35.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,49.599999999999994,False,False,False
106275,3930161,1,3,37,00:03:37.849,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,70.8,59.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Alessandro Bastoni,Italy,3.0,36.0,Carry,Giovanni Di Lorenzo,Italy,True,49.2,False,False,False
106276,3930161,1,3,37,00:03:37.849,Carry,Giovanni Di Lorenzo,Italy,Italy,70.8,59.2,,2.462962,From Free Kick,,,,,,,,,,,,False,78.1,60.2,7.368174807915455,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,3.0,37.0,Pass,Giovanni Di Lorenzo,Italy,True,49.2,False,False,False
106277,3930161,1,3,40,00:03:40.312,Pass,Giovanni Di Lorenzo,Italy,Italy,78.1,60.2,,0.735121,From Free Kick,Davide Frattesi,14.3391075,Ground Pass,,0.21791251,92.1,63.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,3.0,37.0,Ball Receipt*,Davide Frattesi,Italy,True,41.900000000000006,False,False,False
106278,3930161,1,3,41,00:03:41.047,Ball Receipt*,Davide Frattesi,Italy,Italy,92.1,63.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Giovanni Di Lorenzo,Italy,3.0,40.0,Carry,Davide Frattesi,Italy,True,27.900000000000006,False,False,False
106279,3930161,1,3,41,00:03:41.047,Carry,Davide Frattesi,Italy,Italy,92.1,63.3,,0.040000003,From Free Kick,,,,,,,,,,,,False,92.3,63.3,0.20000000000000284,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Davide Frattesi,Italy,3.0,41.0,Pass,Davide Frattesi,Italy,True,27.900000000000006,False,False,False
106280,3930161,1,3,41,00:03:41.087,Pass,Davide Frattesi,Italy,Italy,92.3,63.3,,0.872932,From Free Kick,Giovanni Di Lorenzo,12.677539,Ground Pass,,-3.0309355,79.7,61.9,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Davide Frattesi,Italy,3.0,41.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,27.700000000000003,False,False,False
106281,3930161,1,3,41,00:03:41.960,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,79.7,61.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Davide Frattesi,Italy,3.0,41.0,Carry,Giovanni Di Lorenzo,Italy,True,40.3,False,False,False
106282,3930161,1,3,41,00:03:41.960,Carry,Giovanni Di Lorenzo,Italy,Italy,79.7,61.9,True,0.965778,From Free Kick,,,,,,,,,,,,False,86.5,63.2,6.923149572268389,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,3.0,41.0,Pressure,Mario Mitaj,Albania,False,40.3,False,False,False
106283,3930161,1,3,42,00:03:42.922,Pressure,Mario Mitaj,Albania,Italy,21.1,18.1,,0.738953,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,3.0,41.0,Pass,Giovanni Di Lorenzo,Italy,False,98.9,False,False,False
106284,3930161,1,3,42,00:03:42.926,Pass,Giovanni Di Lorenzo,Italy,Italy,86.5,63.2,True,0.627242,From Free Kick,Davide Frattesi,10.722873,Ground Pass,,-0.06532747,97.2,62.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Pressure,Mario Mitaj,Albania,3.0,42.0,Ball Receipt*,Davide Frattesi,Italy,True,33.5,False,False,True
106285,3930161,1,3,43,00:03:43.553,Ball Receipt*,Davide Frattesi,Italy,Italy,97.2,62.5,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Giovanni Di Lorenzo,Italy,3.0,42.0,Carry,Davide Frattesi,Italy,True,22.799999999999997,False,True,False
106286,3930161,1,3,43,00:03:43.553,Carry,Davide Frattesi,Italy,Italy,97.2,62.5,True,0.040000003,From Free Kick,,,,,,,,,,,,False,97.2,62.5,0.0,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Davide Frattesi,Italy,3.0,43.0,Pass,Davide Frattesi,Italy,True,22.799999999999997,False,True,False
106287,3930161,1,3,43,00:03:43.593,Pass,Davide Frattesi,Italy,Italy,97.2,62.5,True,1.694602,From Free Kick,Giovanni Di Lorenzo,12.432618,Ground Pass,,2.8478246,85.3,66.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Davide Frattesi,Italy,3.0,43.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,22.799999999999997,False,True,False
106288,3930161,1,3,45,00:03:45.287,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,85.3,66.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Davide Frattesi,Italy,3.0,43.0,Carry,Giovanni Di Lorenzo,Italy,True,34.7,False,False,False
106289,3930161,1,3,45,00:03:45.287,Carry,Giovanni Di Lorenzo,Italy,Italy,85.3,66.1,,1.527451,From Free Kick,,,,,,,,,,,,False,85.2,66.4,0.31622776601684693,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,3.0,45.0,Pass,Giovanni Di Lorenzo,Italy,True,34.7,False,False,False
106290,3930161,1,3,46,00:03:46.815,Pass,Giovanni Di Lorenzo,Italy,Italy,85.2,66.4,,0.704741,From Free Kick,Davide Frattesi,8.769264,Ground Pass,,-0.12576942,93.9,65.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,3.0,45.0,Ball Receipt*,Davide Frattesi,Italy,True,34.8,False,False,False
106291,3930161,1,3,47,00:03:47.520,Ball Receipt*,Davide Frattesi,Italy,Italy,93.9,65.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Giovanni Di Lorenzo,Italy,3.0,46.0,Carry,Davide Frattesi,Italy,True,26.099999999999994,False,False,False
106292,3930161,1,3,47,00:03:47.520,Carry,Davide Frattesi,Italy,Italy,93.9,65.3,,0.04,From Free Kick,,,,,,,,,,,,False,93.9,65.3,0.0,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Davide Frattesi,Italy,3.0,47.0,Pass,Davide Frattesi,Italy,True,26.099999999999994,False,False,False
106293,3930161,1,3,47,00:03:47.560,Pass,Davide Frattesi,Italy,Italy,93.9,65.3,,1.053481,From Free Kick,Federico Chiesa,11.375852,Ground Pass,,1.3130252,96.8,76.3,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Davide Frattesi,Italy,3.0,47.0,Ball Receipt*,Federico Chiesa,Italy,True,26.099999999999994,False,False,False
106294,3930161,1,3,48,00:03:48.613,Ball Receipt*,Federico Chiesa,Italy,Italy,96.8,76.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Davide Frattesi,Italy,3.0,47.0,Carry,Federico Chiesa,Italy,True,23.200000000000003,False,True,False
106295,3930161,1,3,48,00:03:48.613,Carry,Federico Chiesa,Italy,Italy,96.8,76.3,,1.33371,From Free Kick,,,,,,,,,,,,False,96.8,76.3,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Federico Chiesa,Italy,3.0,48.0,Pass,Federico Chiesa,Italy,True,23.200000000000003,False,True,False
106296,3930161,1,3,49,00:03:49.947,Pass,Federico Chiesa,Italy,Italy,96.8,76.3,,1.344727,From Free Kick,Giovanni Di Lorenzo,13.595955,Ground Pass,,-2.9716072,83.4,74.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Federico Chiesa,Italy,3.0,48.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,23.200000000000003,False,True,False
106297,3930161,1,3,51,00:03:51.292,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,83.4,74.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Federico Chiesa,Italy,3.0,49.0,Carry,Giovanni Di Lorenzo,Italy,True,36.599999999999994,False,False,False
106298,3930161,1,3,51,00:03:51.292,Carry,Giovanni Di Lorenzo,Italy,Italy,83.4,74.0,,0.681922,From Free Kick,,,,,,,,,,,,False,80.3,71.9,3.7443290453698146,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,3.0,51.0,Pass,Giovanni Di Lorenzo,Italy,True,36.599999999999994,False,False,False
106299,3930161,1,3,51,00:03:51.973,Pass,Giovanni Di Lorenzo,Italy,Italy,80.3,71.9,,1.452219,From Free Kick,Alessandro Bastoni,17.497715,Ground Pass,,-2.2955403,68.7,58.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,3.0,51.0,Ball Receipt*,Alessandro Bastoni,Italy,True,39.7,False,False,False
106300,3930161,1,3,53,00:03:53.426,Ball Receipt*,Alessandro Bastoni,Italy,Italy,68.7,58.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Giovanni Di Lorenzo,Italy,3.0,51.0,Carry,Alessandro Bastoni,Italy,True,51.3,False,False,False
106301,3930161,1,3,53,00:03:53.426,Carry,Alessandro Bastoni,Italy,Italy,68.7,58.8,,0.925734,From Free Kick,,,,,,,,,,,,False,67.7,52.7,6.181423784210231,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Alessandro Bastoni,Italy,3.0,53.0,Pass,Alessandro Bastoni,Italy,True,51.3,False,False,False
106302,3930161,1,3,54,00:03:54.351,Pass,Alessandro Bastoni,Italy,Italy,67.7,52.7,,1.79204,From Free Kick,Riccardo Calafiori,20.813938,Ground Pass,,-1.273357,73.8,32.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Alessandro Bastoni,Italy,3.0,53.0,Ball Receipt*,Riccardo Calafiori,Italy,True,52.3,False,False,False
106303,3930161,1,3,56,00:03:56.143,Ball Receipt*,Riccardo Calafiori,Italy,Italy,73.8,32.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Alessandro Bastoni,Italy,3.0,54.0,Carry,Riccardo Calafiori,Italy,True,46.2,False,False,False
106304,3930161,1,3,56,00:03:56.143,Carry,Riccardo Calafiori,Italy,Italy,73.8,32.8,,3.613191,From Free Kick,,,,,,,,,,,,False,95.4,25.4,22.83243307227682,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Riccardo Calafiori,Italy,3.0,56.0,Pass,Riccardo Calafiori,Italy,True,46.2,False,False,False
106305,3930161,1,3,59,00:03:59.757,Pass,Riccardo Calafiori,Italy,Italy,95.4,25.4,,0.042751,From Free Kick,,1.4035668,Ground Pass,Incomplete,1.4994888,95.5,26.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Riccardo Calafiori,Italy,3.0,56.0,Block,Ylber Ramadani,Albania,False,24.599999999999994,False,True,False
106306,3930161,1,3,59,00:03:59.799,Block,Ylber Ramadani,Albania,Italy,24.6,53.3,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Pass,Riccardo Calafiori,Italy,3.0,59.0,Ball Recovery,Kristjan Asllani,Albania,True,95.4,False,False,False
106307,3930161,1,4,0,00:04:00.804,Ball Recovery,Kristjan Asllani,Albania,Albania,22.5,41.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Block,Ylber Ramadani,Albania,3.0,59.0,Carry,Kristjan Asllani,Albania,True,97.5,False,False,False
106308,3930161,1,4,0,00:04:00.804,Carry,Kristjan Asllani,Albania,Albania,22.5,41.9,,0.36792,Regular Play,,,,,,,,,,,,False,22.5,41.9,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Ball Recovery,Kristjan Asllani,Albania,4.0,0.0,Pass,Kristjan Asllani,Albania,True,97.5,False,False,False
106309,3930161,1,4,1,00:04:01.172,Pass,Kristjan Asllani,Albania,Albania,22.5,41.9,,0.580138,Regular Play,Arlind Afrim Ajeti,8.720665,Ground Pass,,2.283154,16.8,48.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,0,0,0,0,0,0,0,Carry,Kristjan Asllani,Albania,4.0,0.0,Ball Receipt*,Arlind Afrim Ajeti,Albania,True,97.5,False,False,False
106310,3930161,1,4,1,00:04:01.752,Ball Receipt*,Arlind Afrim Ajeti,Albania,Albania,16.8,48.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Pass,Kristjan Asllani,Albania,4.0,1.0,Carry,Arlind Afrim Ajeti,Albania,True,103.2,False,False,False
106311,3930161,1,4,1,00:04:01.752,Carry,Arlind Afrim Ajeti,Albania,Albania,16.8,48.5,,0.382664,Regular Play,,,,,,,,,,,,False,16.8,48.5,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Ball Receipt*,Arlind Afrim Ajeti,Albania,4.0,1.0,Pass,Arlind Afrim Ajeti,Albania,True,103.2,False,False,False
106312,3930161,1,4,2,00:04:02.135,Pass,Arlind Afrim Ajeti,Albania,Albania,16.8,48.5,,0.778259,Regular Play,Nedim Bajrami,10.331021,Low Pass,,-0.07751428,27.1,47.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,0,0,0,0,0,Carry,Arlind Afrim Ajeti,Albania,4.0,1.0,Ball Receipt*,Nedim Bajrami,Albania,True,103.2,False,False,False
106313,3930161,1,4,2,00:04:02.913,Ball Receipt*,Nedim Bajrami,Albania,Albania,27.1,47.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,0,0,0,0,0,0,1,Pass,Arlind Afrim Ajeti,Albania,4.0,2.0,Carry,Nedim Bajrami,Albania,True,92.9,False,False,False
106314,3930161,1,4,2,00:04:02.913,Carry,Nedim Bajrami,Albania,Albania,27.1,47.7,True,1.440732,Regular Play,,,,,,,,,,,,False,31.2,47.4,4.110960958218891,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,0,0,0,0,0,0,1,Ball Receipt*,Nedim Bajrami,Albania,4.0,2.0,Pressure,Lorenzo Pellegrini,Italy,False,92.9,False,False,False
106315,3930161,1,4,3,00:04:03.342,Pressure,Lorenzo Pellegrini,Italy,Albania,93.1,34.1,,1.088115,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,0,0,0,0,0,Carry,Nedim Bajrami,Albania,4.0,2.0,Pass,Nedim Bajrami,Albania,False,26.900000000000006,False,False,False
106316,3930161,1,4,4,00:04:04.354,Pass,Nedim Bajrami,Albania,Albania,31.2,47.4,True,5.674692,Regular Play,Taulant Sulejmanov,68.353935,High Pass,Incomplete,-0.6233107,86.7,7.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,0,0,0,0,0,0,1,Pressure,Lorenzo Pellegrini,Italy,4.0,3.0,Pressure,Taulant Sulejmanov,Albania,True,88.8,False,False,True
106317,3930161,1,4,9,00:04:09.042,Pressure,Taulant Sulejmanov,Albania,Albania,78.9,8.9,,2.879027,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Pass,Nedim Bajrami,Albania,4.0,4.0,Ball Receipt*,Taulant Sulejmanov,Albania,True,41.099999999999994,False,False,False
106318,3930161,1,4,10,00:04:10.028,Ball Receipt*,Taulant Sulejmanov,Albania,Albania,50.0,14.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Pressure,Taulant Sulejmanov,Albania,4.0,9.0,Interception,Giovanni Di Lorenzo,Italy,False,70.0,False,False,True
106319,3930161,1,4,10,00:04:10.028,Interception,Giovanni Di Lorenzo,Italy,Italy,33.4,72.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Ball Receipt*,Taulant Sulejmanov,Albania,4.0,10.0,Carry,Giovanni Di Lorenzo,Italy,True,86.6,False,False,False
106320,3930161,1,4,10,00:04:10.028,Carry,Giovanni Di Lorenzo,Italy,Italy,33.4,72.6,True,1.803317,Regular Play,,,,,,,,,,,,False,33.0,73.5,0.984885780179615,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Interception,Giovanni Di Lorenzo,Italy,4.0,10.0,Foul Committed,Taulant Sulejmanov,Albania,False,86.6,False,False,False
106321,3930161,1,4,11,00:04:11.832,Foul Committed,Taulant Sulejmanov,Albania,Italy,87.1,6.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,0,0,0,0,0,0,0,Carry,Giovanni Di Lorenzo,Italy,4.0,10.0,Foul Won,Giovanni Di Lorenzo,Italy,False,32.900000000000006,False,False,False
106322,3930161,1,4,11,00:04:11.832,Foul Won,Giovanni Di Lorenzo,Italy,Italy,33.0,73.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Foul Committed,Taulant Sulejmanov,Albania,4.0,11.0,Pass,Giovanni Di Lorenzo,Italy,True,87.0,False,False,False
106323,3930161,1,4,24,00:04:24.006,Pass,Giovanni Di Lorenzo,Italy,Italy,27.1,72.2,,1.601954,From Free Kick,Jorge Luiz Frello Filho,14.013208,Ground Pass,,-1.8677213,23.0,58.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,0,0,0,0,0,Foul Won,Giovanni Di Lorenzo,Italy,4.0,11.0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,True,92.9,False,False,False
106324,3930161,1,4,25,00:04:25.608,Ball Receipt*,Jorge Luiz Frello Filho,Italy,Italy,23.0,58.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,0,0,0,0,0,0,0,Pass,Giovanni Di Lorenzo,Italy,4.0,24.0,Pass,Jorge Luiz Frello Filho,Italy,True,97.0,False,False,False
