event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Albania_score,Spain_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
70205,3930179,1,29,19,00:29:19.587,50/50,Mikel Merino Zazón,Spain,Albania,22.5,60.1,True,1.203169,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,50/50,Qazim Laçi,Albania,29.0,19.0,Pass,Daniel Vivian Moreno,Spain,True,97.5,False,False,False
70206,3930179,1,29,20,00:29:20.791,Pass,Daniel Vivian Moreno,Spain,Albania,22.9,53.8,,0.936489,From Throw In,José Luis Sanmartín Mato,18.829763,Ground Pass,,-0.21406068,41.3,49.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,2,0,0,4,0,0,0,50/50,Mikel Merino Zazón,Spain,29.0,19.0,Pressure,Ylber Ramadani,Albania,False,97.1,False,False,False
70207,3930179,1,29,21,00:29:21.547,Pressure,Ylber Ramadani,Albania,Albania,78.8,30.3,,0.197524,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Daniel Vivian Moreno,Spain,29.0,20.0,Ball Receipt*,José Luis Sanmartín Mato,Spain,False,41.2,False,False,False
70208,3930179,1,29,21,00:29:21.727,Ball Receipt*,José Luis Sanmartín Mato,Spain,Albania,41.3,49.8,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,0,4,0,0,0,Pressure,Ylber Ramadani,Albania,29.0,21.0,Pass,José Luis Sanmartín Mato,Spain,True,78.7,False,False,True
70209,3930179,1,29,21,00:29:21.727,Pass,José Luis Sanmartín Mato,Spain,Albania,41.3,49.8,True,0.178627,From Throw In,,3.3,Ground Pass,Incomplete,0.0,44.6,49.8,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,José Luis Sanmartín Mato,Spain,29.0,21.0,Block,Ylber Ramadani,Albania,False,78.7,False,False,False
70210,3930179,1,29,21,00:29:21.906,Block,Ylber Ramadani,Albania,Albania,75.5,30.3,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,José Luis Sanmartín Mato,Spain,29.0,21.0,Ball Recovery,Qazim Laçi,Albania,True,44.5,False,False,False
70211,3930179,1,29,23,00:29:23.406,Ball Recovery,Qazim Laçi,Albania,Albania,83.9,29.1,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Block,Ylber Ramadani,Albania,29.0,21.0,Carry,Qazim Laçi,Albania,True,36.099999999999994,False,False,False
70212,3930179,1,29,23,00:29:23.406,Carry,Qazim Laçi,Albania,Albania,83.9,29.1,,4.104271,From Throw In,,,,,,,,,,,,False,87.5,29.4,3.6124783736376824,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Ball Recovery,Qazim Laçi,Albania,29.0,23.0,Pass,Qazim Laçi,Albania,True,36.099999999999994,False,False,False
70213,3930179,1,29,27,00:29:27.510,Pass,Qazim Laçi,Albania,Albania,87.5,29.4,,1.653732,From Throw In,Iván Balliu Campeny,37.335373,Ground Pass,,1.7403483,81.2,66.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Carry,Qazim Laçi,Albania,29.0,23.0,Ball Receipt*,Iván Balliu Campeny,Albania,True,32.5,False,False,False
70214,3930179,1,29,29,00:29:29.164,Ball Receipt*,Iván Balliu Campeny,Albania,Albania,81.2,66.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Qazim Laçi,Albania,29.0,27.0,Carry,Iván Balliu Campeny,Albania,True,38.8,False,False,False
70215,3930179,1,29,29,00:29:29.164,Carry,Iván Balliu Campeny,Albania,Albania,81.2,66.2,,1.392571,From Throw In,,,,,,,,,,,,False,83.3,67.6,2.523885892824783,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Iván Balliu Campeny,Albania,29.0,29.0,Pass,Iván Balliu Campeny,Albania,True,38.8,False,False,False
70216,3930179,1,29,30,00:29:30.556,Pass,Iván Balliu Campeny,Albania,Albania,83.3,67.6,,0.759379,From Throw In,Jasir Asani,10.771258,Ground Pass,,0.851093,90.4,75.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Iván Balliu Campeny,Albania,29.0,29.0,Ball Receipt*,Jasir Asani,Albania,True,36.7,False,False,False
70217,3930179,1,29,31,00:29:31.316,Ball Receipt*,Jasir Asani,Albania,Albania,90.4,75.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Iván Balliu Campeny,Albania,29.0,30.0,Carry,Jasir Asani,Albania,True,29.599999999999994,False,False,False
70218,3930179,1,29,31,00:29:31.316,Carry,Jasir Asani,Albania,Albania,90.4,75.7,,2.390378,From Throw In,,,,,,,,,,,,False,83.5,66.2,11.741379816699572,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Jasir Asani,Albania,29.0,31.0,Pass,Jasir Asani,Albania,True,29.599999999999994,False,False,False
70219,3930179,1,29,33,00:29:33.706,Pass,Jasir Asani,Albania,Albania,83.5,66.2,,2.742955,From Throw In,,50.846928,High Pass,Out,-0.77010036,120.0,30.8,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Jasir Asani,Albania,29.0,31.0,Pass,Aymeric Laporte,Spain,False,36.5,False,False,False
70220,3930179,1,30,6,00:30:06.750,Pass,Aymeric Laporte,Spain,Spain,7.0,32.4,,1.004161,From Goal Kick,David Raya Martin,9.219544,Ground Pass,,1.9956285,3.2,40.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,Jasir Asani,Albania,29.0,33.0,Ball Receipt*,David Raya Martin,Spain,True,113.0,False,False,False
70221,3930179,1,30,7,00:30:07.754,Ball Receipt*,David Raya Martin,Spain,Spain,3.2,40.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Pass,Aymeric Laporte,Spain,30.0,6.0,Carry,David Raya Martin,Spain,True,116.8,False,False,False
70222,3930179,1,30,7,00:30:07.754,Carry,David Raya Martin,Spain,Spain,3.2,40.8,,1.74533,From Goal Kick,,,,,,,,,,,,False,7.7,39.2,4.775981574503819,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,David Raya Martin,Spain,30.0,7.0,Pass,David Raya Martin,Spain,True,116.8,False,False,False
70223,3930179,1,30,9,00:30:09.500,Pass,David Raya Martin,Spain,Spain,7.7,39.2,,3.701834,From Goal Kick,Mikel Oyarzabal Ugarte,66.57703,High Pass,Pass Offside,-0.39305803,69.2,13.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Carry,David Raya Martin,Spain,30.0,7.0,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,True,112.3,False,False,False
70224,3930179,1,30,13,00:30:13.201,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,Spain,69.2,13.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,0,4,0,0,0,Pass,David Raya Martin,Spain,30.0,9.0,Pass,Arlind Afrim Ajeti,Albania,False,50.8,False,False,False
70225,3930179,1,30,23,00:30:23.124,Pass,Arlind Afrim Ajeti,Albania,Albania,48.4,67.4,,3.6,From Free Kick,Kristjan Asllani,37.399063,Ground Pass,,-1.8138294,39.4,31.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,30.0,13.0,Ball Receipt*,Kristjan Asllani,Albania,True,71.6,False,False,False
70226,3930179,1,30,26,00:30:26.724,Ball Receipt*,Kristjan Asllani,Albania,Albania,39.4,31.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Arlind Afrim Ajeti,Albania,30.0,23.0,Pass,Kristjan Asllani,Albania,True,80.6,False,False,False
70227,3930179,1,30,27,00:30:27.048,Pass,Kristjan Asllani,Albania,Albania,35.3,27.5,,1.255046,From Free Kick,Berat Djimsiti,13.764447,Ground Pass,,-2.4384825,24.8,18.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Kristjan Asllani,Albania,30.0,26.0,Ball Receipt*,Berat Djimsiti,Albania,True,84.7,False,False,False
70228,3930179,1,30,28,00:30:28.304,Ball Receipt*,Berat Djimsiti,Albania,Albania,24.8,18.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Kristjan Asllani,Albania,30.0,27.0,Carry,Berat Djimsiti,Albania,True,95.2,False,False,False
70229,3930179,1,30,28,00:30:28.304,Carry,Berat Djimsiti,Albania,Albania,24.8,18.6,,0.062217,From Free Kick,,,,,,,,,,,,False,25.1,18.6,0.3000000000000007,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Berat Djimsiti,Albania,30.0,28.0,Pass,Berat Djimsiti,Albania,True,95.2,False,False,False
70230,3930179,1,30,28,00:30:28.366,Pass,Berat Djimsiti,Albania,Albania,25.1,18.6,,1.479445,From Free Kick,Mario Mitaj,22.1822,Ground Pass,,-0.8523904,39.7,1.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Berat Djimsiti,Albania,30.0,28.0,Ball Receipt*,Mario Mitaj,Albania,True,94.9,False,False,False
70231,3930179,1,30,29,00:30:29.845,Ball Receipt*,Mario Mitaj,Albania,Albania,39.7,1.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Berat Djimsiti,Albania,30.0,28.0,Carry,Mario Mitaj,Albania,True,80.3,False,False,False
70232,3930179,1,30,29,00:30:29.845,Carry,Mario Mitaj,Albania,Albania,39.7,1.9,,0.587294,From Free Kick,,,,,,,,,,,,False,37.8,3.5,2.4839484696748486,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Mario Mitaj,Albania,30.0,29.0,Pass,Mario Mitaj,Albania,True,80.3,False,False,False
70233,3930179,1,30,30,00:30:30.432,Pass,Mario Mitaj,Albania,Albania,37.8,3.5,,1.007282,From Free Kick,Kristjan Asllani,6.449806,Ground Pass,,1.0516502,41.0,9.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Mario Mitaj,Albania,30.0,29.0,Ball Receipt*,Kristjan Asllani,Albania,True,82.2,False,False,False
70234,3930179,1,30,31,00:30:31.440,Ball Receipt*,Kristjan Asllani,Albania,Albania,41.0,9.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Mario Mitaj,Albania,30.0,30.0,Carry,Kristjan Asllani,Albania,True,79.0,False,False,False
70235,3930179,1,30,31,00:30:31.440,Carry,Kristjan Asllani,Albania,Albania,41.0,9.1,,0.014329001,From Free Kick,,,,,,,,,,,,False,41.0,9.1,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Kristjan Asllani,Albania,30.0,31.0,Pass,Kristjan Asllani,Albania,True,79.0,False,False,False
70236,3930179,1,30,31,00:30:31.454,Pass,Kristjan Asllani,Albania,Albania,41.0,9.1,,2.717297,From Free Kick,Rey Manaj,42.919693,High Pass,Incomplete,0.03029376,83.9,10.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Kristjan Asllani,Albania,30.0,31.0,Pressure,Rey Manaj,Albania,True,79.0,False,False,False
70237,3930179,1,30,33,00:30:33.474,Pressure,Rey Manaj,Albania,Albania,82.7,10.6,,0.698079,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Kristjan Asllani,Albania,30.0,31.0,Ball Receipt*,Rey Manaj,Albania,True,37.3,False,False,False
70238,3930179,1,30,34,00:30:34.171,Ball Receipt*,Rey Manaj,Albania,Albania,81.7,11.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Pressure,Rey Manaj,Albania,30.0,33.0,Clearance,Daniel Vivian Moreno,Spain,False,38.3,False,False,True
70239,3930179,1,30,34,00:30:34.171,Clearance,Daniel Vivian Moreno,Spain,Albania,36.2,69.7,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Rey Manaj,Albania,30.0,34.0,Pass,Mario Mitaj,Albania,False,83.8,False,False,False
70240,3930179,1,30,46,00:30:46.018,Pass,Mario Mitaj,Albania,Albania,82.7,0.1,,1.381471,From Throw In,Rey Manaj,12.47758,High Pass,,0.45647928,93.9,5.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Clearance,Daniel Vivian Moreno,Spain,30.0,34.0,Pressure,Daniel Vivian Moreno,Spain,False,37.3,False,False,False
70241,3930179,1,30,47,00:30:47.127,Pressure,Daniel Vivian Moreno,Spain,Albania,26.2,74.5,,0.299688,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,Mario Mitaj,Albania,30.0,46.0,Ball Receipt*,Rey Manaj,Albania,False,93.8,False,False,False
70242,3930179,1,30,47,00:30:47.399,Ball Receipt*,Rey Manaj,Albania,Albania,93.9,5.6,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Pressure,Daniel Vivian Moreno,Spain,30.0,47.0,Carry,Rey Manaj,Albania,True,26.099999999999994,False,False,True
70243,3930179,1,30,47,00:30:47.399,Carry,Rey Manaj,Albania,Albania,93.9,5.6,True,0.107268,From Throw In,,,,,,,,,,,,False,93.9,5.6,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Ball Receipt*,Rey Manaj,Albania,30.0,47.0,Pass,Rey Manaj,Albania,True,26.099999999999994,False,False,False
70244,3930179,1,30,47,00:30:47.506,Pass,Rey Manaj,Albania,Albania,93.9,5.6,,0.626019,From Throw In,Nedim Bajrami,5.186521,Low Pass,,-0.9774462,96.8,1.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Carry,Rey Manaj,Albania,30.0,47.0,Ball Receipt*,Nedim Bajrami,Albania,True,26.099999999999994,False,False,False
70245,3930179,1,30,48,00:30:48.132,Ball Receipt*,Nedim Bajrami,Albania,Albania,96.8,1.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,1,3,4,1,0,Pass,Rey Manaj,Albania,30.0,47.0,Carry,Nedim Bajrami,Albania,True,23.200000000000003,False,True,False
70246,3930179,1,30,48,00:30:48.132,Carry,Nedim Bajrami,Albania,Albania,96.8,1.3,True,1.848949,From Throw In,,,,,,,,,,,,False,98.4,1.9,1.7088007490635142,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,1,3,4,1,0,Ball Receipt*,Nedim Bajrami,Albania,30.0,48.0,Pressure,Jesús Navas González,Spain,False,23.200000000000003,False,True,False
70247,3930179,1,30,49,00:30:49.045,Pressure,Jesús Navas González,Spain,Albania,22.5,78.2,,0.856758,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,2,0,0,4,0,0,0,Carry,Nedim Bajrami,Albania,30.0,48.0,Dispossessed,Nedim Bajrami,Albania,False,97.5,False,False,False
70248,3930179,1,30,49,00:30:49.981,Dispossessed,Nedim Bajrami,Albania,Albania,98.4,1.9,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,1,3,4,1,0,Pressure,Jesús Navas González,Spain,30.0,49.0,Duel,Jesús Navas González,Spain,False,21.599999999999994,False,True,True
70249,3930179,1,30,49,00:30:49.981,Duel,Jesús Navas González,Spain,Albania,21.7,78.2,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,2,0,0,4,0,0,0,Dispossessed,Nedim Bajrami,Albania,30.0,49.0,Pass,Mario Mitaj,Albania,False,98.3,False,False,False
70250,3930179,1,31,0,00:31:00.137,Pass,Mario Mitaj,Albania,Albania,95.0,0.1,,4.940101,From Throw In,Rey Manaj,33.5,High Pass,Incomplete,0.9272952,115.1,26.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,0,1,1,3,4,0,0,Duel,Jesús Navas González,Spain,30.0,49.0,Ball Receipt*,Rey Manaj,Albania,True,25.0,False,True,False
70251,3930179,1,31,5,00:31:05.077,Ball Receipt*,Rey Manaj,Albania,Albania,110.2,20.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,1,1,3,4,0,0,Pass,Mario Mitaj,Albania,31.0,0.0,Ball Recovery,David Raya Martin,Spain,False,9.799999999999997,False,True,False
70252,3930179,1,31,5,00:31:05.077,Ball Recovery,David Raya Martin,Spain,Spain,5.0,53.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Rey Manaj,Albania,31.0,5.0,Carry,David Raya Martin,Spain,True,115.0,False,False,False
70253,3930179,1,31,5,00:31:05.077,Carry,David Raya Martin,Spain,Spain,5.0,53.2,,8.312112,Regular Play,,,,,,,,,,,,False,15.4,35.2,20.788458336298053,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Ball Recovery,David Raya Martin,Spain,31.0,5.0,Pass,David Raya Martin,Spain,True,115.0,False,False,False
70254,3930179,1,31,13,00:31:13.389,Pass,David Raya Martin,Spain,Spain,15.4,35.2,,1.000655,Regular Play,Martín Zubimendi Ibáñez,12.88177,Ground Pass,,0.7414704,24.9,43.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Carry,David Raya Martin,Spain,31.0,5.0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,True,104.6,False,False,False
70255,3930179,1,31,14,00:31:14.390,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,Spain,24.9,43.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pass,David Raya Martin,Spain,31.0,13.0,Pass,Martín Zubimendi Ibáñez,Spain,True,95.1,False,False,False
70256,3930179,1,31,14,00:31:14.390,Pass,Martín Zubimendi Ibáñez,Spain,Spain,24.9,43.9,,1.05119,Regular Play,David Raya Martin,11.811858,Ground Pass,,-2.6476512,14.5,38.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,31.0,14.0,Ball Receipt*,David Raya Martin,Spain,True,95.1,False,False,False
70257,3930179,1,31,15,00:31:15.441,Ball Receipt*,David Raya Martin,Spain,Spain,14.5,38.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Pass,Martín Zubimendi Ibáñez,Spain,31.0,14.0,Carry,David Raya Martin,Spain,True,105.5,False,False,False
70258,3930179,1,31,15,00:31:15.441,Carry,David Raya Martin,Spain,Spain,14.5,38.3,,2.244782,Regular Play,,,,,,,,,,,,False,14.5,38.3,0.0,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,David Raya Martin,Spain,31.0,15.0,Pass,David Raya Martin,Spain,True,105.5,False,False,False
70259,3930179,1,31,17,00:31:17.686,Pass,David Raya Martin,Spain,Spain,14.5,38.3,,1.599119,Regular Play,Aymeric Laporte,16.728718,Ground Pass,,-1.2547168,19.7,22.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Carry,David Raya Martin,Spain,31.0,15.0,Ball Receipt*,Aymeric Laporte,Spain,True,105.5,False,False,False
70260,3930179,1,31,19,00:31:19.285,Ball Receipt*,Aymeric Laporte,Spain,Spain,19.7,22.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,David Raya Martin,Spain,31.0,17.0,Carry,Aymeric Laporte,Spain,True,100.3,False,False,False
70261,3930179,1,31,19,00:31:19.285,Carry,Aymeric Laporte,Spain,Spain,19.7,22.4,,0.333331,Regular Play,,,,,,,,,,,,False,19.9,22.4,0.1999999999999993,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,31.0,19.0,Pass,Aymeric Laporte,Spain,True,100.3,False,False,False
70262,3930179,1,31,19,00:31:19.618,Pass,Aymeric Laporte,Spain,Spain,19.9,22.4,,0.984985,Regular Play,Martín Zubimendi Ibáñez,14.326549,Ground Pass,,0.51048833,32.4,29.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Carry,Aymeric Laporte,Spain,31.0,19.0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,True,100.1,False,False,False
70263,3930179,1,31,20,00:31:20.603,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,Spain,32.4,29.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pass,Aymeric Laporte,Spain,31.0,19.0,Carry,Martín Zubimendi Ibáñez,Spain,True,87.6,False,False,False
70264,3930179,1,31,20,00:31:20.603,Carry,Martín Zubimendi Ibáñez,Spain,Spain,32.4,29.4,True,2.375154,Regular Play,,,,,,,,,,,,False,37.8,33.9,7.029224708315987,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Martín Zubimendi Ibáñez,Spain,31.0,20.0,Pressure,Qazim Laçi,Albania,False,87.6,False,False,False
70265,3930179,1,31,22,00:31:22.025,Pressure,Qazim Laçi,Albania,Spain,83.3,50.5,,0.831104,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,0,1,1,3,4,1,0,Carry,Martín Zubimendi Ibáñez,Spain,31.0,20.0,Pass,Martín Zubimendi Ibáñez,Spain,False,36.7,False,False,False
70266,3930179,1,31,22,00:31:22.979,Pass,Martín Zubimendi Ibáñez,Spain,Spain,37.8,33.9,,2.066991,Regular Play,David Raya Martin,23.181242,Low Pass,,2.8075645,15.9,41.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,0,4,0,0,0,Pressure,Qazim Laçi,Albania,31.0,22.0,Ball Receipt*,David Raya Martin,Spain,True,82.2,False,False,True
70267,3930179,1,31,25,00:31:25.046,Ball Receipt*,David Raya Martin,Spain,Spain,15.9,41.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Pass,Martín Zubimendi Ibáñez,Spain,31.0,22.0,Carry,David Raya Martin,Spain,True,104.1,False,False,False
70268,3930179,1,31,25,00:31:25.046,Carry,David Raya Martin,Spain,Spain,15.9,41.5,,1.496783,Regular Play,,,,,,,,,,,,False,15.3,38.7,2.863564212655268,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,David Raya Martin,Spain,31.0,25.0,Pass,David Raya Martin,Spain,True,104.1,False,False,False
70269,3930179,1,31,26,00:31:26.542,Pass,David Raya Martin,Spain,Spain,15.3,38.7,,1.396792,Regular Play,Aymeric Laporte,14.308739,Ground Pass,,-0.8447344,24.8,28.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,0,4,0,0,0,Carry,David Raya Martin,Spain,31.0,25.0,Ball Receipt*,Aymeric Laporte,Spain,True,104.7,False,False,False
70270,3930179,1,31,27,00:31:27.939,Ball Receipt*,Aymeric Laporte,Spain,Spain,24.8,28.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Pass,David Raya Martin,Spain,31.0,26.0,Carry,Aymeric Laporte,Spain,True,95.2,False,False,False
70271,3930179,1,31,27,00:31:27.939,Carry,Aymeric Laporte,Spain,Spain,24.8,28.0,,8.215926,Regular Play,,,,,,,,,,,,False,48.3,23.2,23.985203772325967,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,0,4,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,31.0,27.0,Pass,Aymeric Laporte,Spain,True,95.2,False,False,False
