event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovakia_score,Ukraine_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
115050,3938640,1,34,18,00:34:18.291,Ball Receipt*,Lukáš Haraslín,Slovakia,Slovakia,82.9,3.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,1,0,0,0,Pass,Denis Vavro,Slovakia,34.0,14.0,Carry,Lukáš Haraslín,Slovakia,True,37.099999999999994,False,False,False
115051,3938640,1,34,18,00:34:18.291,Carry,Lukáš Haraslín,Slovakia,Slovakia,82.9,3.2,,0.902667,From Free Kick,,,,,,,,,,,,False,86.1,3.2,3.1999999999999886,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Lukáš Haraslín,Slovakia,34.0,18.0,Pass,Lukáš Haraslín,Slovakia,True,37.099999999999994,False,False,False
115052,3938640,1,34,19,00:34:19.193,Pass,Lukáš Haraslín,Slovakia,Slovakia,86.1,3.2,,1.660776,From Free Kick,Dávid Hancko,10.616967,Ground Pass,,3.0850492,75.5,3.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,1,0,0,0,Carry,Lukáš Haraslín,Slovakia,34.0,18.0,Ball Receipt*,Dávid Hancko,Slovakia,True,33.900000000000006,False,False,False
115053,3938640,1,34,20,00:34:20.854,Ball Receipt*,Dávid Hancko,Slovakia,Slovakia,75.5,3.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,1,0,0,1,0,0,0,Pass,Lukáš Haraslín,Slovakia,34.0,19.0,Carry,Dávid Hancko,Slovakia,True,44.5,False,False,False
115054,3938640,1,34,20,00:34:20.854,Carry,Dávid Hancko,Slovakia,Slovakia,75.5,3.8,,1.064582,From Free Kick,,,,,,,,,,,,False,78.2,4.4,2.765863337187869,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Dávid Hancko,Slovakia,34.0,20.0,Pass,Dávid Hancko,Slovakia,True,44.5,False,False,False
115055,3938640,1,34,21,00:34:21.919,Pass,Dávid Hancko,Slovakia,Slovakia,78.2,4.4,,0.992828,From Free Kick,Stanislav Lobotka,20.976654,Ground Pass,,2.0195196,69.1,23.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,1,0,0,1,0,0,0,Carry,Dávid Hancko,Slovakia,34.0,20.0,Ball Receipt*,Stanislav Lobotka,Slovakia,True,41.8,False,False,False
115056,3938640,1,34,22,00:34:22.912,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,69.1,23.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,1,0,0,1,0,0,0,Pass,Dávid Hancko,Slovakia,34.0,21.0,Carry,Stanislav Lobotka,Slovakia,True,50.900000000000006,False,False,False
115057,3938640,1,34,22,00:34:22.912,Carry,Stanislav Lobotka,Slovakia,Slovakia,69.1,23.3,,0.780168,From Free Kick,,,,,,,,,,,,False,66.4,21.0,3.5468295701936317,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,34.0,22.0,Pass,Stanislav Lobotka,Slovakia,True,50.900000000000006,False,False,False
115058,3938640,1,34,23,00:34:23.692,Pass,Stanislav Lobotka,Slovakia,Slovakia,66.4,21.0,,1.28614,From Free Kick,Milan Škriniar,10.153324,Ground Pass,,2.6603258,57.4,25.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,1,0,0,1,0,0,0,Carry,Stanislav Lobotka,Slovakia,34.0,22.0,Ball Receipt*,Milan Škriniar,Slovakia,True,53.599999999999994,False,False,False
115059,3938640,1,34,24,00:34:24.978,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,57.4,25.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,1,0,0,0,Pass,Stanislav Lobotka,Slovakia,34.0,23.0,Carry,Milan Škriniar,Slovakia,True,62.6,False,False,False
115060,3938640,1,34,24,00:34:24.978,Carry,Milan Škriniar,Slovakia,Slovakia,57.4,25.7,,0.684145,From Free Kick,,,,,,,,,,,,False,57.2,25.7,0.19999999999999574,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Milan Škriniar,Slovakia,34.0,24.0,Pass,Milan Škriniar,Slovakia,True,62.6,False,False,False
115061,3938640,1,34,25,00:34:25.662,Pass,Milan Škriniar,Slovakia,Slovakia,57.2,25.7,,1.0542,From Free Kick,Juraj Kucka,15.138032,Ground Pass,,0.8134282,67.6,36.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,1,0,0,0,Carry,Milan Škriniar,Slovakia,34.0,24.0,Ball Receipt*,Juraj Kucka,Slovakia,True,62.8,False,False,False
115062,3938640,1,34,26,00:34:26.716,Ball Receipt*,Juraj Kucka,Slovakia,Slovakia,67.6,36.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Pass,Milan Škriniar,Slovakia,34.0,25.0,Pass,Juraj Kucka,Slovakia,True,52.400000000000006,False,False,False
115063,3938640,1,34,26,00:34:26.716,Pass,Juraj Kucka,Slovakia,Slovakia,68.0,36.7,,1.069561,From Free Kick,Milan Škriniar,14.214429,Ground Pass,,-2.3412702,58.1,26.5,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Juraj Kucka,Slovakia,34.0,26.0,Ball Receipt*,Milan Škriniar,Slovakia,True,52.0,False,False,False
115064,3938640,1,34,27,00:34:27.786,Ball Receipt*,Milan Škriniar,Slovakia,Slovakia,58.1,26.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,1,0,0,0,Pass,Juraj Kucka,Slovakia,34.0,26.0,Carry,Milan Škriniar,Slovakia,True,61.9,False,False,False
115065,3938640,1,34,27,00:34:27.786,Carry,Milan Škriniar,Slovakia,Slovakia,58.1,26.5,True,3.122545,From Free Kick,,,,,,,,,,,,False,58.9,33.7,7.244308110509936,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Milan Škriniar,Slovakia,34.0,27.0,Pressure,Georgiy Sudakov,Ukraine,False,61.9,False,False,False
115066,3938640,1,34,27,00:34:27.820,Pressure,Georgiy Sudakov,Ukraine,Slovakia,58.6,55.3,,0.511984,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Milan Škriniar,Slovakia,34.0,27.0,Pass,Milan Škriniar,Slovakia,False,61.4,False,False,False
115067,3938640,1,34,30,00:34:30.908,Pass,Milan Škriniar,Slovakia,Slovakia,58.9,33.7,,1.073374,From Free Kick,Ondrej Duda,15.391232,Ground Pass,,-0.70721686,70.6,23.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,0,0,1,0,0,0,Pressure,Georgiy Sudakov,Ukraine,34.0,27.0,Ball Receipt*,Ondrej Duda,Slovakia,True,61.1,False,False,False
115068,3938640,1,34,31,00:34:31.982,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,70.6,23.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Pass,Milan Škriniar,Slovakia,34.0,30.0,Carry,Ondrej Duda,Slovakia,True,49.400000000000006,False,False,False
115069,3938640,1,34,31,00:34:31.982,Carry,Ondrej Duda,Slovakia,Slovakia,70.6,23.7,,1.876234,From Free Kick,,,,,,,,,,,,False,69.3,16.0,7.808969202141854,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Ondrej Duda,Slovakia,34.0,31.0,Pass,Ondrej Duda,Slovakia,True,49.400000000000006,False,False,False
115070,3938640,1,34,33,00:34:33.858,Pass,Ondrej Duda,Slovakia,Slovakia,69.3,16.0,,0.758491,From Free Kick,Lukáš Haraslín,10.269372,Low Pass,,0.38954774,78.8,19.9,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Carry,Ondrej Duda,Slovakia,34.0,31.0,Ball Receipt*,Lukáš Haraslín,Slovakia,True,50.7,False,False,False
115071,3938640,1,34,34,00:34:34.617,Ball Receipt*,Lukáš Haraslín,Slovakia,Slovakia,78.8,19.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,1,0,0,0,Pass,Ondrej Duda,Slovakia,34.0,33.0,Carry,Lukáš Haraslín,Slovakia,True,41.2,False,False,False
115072,3938640,1,34,34,00:34:34.617,Carry,Lukáš Haraslín,Slovakia,Slovakia,78.8,19.9,,1.604954,From Free Kick,,,,,,,,,,,,False,78.8,27.8,7.900000000000002,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Lukáš Haraslín,Slovakia,34.0,34.0,Pass,Lukáš Haraslín,Slovakia,True,41.2,False,False,False
115073,3938640,1,34,36,00:34:36.221,Pass,Lukáš Haraslín,Slovakia,Slovakia,78.8,27.8,,1.111757,From Free Kick,Juraj Kucka,19.185932,Ground Pass,,1.743657,75.5,46.7,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,1,0,0,1,0,0,0,Carry,Lukáš Haraslín,Slovakia,34.0,34.0,Ball Receipt*,Juraj Kucka,Slovakia,True,41.2,False,False,False
115074,3938640,1,34,37,00:34:37.333,Ball Receipt*,Juraj Kucka,Slovakia,Slovakia,75.5,46.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Pass,Lukáš Haraslín,Slovakia,34.0,36.0,Carry,Juraj Kucka,Slovakia,True,44.5,False,False,False
115075,3938640,1,34,37,00:34:37.333,Carry,Juraj Kucka,Slovakia,Slovakia,75.5,46.7,,2.115819,From Free Kick,,,,,,,,,,,,False,77.8,32.2,14.681280598094977,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Juraj Kucka,Slovakia,34.0,37.0,Pass,Juraj Kucka,Slovakia,True,44.5,False,False,False
115076,3938640,1,34,39,00:34:39.449,Pass,Juraj Kucka,Slovakia,Slovakia,77.8,32.2,,1.036842,From Free Kick,Ondrej Duda,11.901681,Ground Pass,,-1.5539912,78.0,20.3,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Carry,Juraj Kucka,Slovakia,34.0,37.0,Ball Receipt*,Ondrej Duda,Slovakia,True,42.2,False,False,False
115077,3938640,1,34,40,00:34:40.486,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,78.0,20.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Pass,Juraj Kucka,Slovakia,34.0,39.0,Carry,Ondrej Duda,Slovakia,True,42.0,False,False,False
115078,3938640,1,34,40,00:34:40.486,Carry,Ondrej Duda,Slovakia,Slovakia,78.0,20.3,,1.069806,From Free Kick,,,,,,,,,,,,False,79.2,13.6,6.806614430096656,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Ondrej Duda,Slovakia,34.0,40.0,Pass,Ondrej Duda,Slovakia,True,42.0,False,False,False
115079,3938640,1,34,41,00:34:41.556,Pass,Ondrej Duda,Slovakia,Slovakia,79.2,13.6,,1.290913,From Free Kick,Dávid Hancko,16.335545,Ground Pass,,-0.7724119,90.9,2.2,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,1,0,0,1,0,0,0,Carry,Ondrej Duda,Slovakia,34.0,40.0,Ball Receipt*,Dávid Hancko,Slovakia,True,40.8,False,False,False
115080,3938640,1,34,42,00:34:42.847,Ball Receipt*,Dávid Hancko,Slovakia,Slovakia,90.9,2.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,1,0,0,1,0,0,0,Pass,Ondrej Duda,Slovakia,34.0,41.0,Carry,Dávid Hancko,Slovakia,True,29.099999999999994,False,False,False
115081,3938640,1,34,42,00:34:42.847,Carry,Dávid Hancko,Slovakia,Slovakia,90.9,2.2,,1.244333,From Free Kick,,,,,,,,,,,,False,91.8,2.2,0.8999999999999915,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,1,0,0,1,0,0,0,Ball Receipt*,Dávid Hancko,Slovakia,34.0,42.0,Pass,Dávid Hancko,Slovakia,True,29.099999999999994,False,False,False
115082,3938640,1,34,44,00:34:44.091,Pass,Dávid Hancko,Slovakia,Slovakia,91.8,2.2,,2.020743,From Free Kick,,43.223373,High Pass,Incomplete,0.93978876,117.3,37.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,1,0,0,1,0,0,0,Carry,Dávid Hancko,Slovakia,34.0,42.0,Ball Recovery,Anatolii Trubin,Ukraine,False,28.200000000000003,False,False,False
115083,3938640,1,34,46,00:34:46.112,Ball Recovery,Anatolii Trubin,Ukraine,Ukraine,2.8,43.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Dávid Hancko,Slovakia,34.0,44.0,Carry,Anatolii Trubin,Ukraine,True,117.2,False,False,False
115084,3938640,1,34,46,00:34:46.112,Carry,Anatolii Trubin,Ukraine,Ukraine,2.8,43.0,,7.823132,Regular Play,,,,,,,,,,,,False,9.0,38.9,7.433034373659254,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,0,3,0,0,Ball Recovery,Anatolii Trubin,Ukraine,34.0,46.0,Pass,Anatolii Trubin,Ukraine,True,117.2,False,False,False
115085,3938640,1,34,53,00:34:53.935,Pass,Anatolii Trubin,Ukraine,Ukraine,9.0,38.9,,1.588957,Regular Play,Mykola Matvienko,9.7046385,Ground Pass,,-1.1117569,13.3,30.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Anatolii Trubin,Ukraine,34.0,46.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,111.0,False,False,False
115086,3938640,1,34,55,00:34:55.524,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,13.3,30.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Anatolii Trubin,Ukraine,34.0,53.0,Carry,Mykola Matvienko,Ukraine,True,106.7,False,False,False
115087,3938640,1,34,55,00:34:55.524,Carry,Mykola Matvienko,Ukraine,Ukraine,13.3,30.2,,2.916567,Regular Play,,,,,,,,,,,,False,17.9,24.1,7.640026177965619,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,34.0,55.0,Pass,Mykola Matvienko,Ukraine,True,106.7,False,False,False
115088,3938640,1,34,58,00:34:58.440,Pass,Mykola Matvienko,Ukraine,Ukraine,17.9,24.1,,2.007793,Regular Play,Illia Zabarnyi,31.232035,Ground Pass,,1.6927685,14.1,55.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Mykola Matvienko,Ukraine,34.0,55.0,Ball Receipt*,Illia Zabarnyi,Ukraine,True,102.1,False,False,False
115089,3938640,1,35,0,00:35:00.448,Ball Receipt*,Illia Zabarnyi,Ukraine,Ukraine,14.1,55.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Mykola Matvienko,Ukraine,34.0,58.0,Carry,Illia Zabarnyi,Ukraine,True,105.9,False,False,False
115090,3938640,1,35,0,00:35:00.448,Carry,Illia Zabarnyi,Ukraine,Ukraine,14.1,55.1,,3.485918,Regular Play,,,,,,,,,,,,False,10.1,63.5,9.303762679690404,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Illia Zabarnyi,Ukraine,35.0,0.0,Pass,Illia Zabarnyi,Ukraine,True,105.9,False,False,False
115091,3938640,1,35,3,00:35:03.934,Pass,Illia Zabarnyi,Ukraine,Ukraine,10.1,63.5,,0.830709,Regular Play,Volodymyr Brazhko,11.6297035,Ground Pass,,-0.4444192,20.6,58.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Illia Zabarnyi,Ukraine,35.0,0.0,Ball Receipt*,Volodymyr Brazhko,Ukraine,True,109.9,False,False,False
115092,3938640,1,35,4,00:35:04.765,Ball Receipt*,Volodymyr Brazhko,Ukraine,Ukraine,20.6,58.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Illia Zabarnyi,Ukraine,35.0,3.0,Carry,Volodymyr Brazhko,Ukraine,True,99.4,False,False,False
115093,3938640,1,35,4,00:35:04.765,Carry,Volodymyr Brazhko,Ukraine,Ukraine,20.6,58.5,True,0.775879,Regular Play,,,,,,,,,,,,False,19.2,60.2,2.2022715545545277,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Volodymyr Brazhko,Ukraine,35.0,4.0,Pressure,Róbert Boženík,Slovakia,False,99.4,False,False,False
115094,3938640,1,35,5,00:35:05.496,Pressure,Róbert Boženík,Slovakia,Ukraine,100.7,24.6,,0.450383,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,0,0,1,0,0,0,Carry,Volodymyr Brazhko,Ukraine,35.0,4.0,Pass,Volodymyr Brazhko,Ukraine,False,19.299999999999997,False,True,False
115095,3938640,1,35,5,00:35:05.541,Pass,Volodymyr Brazhko,Ukraine,Ukraine,19.2,60.2,True,1.338819,Regular Play,Mykola Shaparenko,23.051682,Ground Pass,,0.7853982,35.5,76.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pressure,Róbert Boženík,Slovakia,35.0,5.0,Ball Receipt*,Mykola Shaparenko,Ukraine,True,100.8,False,False,True
115096,3938640,1,35,6,00:35:06.879,Ball Receipt*,Mykola Shaparenko,Ukraine,Ukraine,35.5,76.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Volodymyr Brazhko,Ukraine,35.0,5.0,Carry,Mykola Shaparenko,Ukraine,True,84.5,False,False,False
115097,3938640,1,35,6,00:35:06.879,Carry,Mykola Shaparenko,Ukraine,Ukraine,35.5,76.5,True,3.133607,Regular Play,,,,,,,,,,,,False,34.6,78.1,1.8357559750685764,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Mykola Shaparenko,Ukraine,35.0,6.0,Pressure,Stanislav Lobotka,Slovakia,False,84.5,False,False,False
115098,3938640,1,35,9,00:35:09.611,Pressure,Stanislav Lobotka,Slovakia,Ukraine,83.9,1.6,,0.611469,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,1,0,0,1,0,0,0,Carry,Mykola Shaparenko,Ukraine,35.0,6.0,Pass,Mykola Shaparenko,Ukraine,False,36.099999999999994,False,False,False
115099,3938640,1,35,10,00:35:10.013,Pass,Mykola Shaparenko,Ukraine,Ukraine,34.6,78.1,True,1.419055,Regular Play,Oleksandr Tymchyk,19.0,Ground Pass,,3.1415927,15.6,78.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pressure,Stanislav Lobotka,Slovakia,35.0,9.0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,True,85.4,False,False,True
115100,3938640,1,35,11,00:35:11.432,Ball Receipt*,Oleksandr Tymchyk,Ukraine,Ukraine,15.6,78.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Mykola Shaparenko,Ukraine,35.0,10.0,Carry,Oleksandr Tymchyk,Ukraine,True,104.4,False,False,False
115101,3938640,1,35,11,00:35:11.432,Carry,Oleksandr Tymchyk,Ukraine,Ukraine,15.6,78.1,,1.026595,Regular Play,,,,,,,,,,,,False,15.1,67.4,10.711675872616746,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Oleksandr Tymchyk,Ukraine,35.0,11.0,Pass,Oleksandr Tymchyk,Ukraine,True,104.4,False,False,False
115102,3938640,1,35,12,00:35:12.459,Pass,Oleksandr Tymchyk,Ukraine,Ukraine,15.1,67.4,,2.433261,Regular Play,Anatolii Trubin,31.87099,Ground Pass,,-1.805121,7.7,36.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Oleksandr Tymchyk,Ukraine,35.0,11.0,Ball Receipt*,Anatolii Trubin,Ukraine,True,104.9,False,False,False
115103,3938640,1,35,14,00:35:14.892,Ball Receipt*,Anatolii Trubin,Ukraine,Ukraine,7.7,36.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Oleksandr Tymchyk,Ukraine,35.0,12.0,Carry,Anatolii Trubin,Ukraine,True,112.3,False,False,False
115104,3938640,1,35,14,00:35:14.892,Carry,Anatolii Trubin,Ukraine,Ukraine,7.7,36.4,,0.132834,Regular Play,,,,,,,,,,,,False,7.7,36.4,0.0,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Anatolii Trubin,Ukraine,35.0,14.0,Pass,Anatolii Trubin,Ukraine,True,112.3,False,False,False
115105,3938640,1,35,15,00:35:15.025,Pass,Anatolii Trubin,Ukraine,Ukraine,7.7,36.4,,1.245492,Regular Play,Mykola Matvienko,15.384732,Ground Pass,,-1.098428,14.7,22.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Anatolii Trubin,Ukraine,35.0,14.0,Ball Receipt*,Mykola Matvienko,Ukraine,True,112.3,False,False,False
115106,3938640,1,35,16,00:35:16.270,Ball Receipt*,Mykola Matvienko,Ukraine,Ukraine,14.7,22.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Pass,Anatolii Trubin,Ukraine,35.0,15.0,Carry,Mykola Matvienko,Ukraine,True,105.3,False,False,False
115107,3938640,1,35,16,00:35:16.270,Carry,Mykola Matvienko,Ukraine,Ukraine,14.7,22.7,,2.878551,Regular Play,,,,,,,,,,,,False,33.0,16.8,19.227584351654787,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Mykola Matvienko,Ukraine,35.0,16.0,Pass,Mykola Matvienko,Ukraine,True,105.3,False,False,False
115108,3938640,1,35,19,00:35:19.149,Pass,Mykola Matvienko,Ukraine,Ukraine,33.0,16.8,,4.520361,Regular Play,Mykhailo Mudryk,66.7003,High Pass,,-0.0029984917,99.7,16.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,1,0,3,0,0,Carry,Mykola Matvienko,Ukraine,35.0,16.0,Pressure,Denis Vavro,Slovakia,False,87.0,False,False,False
115109,3938640,1,35,23,00:35:23.145,Pressure,Denis Vavro,Slovakia,Ukraine,22.6,62.4,,0.586489,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,0,0,1,0,0,0,Pass,Mykola Matvienko,Ukraine,35.0,19.0,Ball Receipt*,Mykhailo Mudryk,Ukraine,False,97.4,False,False,False
115110,3938640,1,35,23,00:35:23.669,Ball Receipt*,Mykhailo Mudryk,Ukraine,Ukraine,99.7,16.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Pressure,Denis Vavro,Slovakia,35.0,23.0,Carry,Mykhailo Mudryk,Ukraine,True,20.299999999999997,False,True,True
115111,3938640,1,35,23,00:35:23.669,Carry,Mykhailo Mudryk,Ukraine,Ukraine,99.7,16.6,True,0.144778,Regular Play,,,,,,,,,,,,False,104.4,19.6,5.575840743780263,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Ball Receipt*,Mykhailo Mudryk,Ukraine,35.0,23.0,Dribbled Past,Denis Vavro,Slovakia,False,20.299999999999997,False,True,False
115112,3938640,1,35,23,00:35:23.814,Dribbled Past,Denis Vavro,Slovakia,Ukraine,15.7,60.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,0,0,1,0,0,0,Carry,Mykhailo Mudryk,Ukraine,35.0,23.0,Dribble,Mykhailo Mudryk,Ukraine,False,104.3,False,False,False
115113,3938640,1,35,23,00:35:23.814,Dribble,Mykhailo Mudryk,Ukraine,Ukraine,104.4,19.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,0,0,1,0,3,0,0,Dribbled Past,Denis Vavro,Slovakia,35.0,23.0,Carry,Mykhailo Mudryk,Ukraine,True,15.599999999999994,False,True,False
