event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Switzerland_score,Germany_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
150511,3930176,1,36,58,00:36:58.044,Pressure,Kai Havertz,Germany,Switzerland,107.6,46.5,,1.471006,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,7,1,1,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,36.0,57.0,Pass,Manuel Obafemi Akanji,Switzerland,False,12.400000000000006,False,True,False
150512,3930176,1,36,59,00:36:59.236,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,8.6,33.8,True,0.988656,Regular Play,Yann Sommer,11.859595,Ground Pass,,2.072162,2.9,44.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,1,1,1,0,4,2,0,0,Pressure,Kai Havertz,Germany,36.0,58.0,Ball Receipt*,Yann Sommer,Switzerland,True,111.4,False,False,True
150513,3930176,1,37,0,00:37:00.225,Ball Receipt*,Yann Sommer,Switzerland,Switzerland,2.9,44.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,1,0,4,2,0,0,Pass,Manuel Obafemi Akanji,Switzerland,36.0,59.0,Carry,Yann Sommer,Switzerland,True,117.1,False,False,False
150514,3930176,1,37,0,00:37:00.225,Carry,Yann Sommer,Switzerland,Switzerland,2.9,44.2,True,1.355087,Regular Play,,,,,,,,,,,,False,3.4,44.4,0.5385164807134488,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Yann Sommer,Switzerland,37.0,0.0,Pressure,Kai Havertz,Germany,False,117.1,False,False,False
150515,3930176,1,37,1,00:37:01.185,Pressure,Kai Havertz,Germany,Switzerland,113.4,39.6,,0.831123,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,7,1,1,0,Carry,Yann Sommer,Switzerland,37.0,0.0,Pass,Yann Sommer,Switzerland,False,6.599999999999994,False,True,False
150516,3930176,1,37,1,00:37:01.580,Pass,Yann Sommer,Switzerland,Switzerland,3.4,44.4,True,1.254643,Regular Play,Fabian Lukas Schär,18.976301,Ground Pass,,1.660502,1.7,63.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,1,0,4,2,0,0,Pressure,Kai Havertz,Germany,37.0,1.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,116.6,False,False,True
150517,3930176,1,37,2,00:37:02.835,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,1.7,63.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,1,0,4,2,0,0,Pass,Yann Sommer,Switzerland,37.0,1.0,Carry,Fabian Lukas Schär,Switzerland,True,118.3,False,False,False
150518,3930176,1,37,2,00:37:02.835,Carry,Fabian Lukas Schär,Switzerland,Switzerland,1.7,63.3,,1.229841,Regular Play,,,,,,,,,,,,False,2.8,65.6,2.5495097567963896,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,37.0,2.0,Pass,Fabian Lukas Schär,Switzerland,True,118.3,False,False,False
150519,3930176,1,37,4,00:37:04.065,Pass,Fabian Lukas Schär,Switzerland,Switzerland,2.8,65.6,,3.284222,Regular Play,Breel-Donald Embolo,42.6203,High Pass,Incomplete,-0.075152315,45.3,62.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,1,0,4,2,0,0,Carry,Fabian Lukas Schär,Switzerland,37.0,2.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,True,117.2,False,False,False
150520,3930176,1,37,7,00:37:07.349,Ball Receipt*,Breel-Donald Embolo,Switzerland,Switzerland,43.9,61.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Pass,Fabian Lukas Schär,Switzerland,37.0,4.0,Foul Committed,Jonathan Tah,Germany,False,76.1,False,False,False
150521,3930176,1,37,7,00:37:07.349,Foul Committed,Jonathan Tah,Germany,Switzerland,76.9,13.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Breel-Donald Embolo,Switzerland,37.0,7.0,Foul Won,Breel-Donald Embolo,Switzerland,False,43.099999999999994,False,False,False
150522,3930176,1,37,7,00:37:07.349,Foul Won,Breel-Donald Embolo,Switzerland,Switzerland,43.9,66.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Foul Committed,Jonathan Tah,Germany,37.0,7.0,Injury Stoppage,Breel-Donald Embolo,Switzerland,True,76.1,False,False,False
150523,3930176,1,37,48,00:37:48.762,Injury Stoppage,Breel-Donald Embolo,Switzerland,Switzerland,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Foul Won,Breel-Donald Embolo,Switzerland,37.0,7.0,Pass,Silvan Widmer,Switzerland,True,,False,,False
150524,3930176,1,38,30,00:38:30.933,Pass,Silvan Widmer,Switzerland,Switzerland,42.5,66.0,,1.789825,From Free Kick,Manuel Obafemi Akanji,21.435719,Ground Pass,,-1.7727665,38.2,45.0,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,1,1,1,0,4,2,0,0,Injury Stoppage,Breel-Donald Embolo,Switzerland,37.0,48.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,77.5,False,False,False
150525,3930176,1,38,32,00:38:32.722,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,38.2,45.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,1,1,1,0,4,2,0,0,Pass,Silvan Widmer,Switzerland,38.0,30.0,Pass,Manuel Obafemi Akanji,Switzerland,True,81.8,False,False,False
150526,3930176,1,38,40,00:38:40.924,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,38.7,45.0,,1.466306,From Free Kick,Fabian Lukas Schär,18.1,Ground Pass,,1.6759624,36.8,63.0,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,38.0,32.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,81.3,False,False,False
150527,3930176,1,38,42,00:38:42.390,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,36.8,63.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,1,0,4,2,0,0,Pass,Manuel Obafemi Akanji,Switzerland,38.0,40.0,Carry,Fabian Lukas Schär,Switzerland,True,83.2,False,False,False
150528,3930176,1,38,42,00:38:42.390,Carry,Fabian Lukas Schär,Switzerland,Switzerland,36.8,63.0,True,1.146714,From Free Kick,,,,,,,,,,,,False,35.4,66.3,3.5846896657869807,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,38.0,42.0,Pressure,Florian Wirtz,Germany,False,83.2,False,False,False
150529,3930176,1,38,43,00:38:43.187,Pressure,Florian Wirtz,Germany,Switzerland,81.9,13.8,,0.481277,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,2,0,0,7,1,1,0,Carry,Fabian Lukas Schär,Switzerland,38.0,42.0,Pass,Fabian Lukas Schär,Switzerland,False,38.099999999999994,False,False,False
150530,3930176,1,38,43,00:38:43.537,Pass,Fabian Lukas Schär,Switzerland,Switzerland,35.4,66.3,True,0.211624,From Free Kick,,3.5468295,Low Pass,Incomplete,0.7055682,38.1,68.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,1,1,0,4,2,0,0,Pressure,Florian Wirtz,Germany,38.0,43.0,Block,Florian Wirtz,Germany,False,84.6,False,False,True
150531,3930176,1,38,43,00:38:43.748,Block,Florian Wirtz,Germany,Switzerland,82.0,11.5,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,2,0,0,7,1,1,0,Pass,Fabian Lukas Schär,Switzerland,38.0,43.0,Pass,Silvan Widmer,Switzerland,False,38.0,False,False,False
150532,3930176,1,38,57,00:38:57.631,Pass,Silvan Widmer,Switzerland,Switzerland,43.9,80.0,,1.878664,From Throw In,Breel-Donald Embolo,31.626097,High Pass,,-0.36876294,73.4,68.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,1,1,1,0,4,2,0,0,Block,Florian Wirtz,Germany,38.0,43.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,True,76.1,False,False,False
150533,3930176,1,38,59,00:38:59.509,Ball Receipt*,Breel-Donald Embolo,Switzerland,Switzerland,73.4,68.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Pass,Silvan Widmer,Switzerland,38.0,57.0,Pass,Breel-Donald Embolo,Switzerland,True,46.599999999999994,False,False,False
150534,3930176,1,38,59,00:38:59.509,Pass,Breel-Donald Embolo,Switzerland,Switzerland,73.7,69.1,,0.198785,From Throw In,,2.1260293,Low Pass,Incomplete,-0.8519663,75.1,67.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,1,1,0,4,2,1,0,Ball Receipt*,Breel-Donald Embolo,Switzerland,38.0,59.0,Block,Robert Andrich,Germany,False,46.3,False,False,False
150535,3930176,1,38,59,00:38:59.708,Block,Robert Andrich,Germany,Switzerland,45.0,12.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Breel-Donald Embolo,Switzerland,38.0,59.0,Pressure,Silvan Widmer,Switzerland,False,75.0,False,False,False
150536,3930176,1,39,0,00:39:00.873,Pressure,Silvan Widmer,Switzerland,Switzerland,66.8,70.5,,0.770364,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,1,1,1,0,4,2,0,0,Block,Robert Andrich,Germany,38.0,59.0,Pass,Maximilian Mittelstädt,Germany,False,53.2,False,False,False
150537,3930176,1,39,1,00:39:01.356,Pass,Maximilian Mittelstädt,Germany,Germany,51.4,7.1,True,1.36614,Regular Play,Kai Havertz,11.745638,Ground Pass,,0.821527,59.4,15.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,2,0,0,7,1,0,0,Pressure,Silvan Widmer,Switzerland,39.0,0.0,Pressure,Granit Xhaka,Switzerland,False,68.6,False,False,True
150538,3930176,1,39,2,00:39:02.576,Pressure,Granit Xhaka,Switzerland,Germany,57.8,63.1,,0.387302,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,1,1,0,4,2,0,0,Pass,Maximilian Mittelstädt,Germany,39.0,1.0,Ball Receipt*,Kai Havertz,Germany,False,62.2,False,False,False
150539,3930176,1,39,2,00:39:02.722,Ball Receipt*,Kai Havertz,Germany,Germany,59.4,15.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,7,1,1,0,Pressure,Granit Xhaka,Switzerland,39.0,2.0,Carry,Kai Havertz,Germany,True,60.6,False,False,True
150540,3930176,1,39,2,00:39:02.722,Carry,Kai Havertz,Germany,Germany,59.4,15.7,True,0.053804,Regular Play,,,,,,,,,,,,False,59.0,15.6,0.41231056256176457,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,7,1,1,0,Ball Receipt*,Kai Havertz,Germany,39.0,2.0,Pass,Kai Havertz,Germany,True,60.6,False,False,False
150541,3930176,1,39,2,00:39:02.776,Pass,Kai Havertz,Germany,Germany,59.0,15.6,True,1.861148,Regular Play,Maximilian Mittelstädt,13.665284,Ground Pass,,-0.6713124,69.7,7.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,7,1,1,0,Carry,Kai Havertz,Germany,39.0,2.0,Ball Receipt*,Maximilian Mittelstädt,Germany,True,61.0,False,False,False
150542,3930176,1,39,4,00:39:04.637,Ball Receipt*,Maximilian Mittelstädt,Germany,Germany,69.7,7.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Kai Havertz,Germany,39.0,2.0,Carry,Maximilian Mittelstädt,Germany,True,50.3,False,False,False
150543,3930176,1,39,4,00:39:04.637,Carry,Maximilian Mittelstädt,Germany,Germany,69.7,7.1,,0.195267,Regular Play,,,,,,,,,,,,False,71.5,7.6,1.8681541692269377,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Maximilian Mittelstädt,Germany,39.0,4.0,Pass,Maximilian Mittelstädt,Germany,True,50.3,False,False,False
150544,3930176,1,39,4,00:39:04.832,Pass,Maximilian Mittelstädt,Germany,Germany,71.5,7.6,,2.999857,Regular Play,Florian Wirtz,34.216515,Ground Pass,Incomplete,0.27829966,104.4,17.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Maximilian Mittelstädt,Germany,39.0,4.0,Pressure,Florian Wirtz,Germany,True,48.5,False,False,False
150545,3930176,1,39,7,00:39:07.142,Pressure,Florian Wirtz,Germany,Germany,99.2,15.7,,0.720144,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,2,0,0,7,1,1,0,Pass,Maximilian Mittelstädt,Germany,39.0,4.0,Ball Receipt*,Florian Wirtz,Germany,True,20.799999999999997,False,True,False
150546,3930176,1,39,7,00:39:07.832,Ball Receipt*,Florian Wirtz,Germany,Germany,98.3,17.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,2,0,0,7,1,1,0,Pressure,Florian Wirtz,Germany,39.0,7.0,Pass,Manuel Obafemi Akanji,Switzerland,False,21.700000000000003,False,True,True
150547,3930176,1,39,7,00:39:07.832,Pass,Manuel Obafemi Akanji,Switzerland,Germany,15.7,63.1,True,1.875365,Regular Play,Yann Sommer,22.022034,Ground Pass,,-2.1525018,3.6,44.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Florian Wirtz,Germany,39.0,7.0,Pressure,Florian Wirtz,Germany,False,104.3,False,False,False
150548,3930176,1,39,8,00:39:08.995,Pressure,Florian Wirtz,Germany,Germany,114.2,28.1,,2.865698,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,2,0,0,7,1,1,0,Pass,Manuel Obafemi Akanji,Switzerland,39.0,7.0,Ball Receipt*,Yann Sommer,Switzerland,False,5.799999999999997,False,True,False
150549,3930176,1,39,9,00:39:09.707,Ball Receipt*,Yann Sommer,Switzerland,Germany,3.6,44.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,1,0,4,2,0,0,Pressure,Florian Wirtz,Germany,39.0,8.0,Carry,Yann Sommer,Switzerland,True,116.4,False,False,True
150550,3930176,1,39,9,00:39:09.707,Carry,Yann Sommer,Switzerland,Germany,3.6,44.7,True,2.010786,Regular Play,,,,,,,,,,,,False,6.7,35.5,9.708243919473803,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Yann Sommer,Switzerland,39.0,9.0,Pass,Yann Sommer,Switzerland,True,116.4,False,False,False
150551,3930176,1,39,11,00:39:11.718,Pass,Yann Sommer,Switzerland,Germany,6.7,35.5,True,2.584108,Regular Play,,50.408134,High Pass,Incomplete,0.06551248,57.0,38.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,1,1,0,4,2,0,0,Carry,Yann Sommer,Switzerland,39.0,9.0,Ball Recovery,Robert Andrich,Germany,False,113.3,False,False,False
150552,3930176,1,39,14,00:39:14.302,Ball Recovery,Robert Andrich,Germany,Germany,63.1,41.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Yann Sommer,Switzerland,39.0,11.0,Carry,Robert Andrich,Germany,True,56.9,False,False,False
150553,3930176,1,39,14,00:39:14.302,Carry,Robert Andrich,Germany,Germany,63.1,41.3,,1.474042,Regular Play,,,,,,,,,,,,False,71.4,46.8,9.956907150315306,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Ball Recovery,Robert Andrich,Germany,39.0,14.0,Pass,Robert Andrich,Germany,True,56.9,False,False,False
150554,3930176,1,39,15,00:39:15.776,Pass,Robert Andrich,Germany,Germany,71.4,46.8,,0.98727,Regular Play,Toni Kroos,8.220098,Ground Pass,,1.3996477,72.8,54.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Robert Andrich,Germany,39.0,14.0,Ball Receipt*,Toni Kroos,Germany,True,48.599999999999994,False,False,False
150555,3930176,1,39,16,00:39:16.763,Ball Receipt*,Toni Kroos,Germany,Germany,72.8,54.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Robert Andrich,Germany,39.0,15.0,Carry,Toni Kroos,Germany,True,47.2,False,False,False
150556,3930176,1,39,16,00:39:16.763,Carry,Toni Kroos,Germany,Germany,72.8,54.9,,3.668961,Regular Play,,,,,,,,,,,,False,85.8,54.8,13.000384609695207,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Toni Kroos,Germany,39.0,16.0,Pass,Toni Kroos,Germany,True,47.2,False,False,False
150557,3930176,1,39,20,00:39:20.432,Pass,Toni Kroos,Germany,Germany,85.8,54.8,,2.091797,Regular Play,Florian Wirtz,24.335365,Ground Pass,,1.0832562,97.2,76.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Toni Kroos,Germany,39.0,16.0,Ball Receipt*,Florian Wirtz,Germany,True,34.2,False,False,False
150558,3930176,1,39,22,00:39:22.524,Ball Receipt*,Florian Wirtz,Germany,Germany,97.2,76.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,2,0,0,7,1,1,0,Pass,Toni Kroos,Germany,39.0,20.0,Carry,Florian Wirtz,Germany,True,22.799999999999997,False,True,False
150559,3930176,1,39,22,00:39:22.524,Carry,Florian Wirtz,Germany,Germany,97.2,76.3,True,5.070234,Regular Play,,,,,,,,,,,,False,116.2,67.3,21.02379604162864,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,2,0,0,7,1,1,0,Ball Receipt*,Florian Wirtz,Germany,39.0,22.0,Pressure,Ricardo Iván Rodríguez Araya,Switzerland,False,22.799999999999997,False,True,False
150560,3930176,1,39,26,00:39:26.426,Pressure,Ricardo Iván Rodríguez Araya,Switzerland,Germany,8.7,13.6,,0.705501,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,1,1,0,4,2,0,0,Carry,Florian Wirtz,Germany,39.0,22.0,Pass,Florian Wirtz,Germany,False,111.3,False,False,False
150561,3930176,1,39,27,00:39:27.594,Pass,Florian Wirtz,Germany,Germany,116.2,67.3,,1.372626,Regular Play,Kai Havertz,23.612286,High Pass,Incomplete,-1.8496777,109.7,44.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,2,0,0,7,1,1,0,Pressure,Ricardo Iván Rodríguez Araya,Switzerland,39.0,26.0,Ball Receipt*,Kai Havertz,Germany,True,3.799999999999997,False,True,True
150562,3930176,1,39,28,00:39:28.967,Ball Receipt*,Kai Havertz,Germany,Germany,111.5,42.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,2,0,0,7,1,1,0,Pass,Florian Wirtz,Germany,39.0,27.0,Clearance,Remo Freuler,Switzerland,False,8.5,False,True,False
150563,3930176,1,39,28,00:39:28.967,Clearance,Remo Freuler,Switzerland,Germany,10.4,35.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,1,1,0,4,2,0,0,Ball Receipt*,Kai Havertz,Germany,39.0,28.0,Pass,Joshua Kimmich,Germany,False,109.6,False,False,False
150564,3930176,1,39,36,00:39:36.029,Pass,Joshua Kimmich,Germany,Germany,106.4,80.0,,1.756077,From Throw In,Antonio Rüdiger,20.578873,Low Pass,,-3.0540123,85.9,78.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,2,0,0,7,1,0,0,Clearance,Remo Freuler,Switzerland,39.0,28.0,Ball Receipt*,Antonio Rüdiger,Germany,True,13.599999999999994,False,True,False
150565,3930176,1,39,37,00:39:37.785,Ball Receipt*,Antonio Rüdiger,Germany,Germany,85.9,78.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Joshua Kimmich,Germany,39.0,36.0,Carry,Antonio Rüdiger,Germany,True,34.099999999999994,False,False,False
150566,3930176,1,39,37,00:39:37.785,Carry,Antonio Rüdiger,Germany,Germany,85.9,78.2,,2.594744,From Throw In,,,,,,,,,,,,False,76.9,76.8,9.108238029388561,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,39.0,37.0,Pass,Antonio Rüdiger,Germany,True,34.099999999999994,False,False,False
150567,3930176,1,39,40,00:39:40.380,Pass,Antonio Rüdiger,Germany,Germany,76.9,76.8,,2.369574,From Throw In,Jonathan Tah,30.203476,Ground Pass,,-2.0981557,61.7,50.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Antonio Rüdiger,Germany,39.0,37.0,Ball Receipt*,Jonathan Tah,Germany,True,43.099999999999994,False,False,False
150568,3930176,1,39,42,00:39:42.749,Ball Receipt*,Jonathan Tah,Germany,Germany,61.7,50.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Antonio Rüdiger,Germany,39.0,40.0,Carry,Jonathan Tah,Germany,True,58.3,False,False,False
150569,3930176,1,39,42,00:39:42.749,Carry,Jonathan Tah,Germany,Germany,61.7,50.7,,2.60875,From Throw In,,,,,,,,,,,,False,62.5,47.0,3.785498646149542,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Jonathan Tah,Germany,39.0,42.0,Pass,Jonathan Tah,Germany,True,58.3,False,False,False
150570,3930176,1,39,45,00:39:45.358,Pass,Jonathan Tah,Germany,Germany,62.5,47.0,,1.041531,From Throw In,Toni Kroos,9.812747,Ground Pass,,1.6217725,62.0,56.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Carry,Jonathan Tah,Germany,39.0,42.0,Ball Receipt*,Toni Kroos,Germany,True,57.5,False,False,False
150571,3930176,1,39,46,00:39:46.400,Ball Receipt*,Toni Kroos,Germany,Germany,62.0,56.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Jonathan Tah,Germany,39.0,45.0,Carry,Toni Kroos,Germany,True,58.0,False,False,False
150572,3930176,1,39,46,00:39:46.400,Carry,Toni Kroos,Germany,Germany,62.0,56.8,True,0.574552,From Throw In,,,,,,,,,,,,False,61.9,55.4,1.4035668847618186,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Toni Kroos,Germany,39.0,46.0,Pressure,Granit Xhaka,Switzerland,False,58.0,False,False,False
150573,3930176,1,39,46,00:39:46.563,Pressure,Granit Xhaka,Switzerland,Germany,56.2,24.1,,0.819999,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,1,1,0,4,2,0,0,Carry,Toni Kroos,Germany,39.0,46.0,Pass,Toni Kroos,Germany,False,63.8,False,False,False
150574,3930176,1,39,46,00:39:46.974,Pass,Toni Kroos,Germany,Germany,61.9,55.4,True,1.557131,From Throw In,Jonathan Tah,10.371114,Ground Pass,,-2.2605963,55.3,47.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,2,0,0,7,1,0,0,Pressure,Granit Xhaka,Switzerland,39.0,46.0,Ball Receipt*,Jonathan Tah,Germany,True,58.1,False,False,True
150575,3930176,1,39,48,00:39:48.531,Ball Receipt*,Jonathan Tah,Germany,Germany,55.3,47.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Pass,Toni Kroos,Germany,39.0,46.0,Carry,Jonathan Tah,Germany,True,64.7,False,False,False
150576,3930176,1,39,48,00:39:48.531,Carry,Jonathan Tah,Germany,Germany,55.3,47.4,,0.046965,From Throw In,,,,,,,,,,,,False,55.3,47.4,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,2,0,0,7,1,0,0,Ball Receipt*,Jonathan Tah,Germany,39.0,48.0,Pass,Jonathan Tah,Germany,True,64.7,False,False,False
