event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Italy_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
87413,3930172,1,2,2,00:02:02.818,Pressure,Nicholas Williams Arthuer,Spain,Italy,86.5,14.6,,0.538658,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Pass,Jorge Luiz Frello Filho,Italy,2.0,2.0,Ball Receipt*,Federico Chiesa,Italy,False,33.5,False,False,False
87414,3930172,1,2,3,00:02:03.372,Ball Receipt*,Federico Chiesa,Italy,Italy,33.6,65.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Nicholas Williams Arthuer,Spain,2.0,2.0,Carry,Federico Chiesa,Italy,True,86.4,False,False,True
87415,3930172,1,2,3,00:02:03.372,Carry,Federico Chiesa,Italy,Italy,33.6,65.5,,0.04,Regular Play,,,,,,,,,,,,False,34.0,66.1,0.7211102550927924,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Federico Chiesa,Italy,2.0,3.0,Pass,Federico Chiesa,Italy,True,86.4,False,False,False
87416,3930172,1,2,3,00:02:03.412,Pass,Federico Chiesa,Italy,Italy,34.0,66.1,,1.057625,Regular Play,Nicolò Barella,8.814193,Low Pass,Incomplete,1.1375961,37.7,74.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Carry,Federico Chiesa,Italy,2.0,3.0,Ball Receipt*,Nicolò Barella,Italy,True,86.0,False,False,False
87417,3930172,1,2,4,00:02:04.470,Ball Receipt*,Nicolò Barella,Italy,Italy,38.1,74.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,2,1,1,0,Pass,Federico Chiesa,Italy,2.0,3.0,Interception,Pedro González López,Spain,False,81.9,False,False,False
87418,3930172,1,2,4,00:02:04.470,Interception,Pedro González López,Spain,Italy,82.4,6.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Nicolò Barella,Italy,2.0,4.0,Goal Keeper,Gianluigi Donnarumma,Italy,False,37.599999999999994,False,False,False
87419,3930172,1,2,8,00:02:08.389,Goal Keeper,Gianluigi Donnarumma,Italy,Italy,8.0,58.8,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Interception,Pedro González López,Spain,2.0,4.0,Carry,Gianluigi Donnarumma,Italy,True,112.0,False,False,False
87420,3930172,1,2,8,00:02:08.389,Carry,Gianluigi Donnarumma,Italy,Italy,8.0,58.8,,2.024721,From Keeper,,,,,,,,,,,,False,9.9,50.4,8.612200647918044,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Goal Keeper,Gianluigi Donnarumma,Italy,2.0,8.0,Pass,Gianluigi Donnarumma,Italy,True,112.0,False,False,False
87421,3930172,1,2,10,00:02:10.413,Pass,Gianluigi Donnarumma,Italy,Italy,9.9,50.4,,2.208089,From Keeper,Riccardo Calafiori,26.316725,High Pass,,-1.3368771,16.0,24.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Carry,Gianluigi Donnarumma,Italy,2.0,8.0,Ball Receipt*,Riccardo Calafiori,Italy,True,110.1,False,False,False
87422,3930172,1,2,12,00:02:12.621,Ball Receipt*,Riccardo Calafiori,Italy,Italy,16.0,24.8,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Gianluigi Donnarumma,Italy,2.0,10.0,Carry,Riccardo Calafiori,Italy,True,104.0,False,False,False
87423,3930172,1,2,12,00:02:12.621,Carry,Riccardo Calafiori,Italy,Italy,16.0,24.8,True,2.611179,From Keeper,,,,,,,,,,,,False,30.2,22.7,14.354441821262155,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Riccardo Calafiori,Italy,2.0,12.0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,False,104.0,False,False,False
87424,3930172,1,2,14,00:02:14.642,Pressure,Lamine Yamal Nasraoui Ebana,Spain,Italy,91.4,53.5,,0.601787,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,3,0,0,0,Carry,Riccardo Calafiori,Italy,2.0,12.0,Pass,Riccardo Calafiori,Italy,False,28.599999999999994,False,False,False
87425,3930172,1,2,15,00:02:15.233,Pass,Riccardo Calafiori,Italy,Italy,30.2,22.7,True,1.271371,From Keeper,Federico Dimarco,21.592823,Ground Pass,,-0.8345389,44.7,6.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Lamine Yamal Nasraoui Ebana,Spain,2.0,14.0,Ball Receipt*,Federico Dimarco,Italy,True,89.8,False,False,True
87426,3930172,1,2,16,00:02:16.504,Ball Receipt*,Federico Dimarco,Italy,Italy,44.7,6.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Riccardo Calafiori,Italy,2.0,15.0,Carry,Federico Dimarco,Italy,True,75.3,False,False,False
87427,3930172,1,2,16,00:02:16.504,Carry,Federico Dimarco,Italy,Italy,44.7,6.7,,1.228895,From Keeper,,,,,,,,,,,,False,45.5,5.1,1.788854381999831,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Federico Dimarco,Italy,2.0,16.0,Pass,Federico Dimarco,Italy,True,75.3,False,False,False
87428,3930172,1,2,17,00:02:17.733,Pass,Federico Dimarco,Italy,Italy,45.5,5.1,,1.349573,From Keeper,Riccardo Calafiori,21.484879,Ground Pass,,2.7195876,25.9,13.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Federico Dimarco,Italy,2.0,16.0,Ball Receipt*,Riccardo Calafiori,Italy,True,74.5,False,False,False
87429,3930172,1,2,19,00:02:19.082,Ball Receipt*,Riccardo Calafiori,Italy,Italy,25.9,13.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Federico Dimarco,Italy,2.0,17.0,Carry,Riccardo Calafiori,Italy,True,94.1,False,False,False
87430,3930172,1,2,19,00:02:19.082,Carry,Riccardo Calafiori,Italy,Italy,25.9,13.9,,1.014874,From Keeper,,,,,,,,,,,,False,24.7,11.2,2.954657340538832,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Riccardo Calafiori,Italy,2.0,19.0,Pass,Riccardo Calafiori,Italy,True,94.1,False,False,False
87431,3930172,1,2,20,00:02:20.097,Pass,Riccardo Calafiori,Italy,Italy,24.7,11.2,,0.850399,From Keeper,Jorge Luiz Frello Filho,11.1507845,Ground Pass,,1.0549872,30.2,20.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Riccardo Calafiori,Italy,2.0,19.0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,True,95.3,False,False,False
87432,3930172,1,2,20,00:02:20.948,Ball Receipt*,Jorge Luiz Frello Filho,Italy,Italy,30.2,20.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Riccardo Calafiori,Italy,2.0,20.0,Pass,Jorge Luiz Frello Filho,Italy,True,89.8,False,False,False
87433,3930172,1,2,20,00:02:20.948,Pass,Jorge Luiz Frello Filho,Italy,Italy,30.1,21.5,,0.947554,From Keeper,Federico Dimarco,15.749286,Ground Pass,,-1.2610934,34.9,6.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,2.0,20.0,Ball Receipt*,Federico Dimarco,Italy,True,89.9,False,False,False
87434,3930172,1,2,21,00:02:21.895,Ball Receipt*,Federico Dimarco,Italy,Italy,34.9,6.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jorge Luiz Frello Filho,Italy,2.0,20.0,Carry,Federico Dimarco,Italy,True,85.1,False,False,False
87435,3930172,1,2,21,00:02:21.895,Carry,Federico Dimarco,Italy,Italy,34.9,6.5,True,3.94045,From Keeper,,,,,,,,,,,,False,42.4,2.2,8.645229898620395,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Federico Dimarco,Italy,2.0,21.0,Pressure,Pedro González López,Spain,False,85.1,False,False,False
87436,3930172,1,2,23,00:02:23.567,Pressure,Pedro González López,Spain,Italy,82.6,76.0,,2.094565,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,3,0,0,0,Carry,Federico Dimarco,Italy,2.0,21.0,Pass,Federico Dimarco,Italy,False,37.400000000000006,False,False,False
87437,3930172,1,2,25,00:02:25.836,Pass,Federico Dimarco,Italy,Italy,42.4,2.2,,0.657184,From Keeper,Lorenzo Pellegrini,8.729834,Ground Pass,,0.1726815,51.0,3.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Pedro González López,Spain,2.0,23.0,Ball Receipt*,Lorenzo Pellegrini,Italy,True,77.6,False,False,False
87438,3930172,1,2,26,00:02:26.493,Ball Receipt*,Lorenzo Pellegrini,Italy,Italy,51.0,3.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Federico Dimarco,Italy,2.0,25.0,Pass,Lorenzo Pellegrini,Italy,True,69.0,False,False,False
87439,3930172,1,2,26,00:02:26.493,Pass,Lorenzo Pellegrini,Italy,Italy,51.0,3.7,,0.587552,From Keeper,Nicolò Barella,8.184131,Ground Pass,,2.5298657,44.3,8.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Lorenzo Pellegrini,Italy,2.0,26.0,Ball Receipt*,Nicolò Barella,Italy,True,69.0,False,False,False
87440,3930172,1,2,27,00:02:27.080,Ball Receipt*,Nicolò Barella,Italy,Italy,44.3,8.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,2,1,1,0,Pass,Lorenzo Pellegrini,Italy,2.0,26.0,Pass,Nicolò Barella,Italy,True,75.7,False,False,False
87441,3930172,1,2,27,00:02:27.080,Pass,Nicolò Barella,Italy,Italy,44.3,8.4,,0.867939,From Keeper,Lorenzo Pellegrini,12.841339,High Pass,Unknown,-0.14850488,57.0,6.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,0,2,1,1,0,Ball Receipt*,Nicolò Barella,Italy,2.0,27.0,Ball Receipt*,Lorenzo Pellegrini,Italy,True,75.7,False,False,False
87442,3930172,1,2,27,00:02:27.948,Ball Receipt*,Lorenzo Pellegrini,Italy,Italy,54.1,7.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,0,0,Pass,Nicolò Barella,Italy,2.0,27.0,Foul Committed,Lorenzo Pellegrini,Italy,True,65.9,False,False,False
87443,3930172,1,2,28,00:02:28.658,Foul Committed,Lorenzo Pellegrini,Italy,Italy,55.5,6.9,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Lorenzo Pellegrini,Italy,2.0,27.0,Foul Won,Daniel Carvajal Ramos,Spain,False,64.5,False,False,False
87444,3930172,1,2,28,00:02:28.658,Foul Won,Daniel Carvajal Ramos,Spain,Italy,64.6,73.2,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Foul Committed,Lorenzo Pellegrini,Italy,2.0,28.0,Pass,Daniel Carvajal Ramos,Spain,True,55.400000000000006,False,False,False
87445,3930172,1,2,35,00:02:35.773,Pass,Daniel Carvajal Ramos,Spain,Spain,64.1,73.6,,0.732005,From Free Kick,Rodrigo Hernández Cascante,8.4386015,Ground Pass,,-2.2807078,58.6,67.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Foul Won,Daniel Carvajal Ramos,Spain,2.0,28.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,55.900000000000006,False,False,False
87446,3930172,1,2,36,00:02:36.505,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,58.6,67.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Pass,Daniel Carvajal Ramos,Spain,2.0,35.0,Carry,Rodrigo Hernández Cascante,Spain,True,61.4,False,False,False
87447,3930172,1,2,36,00:02:36.505,Carry,Rodrigo Hernández Cascante,Spain,Spain,58.6,67.2,,1.6,From Free Kick,,,,,,,,,,,,False,57.4,61.3,6.020797289396153,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,2.0,36.0,Pass,Rodrigo Hernández Cascante,Spain,True,61.4,False,False,False
87448,3930172,1,2,38,00:02:38.105,Pass,Rodrigo Hernández Cascante,Spain,Spain,57.4,61.3,,0.8,From Free Kick,Fabián Ruiz Peña,16.352676,Ground Pass,,-0.8329813,68.4,49.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,2.0,36.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,62.6,False,False,False
87449,3930172,1,2,38,00:02:38.905,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,68.4,49.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,0,1,0,Pass,Rodrigo Hernández Cascante,Spain,2.0,38.0,Carry,Fabián Ruiz Peña,Spain,True,51.599999999999994,False,False,False
87450,3930172,1,2,38,00:02:38.905,Carry,Fabián Ruiz Peña,Spain,Spain,68.4,49.2,,3.599998,From Free Kick,,,,,,,,,,,,False,67.4,49.0,1.0198039027185575,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,0,1,0,Ball Receipt*,Fabián Ruiz Peña,Spain,2.0,38.0,Pass,Fabián Ruiz Peña,Spain,True,51.599999999999994,False,False,False
87451,3930172,1,2,42,00:02:42.505,Pass,Fabián Ruiz Peña,Spain,Spain,67.4,49.0,,1.6,From Free Kick,Daniel Carvajal Ramos,25.07449,Ground Pass,,1.4226952,71.1,73.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,3,0,1,0,Carry,Fabián Ruiz Peña,Spain,2.0,38.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,52.599999999999994,False,False,False
87452,3930172,1,2,44,00:02:44.105,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,71.1,73.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Pass,Fabián Ruiz Peña,Spain,2.0,42.0,Carry,Daniel Carvajal Ramos,Spain,True,48.900000000000006,False,False,False
87453,3930172,1,2,44,00:02:44.105,Carry,Daniel Carvajal Ramos,Spain,Spain,71.1,73.8,,0.75965,From Free Kick,,,,,,,,,,,,False,71.1,73.8,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,2.0,44.0,Pass,Daniel Carvajal Ramos,Spain,True,48.900000000000006,False,False,False
87454,3930172,1,2,44,00:02:44.865,Pass,Daniel Carvajal Ramos,Spain,Spain,71.1,73.8,,0.842243,From Free Kick,Rodrigo Hernández Cascante,11.388591,Ground Pass,,-1.8647763,67.8,62.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,3,0,1,0,Carry,Daniel Carvajal Ramos,Spain,2.0,44.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,48.900000000000006,False,False,False
87455,3930172,1,2,45,00:02:45.707,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,67.8,62.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Pass,Daniel Carvajal Ramos,Spain,2.0,44.0,Carry,Rodrigo Hernández Cascante,Spain,True,52.2,False,False,False
87456,3930172,1,2,45,00:02:45.707,Carry,Rodrigo Hernández Cascante,Spain,Spain,67.8,62.9,,1.39688,From Free Kick,,,,,,,,,,,,False,66.4,50.2,12.776932339180632,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,2.0,45.0,Pass,Rodrigo Hernández Cascante,Spain,True,52.2,False,False,False
87457,3930172,1,2,47,00:02:47.104,Pass,Rodrigo Hernández Cascante,Spain,Spain,66.4,50.2,,1.213748,From Free Kick,Robin Aime Robert Le Normand,10.357606,Ground Pass,,-2.9669204,56.2,48.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,3,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,2.0,45.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,53.599999999999994,False,False,False
87458,3930172,1,2,48,00:02:48.318,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,56.2,48.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,2.0,47.0,Carry,Robin Aime Robert Le Normand,Spain,True,63.8,False,False,False
87459,3930172,1,2,48,00:02:48.318,Carry,Robin Aime Robert Le Normand,Spain,Spain,56.2,48.4,,0.227898,From Free Kick,,,,,,,,,,,,False,56.2,48.4,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,2.0,48.0,Pass,Robin Aime Robert Le Normand,Spain,True,63.8,False,False,False
87460,3930172,1,2,48,00:02:48.545,Pass,Robin Aime Robert Le Normand,Spain,Spain,56.2,48.4,,1.241818,From Free Kick,Aymeric Laporte,18.760063,Ground Pass,,-1.6508389,54.7,29.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,3,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,2.0,48.0,Ball Receipt*,Aymeric Laporte,Spain,True,63.8,False,False,False
87461,3930172,1,2,49,00:02:49.787,Ball Receipt*,Aymeric Laporte,Spain,Spain,54.7,29.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,2.0,48.0,Carry,Aymeric Laporte,Spain,True,65.3,False,False,False
87462,3930172,1,2,49,00:02:49.787,Carry,Aymeric Laporte,Spain,Spain,54.7,29.7,,3.131921,From Free Kick,,,,,,,,,,,,False,64.8,17.3,15.992810884894496,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,2.0,49.0,Pass,Aymeric Laporte,Spain,True,65.3,False,False,False
87463,3930172,1,2,52,00:02:52.919,Pass,Aymeric Laporte,Spain,Spain,64.8,17.3,,1.348274,From Free Kick,Marc Cucurella Saseta,27.929375,Ground Pass,,-0.58403045,88.1,1.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,3,0,0,0,Carry,Aymeric Laporte,Spain,2.0,49.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,55.2,False,False,False
87464,3930172,1,2,54,00:02:54.267,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,88.1,1.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Pass,Aymeric Laporte,Spain,2.0,52.0,Carry,Marc Cucurella Saseta,Spain,True,31.900000000000006,False,False,False
87465,3930172,1,2,54,00:02:54.267,Carry,Marc Cucurella Saseta,Spain,Spain,88.1,1.9,,0.613146,From Free Kick,,,,,,,,,,,,False,90.3,1.9,2.200000000000003,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,2.0,54.0,Pass,Marc Cucurella Saseta,Spain,True,31.900000000000006,False,False,False
87466,3930172,1,2,54,00:02:54.881,Pass,Marc Cucurella Saseta,Spain,Spain,90.3,1.9,,1.068163,From Free Kick,Nicholas Williams Arthuer,13.124405,Ground Pass,,0.6175923,101.0,9.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,0,3,0,0,0,Carry,Marc Cucurella Saseta,Spain,2.0,54.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,True,29.700000000000003,False,False,False
87467,3930172,1,2,55,00:02:55.949,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,101.0,9.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Pass,Marc Cucurella Saseta,Spain,2.0,54.0,Carry,Nicholas Williams Arthuer,Spain,True,19.0,False,True,False
87468,3930172,1,2,55,00:02:55.949,Carry,Nicholas Williams Arthuer,Spain,Spain,101.0,9.5,True,1.189361,From Free Kick,,,,,,,,,,,,False,108.2,11.3,7.421590126111791,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,2.0,55.0,Pressure,Alessandro Bastoni,Italy,False,19.0,False,True,False
87469,3930172,1,2,56,00:02:56.434,Pressure,Alessandro Bastoni,Italy,Spain,15.4,71.0,,0.239999,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,1,0,Carry,Nicholas Williams Arthuer,Spain,2.0,55.0,Dribbled Past,Alessandro Bastoni,Italy,True,104.6,False,False,False
87470,3930172,1,2,57,00:02:57.138,Dribbled Past,Alessandro Bastoni,Italy,Spain,11.9,68.8,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,1,0,Pressure,Alessandro Bastoni,Italy,2.0,56.0,Dribble,Nicholas Williams Arthuer,Spain,False,108.1,False,False,True
87471,3930172,1,2,57,00:02:57.138,Dribble,Nicholas Williams Arthuer,Spain,Spain,108.2,11.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Dribbled Past,Alessandro Bastoni,Italy,2.0,57.0,Carry,Nicholas Williams Arthuer,Spain,True,11.799999999999997,False,True,False
87472,3930172,1,2,57,00:02:57.138,Carry,Nicholas Williams Arthuer,Spain,Spain,108.2,11.3,True,2.330635,From Free Kick,,,,,,,,,,,,False,113.9,24.0,13.920488497175667,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Dribble,Nicholas Williams Arthuer,Spain,2.0,57.0,Pressure,Jorge Luiz Frello Filho,Italy,False,11.799999999999997,False,True,False
87473,3930172,1,2,58,00:02:58.935,Pressure,Jorge Luiz Frello Filho,Italy,Spain,7.0,56.5,,0.416297,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,Nicholas Williams Arthuer,Spain,2.0,57.0,Dribbled Past,Jorge Luiz Frello Filho,Italy,True,113.0,False,False,False
87474,3930172,1,2,59,00:02:59.469,Dribbled Past,Jorge Luiz Frello Filho,Italy,Spain,6.2,56.1,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Jorge Luiz Frello Filho,Italy,2.0,58.0,Dribble,Nicholas Williams Arthuer,Spain,False,113.8,False,False,True
87475,3930172,1,2,59,00:02:59.469,Dribble,Nicholas Williams Arthuer,Spain,Spain,113.9,24.0,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Dribbled Past,Jorge Luiz Frello Filho,Italy,2.0,59.0,Carry,Nicholas Williams Arthuer,Spain,True,6.099999999999994,False,True,False
87476,3930172,1,2,59,00:02:59.469,Carry,Nicholas Williams Arthuer,Spain,Spain,113.9,24.0,True,1.213663,From Free Kick,,,,,,,,,,,,False,111.0,29.9,6.574191965557441,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,3,0,0,0,Dribble,Nicholas Williams Arthuer,Spain,2.0,59.0,Clearance,Giovanni Di Lorenzo,Italy,False,6.099999999999994,False,True,False
87477,3930172,1,3,0,00:03:00.624,Clearance,Giovanni Di Lorenzo,Italy,Spain,8.5,50.4,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Nicholas Williams Arthuer,Spain,2.0,59.0,Miscontrol,Nicholas Williams Arthuer,Spain,False,111.5,False,False,False
