event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Germany_score,Denmark_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
75152,3940983,2,62,26,00:17:26.214,Ball Recovery,Robert Andrich,Germany,Germany,28.4,27.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,2,1,0,8,2,0,0,Miscontrol,Christian Dannemann Eriksen,Denmark,62.0,24.0,Carry,Robert Andrich,Germany,True,91.6,False,False,False
75153,3940983,2,62,26,00:17:26.214,Carry,Robert Andrich,Germany,Germany,28.4,27.1,True,1.297942,Regular Play,,,,,,,,,,,,False,33.9,31.0,6.742403132415029,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,2,1,0,8,2,0,0,Ball Recovery,Robert Andrich,Germany,62.0,26.0,Pressure,Thomas Delaney,Denmark,False,91.6,False,False,False
75154,3940983,2,62,26,00:17:26.751,Pressure,Thomas Delaney,Denmark,Germany,87.5,55.1,,0.906217,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Robert Andrich,Germany,62.0,26.0,Pass,Robert Andrich,Germany,False,32.5,False,False,False
75155,3940983,2,62,27,00:17:27.511,Pass,Robert Andrich,Germany,Germany,33.9,31.0,True,0.758229,Regular Play,Kai Havertz,7.3389373,Ground Pass,,-0.34760687,40.8,28.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,2,1,0,8,2,0,0,Pressure,Thomas Delaney,Denmark,62.0,26.0,Ball Receipt*,Kai Havertz,Germany,True,86.1,False,False,True
75156,3940983,2,62,28,00:17:28.270,Ball Receipt*,Kai Havertz,Germany,Germany,40.8,28.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,2,1,0,8,2,1,1,Pass,Robert Andrich,Germany,62.0,27.0,Carry,Kai Havertz,Germany,True,79.2,False,False,False
75157,3940983,2,62,28,00:17:28.270,Carry,Kai Havertz,Germany,Germany,40.8,28.5,,0.108958,Regular Play,,,,,,,,,,,,False,40.8,28.5,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,2,1,0,8,2,1,1,Ball Receipt*,Kai Havertz,Germany,62.0,28.0,Pass,Kai Havertz,Germany,True,79.2,False,False,False
75158,3940983,2,62,28,00:17:28.379,Pass,Kai Havertz,Germany,Germany,40.8,28.5,,0.716323,Regular Play,Toni Kroos,6.3387694,Ground Pass,,-3.0309355,34.5,27.8,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,2,1,0,8,2,1,1,Carry,Kai Havertz,Germany,62.0,28.0,Ball Receipt*,Toni Kroos,Germany,True,79.2,False,False,False
75159,3940983,2,62,29,00:17:29.095,Ball Receipt*,Toni Kroos,Germany,Germany,34.5,27.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,2,1,0,8,2,0,0,Pass,Kai Havertz,Germany,62.0,28.0,Carry,Toni Kroos,Germany,True,85.5,False,False,False
75160,3940983,2,62,29,00:17:29.095,Carry,Toni Kroos,Germany,Germany,34.5,27.8,,0.049092002,Regular Play,,,,,,,,,,,,False,34.5,27.8,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,2,1,0,8,2,0,0,Ball Receipt*,Toni Kroos,Germany,62.0,29.0,Pass,Toni Kroos,Germany,True,85.5,False,False,False
75161,3940983,2,62,29,00:17:29.144,Pass,Toni Kroos,Germany,Germany,34.5,27.8,,1.124961,Regular Play,Jamal Musiala,14.276204,Ground Pass,,-0.87964547,43.6,16.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,2,1,0,8,2,0,0,Carry,Toni Kroos,Germany,62.0,29.0,Ball Receipt*,Jamal Musiala,Germany,True,85.5,False,False,False
75162,3940983,2,62,30,00:17:30.269,Ball Receipt*,Jamal Musiala,Germany,Germany,43.6,16.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,2,1,0,8,2,2,0,Pass,Toni Kroos,Germany,62.0,29.0,Carry,Jamal Musiala,Germany,True,76.4,False,False,False
75163,3940983,2,62,30,00:17:30.269,Carry,Jamal Musiala,Germany,Germany,43.6,16.8,True,6.151179,Regular Play,,,,,,,,,,,,False,51.1,2.0,16.59186547679314,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,2,1,0,8,2,2,0,Ball Receipt*,Jamal Musiala,Germany,62.0,30.0,Pressure,Alexander Hartmann Bah,Denmark,False,76.4,False,False,False
75164,3940983,2,62,35,00:17:35.705,Pressure,Alexander Hartmann Bah,Denmark,Germany,66.2,76.3,,0.746349,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Jamal Musiala,Germany,62.0,30.0,Dribbled Past,Alexander Hartmann Bah,Denmark,True,53.8,False,False,False
75165,3940983,2,62,36,00:17:36.420,Dribbled Past,Alexander Hartmann Bah,Denmark,Germany,69.0,78.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,3,0,2,2,0,0,Pressure,Alexander Hartmann Bah,Denmark,62.0,35.0,Dribble,Jamal Musiala,Germany,False,51.0,False,False,True
75166,3940983,2,62,36,00:17:36.420,Dribble,Jamal Musiala,Germany,Germany,51.1,2.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,2,1,0,8,2,2,0,Dribbled Past,Alexander Hartmann Bah,Denmark,62.0,36.0,Pressure,Jamal Musiala,Germany,True,68.9,False,False,False
75167,3940983,2,62,36,00:17:36.913,Pressure,Jamal Musiala,Germany,Germany,53.4,4.7,,0.725543,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,2,1,0,8,2,2,0,Dribble,Jamal Musiala,Germany,62.0,36.0,Ball Recovery,Pierre-Emile Højbjerg,Denmark,False,66.6,False,False,False
75168,3940983,2,62,37,00:17:37.303,Ball Recovery,Pierre-Emile Højbjerg,Denmark,Denmark,63.6,72.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Pressure,Jamal Musiala,Germany,62.0,36.0,Carry,Pierre-Emile Højbjerg,Denmark,True,56.4,False,False,True
75169,3940983,2,62,37,00:17:37.303,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,63.6,72.1,True,2.162092,Regular Play,,,,,,,,,,,,False,50.5,69.0,13.461797799699712,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Ball Recovery,Pierre-Emile Højbjerg,Denmark,62.0,37.0,Pass,Pierre-Emile Højbjerg,Denmark,True,56.4,False,False,False
75170,3940983,2,62,39,00:17:39.465,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,50.5,69.0,,0.939226,Regular Play,Joakim Mæhle,11.011357,Ground Pass,,-0.6889244,59.0,62.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,62.0,37.0,Ball Receipt*,Joakim Mæhle,Denmark,True,69.5,False,False,False
75171,3940983,2,62,40,00:17:40.405,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,59.0,62.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,62.0,39.0,Carry,Joakim Mæhle,Denmark,True,61.0,False,False,False
75172,3940983,2,62,40,00:17:40.405,Carry,Joakim Mæhle,Denmark,Denmark,59.0,62.0,True,3.034819,Regular Play,,,,,,,,,,,,False,68.1,73.3,14.508618128546903,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,3,0,2,2,0,0,Ball Receipt*,Joakim Mæhle,Denmark,62.0,40.0,Pressure,İlkay Gündoğan,Germany,False,61.0,False,False,False
75173,3940983,2,62,40,00:17:40.503,Pressure,İlkay Gündoğan,Germany,Denmark,65.5,14.4,,1.053919,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,2,1,0,8,2,1,0,Carry,Joakim Mæhle,Denmark,62.0,40.0,Pass,Joakim Mæhle,Denmark,False,54.5,False,False,False
75174,3940983,2,62,43,00:17:43.439,Pass,Joakim Mæhle,Denmark,Denmark,68.1,73.3,,0.720538,Regular Play,Alexander Hartmann Bah,6.8767724,Ground Pass,,2.2841544,63.6,78.5,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,3,0,2,2,0,0,Pressure,İlkay Gündoğan,Germany,62.0,40.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,True,51.900000000000006,False,False,False
75175,3940983,2,62,44,00:17:44.160,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,63.6,78.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Joakim Mæhle,Denmark,62.0,43.0,Carry,Alexander Hartmann Bah,Denmark,True,56.4,False,False,False
75176,3940983,2,62,44,00:17:44.160,Carry,Alexander Hartmann Bah,Denmark,Denmark,63.6,78.5,,0.62507,Regular Play,,,,,,,,,,,,False,63.6,78.5,0.0,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,3,0,2,2,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,62.0,44.0,Pass,Alexander Hartmann Bah,Denmark,True,56.4,False,False,False
75177,3940983,2,62,44,00:17:44.785,Pass,Alexander Hartmann Bah,Denmark,Denmark,63.6,78.5,,0.62874,Regular Play,Joachim Andersen,9.683491,Ground Pass,,-2.5249445,55.7,72.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Alexander Hartmann Bah,Denmark,62.0,44.0,Ball Receipt*,Joachim Andersen,Denmark,True,56.4,False,False,False
75178,3940983,2,62,45,00:17:45.414,Ball Receipt*,Joachim Andersen,Denmark,Denmark,55.7,72.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Alexander Hartmann Bah,Denmark,62.0,44.0,Carry,Joachim Andersen,Denmark,True,64.3,False,False,False
75179,3940983,2,62,45,00:17:45.414,Carry,Joachim Andersen,Denmark,Denmark,55.7,72.9,,3.714758,Regular Play,,,,,,,,,,,,False,62.1,65.0,10.167103815738288,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Ball Receipt*,Joachim Andersen,Denmark,62.0,45.0,Pass,Joachim Andersen,Denmark,True,64.3,False,False,False
75180,3940983,2,62,49,00:17:49.128,Pass,Joachim Andersen,Denmark,Denmark,62.1,65.0,,1.484442,Regular Play,Jannik Vestergaard,15.310127,Ground Pass,,-2.1515527,53.7,52.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Joachim Andersen,Denmark,62.0,45.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,57.9,False,False,False
75181,3940983,2,62,50,00:17:50.613,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,53.7,52.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Joachim Andersen,Denmark,62.0,49.0,Carry,Jannik Vestergaard,Denmark,True,66.3,False,False,False
75182,3940983,2,62,50,00:17:50.613,Carry,Jannik Vestergaard,Denmark,Denmark,53.7,52.2,,1.228955,Regular Play,,,,,,,,,,,,False,57.1,46.8,6.38122245341753,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,62.0,50.0,Pass,Jannik Vestergaard,Denmark,True,66.3,False,False,False
75183,3940983,2,62,51,00:17:51.842,Pass,Jannik Vestergaard,Denmark,Denmark,57.1,46.8,,1.238979,Regular Play,Rasmus Winther Højlund,25.04496,Ground Pass,,0.45471928,79.6,57.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Jannik Vestergaard,Denmark,62.0,50.0,Ball Receipt*,Rasmus Winther Højlund,Denmark,True,62.9,False,False,False
75184,3940983,2,62,53,00:17:53.081,Ball Receipt*,Rasmus Winther Højlund,Denmark,Denmark,79.6,57.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,62.0,51.0,Carry,Rasmus Winther Højlund,Denmark,True,40.400000000000006,False,False,False
75185,3940983,2,62,53,00:17:53.081,Carry,Rasmus Winther Højlund,Denmark,Denmark,79.6,57.8,True,0.982591,Regular Play,,,,,,,,,,,,False,79.6,58.1,0.30000000000000426,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,3,0,2,2,0,0,Ball Receipt*,Rasmus Winther Højlund,Denmark,62.0,53.0,Pressure,Nico Schlotterbeck,Germany,False,40.400000000000006,False,False,False
75186,3940983,2,62,53,00:17:53.155,Pressure,Nico Schlotterbeck,Germany,Denmark,35.0,22.3,,0.598588,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,2,1,0,8,2,0,0,Carry,Rasmus Winther Højlund,Denmark,62.0,53.0,Dribbled Past,Nico Schlotterbeck,Germany,True,85.0,False,False,False
75187,3940983,2,62,54,00:17:54.063,Dribbled Past,Nico Schlotterbeck,Germany,Denmark,40.5,22.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,2,1,0,8,2,0,0,Pressure,Nico Schlotterbeck,Germany,62.0,53.0,Dribble,Rasmus Winther Højlund,Denmark,False,79.5,False,False,True
75188,3940983,2,62,54,00:17:54.063,Dribble,Rasmus Winther Højlund,Denmark,Denmark,79.6,58.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,3,0,2,2,0,0,Dribbled Past,Nico Schlotterbeck,Germany,62.0,54.0,Carry,Rasmus Winther Højlund,Denmark,True,40.400000000000006,False,False,False
75189,3940983,2,62,54,00:17:54.063,Carry,Rasmus Winther Højlund,Denmark,Denmark,79.6,58.1,True,2.840007,Regular Play,,,,,,,,,,,,False,78.9,43.0,15.116216457830975,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,3,0,2,2,0,0,Dribble,Rasmus Winther Højlund,Denmark,62.0,54.0,Pass,Rasmus Winther Højlund,Denmark,True,40.400000000000006,False,False,False
75190,3940983,2,62,56,00:17:56.903,Pass,Rasmus Winther Højlund,Denmark,Denmark,78.9,43.0,,1.276068,Regular Play,Pierre-Emile Højbjerg,11.78813,Ground Pass,,-1.82812,75.9,31.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Rasmus Winther Højlund,Denmark,62.0,54.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,41.099999999999994,False,False,False
75191,3940983,2,62,58,00:17:58.179,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,75.9,31.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Rasmus Winther Højlund,Denmark,62.0,56.0,Carry,Pierre-Emile Højbjerg,Denmark,True,44.099999999999994,False,False,False
75192,3940983,2,62,58,00:17:58.179,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,75.9,31.6,,1.507412,Regular Play,,,,,,,,,,,,False,77.3,30.6,1.7204650534085184,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,62.0,58.0,Pass,Pierre-Emile Højbjerg,Denmark,True,44.099999999999994,False,False,False
75193,3940983,2,62,59,00:17:59.687,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,77.3,30.6,,1.486342,Regular Play,Joakim Mæhle,36.388596,Ground Pass,Out,-0.97898275,97.6,0.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,62.0,58.0,Ball Receipt*,Joakim Mæhle,Denmark,True,42.7,False,False,False
75194,3940983,2,63,1,00:18:01.173,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,90.3,3.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,62.0,59.0,Pass,Joshua Kimmich,Germany,False,29.700000000000003,False,False,False
75195,3940983,2,63,4,00:18:04.746,Pass,Joshua Kimmich,Germany,Germany,28.4,80.0,,2.160043,From Throw In,Leroy Sané,25.10478,High Pass,,-0.15598063,53.2,76.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,2,1,0,8,2,0,0,Ball Receipt*,Joakim Mæhle,Denmark,63.0,1.0,Ball Receipt*,Leroy Sané,Germany,True,91.6,False,False,False
75196,3940983,2,63,6,00:18:06.907,Ball Receipt*,Leroy Sané,Germany,Germany,53.2,76.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,2,1,0,8,2,0,0,Pass,Joshua Kimmich,Germany,63.0,4.0,Carry,Leroy Sané,Germany,True,66.8,False,False,False
75197,3940983,2,63,6,00:18:06.907,Carry,Leroy Sané,Germany,Germany,53.2,76.1,True,1.93021,From Throw In,,,,,,,,,,,,False,69.6,75.8,16.40274367293471,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,2,1,0,8,2,0,0,Ball Receipt*,Leroy Sané,Germany,63.0,6.0,Pressure,Pierre-Emile Højbjerg,Denmark,False,66.8,False,False,False
75198,3940983,2,63,8,00:18:08.028,Pressure,Pierre-Emile Højbjerg,Denmark,Germany,64.3,5.2,,0.890508,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Leroy Sané,Germany,63.0,6.0,Pass,Leroy Sané,Germany,False,55.7,False,False,False
75199,3940983,2,63,8,00:18:08.837,Pass,Leroy Sané,Germany,Germany,69.6,75.8,True,2.539671,From Throw In,Kai Havertz,28.433958,Ground Pass,Pass Offside,-0.3406582,96.4,66.3,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,2,1,0,8,2,0,0,Pressure,Pierre-Emile Højbjerg,Denmark,63.0,8.0,Ball Receipt*,Kai Havertz,Germany,True,50.400000000000006,False,False,True
75200,3940983,2,63,11,00:18:11.376,Ball Receipt*,Kai Havertz,Germany,Germany,96.4,66.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,2,1,0,8,2,1,1,Pass,Leroy Sané,Germany,63.0,8.0,Substitution,Robert Andrich,Germany,True,23.599999999999994,False,True,False
75201,3940983,2,63,59,00:18:59.015,Substitution,Robert Andrich,Germany,Germany,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 3493, 'name': 'Emre Can'}}","{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,2,1,0,8,2,0,0,Ball Receipt*,Kai Havertz,Germany,63.0,11.0,Pass,Kasper Schmeichel,Denmark,False,,False,,False
75202,3940983,2,64,3,00:19:03.478,Pass,Kasper Schmeichel,Denmark,Denmark,28.9,16.7,,2.221121,From Free Kick,Pierre-Emile Højbjerg,14.675831,Ground Pass,,-0.22679885,43.2,13.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,3,0,2,2,0,0,Substitution,Robert Andrich,Germany,63.0,59.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,91.1,False,False,False
75203,3940983,2,64,5,00:19:05.699,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,43.2,13.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Kasper Schmeichel,Denmark,64.0,3.0,Substitution,İlkay Gündoğan,Germany,False,76.8,False,False,False
75204,3940983,2,64,6,00:19:06.532,Substitution,İlkay Gündoğan,Germany,Denmark,,,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 8546, 'name': 'Niclas Füllkrug'}}","{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,2,1,0,8,2,1,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,64.0,5.0,Pass,Pierre-Emile Højbjerg,Denmark,False,,False,,False
75205,3940983,2,64,11,00:19:11.157,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,50.1,18.2,,2.038038,From Free Kick,Jannik Vestergaard,25.470964,Ground Pass,,1.6454604,48.2,43.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Substitution,İlkay Gündoğan,Germany,64.0,6.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,69.9,False,False,False
75206,3940983,2,64,13,00:19:13.195,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,48.2,43.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,64.0,11.0,Pass,Jannik Vestergaard,Denmark,True,71.8,False,False,False
75207,3940983,2,64,14,00:19:14.534,Pass,Jannik Vestergaard,Denmark,Denmark,51.9,43.6,,1.457685,From Free Kick,Joachim Andersen,20.074362,Ground Pass,,1.1986154,59.2,62.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,64.0,13.0,Ball Receipt*,Joachim Andersen,Denmark,True,68.1,False,False,False
75208,3940983,2,64,15,00:19:15.991,Ball Receipt*,Joachim Andersen,Denmark,Denmark,59.2,62.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,64.0,14.0,Carry,Joachim Andersen,Denmark,True,60.8,False,False,False
75209,3940983,2,64,15,00:19:15.991,Carry,Joachim Andersen,Denmark,Denmark,59.2,62.3,,2.77501,From Free Kick,,,,,,,,,,,,False,70.5,66.8,12.163058825805289,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Ball Receipt*,Joachim Andersen,Denmark,64.0,15.0,Tactical Shift,,Germany,False,60.8,False,False,False
75210,3940983,2,64,17,00:19:17.215,Tactical Shift,,Germany,Denmark,,,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,,,1,0,1,2,1,0,8,2,0,0,Carry,Joachim Andersen,Denmark,64.0,15.0,Pressure,Niclas Füllkrug,Germany,True,,False,,False
75211,3940983,2,64,18,00:19:18.117,Pressure,Niclas Füllkrug,Germany,Denmark,47.3,15.1,,0.83116,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,2,1,0,8,2,2,0,Tactical Shift,,Germany,64.0,17.0,Pass,Joachim Andersen,Denmark,False,72.7,False,False,False
75212,3940983,2,64,18,00:19:18.766,Pass,Joachim Andersen,Denmark,Denmark,70.5,66.8,True,1.625992,From Free Kick,Jannik Vestergaard,21.996592,Ground Pass,,-2.3786988,54.6,51.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Pressure,Niclas Füllkrug,Germany,64.0,18.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,49.5,False,False,True
75213,3940983,2,64,20,00:19:20.392,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,54.6,51.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Joachim Andersen,Denmark,64.0,18.0,Carry,Jannik Vestergaard,Denmark,True,65.4,False,False,False
75214,3940983,2,64,20,00:19:20.392,Carry,Jannik Vestergaard,Denmark,Denmark,54.6,51.6,,1.817421,From Free Kick,,,,,,,,,,,,False,57.0,47.5,4.750789408087882,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,64.0,20.0,Pass,Jannik Vestergaard,Denmark,True,65.4,False,False,False
75215,3940983,2,64,22,00:19:22.210,Pass,Jannik Vestergaard,Denmark,Denmark,57.0,47.5,,1.11903,From Free Kick,Pierre-Emile Højbjerg,18.669762,Ground Pass,,-0.7702478,70.4,34.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,0,3,0,2,2,0,0,Carry,Jannik Vestergaard,Denmark,64.0,20.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,63.0,False,False,False
75216,3940983,2,64,23,00:19:23.329,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,70.4,34.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,3,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,64.0,22.0,Pass,Pierre-Emile Højbjerg,Denmark,True,49.599999999999994,False,False,False
