event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
28238,3942227,2,56,34,00:11:34.956,Carry,Phil Foden,England,England,56.9,60.5,True,0.545545,Regular Play,,,,,,,,,,,,False,56.0,61.7,1.5000000000000016,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Phil Foden,England,56.0,34.0,Pressure,Granit Xhaka,Switzerland,False,63.1,False,False,False
28239,3942227,2,56,35,00:11:35.219,Pressure,Granit Xhaka,Switzerland,England,62.8,20.1,,0.577953,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,7,3,0,0,Carry,Phil Foden,England,56.0,34.0,Pass,Phil Foden,England,False,57.2,False,False,False
28240,3942227,2,56,35,00:11:35.502,Pass,Phil Foden,England,England,56.0,61.7,True,1.427897,Regular Play,Declan Rice,20.36664,Ground Pass,,-1.6988053,53.4,41.5,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Granit Xhaka,Switzerland,56.0,35.0,Ball Receipt*,Declan Rice,England,True,64.0,False,False,True
28241,3942227,2,56,36,00:11:36.930,Ball Receipt*,Declan Rice,England,England,53.4,41.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Phil Foden,England,56.0,35.0,Carry,Declan Rice,England,True,66.6,False,False,False
28242,3942227,2,56,36,00:11:36.930,Carry,Declan Rice,England,England,53.4,41.5,True,1.450312,Regular Play,,,,,,,,,,,,False,55.0,30.2,11.412712210513329,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Declan Rice,England,56.0,36.0,Pressure,Breel-Donald Embolo,Switzerland,False,66.6,False,False,False
28243,3942227,2,56,37,00:11:37.815,Pressure,Breel-Donald Embolo,Switzerland,England,66.1,41.8,,0.716865,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Carry,Declan Rice,England,56.0,36.0,Pass,Declan Rice,England,False,53.900000000000006,False,False,False
28244,3942227,2,56,38,00:11:38.380,Pass,Declan Rice,England,England,55.0,30.2,True,1.448926,Regular Play,Ezri Konsa Ngoyo,17.314156,Ground Pass,,-1.5303559,55.7,12.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Breel-Donald Embolo,Switzerland,56.0,37.0,Ball Receipt*,Ezri Konsa Ngoyo,England,True,65.0,False,False,True
28245,3942227,2,56,39,00:11:39.829,Ball Receipt*,Ezri Konsa Ngoyo,England,England,55.7,12.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Declan Rice,England,56.0,38.0,Carry,Ezri Konsa Ngoyo,England,True,64.3,False,False,False
28246,3942227,2,56,39,00:11:39.829,Carry,Ezri Konsa Ngoyo,England,England,55.7,12.9,True,2.246671,Regular Play,,,,,,,,,,,,False,58.9,10.5,3.999999999999997,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Ezri Konsa Ngoyo,England,56.0,39.0,Pressure,Breel-Donald Embolo,Switzerland,False,64.3,False,False,False
28247,3942227,2,56,40,00:11:40.998,Pressure,Breel-Donald Embolo,Switzerland,England,62.8,69.5,,0.594654,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Carry,Ezri Konsa Ngoyo,England,56.0,39.0,Foul Committed,Breel-Donald Embolo,Switzerland,True,57.2,False,False,False
28248,3942227,2,56,42,00:11:42.075,Foul Committed,Breel-Donald Embolo,Switzerland,England,61.2,69.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,7,3,1,0,Pressure,Breel-Donald Embolo,Switzerland,56.0,40.0,Foul Won,Ezri Konsa Ngoyo,England,False,58.8,False,False,False
28249,3942227,2,56,42,00:11:42.075,Foul Won,Ezri Konsa Ngoyo,England,England,58.9,10.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Foul Committed,Breel-Donald Embolo,Switzerland,56.0,42.0,Pass,Ezri Konsa Ngoyo,England,True,61.1,False,False,False
28250,3942227,2,56,52,00:11:52.466,Pass,Ezri Konsa Ngoyo,England,England,58.9,9.7,,2.543788,From Free Kick,Phil Foden,15.554099,Ground Pass,,1.7845838,55.6,24.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Foul Won,Ezri Konsa Ngoyo,England,56.0,42.0,Ball Receipt*,Phil Foden,England,True,61.1,False,False,False
28251,3942227,2,56,55,00:11:55.009,Ball Receipt*,Phil Foden,England,England,55.6,24.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Ezri Konsa Ngoyo,England,56.0,52.0,Pass,Phil Foden,England,True,64.4,False,False,False
28252,3942227,2,56,59,00:11:59.696,Pass,Phil Foden,England,England,68.9,40.8,,1.417642,From Free Kick,Jude Bellingham,11.421471,Ground Pass,,1.5094699,69.6,52.2,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Phil Foden,England,56.0,55.0,Ball Receipt*,Jude Bellingham,England,True,51.099999999999994,False,False,False
28253,3942227,2,57,1,00:12:01.114,Ball Receipt*,Jude Bellingham,England,England,69.6,52.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Pass,Phil Foden,England,56.0,59.0,Carry,Jude Bellingham,England,True,50.400000000000006,False,False,False
28254,3942227,2,57,1,00:12:01.114,Carry,Jude Bellingham,England,England,69.6,52.2,,0.850626,From Free Kick,,,,,,,,,,,,False,76.9,57.4,8.96270048590268,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Ball Receipt*,Jude Bellingham,England,57.0,1.0,Pass,Jude Bellingham,England,True,50.400000000000006,False,False,False
28255,3942227,2,57,1,00:12:01.964,Pass,Jude Bellingham,England,England,76.9,57.4,,2.047737,From Free Kick,Bukayo Saka,28.498596,Ground Pass,,0.77299184,97.3,77.3,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Carry,Jude Bellingham,England,57.0,1.0,Ball Receipt*,Bukayo Saka,England,True,43.099999999999994,False,False,False
28256,3942227,2,57,4,00:12:04.012,Ball Receipt*,Bukayo Saka,England,England,97.3,77.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Jude Bellingham,England,57.0,1.0,Carry,Bukayo Saka,England,True,22.700000000000003,False,True,False
28257,3942227,2,57,4,00:12:04.012,Carry,Bukayo Saka,England,England,97.3,77.3,,2.319936,From Free Kick,,,,,,,,,,,,False,104.2,70.8,9.479451460923256,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Bukayo Saka,England,57.0,4.0,Pass,Bukayo Saka,England,True,22.700000000000003,False,True,False
28258,3942227,2,57,6,00:12:06.332,Pass,Bukayo Saka,England,England,104.2,70.8,,1.46267,From Free Kick,Jude Bellingham,16.337992,Ground Pass,,-2.3778362,92.4,59.5,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Bukayo Saka,England,57.0,4.0,Ball Receipt*,Jude Bellingham,England,True,15.799999999999997,False,True,False
28259,3942227,2,57,7,00:12:07.795,Ball Receipt*,Jude Bellingham,England,England,92.4,59.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Pass,Bukayo Saka,England,57.0,6.0,Carry,Jude Bellingham,England,True,27.599999999999994,False,False,False
28260,3942227,2,57,7,00:12:07.795,Carry,Jude Bellingham,England,England,92.4,59.5,,2.492787,From Free Kick,,,,,,,,,,,,False,90.8,60.1,1.7088007490635146,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Ball Receipt*,Jude Bellingham,England,57.0,7.0,Pass,Jude Bellingham,England,True,27.599999999999994,False,False,False
28261,3942227,2,57,10,00:12:10.287,Pass,Jude Bellingham,England,England,90.8,60.1,,1.762825,From Free Kick,Declan Rice,23.681215,Ground Pass,,-1.8444556,84.4,37.3,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,4,2,2,0,Carry,Jude Bellingham,England,57.0,7.0,Ball Receipt*,Declan Rice,England,True,29.200000000000003,False,False,False
28262,3942227,2,57,12,00:12:12.050,Ball Receipt*,Declan Rice,England,England,84.4,37.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Jude Bellingham,England,57.0,10.0,Carry,Declan Rice,England,True,35.599999999999994,False,False,False
28263,3942227,2,57,12,00:12:12.050,Carry,Declan Rice,England,England,84.4,37.3,,2.659023,From Free Kick,,,,,,,,,,,,False,76.9,25.3,14.150971698084902,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Declan Rice,England,57.0,12.0,Pass,Declan Rice,England,True,35.599999999999994,False,False,False
28264,3942227,2,57,14,00:12:14.709,Pass,Declan Rice,England,England,76.9,25.3,,1.439059,From Free Kick,Ezri Konsa Ngoyo,13.594484,Ground Pass,,3.0236244,63.4,26.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Carry,Declan Rice,England,57.0,12.0,Ball Receipt*,Ezri Konsa Ngoyo,England,True,43.099999999999994,False,False,False
28265,3942227,2,57,16,00:12:16.148,Ball Receipt*,Ezri Konsa Ngoyo,England,England,63.4,26.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Declan Rice,England,57.0,14.0,Carry,Ezri Konsa Ngoyo,England,True,56.6,False,False,False
28266,3942227,2,57,16,00:12:16.148,Carry,Ezri Konsa Ngoyo,England,England,63.4,26.9,,0.991718,From Free Kick,,,,,,,,,,,,False,63.8,26.9,0.3999999999999986,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Ezri Konsa Ngoyo,England,57.0,16.0,Pass,Ezri Konsa Ngoyo,England,True,56.6,False,False,False
28267,3942227,2,57,17,00:12:17.140,Pass,Ezri Konsa Ngoyo,England,England,63.8,26.9,,1.815695,From Free Kick,John Stones,22.402008,Ground Pass,,1.5574043,64.1,49.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Ezri Konsa Ngoyo,England,57.0,16.0,Ball Receipt*,John Stones,England,True,56.2,False,False,False
28268,3942227,2,57,18,00:12:18.956,Ball Receipt*,John Stones,England,England,64.1,49.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Ezri Konsa Ngoyo,England,57.0,17.0,Carry,John Stones,England,True,55.900000000000006,False,False,False
28269,3942227,2,57,18,00:12:18.956,Carry,John Stones,England,England,64.1,49.3,,3.215225,From Free Kick,,,,,,,,,,,,False,72.0,55.2,9.860020283954803,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,John Stones,England,57.0,18.0,Pass,John Stones,England,True,55.900000000000006,False,False,False
28270,3942227,2,57,22,00:12:22.171,Pass,John Stones,England,England,72.0,55.2,,1.285574,From Free Kick,Phil Foden,8.823832,Ground Pass,,-1.1629283,75.5,47.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,John Stones,England,57.0,18.0,Ball Receipt*,Phil Foden,England,True,48.0,False,False,False
28271,3942227,2,57,23,00:12:23.457,Ball Receipt*,Phil Foden,England,England,75.5,47.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,John Stones,England,57.0,22.0,Carry,Phil Foden,England,True,44.5,False,False,False
28272,3942227,2,57,23,00:12:23.457,Carry,Phil Foden,England,England,75.5,47.1,,0.952361,From Free Kick,,,,,,,,,,,,False,75.6,44.4,2.701851217221262,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Phil Foden,England,57.0,23.0,Pass,Phil Foden,England,True,44.5,False,False,False
28273,3942227,2,57,24,00:12:24.409,Pass,Phil Foden,England,England,75.6,44.4,,2.120391,From Free Kick,Kieran Trippier,38.333405,High Pass,,-0.60174996,107.2,22.7,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,4,2,0,0,Carry,Phil Foden,England,57.0,23.0,Ball Receipt*,Kieran Trippier,England,True,44.400000000000006,False,False,False
28274,3942227,2,57,26,00:12:26.529,Ball Receipt*,Kieran Trippier,England,England,107.2,22.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Phil Foden,England,57.0,24.0,Pass,Kieran Trippier,England,True,12.799999999999997,False,True,False
28275,3942227,2,57,26,00:12:26.529,Pass,Kieran Trippier,England,England,107.2,22.7,,1.540307,From Free Kick,Harry Kane,15.107614,High Pass,Incomplete,1.6902252,105.4,37.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Kieran Trippier,England,57.0,26.0,Ball Receipt*,Harry Kane,England,True,12.799999999999997,False,True,False
28276,3942227,2,57,28,00:12:28.070,Ball Receipt*,Harry Kane,England,England,106.5,38.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,2,0,4,2,2,0,Pass,Kieran Trippier,England,57.0,26.0,Clearance,Manuel Obafemi Akanji,Switzerland,False,13.5,False,True,False
28277,3942227,2,57,28,00:12:28.070,Clearance,Manuel Obafemi Akanji,Switzerland,England,14.7,42.4,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Harry Kane,England,57.0,28.0,Ball Recovery,Fabian Rieder,Switzerland,True,105.3,False,False,False
28278,3942227,2,57,29,00:12:29.481,Ball Recovery,Fabian Rieder,Switzerland,England,25.3,58.9,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Clearance,Manuel Obafemi Akanji,Switzerland,57.0,28.0,Carry,Fabian Rieder,Switzerland,True,94.7,False,False,False
28279,3942227,2,57,29,00:12:29.481,Carry,Fabian Rieder,Switzerland,England,25.3,58.9,,1.715299,From Free Kick,,,,,,,,,,,,False,20.9,65.6,8.015609770940696,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Ball Recovery,Fabian Rieder,Switzerland,57.0,29.0,Pass,Fabian Rieder,Switzerland,True,94.7,False,False,False
28280,3942227,2,57,31,00:12:31.197,Pass,Fabian Rieder,Switzerland,England,20.9,65.6,,2.37068,From Free Kick,,20.263268,High Pass,Out,0.722544,36.1,79.0,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Carry,Fabian Rieder,Switzerland,57.0,29.0,Pass,Kieran Trippier,England,False,99.1,False,False,False
28281,3942227,2,57,56,00:12:56.199,Pass,Kieran Trippier,England,England,85.6,0.1,,0.463458,From Throw In,Declan Rice,6.0033326,Low Pass,,2.0940747,82.6,5.3,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Fabian Rieder,Switzerland,57.0,31.0,Ball Receipt*,Declan Rice,England,True,34.400000000000006,False,False,False
28282,3942227,2,57,56,00:12:56.663,Ball Receipt*,Declan Rice,England,England,82.6,5.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Kieran Trippier,England,57.0,56.0,Pass,Declan Rice,England,True,37.400000000000006,False,False,False
28283,3942227,2,57,56,00:12:56.663,Pass,Declan Rice,England,England,82.6,5.3,,0.627335,From Throw In,Kieran Trippier,5.3535037,Ground Pass,,-0.5724598,87.1,2.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Declan Rice,England,57.0,56.0,Ball Receipt*,Kieran Trippier,England,True,37.400000000000006,False,False,False
28284,3942227,2,57,57,00:12:57.290,Ball Receipt*,Kieran Trippier,England,England,87.1,2.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Declan Rice,England,57.0,56.0,Pressure,Fabian Rieder,Switzerland,False,32.900000000000006,False,False,False
28285,3942227,2,57,57,00:12:57.353,Pressure,Fabian Rieder,Switzerland,England,34.7,77.6,,0.812472,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Ball Receipt*,Kieran Trippier,England,57.0,57.0,Pass,Kieran Trippier,England,False,85.3,False,False,False
28286,3942227,2,57,58,00:12:58.037,Pass,Kieran Trippier,England,England,87.5,2.1,True,1.765276,From Throw In,Declan Rice,9.104943,Ground Pass,,3.1086376,78.4,2.4,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Fabian Rieder,Switzerland,57.0,57.0,Ball Receipt*,Declan Rice,England,True,32.5,False,False,True
28287,3942227,2,57,59,00:12:59.803,Ball Receipt*,Declan Rice,England,England,78.4,2.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pass,Kieran Trippier,England,57.0,58.0,Carry,Declan Rice,England,True,41.599999999999994,False,False,False
28288,3942227,2,57,59,00:12:59.803,Carry,Declan Rice,England,England,78.4,2.4,True,0.625509,From Throw In,,,,,,,,,,,,False,78.4,3.0,0.6000000000000001,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Declan Rice,England,57.0,59.0,Pressure,Fabian Rieder,Switzerland,False,41.599999999999994,False,False,False
28289,3942227,2,58,0,00:13:00.143,Pressure,Fabian Rieder,Switzerland,England,40.9,77.3,,0.575517,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,2,2,0,7,3,0,0,Carry,Declan Rice,England,57.0,59.0,Pass,Declan Rice,England,False,79.1,False,False,False
28290,3942227,2,58,0,00:13:00.428,Pass,Declan Rice,England,England,78.4,3.0,True,2.189107,From Throw In,Kyle Walker,49.878654,Ground Pass,,1.735945,70.2,52.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,4,2,0,0,Pressure,Fabian Rieder,Switzerland,58.0,0.0,Ball Receipt*,Kyle Walker,England,True,41.599999999999994,False,False,True
28291,3942227,2,58,2,00:13:02.617,Ball Receipt*,Kyle Walker,England,England,70.2,52.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Declan Rice,England,58.0,0.0,Carry,Kyle Walker,England,True,49.8,False,False,False
28292,3942227,2,58,2,00:13:02.617,Carry,Kyle Walker,England,England,70.2,52.2,,2.253625,From Throw In,,,,,,,,,,,,False,77.1,62.6,12.480785231707173,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Kyle Walker,England,58.0,2.0,Pass,Kyle Walker,England,True,49.8,False,False,False
28293,3942227,2,58,4,00:13:04.871,Pass,Kyle Walker,England,England,77.1,62.6,,1.915368,From Throw In,Bukayo Saka,24.075922,Ground Pass,,0.5753305,97.3,75.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Kyle Walker,England,58.0,2.0,Ball Receipt*,Bukayo Saka,England,True,42.900000000000006,False,False,False
28294,3942227,2,58,6,00:13:06.786,Ball Receipt*,Bukayo Saka,England,England,97.3,75.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Kyle Walker,England,58.0,4.0,Carry,Bukayo Saka,England,True,22.700000000000003,False,True,False
28295,3942227,2,58,6,00:13:06.786,Carry,Bukayo Saka,England,England,97.3,75.7,,2.389351,From Throw In,,,,,,,,,,,,False,103.6,69.3,8.98053450525079,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Bukayo Saka,England,58.0,6.0,Pass,Bukayo Saka,England,True,22.700000000000003,False,True,False
28296,3942227,2,58,9,00:13:09.175,Pass,Bukayo Saka,England,England,103.6,69.3,,1.537125,From Throw In,Kyle Walker,17.053152,Ground Pass,,-2.3188674,92.0,56.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Bukayo Saka,England,58.0,6.0,Ball Receipt*,Kyle Walker,England,True,16.400000000000006,False,True,False
28297,3942227,2,58,10,00:13:10.713,Ball Receipt*,Kyle Walker,England,England,92.0,56.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Bukayo Saka,England,58.0,9.0,Carry,Kyle Walker,England,True,28.0,False,False,False
28298,3942227,2,58,10,00:13:10.713,Carry,Kyle Walker,England,England,92.0,56.8,,3.624227,From Throw In,,,,,,,,,,,,False,92.5,57.5,0.860232526704265,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Kyle Walker,England,58.0,10.0,Pass,Kyle Walker,England,True,28.0,False,False,False
28299,3942227,2,58,14,00:13:14.337,Pass,Kyle Walker,England,England,92.5,57.5,,1.359756,From Throw In,Bukayo Saka,14.054537,Ground Pass,,1.0657711,99.3,69.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Kyle Walker,England,58.0,10.0,Ball Receipt*,Bukayo Saka,England,True,27.5,False,False,False
28300,3942227,2,58,15,00:13:15.697,Ball Receipt*,Bukayo Saka,England,England,99.3,69.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Kyle Walker,England,58.0,14.0,Carry,Bukayo Saka,England,True,20.700000000000003,False,True,False
28301,3942227,2,58,15,00:13:15.697,Carry,Bukayo Saka,England,England,99.3,69.8,,0.560601,From Throw In,,,,,,,,,,,,False,99.3,69.9,0.10000000000000853,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Ball Receipt*,Bukayo Saka,England,58.0,15.0,Pass,Bukayo Saka,England,True,20.700000000000003,False,True,False
28302,3942227,2,58,16,00:13:16.257,Pass,Bukayo Saka,England,England,99.3,69.9,,1.193737,From Throw In,,18.263077,High Pass,Incomplete,-1.3218336,103.8,52.2,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,2,2,0,4,2,0,0,Carry,Bukayo Saka,England,58.0,15.0,Pass,Granit Xhaka,Switzerland,False,20.700000000000003,False,True,False
28303,3942227,2,58,17,00:13:17.451,Pass,Granit Xhaka,Switzerland,Switzerland,16.3,27.9,,1.534589,Regular Play,Ruben Vargas,9.0,High Pass,,-0.9272952,21.7,20.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,2,0,7,3,0,0,Pass,Bukayo Saka,England,58.0,16.0,Ball Receipt*,Ruben Vargas,Switzerland,True,103.7,False,False,False
28304,3942227,2,58,18,00:13:18.986,Ball Receipt*,Ruben Vargas,Switzerland,Switzerland,21.7,20.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,7,3,1,0,Pass,Granit Xhaka,Switzerland,58.0,17.0,Pass,Ruben Vargas,Switzerland,True,98.3,False,False,False
28305,3942227,2,58,19,00:13:19.066,Pass,Ruben Vargas,Switzerland,Switzerland,21.7,20.6,,1.51441,Regular Play,Breel-Donald Embolo,16.984993,High Pass,,0.34223187,37.7,26.3,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,2,2,0,7,3,1,0,Ball Receipt*,Ruben Vargas,Switzerland,58.0,18.0,Pressure,John Stones,England,False,98.3,False,False,False
28306,3942227,2,58,20,00:13:20.293,Pressure,John Stones,England,Switzerland,79.0,53.8,,0.8689,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,2,2,0,4,2,0,0,Pass,Ruben Vargas,Switzerland,58.0,19.0,Ball Receipt*,Breel-Donald Embolo,Switzerland,False,41.0,False,False,False
