event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Belgium_score,Romania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
153874,3930175,1,34,1,00:34:01.310,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,63.2,7.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pass,Youri Tielemans,Belgium,33.0,58.0,Carry,Kevin De Bruyne,Belgium,True,56.8,False,False,False
153875,3930175,1,34,1,00:34:01.310,Carry,Kevin De Bruyne,Belgium,Belgium,63.2,7.2,,4.473895,From Corner,,,,,,,,,,,,False,79.0,11.8,16.456001944579366,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Kevin De Bruyne,Belgium,34.0,1.0,Pass,Kevin De Bruyne,Belgium,True,56.8,False,False,False
153876,3930175,1,34,5,00:34:05.784,Pass,Kevin De Bruyne,Belgium,Belgium,79.0,11.8,,1.498921,From Corner,Amadou Onana,9.415413,Ground Pass,,2.6066375,70.9,16.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,1,0,1,0,0,Carry,Kevin De Bruyne,Belgium,34.0,1.0,Ball Receipt*,Amadou Onana,Belgium,True,41.0,False,False,False
153877,3930175,1,34,7,00:34:07.283,Ball Receipt*,Amadou Onana,Belgium,Belgium,70.9,16.6,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pass,Kevin De Bruyne,Belgium,34.0,5.0,Carry,Amadou Onana,Belgium,True,49.099999999999994,False,False,False
153878,3930175,1,34,7,00:34:07.283,Carry,Amadou Onana,Belgium,Belgium,70.9,16.6,,0.838797,From Corner,,,,,,,,,,,,False,69.7,21.0,4.560701700396551,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Amadou Onana,Belgium,34.0,7.0,Pass,Amadou Onana,Belgium,True,49.099999999999994,False,False,False
153879,3930175,1,34,8,00:34:08.122,Pass,Amadou Onana,Belgium,Belgium,69.7,21.0,,0.99559,From Corner,Youri Tielemans,12.557467,Ground Pass,,1.4750897,70.9,33.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Carry,Amadou Onana,Belgium,34.0,7.0,Ball Receipt*,Youri Tielemans,Belgium,True,50.3,False,False,False
153880,3930175,1,34,9,00:34:09.117,Ball Receipt*,Youri Tielemans,Belgium,Belgium,70.9,33.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pass,Amadou Onana,Belgium,34.0,8.0,Carry,Youri Tielemans,Belgium,True,49.099999999999994,False,False,False
153881,3930175,1,34,9,00:34:09.117,Carry,Youri Tielemans,Belgium,Belgium,70.9,33.5,,0.040000003,From Corner,,,,,,,,,,,,False,70.9,33.5,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Ball Receipt*,Youri Tielemans,Belgium,34.0,9.0,Pass,Youri Tielemans,Belgium,True,49.099999999999994,False,False,False
153882,3930175,1,34,9,00:34:09.157,Pass,Youri Tielemans,Belgium,Belgium,70.9,33.5,,0.88662,From Corner,Amadou Onana,11.761377,Ground Pass,,-1.6730031,69.7,21.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Carry,Youri Tielemans,Belgium,34.0,9.0,Ball Receipt*,Amadou Onana,Belgium,True,49.099999999999994,False,False,False
153883,3930175,1,34,10,00:34:10.044,Ball Receipt*,Amadou Onana,Belgium,Belgium,69.7,21.8,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pass,Youri Tielemans,Belgium,34.0,9.0,Carry,Amadou Onana,Belgium,True,50.3,False,False,False
153884,3930175,1,34,10,00:34:10.044,Carry,Amadou Onana,Belgium,Belgium,69.7,21.8,,0.263966,From Corner,,,,,,,,,,,,False,69.7,21.8,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Amadou Onana,Belgium,34.0,10.0,Pass,Amadou Onana,Belgium,True,50.3,False,False,False
153885,3930175,1,34,10,00:34:10.308,Pass,Amadou Onana,Belgium,Belgium,69.7,21.8,,1.730246,From Corner,Wout Faes,23.16398,Ground Pass,,1.8283398,63.8,44.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Carry,Amadou Onana,Belgium,34.0,10.0,Ball Receipt*,Wout Faes,Belgium,True,50.3,False,False,False
153886,3930175,1,34,12,00:34:12.038,Ball Receipt*,Wout Faes,Belgium,Belgium,63.8,44.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Amadou Onana,Belgium,34.0,10.0,Carry,Wout Faes,Belgium,True,56.2,False,False,False
153887,3930175,1,34,12,00:34:12.038,Carry,Wout Faes,Belgium,Belgium,63.8,44.2,,2.518423,From Corner,,,,,,,,,,,,False,66.0,52.0,8.104319835741922,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Wout Faes,Belgium,34.0,12.0,Pass,Wout Faes,Belgium,True,56.2,False,False,False
153888,3930175,1,34,14,00:34:14.557,Pass,Wout Faes,Belgium,Belgium,66.0,52.0,,1.329718,From Corner,Dodi Lukebakio,30.014664,Ground Pass,,0.83253306,86.2,74.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Wout Faes,Belgium,34.0,12.0,Ball Receipt*,Dodi Lukebakio,Belgium,True,54.0,False,False,False
153889,3930175,1,34,15,00:34:15.886,Ball Receipt*,Dodi Lukebakio,Belgium,Belgium,86.2,74.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Pass,Wout Faes,Belgium,34.0,14.0,Carry,Dodi Lukebakio,Belgium,True,33.8,False,False,False
153890,3930175,1,34,15,00:34:15.886,Carry,Dodi Lukebakio,Belgium,Belgium,86.2,74.2,,2.78541,From Corner,,,,,,,,,,,,False,86.2,74.2,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Dodi Lukebakio,Belgium,34.0,15.0,Pass,Dodi Lukebakio,Belgium,True,33.8,False,False,False
153891,3930175,1,34,18,00:34:18.672,Pass,Dodi Lukebakio,Belgium,Belgium,86.2,74.2,,1.600064,From Corner,Wout Faes,17.972479,Ground Pass,,-2.5582197,71.2,64.3,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Carry,Dodi Lukebakio,Belgium,34.0,15.0,Ball Receipt*,Wout Faes,Belgium,True,33.8,False,False,False
153892,3930175,1,34,20,00:34:20.272,Ball Receipt*,Wout Faes,Belgium,Belgium,71.2,64.3,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Dodi Lukebakio,Belgium,34.0,18.0,Carry,Wout Faes,Belgium,True,48.8,False,False,False
153893,3930175,1,34,20,00:34:20.272,Carry,Wout Faes,Belgium,Belgium,71.2,64.3,,0.717977,From Corner,,,,,,,,,,,,False,75.9,65.5,4.8507731342539655,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Wout Faes,Belgium,34.0,20.0,Pass,Wout Faes,Belgium,True,48.8,False,False,False
153894,3930175,1,34,20,00:34:20.990,Pass,Wout Faes,Belgium,Belgium,75.9,65.5,,1.221003,From Corner,Dodi Lukebakio,8.280097,Ground Pass,Incomplete,2.2191284,70.9,72.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Wout Faes,Belgium,34.0,20.0,Pressure,Dodi Lukebakio,Belgium,True,44.099999999999994,False,False,False
153895,3930175,1,34,21,00:34:21.751,Pressure,Dodi Lukebakio,Belgium,Belgium,70.9,74.1,,0.465507,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Pass,Wout Faes,Belgium,34.0,20.0,Ball Receipt*,Dodi Lukebakio,Belgium,True,49.099999999999994,False,False,False
153896,3930175,1,34,22,00:34:22.211,Ball Receipt*,Dodi Lukebakio,Belgium,Belgium,70.9,74.1,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,0,1,0,1,0,0,Pressure,Dodi Lukebakio,Belgium,34.0,21.0,Interception,Denis Mihai Drăguş,Romania,False,49.099999999999994,False,False,True
153897,3930175,1,34,22,00:34:22.211,Interception,Denis Mihai Drăguş,Romania,Romania,49.2,8.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,1,0,0,3,0,1,0,Ball Receipt*,Dodi Lukebakio,Belgium,34.0,22.0,Carry,Denis Mihai Drăguş,Romania,True,70.8,False,False,False
153898,3930175,1,34,22,00:34:22.211,Carry,Denis Mihai Drăguş,Romania,Romania,49.2,8.0,True,0.435389,Regular Play,,,,,,,,,,,,False,49.8,7.8,0.6324555320336706,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,1,0,0,3,0,1,0,Interception,Denis Mihai Drăguş,Romania,34.0,22.0,Foul Committed,Dodi Lukebakio,Belgium,False,70.8,False,False,False
153899,3930175,1,34,22,00:34:22.646,Foul Committed,Dodi Lukebakio,Belgium,Romania,70.3,72.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",1,0,1,0,0,1,0,1,0,0,Carry,Denis Mihai Drăguş,Romania,34.0,22.0,Foul Won,Denis Mihai Drăguş,Romania,False,49.7,False,False,False
153900,3930175,1,34,22,00:34:22.646,Foul Won,Denis Mihai Drăguş,Romania,Romania,49.8,7.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,1,0,0,3,0,1,0,Foul Committed,Dodi Lukebakio,Belgium,34.0,22.0,Pass,Nicușor Silviu Bancu,Romania,True,70.2,False,False,False
153901,3930175,1,34,50,00:34:50.593,Pass,Nicușor Silviu Bancu,Romania,Romania,49.8,7.8,,3.398075,From Free Kick,Andrei Florin Ratiu,74.781815,High Pass,,0.96795803,92.2,69.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Foul Won,Denis Mihai Drăguş,Romania,34.0,22.0,Ball Receipt*,Andrei Florin Ratiu,Romania,True,70.2,False,False,False
153902,3930175,1,34,53,00:34:53.991,Ball Receipt*,Andrei Florin Ratiu,Romania,Romania,92.2,69.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Nicușor Silviu Bancu,Romania,34.0,50.0,Carry,Andrei Florin Ratiu,Romania,True,27.799999999999997,False,False,False
153903,3930175,1,34,53,00:34:53.991,Carry,Andrei Florin Ratiu,Romania,Romania,92.2,69.4,True,4.434991,From Free Kick,,,,,,,,,,,,False,113.8,78.0,23.249086003540004,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Andrei Florin Ratiu,Romania,34.0,53.0,Pressure,Jeremy Doku,Belgium,False,27.799999999999997,False,False,False
153904,3930175,1,34,57,00:34:57.137,Pressure,Jeremy Doku,Belgium,Romania,13.3,2.6,,1.289157,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Carry,Andrei Florin Ratiu,Romania,34.0,53.0,Dispossessed,Andrei Florin Ratiu,Romania,False,106.7,False,False,False
153905,3930175,1,34,58,00:34:58.426,Dispossessed,Andrei Florin Ratiu,Romania,Romania,113.8,78.0,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,3,0,0,0,Pressure,Jeremy Doku,Belgium,34.0,57.0,Duel,Jeremy Doku,Belgium,False,6.200000000000003,False,True,True
153906,3930175,1,34,58,00:34:58.426,Duel,Jeremy Doku,Belgium,Romania,6.3,2.1,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Dispossessed,Andrei Florin Ratiu,Romania,34.0,58.0,Pass,Andrei Florin Ratiu,Romania,False,113.7,False,False,False
153907,3930175,1,35,5,00:35:05.141,Pass,Andrei Florin Ratiu,Romania,Romania,112.1,80.0,,2.120761,From Throw In,Răzvan Gabriel Marin,21.272047,Low Pass,,-2.909156,91.4,75.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,3,0,0,0,Duel,Jeremy Doku,Belgium,34.0,58.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,True,7.900000000000006,False,True,False
153908,3930175,1,35,7,00:35:07.262,Ball Receipt*,Răzvan Gabriel Marin,Romania,Romania,91.4,75.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Pass,Andrei Florin Ratiu,Romania,35.0,5.0,Carry,Răzvan Gabriel Marin,Romania,True,28.599999999999994,False,False,False
153909,3930175,1,35,7,00:35:07.262,Carry,Răzvan Gabriel Marin,Romania,Romania,91.4,75.1,,0.058327,From Throw In,,,,,,,,,,,,False,91.4,75.1,0.0,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Ball Receipt*,Răzvan Gabriel Marin,Romania,35.0,7.0,Pass,Răzvan Gabriel Marin,Romania,True,28.599999999999994,False,False,False
153910,3930175,1,35,7,00:35:07.320,Pass,Răzvan Gabriel Marin,Romania,Romania,91.4,75.1,,0.985899,From Throw In,Dennis Man,10.543718,Low Pass,,-0.61694187,100.0,69.0,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Carry,Răzvan Gabriel Marin,Romania,35.0,7.0,Ball Receipt*,Dennis Man,Romania,True,28.599999999999994,False,False,False
153911,3930175,1,35,8,00:35:08.306,Ball Receipt*,Dennis Man,Romania,Romania,100.0,69.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Răzvan Gabriel Marin,Romania,35.0,7.0,Carry,Dennis Man,Romania,True,20.0,False,True,False
153912,3930175,1,35,8,00:35:08.306,Carry,Dennis Man,Romania,Romania,100.0,69.0,,2.009427,From Throw In,,,,,,,,,,,,False,91.0,76.1,11.463420083029318,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Dennis Man,Romania,35.0,8.0,Pass,Dennis Man,Romania,True,20.0,False,True,False
153913,3930175,1,35,10,00:35:10.315,Pass,Dennis Man,Romania,Romania,91.0,76.1,,1.898763,From Throw In,Marius Mihai Marin,22.67708,Ground Pass,,-1.9693187,82.2,55.2,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Dennis Man,Romania,35.0,8.0,Ball Receipt*,Marius Mihai Marin,Romania,True,29.0,False,False,False
153914,3930175,1,35,12,00:35:12.214,Ball Receipt*,Marius Mihai Marin,Romania,Romania,82.2,55.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Dennis Man,Romania,35.0,10.0,Carry,Marius Mihai Marin,Romania,True,37.8,False,False,False
153915,3930175,1,35,12,00:35:12.214,Carry,Marius Mihai Marin,Romania,Romania,82.2,55.2,True,2.695936,From Throw In,,,,,,,,,,,,False,84.2,55.2,2.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Marius Mihai Marin,Romania,35.0,12.0,Pressure,Kevin De Bruyne,Belgium,False,37.8,False,False,False
153916,3930175,1,35,14,00:35:14.486,Pressure,Kevin De Bruyne,Belgium,Romania,32.6,23.0,,0.519521,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,1,0,1,0,0,Carry,Marius Mihai Marin,Romania,35.0,12.0,Pass,Marius Mihai Marin,Romania,False,87.4,False,False,False
153917,3930175,1,35,14,00:35:14.910,Pass,Marius Mihai Marin,Romania,Romania,84.2,55.2,True,1.852217,From Throw In,Nicușor Silviu Bancu,45.100887,High Pass,,-1.4373657,90.2,10.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pressure,Kevin De Bruyne,Belgium,35.0,14.0,Ball Receipt*,Nicușor Silviu Bancu,Romania,True,35.8,False,False,True
153918,3930175,1,35,16,00:35:16.762,Ball Receipt*,Nicușor Silviu Bancu,Romania,Romania,90.2,10.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Marius Mihai Marin,Romania,35.0,14.0,Carry,Nicușor Silviu Bancu,Romania,True,29.799999999999997,False,False,False
153919,3930175,1,35,16,00:35:16.762,Carry,Nicușor Silviu Bancu,Romania,Romania,90.2,10.5,,1.946367,From Throw In,,,,,,,,,,,,False,90.2,10.5,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Nicușor Silviu Bancu,Romania,35.0,16.0,Pass,Nicușor Silviu Bancu,Romania,True,29.799999999999997,False,False,False
153920,3930175,1,35,18,00:35:18.709,Pass,Nicușor Silviu Bancu,Romania,Romania,90.2,10.5,,1.089524,From Throw In,Valentin Mihai Mihăilă,17.140594,Ground Pass,,0.97632134,99.8,24.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Nicușor Silviu Bancu,Romania,35.0,16.0,Pressure,Youri Tielemans,Belgium,False,29.799999999999997,False,False,False
153921,3930175,1,35,19,00:35:19.311,Pressure,Youri Tielemans,Belgium,Romania,19.8,51.7,,0.473276,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pass,Nicușor Silviu Bancu,Romania,35.0,18.0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,False,100.2,False,False,False
153922,3930175,1,35,19,00:35:19.798,Ball Receipt*,Valentin Mihai Mihăilă,Romania,Romania,99.8,24.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pressure,Youri Tielemans,Belgium,35.0,19.0,Carry,Valentin Mihai Mihăilă,Romania,True,20.200000000000003,False,True,True
153923,3930175,1,35,19,00:35:19.798,Carry,Valentin Mihai Mihăilă,Romania,Romania,99.8,24.7,,1.828689,From Throw In,,,,,,,,,,,,False,98.4,25.5,1.612451549659703,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Valentin Mihai Mihăilă,Romania,35.0,19.0,Pass,Valentin Mihai Mihăilă,Romania,True,20.200000000000003,False,True,False
153924,3930175,1,35,21,00:35:21.627,Pass,Valentin Mihai Mihăilă,Romania,Romania,98.4,25.5,,1.951497,From Throw In,Dennis Man,33.16881,High Pass,,1.3550705,105.5,57.9,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Valentin Mihai Mihăilă,Romania,35.0,19.0,Ball Receipt*,Dennis Man,Romania,True,21.599999999999994,False,True,False
153925,3930175,1,35,23,00:35:23.578,Ball Receipt*,Dennis Man,Romania,Romania,105.5,57.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Valentin Mihai Mihăilă,Romania,35.0,21.0,Carry,Dennis Man,Romania,True,14.5,False,True,False
153926,3930175,1,35,23,00:35:23.578,Carry,Dennis Man,Romania,Romania,105.5,57.9,,0.039999,From Throw In,,,,,,,,,,,,False,105.5,57.9,0.0,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Dennis Man,Romania,35.0,23.0,Pass,Dennis Man,Romania,True,14.5,False,True,False
153927,3930175,1,35,23,00:35:23.618,Pass,Dennis Man,Romania,Romania,105.5,57.9,,1.067161,From Throw In,,13.433167,Low Pass,Incomplete,-1.1571071,110.9,45.6,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Dennis Man,Romania,35.0,23.0,Clearance,Jan Vertonghen,Belgium,False,14.5,False,True,False
153928,3930175,1,35,24,00:35:24.686,Clearance,Jan Vertonghen,Belgium,Romania,9.2,34.5,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Dennis Man,Romania,35.0,23.0,Pass,Radu Drăgușin,Romania,False,110.8,False,False,False
153929,3930175,1,35,34,00:35:34.446,Pass,Radu Drăgușin,Romania,Romania,70.7,80.0,,2.361114,From Throw In,Andrei Burcă Andonie,27.305677,Low Pass,,-2.12629,56.3,56.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,0,3,0,0,0,Clearance,Jan Vertonghen,Belgium,35.0,24.0,Ball Receipt*,Andrei Burcă Andonie,Romania,True,49.3,False,False,False
153930,3930175,1,35,36,00:35:36.807,Ball Receipt*,Andrei Burcă Andonie,Romania,Romania,56.3,56.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Radu Drăgușin,Romania,35.0,34.0,Carry,Andrei Burcă Andonie,Romania,True,63.7,False,False,False
153931,3930175,1,35,36,00:35:36.807,Carry,Andrei Burcă Andonie,Romania,Romania,56.3,56.8,,0.937939,From Throw In,,,,,,,,,,,,False,56.5,48.5,8.302409288875126,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Andrei Burcă Andonie,Romania,35.0,36.0,Pass,Andrei Burcă Andonie,Romania,True,63.7,False,False,False
153932,3930175,1,35,37,00:35:37.745,Pass,Andrei Burcă Andonie,Romania,Romania,56.5,48.5,,2.030874,From Throw In,Nicușor Silviu Bancu,31.401434,Ground Pass,,-1.3590357,63.1,17.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Andrei Burcă Andonie,Romania,35.0,36.0,Ball Receipt*,Nicușor Silviu Bancu,Romania,True,63.5,False,False,False
153933,3930175,1,35,39,00:35:39.776,Ball Receipt*,Nicușor Silviu Bancu,Romania,Romania,63.1,17.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Andrei Burcă Andonie,Romania,35.0,37.0,Carry,Nicușor Silviu Bancu,Romania,True,56.9,False,False,False
153934,3930175,1,35,39,00:35:39.776,Carry,Nicușor Silviu Bancu,Romania,Romania,63.1,17.8,,1.330106,From Throw In,,,,,,,,,,,,False,63.1,17.8,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Nicușor Silviu Bancu,Romania,35.0,39.0,Pass,Nicușor Silviu Bancu,Romania,True,56.9,False,False,False
153935,3930175,1,35,41,00:35:41.106,Pass,Nicușor Silviu Bancu,Romania,Romania,63.1,17.8,,1.182295,From Throw In,Andrei Burcă Andonie,19.108376,Ground Pass,,1.9571335,55.9,35.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Nicușor Silviu Bancu,Romania,35.0,39.0,Ball Receipt*,Andrei Burcă Andonie,Romania,True,56.9,False,False,False
153936,3930175,1,35,42,00:35:42.288,Ball Receipt*,Andrei Burcă Andonie,Romania,Romania,55.9,35.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Nicușor Silviu Bancu,Romania,35.0,41.0,Carry,Andrei Burcă Andonie,Romania,True,64.1,False,False,False
153937,3930175,1,35,42,00:35:42.288,Carry,Andrei Burcă Andonie,Romania,Romania,55.9,35.5,,3.363455,From Throw In,,,,,,,,,,,,False,55.9,38.2,2.700000000000003,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Andrei Burcă Andonie,Romania,35.0,42.0,Pass,Andrei Burcă Andonie,Romania,True,64.1,False,False,False
153938,3930175,1,35,45,00:35:45.652,Pass,Andrei Burcă Andonie,Romania,Romania,55.9,38.2,,2.050575,From Throw In,Nicușor Silviu Bancu,32.665886,High Pass,,-0.9462764,75.0,11.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Andrei Burcă Andonie,Romania,35.0,42.0,Ball Receipt*,Nicușor Silviu Bancu,Romania,True,64.1,False,False,False
153939,3930175,1,35,47,00:35:47.702,Ball Receipt*,Nicușor Silviu Bancu,Romania,Romania,75.0,11.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Andrei Burcă Andonie,Romania,35.0,45.0,Carry,Nicușor Silviu Bancu,Romania,True,45.0,False,False,False
