event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Romania_score,Netherlands_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
46060,3941021,1,22,55,00:22:55.989,Pass,Tijjani Reijnders,Netherlands,Netherlands,19.7,39.3,,1.211306,Regular Play,Virgil van Dijk,12.93561,Ground Pass,,1.9929453,14.4,51.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Tijjani Reijnders,Netherlands,22.0,55.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,100.3,False,False,False
46061,3941021,1,22,57,00:22:57.200,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,14.4,51.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Tijjani Reijnders,Netherlands,22.0,55.0,Carry,Virgil van Dijk,Netherlands,True,105.6,False,False,False
46062,3941021,1,22,57,00:22:57.200,Carry,Virgil van Dijk,Netherlands,Netherlands,14.4,51.1,,0.77784,Regular Play,,,,,,,,,,,,False,14.4,53.0,1.8999999999999986,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,22.0,57.0,Pass,Virgil van Dijk,Netherlands,True,105.6,False,False,False
46063,3941021,1,22,57,00:22:57.978,Pass,Virgil van Dijk,Netherlands,Netherlands,14.4,53.0,,1.224311,Regular Play,Stefan de Vrij,15.666844,Ground Pass,,1.1499796,20.8,67.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Virgil van Dijk,Netherlands,22.0,57.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,105.6,False,False,False
46064,3941021,1,22,59,00:22:59.202,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,20.8,67.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Virgil van Dijk,Netherlands,22.0,57.0,Carry,Stefan de Vrij,Netherlands,True,99.2,False,False,False
46065,3941021,1,22,59,00:22:59.202,Carry,Stefan de Vrij,Netherlands,Netherlands,20.8,67.3,,1.546936,Regular Play,,,,,,,,,,,,False,25.5,70.5,5.685947590331801,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,22.0,59.0,Pass,Stefan de Vrij,Netherlands,True,99.2,False,False,False
46066,3941021,1,23,0,00:23:00.749,Pass,Stefan de Vrij,Netherlands,Netherlands,25.5,70.5,,1.102676,Regular Play,Steven Bergwijn,26.545244,Ground Pass,,-0.13603671,51.8,66.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Stefan de Vrij,Netherlands,22.0,59.0,Ball Receipt*,Steven Bergwijn,Netherlands,True,94.5,False,False,False
46067,3941021,1,23,1,00:23:01.852,Ball Receipt*,Steven Bergwijn,Netherlands,Netherlands,51.8,66.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Pass,Stefan de Vrij,Netherlands,23.0,0.0,Pass,Steven Bergwijn,Netherlands,True,68.2,False,False,False
46068,3941021,1,23,1,00:23:01.852,Pass,Steven Bergwijn,Netherlands,Netherlands,51.8,66.9,,0.884518,Regular Play,Jerdy Schouten,12.206555,Ground Pass,,-1.6035714,51.4,54.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Steven Bergwijn,Netherlands,23.0,1.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,68.2,False,False,False
46069,3941021,1,23,2,00:23:02.736,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,51.4,54.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Steven Bergwijn,Netherlands,23.0,1.0,Carry,Jerdy Schouten,Netherlands,True,68.6,False,False,False
46070,3941021,1,23,2,00:23:02.736,Carry,Jerdy Schouten,Netherlands,Netherlands,51.4,54.7,True,0.692352,Regular Play,,,,,,,,,,,,False,56.1,53.0,4.997999599839924,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,23.0,2.0,Pressure,Ianis Hagi,Romania,False,68.6,False,False,False
46071,3941021,1,23,3,00:23:03.234,Pressure,Ianis Hagi,Romania,Netherlands,65.7,25.2,,0.32822,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Jerdy Schouten,Netherlands,23.0,2.0,Pass,Jerdy Schouten,Netherlands,False,54.3,False,False,False
46072,3941021,1,23,3,00:23:03.429,Pass,Jerdy Schouten,Netherlands,Netherlands,56.1,53.0,True,1.894235,Regular Play,Memphis Depay,22.447495,Ground Pass,,-0.7318217,72.8,38.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Ianis Hagi,Romania,23.0,3.0,Ball Receipt*,Memphis Depay,Netherlands,True,63.9,False,False,True
46073,3941021,1,23,5,00:23:05.323,Ball Receipt*,Memphis Depay,Netherlands,Netherlands,72.8,38.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pass,Jerdy Schouten,Netherlands,23.0,3.0,Carry,Memphis Depay,Netherlands,True,47.2,False,False,False
46074,3941021,1,23,5,00:23:05.323,Carry,Memphis Depay,Netherlands,Netherlands,72.8,38.0,True,0.27643,Regular Play,,,,,,,,,,,,False,78.1,34.2,6.521502894272144,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Ball Receipt*,Memphis Depay,Netherlands,23.0,5.0,Pressure,Andrei Florin Ratiu,Romania,False,47.2,False,False,False
46075,3941021,1,23,5,00:23:05.495,Pressure,Andrei Florin Ratiu,Romania,Netherlands,44.1,46.4,,0.177141,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Memphis Depay,Netherlands,23.0,5.0,Miscontrol,Memphis Depay,Netherlands,False,75.9,False,False,False
46076,3941021,1,23,5,00:23:05.599,Miscontrol,Memphis Depay,Netherlands,Netherlands,78.1,34.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pressure,Andrei Florin Ratiu,Romania,23.0,5.0,Pass,Radu Drăgușin,Romania,False,41.900000000000006,False,False,True
46077,3941021,1,23,6,00:23:06.768,Pass,Radu Drăgușin,Romania,Romania,33.8,50.4,,3.628015,Regular Play,Dennis Man,48.349766,High Pass,,0.57021904,74.5,76.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,1,1,4,3,0,0,Miscontrol,Memphis Depay,Netherlands,23.0,5.0,Ball Receipt*,Dennis Man,Romania,True,86.2,False,False,False
46078,3941021,1,23,10,00:23:10.396,Ball Receipt*,Dennis Man,Romania,Romania,74.5,76.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Radu Drăgușin,Romania,23.0,6.0,Carry,Dennis Man,Romania,True,45.5,False,False,False
46079,3941021,1,23,10,00:23:10.396,Carry,Dennis Man,Romania,Romania,74.5,76.5,,4.543245,Regular Play,,,,,,,,,,,,False,85.6,63.3,17.24673882216577,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Dennis Man,Romania,23.0,10.0,Pass,Dennis Man,Romania,True,45.5,False,False,False
46080,3941021,1,23,14,00:23:14.939,Pass,Dennis Man,Romania,Romania,85.6,63.3,,1.483186,Regular Play,Ianis Hagi,33.80237,Ground Pass,,-1.5589626,86.0,29.5,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Dennis Man,Romania,23.0,10.0,Ball Receipt*,Ianis Hagi,Romania,True,34.400000000000006,False,False,False
46081,3941021,1,23,16,00:23:16.422,Ball Receipt*,Ianis Hagi,Romania,Romania,86.0,29.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Pass,Dennis Man,Romania,23.0,14.0,Carry,Ianis Hagi,Romania,True,34.0,False,False,False
46082,3941021,1,23,16,00:23:16.422,Carry,Ianis Hagi,Romania,Romania,86.0,29.5,,1.015947,Regular Play,,,,,,,,,,,,False,89.7,27.8,4.071854614300469,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Ianis Hagi,Romania,23.0,16.0,Pass,Ianis Hagi,Romania,True,34.0,False,False,False
46083,3941021,1,23,17,00:23:17.438,Pass,Ianis Hagi,Romania,Romania,89.7,27.8,,2.138766,Regular Play,Nicolae Claudiu Stanciu,20.155643,Ground Pass,,-0.15943912,109.6,24.6,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Carry,Ianis Hagi,Romania,23.0,16.0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,True,30.299999999999997,False,False,False
46084,3941021,1,23,19,00:23:19.577,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,Romania,109.6,24.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,1,1,1,4,3,1,0,Pass,Ianis Hagi,Romania,23.0,17.0,Pass,Nicolae Claudiu Stanciu,Romania,True,10.400000000000006,False,True,False
46085,3941021,1,23,19,00:23:19.577,Pass,Nicolae Claudiu Stanciu,Romania,Romania,109.6,24.6,,1.107121,Regular Play,Dennis Man,14.003571,Ground Pass,,1.6924942,107.9,38.5,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,1,1,1,4,3,1,0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,23.0,19.0,Pressure,Nathan Aké,Netherlands,False,10.400000000000006,False,True,False
46086,3941021,1,23,20,00:23:20.506,Pressure,Nathan Aké,Netherlands,Romania,12.3,42.1,,0.224712,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Nicolae Claudiu Stanciu,Romania,23.0,19.0,Ball Receipt*,Dennis Man,Romania,False,107.7,False,False,False
46087,3941021,1,23,20,00:23:20.665,Ball Receipt*,Dennis Man,Romania,Romania,107.9,38.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Pressure,Nathan Aké,Netherlands,23.0,20.0,Shot,Dennis Man,Romania,True,12.099999999999994,False,True,True
46088,3941021,1,23,20,00:23:20.665,Shot,Dennis Man,Romania,Romania,107.9,38.5,True,2.237786,Regular Play,,,,,,,,Off T,0.10886951,Left Foot,Normal,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,-1,1,1,1,4,3,0,0,Ball Receipt*,Dennis Man,Romania,23.0,20.0,Goal Keeper,Bart Verbruggen,Netherlands,False,12.099999999999994,False,True,False
46089,3941021,1,23,22,00:23:22.903,Goal Keeper,Bart Verbruggen,Netherlands,Romania,2.6,41.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Shot,Dennis Man,Romania,23.0,20.0,Pass,Virgil van Dijk,Netherlands,True,117.4,False,False,False
46090,3941021,1,23,49,00:23:49.094,Pass,Virgil van Dijk,Netherlands,Netherlands,5.8,30.1,,2.168597,From Goal Kick,Bart Verbruggen,7.922752,Ground Pass,,1.6466001,5.2,38.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Goal Keeper,Bart Verbruggen,Netherlands,23.0,22.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,114.2,False,False,False
46091,3941021,1,23,51,00:23:51.263,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,5.2,38.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Pass,Virgil van Dijk,Netherlands,23.0,49.0,Pass,Bart Verbruggen,Netherlands,True,114.8,False,False,False
46092,3941021,1,23,52,00:23:52.314,Pass,Bart Verbruggen,Netherlands,Netherlands,5.2,38.0,,1.406163,From Goal Kick,Virgil van Dijk,8.994443,Ground Pass,,-1.0723369,9.5,30.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,23.0,51.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,114.8,False,False,False
46093,3941021,1,23,53,00:23:53.720,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,9.5,30.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Bart Verbruggen,Netherlands,23.0,52.0,Carry,Virgil van Dijk,Netherlands,True,110.5,False,False,False
46094,3941021,1,23,53,00:23:53.720,Carry,Virgil van Dijk,Netherlands,Netherlands,9.5,30.1,,1.853635,From Goal Kick,,,,,,,,,,,,False,10.1,31.6,1.6155494421403511,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,23.0,53.0,Pass,Virgil van Dijk,Netherlands,True,110.5,False,False,False
46095,3941021,1,23,55,00:23:55.574,Pass,Virgil van Dijk,Netherlands,Netherlands,10.1,31.6,,1.338711,From Goal Kick,Tijjani Reijnders,12.300406,Ground Pass,,0.6353712,20.0,38.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Virgil van Dijk,Netherlands,23.0,53.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,109.9,False,False,False
46096,3941021,1,23,56,00:23:56.913,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,20.0,38.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Virgil van Dijk,Netherlands,23.0,55.0,Carry,Tijjani Reijnders,Netherlands,True,100.0,False,False,False
46097,3941021,1,23,56,00:23:56.913,Carry,Tijjani Reijnders,Netherlands,Netherlands,20.0,38.9,,0.713631,From Goal Kick,,,,,,,,,,,,False,18.7,42.1,3.4539832078341117,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,23.0,56.0,Pass,Tijjani Reijnders,Netherlands,True,100.0,False,False,False
46098,3941021,1,23,57,00:23:57.626,Pass,Tijjani Reijnders,Netherlands,Netherlands,18.7,42.1,,1.298718,From Goal Kick,Stefan de Vrij,20.59733,Ground Pass,,1.6680496,16.7,62.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Tijjani Reijnders,Netherlands,23.0,56.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,101.3,False,False,False
46099,3941021,1,23,58,00:23:58.925,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,16.7,62.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Tijjani Reijnders,Netherlands,23.0,57.0,Pass,Stefan de Vrij,Netherlands,True,103.3,False,False,False
46100,3941021,1,23,58,00:23:58.925,Pass,Stefan de Vrij,Netherlands,Netherlands,16.7,62.6,,2.060503,From Goal Kick,Bart Verbruggen,17.023808,Ground Pass,,-2.476943,3.3,52.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,23.0,58.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,103.3,False,False,False
46101,3941021,1,24,0,00:24:00.986,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,3.3,52.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Pass,Stefan de Vrij,Netherlands,23.0,58.0,Pass,Bart Verbruggen,Netherlands,True,116.7,False,False,False
46102,3941021,1,24,0,00:24:00.986,Pass,Bart Verbruggen,Netherlands,Netherlands,3.3,52.1,,1.330206,From Goal Kick,Jerdy Schouten,37.059547,High Pass,,-0.05669593,40.3,50.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,24.0,0.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,116.7,False,False,False
46103,3941021,1,24,2,00:24:02.316,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,40.3,50.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Bart Verbruggen,Netherlands,24.0,0.0,Miscontrol,Jerdy Schouten,Netherlands,True,79.7,False,False,False
46104,3941021,1,24,2,00:24:02.316,Miscontrol,Jerdy Schouten,Netherlands,Netherlands,40.3,50.0,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,24.0,2.0,Pressure,Andrei Burcă Andonie,Romania,False,79.7,False,False,False
46105,3941021,1,24,3,00:24:03.597,Pressure,Andrei Burcă Andonie,Romania,Netherlands,63.4,34.4,,0.744198,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,1,1,4,3,0,0,Miscontrol,Jerdy Schouten,Netherlands,24.0,2.0,Ball Recovery,Memphis Depay,Netherlands,False,56.6,False,False,False
46106,3941021,1,24,3,00:24:03.774,Ball Recovery,Memphis Depay,Netherlands,Netherlands,55.9,46.1,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pressure,Andrei Burcă Andonie,Romania,24.0,3.0,Carry,Memphis Depay,Netherlands,True,64.1,False,False,True
46107,3941021,1,24,3,00:24:03.774,Carry,Memphis Depay,Netherlands,Netherlands,55.9,46.1,True,0.429061,From Goal Kick,,,,,,,,,,,,False,54.8,47.2,1.5556349186104066,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Ball Recovery,Memphis Depay,Netherlands,24.0,3.0,Pass,Memphis Depay,Netherlands,True,64.1,False,False,False
46108,3941021,1,24,4,00:24:04.203,Pass,Memphis Depay,Netherlands,Netherlands,54.8,47.2,True,0.912747,From Goal Kick,Steven Bergwijn,7.632169,Ground Pass,,1.9464365,52.0,54.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Carry,Memphis Depay,Netherlands,24.0,3.0,Ball Receipt*,Steven Bergwijn,Netherlands,True,65.2,False,False,False
46109,3941021,1,24,5,00:24:05.116,Ball Receipt*,Steven Bergwijn,Netherlands,Netherlands,52.0,54.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Pass,Memphis Depay,Netherlands,24.0,4.0,Carry,Steven Bergwijn,Netherlands,True,68.0,False,False,False
46110,3941021,1,24,5,00:24:05.116,Carry,Steven Bergwijn,Netherlands,Netherlands,52.0,54.3,,1.235524,From Goal Kick,,,,,,,,,,,,False,54.4,59.8,6.000833275470998,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Steven Bergwijn,Netherlands,24.0,5.0,Pass,Steven Bergwijn,Netherlands,True,68.0,False,False,False
46111,3941021,1,24,6,00:24:06.352,Pass,Steven Bergwijn,Netherlands,Netherlands,54.4,59.8,,1.142485,From Goal Kick,Denzel Dumfries,15.021318,Ground Pass,,1.5175135,55.2,74.8,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,1,1,4,4,0,0,Carry,Steven Bergwijn,Netherlands,24.0,5.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,65.6,False,False,False
46112,3941021,1,24,7,00:24:07.494,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,55.2,74.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Steven Bergwijn,Netherlands,24.0,6.0,Carry,Denzel Dumfries,Netherlands,True,64.8,False,False,False
46113,3941021,1,24,7,00:24:07.494,Carry,Denzel Dumfries,Netherlands,Netherlands,55.2,74.8,,1.05612,From Goal Kick,,,,,,,,,,,,False,55.2,71.4,3.3999999999999915,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,24.0,7.0,Pass,Denzel Dumfries,Netherlands,True,64.8,False,False,False
46114,3941021,1,24,8,00:24:08.550,Pass,Denzel Dumfries,Netherlands,Netherlands,55.2,71.4,,1.292183,From Goal Kick,Stefan de Vrij,10.682696,Ground Pass,,-2.2367656,48.6,63.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Denzel Dumfries,Netherlands,24.0,7.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,64.8,False,False,False
46115,3941021,1,24,9,00:24:09.842,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,48.6,63.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Denzel Dumfries,Netherlands,24.0,8.0,Carry,Stefan de Vrij,Netherlands,True,71.4,False,False,False
46116,3941021,1,24,9,00:24:09.842,Carry,Stefan de Vrij,Netherlands,Netherlands,48.6,63.0,,1.192441,From Goal Kick,,,,,,,,,,,,False,54.0,63.0,5.399999999999999,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,24.0,9.0,Pass,Stefan de Vrij,Netherlands,True,71.4,False,False,False
46117,3941021,1,24,11,00:24:11.035,Pass,Stefan de Vrij,Netherlands,Netherlands,54.0,63.0,,0.918246,From Goal Kick,Jerdy Schouten,9.436631,Ground Pass,,-1.3463804,56.1,53.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Stefan de Vrij,Netherlands,24.0,9.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,66.0,False,False,False
46118,3941021,1,24,11,00:24:11.953,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,56.1,53.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Stefan de Vrij,Netherlands,24.0,11.0,Carry,Jerdy Schouten,Netherlands,True,63.9,False,False,False
46119,3941021,1,24,11,00:24:11.953,Carry,Jerdy Schouten,Netherlands,Netherlands,56.1,53.8,,0.641493,From Goal Kick,,,,,,,,,,,,False,54.2,51.7,2.831960451701254,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,24.0,11.0,Pass,Jerdy Schouten,Netherlands,True,63.9,False,False,False
46120,3941021,1,24,12,00:24:12.595,Pass,Jerdy Schouten,Netherlands,Netherlands,54.2,51.7,,1.104609,From Goal Kick,Virgil van Dijk,26.030943,Ground Pass,,-2.0499067,42.2,28.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Jerdy Schouten,Netherlands,24.0,11.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,65.8,False,False,False
46121,3941021,1,24,13,00:24:13.699,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,42.2,28.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Jerdy Schouten,Netherlands,24.0,12.0,Carry,Virgil van Dijk,Netherlands,True,77.8,False,False,False
46122,3941021,1,24,13,00:24:13.699,Carry,Virgil van Dijk,Netherlands,Netherlands,42.2,28.6,,0.870708,From Goal Kick,,,,,,,,,,,,False,43.9,28.0,1.802775637731991,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,24.0,13.0,Pass,Virgil van Dijk,Netherlands,True,77.8,False,False,False
46123,3941021,1,24,14,00:24:14.570,Pass,Virgil van Dijk,Netherlands,Netherlands,43.9,28.0,,1.257999,From Goal Kick,Tijjani Reijnders,10.5418215,Ground Pass,,0.7518537,51.6,35.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Virgil van Dijk,Netherlands,24.0,13.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,76.1,False,False,False
46124,3941021,1,24,15,00:24:15.828,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,51.6,35.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Virgil van Dijk,Netherlands,24.0,14.0,Carry,Tijjani Reijnders,Netherlands,True,68.4,False,False,False
