event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Poland_score,Austria_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
126246,3938641,2,47,6,00:02:06.925,Pass,Paweł Dawidowicz,Poland,Poland,32.8,22.7,True,2.790785,From Throw In,Wojciech Szczęsny,29.145153,Ground Pass,,2.3270764,12.8,43.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pressure,Marko Arnautović,Austria,47.0,6.0,Pressure,Marko Arnautović,Austria,False,87.2,False,False,True
126247,3938641,2,47,9,00:02:09.596,Pressure,Marko Arnautović,Austria,Poland,101.7,41.6,,0.598573,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,1,0,1,0,0,Pass,Paweł Dawidowicz,Poland,47.0,6.0,Ball Receipt*,Wojciech Szczęsny,Poland,False,18.299999999999997,False,True,False
126248,3938641,2,47,9,00:02:09.716,Ball Receipt*,Wojciech Szczęsny,Poland,Poland,12.8,43.9,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,1,1,2,0,0,Pressure,Marko Arnautović,Austria,47.0,9.0,Carry,Wojciech Szczęsny,Poland,True,107.2,False,False,True
126249,3938641,2,47,9,00:02:09.716,Carry,Wojciech Szczęsny,Poland,Poland,12.8,43.9,True,0.373136,From Throw In,,,,,,,,,,,,False,13.7,45.3,1.6643316977093219,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Wojciech Szczęsny,Poland,47.0,9.0,Pass,Wojciech Szczęsny,Poland,True,107.2,False,False,False
126250,3938641,2,47,10,00:02:10.089,Pass,Wojciech Szczęsny,Poland,Poland,13.7,45.3,True,1.595057,From Throw In,Bartosz Slisz,20.624743,Ground Pass,,-0.4354555,32.4,36.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,1,1,2,0,0,Carry,Wojciech Szczęsny,Poland,47.0,9.0,Ball Receipt*,Bartosz Slisz,Poland,True,106.3,False,False,False
126251,3938641,2,47,11,00:02:11.684,Ball Receipt*,Bartosz Slisz,Poland,Poland,32.4,36.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pass,Wojciech Szczęsny,Poland,47.0,10.0,Carry,Bartosz Slisz,Poland,True,87.6,False,False,False
126252,3938641,2,47,11,00:02:11.684,Carry,Bartosz Slisz,Poland,Poland,32.4,36.6,,0.119999,From Throw In,,,,,,,,,,,,False,32.4,36.6,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Bartosz Slisz,Poland,47.0,11.0,Pass,Bartosz Slisz,Poland,True,87.6,False,False,False
126253,3938641,2,47,11,00:02:11.804,Pass,Bartosz Slisz,Poland,Poland,32.4,36.6,,1.994141,From Throw In,Paweł Dawidowicz,22.898035,Ground Pass,,-2.0422564,22.0,16.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,0,0,1,1,2,0,0,Carry,Bartosz Slisz,Poland,47.0,11.0,Ball Receipt*,Paweł Dawidowicz,Poland,True,87.6,False,False,False
126254,3938641,2,47,13,00:02:13.798,Ball Receipt*,Paweł Dawidowicz,Poland,Poland,22.0,16.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Bartosz Slisz,Poland,47.0,11.0,Carry,Paweł Dawidowicz,Poland,True,98.0,False,False,False
126255,3938641,2,47,13,00:02:13.798,Carry,Paweł Dawidowicz,Poland,Poland,22.0,16.2,True,2.208946,From Throw In,,,,,,,,,,,,False,27.6,6.8,10.941663493271943,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Paweł Dawidowicz,Poland,47.0,13.0,Pressure,Christoph Baumgartner,Austria,False,98.0,False,False,False
126256,3938641,2,47,15,00:02:15.543,Pressure,Christoph Baumgartner,Austria,Poland,90.4,69.0,,0.327133,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,1,0,1,0,0,Carry,Paweł Dawidowicz,Poland,47.0,13.0,Pass,Paweł Dawidowicz,Poland,False,29.599999999999994,False,False,False
126257,3938641,2,47,16,00:02:16.007,Pass,Paweł Dawidowicz,Poland,Poland,27.6,6.8,,1.498812,From Throw In,Krzysztof Piątek,37.89169,High Pass,Incomplete,0.34178126,63.3,19.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pressure,Christoph Baumgartner,Austria,47.0,15.0,Ball Receipt*,Krzysztof Piątek,Poland,True,92.4,False,False,True
126258,3938641,2,47,17,00:02:17.506,Ball Receipt*,Krzysztof Piątek,Poland,Poland,65.9,25.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,2,0,1,Pass,Paweł Dawidowicz,Poland,47.0,16.0,Pass,Stefan Posch,Austria,False,54.099999999999994,False,False,False
126259,3938641,2,47,17,00:02:17.506,Pass,Stefan Posch,Austria,Austria,56.8,60.6,,1.530698,Regular Play,Konrad Laimer,16.607529,High Pass,,-1.6009077,56.3,44.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Krzysztof Piątek,Poland,47.0,17.0,Ball Receipt*,Konrad Laimer,Austria,True,63.2,False,False,False
126260,3938641,2,47,19,00:02:19.037,Ball Receipt*,Konrad Laimer,Austria,Austria,56.3,44.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Pass,Stefan Posch,Austria,47.0,17.0,Pressure,Piotr Zieliński,Poland,False,63.7,False,False,False
126261,3938641,2,47,19,00:02:19.832,Pressure,Piotr Zieliński,Poland,Austria,58.6,38.2,,0.638372,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Konrad Laimer,Austria,47.0,19.0,Pass,Konrad Laimer,Austria,False,61.4,False,False,False
126262,3938641,2,47,20,00:02:20.410,Pass,Konrad Laimer,Austria,Austria,58.9,45.7,True,1.926031,Regular Play,Marcel Sabitzer,20.27856,High Pass,,-1.0033107,69.8,28.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Pressure,Piotr Zieliński,Poland,47.0,19.0,Pressure,Jan Bednarek,Poland,False,61.1,False,False,True
126263,3938641,2,47,22,00:02:22.094,Pressure,Jan Bednarek,Poland,Austria,47.5,49.8,,0.306434,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Konrad Laimer,Austria,47.0,20.0,Pressure,Bartosz Slisz,Poland,True,72.5,False,False,False
126264,3938641,2,47,22,00:02:22.164,Pressure,Bartosz Slisz,Poland,Austria,48.6,46.6,,0.4,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pressure,Jan Bednarek,Poland,47.0,22.0,Ball Receipt*,Marcel Sabitzer,Austria,False,71.4,False,False,True
126265,3938641,2,47,22,00:02:22.336,Ball Receipt*,Marcel Sabitzer,Austria,Austria,69.8,28.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,1,0,1,0,0,Pressure,Bartosz Slisz,Poland,47.0,22.0,Pass,Marcel Sabitzer,Austria,True,50.2,False,False,True
126266,3938641,2,47,22,00:02:22.336,Pass,Marcel Sabitzer,Austria,Austria,69.0,27.9,True,1.780482,Regular Play,Philipp Mwene,23.084627,High Pass,,-2.819842,47.1,20.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Marcel Sabitzer,Austria,47.0,22.0,Ball Receipt*,Philipp Mwene,Austria,True,51.0,False,False,False
126267,3938641,2,47,24,00:02:24.116,Ball Receipt*,Philipp Mwene,Austria,Austria,47.1,20.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,1,0,1,0,0,Pass,Marcel Sabitzer,Austria,47.0,22.0,Carry,Philipp Mwene,Austria,True,72.9,False,False,False
126268,3938641,2,47,24,00:02:24.116,Carry,Philipp Mwene,Austria,Austria,47.1,20.6,,1.777213,Regular Play,,,,,,,,,,,,False,48.0,20.6,0.8999999999999986,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Philipp Mwene,Austria,47.0,24.0,Pass,Philipp Mwene,Austria,True,72.9,False,False,False
126269,3938641,2,47,25,00:02:25.894,Pass,Philipp Mwene,Austria,Austria,48.0,20.6,,1.375384,Regular Play,Philipp Lienhart,17.360012,Ground Pass,,2.2131453,37.6,34.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,1,0,1,0,0,Carry,Philipp Mwene,Austria,47.0,24.0,Ball Receipt*,Philipp Lienhart,Austria,True,72.0,False,False,False
126270,3938641,2,47,27,00:02:27.269,Ball Receipt*,Philipp Lienhart,Austria,Austria,37.6,34.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,0,1,0,0,Pass,Philipp Mwene,Austria,47.0,25.0,Carry,Philipp Lienhart,Austria,True,82.4,False,False,False
126271,3938641,2,47,27,00:02:27.269,Carry,Philipp Lienhart,Austria,Austria,37.6,34.5,,1.647343,Regular Play,,,,,,,,,,,,False,38.3,37.6,3.178049716414141,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Philipp Lienhart,Austria,47.0,27.0,Pass,Philipp Lienhart,Austria,True,82.4,False,False,False
126272,3938641,2,47,28,00:02:28.916,Pass,Philipp Lienhart,Austria,Austria,38.3,37.6,,2.696045,Regular Play,Stefan Posch,36.113434,Ground Pass,,1.2525483,49.6,71.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,0,1,0,0,Carry,Philipp Lienhart,Austria,47.0,27.0,Ball Receipt*,Stefan Posch,Austria,True,81.7,False,False,False
126273,3938641,2,47,31,00:02:31.612,Ball Receipt*,Stefan Posch,Austria,Austria,49.6,71.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Pass,Philipp Lienhart,Austria,47.0,28.0,Carry,Stefan Posch,Austria,True,70.4,False,False,False
126274,3938641,2,47,31,00:02:31.612,Carry,Stefan Posch,Austria,Austria,49.6,71.9,,2.196141,Regular Play,,,,,,,,,,,,False,54.8,70.7,5.3366656256505305,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Stefan Posch,Austria,47.0,31.0,Pass,Stefan Posch,Austria,True,70.4,False,False,False
126275,3938641,2,47,33,00:02:33.809,Pass,Stefan Posch,Austria,Austria,54.8,70.7,,2.144605,Regular Play,Gernot Trauner,19.62371,Ground Pass,,-2.2948995,41.8,56.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Carry,Stefan Posch,Austria,47.0,31.0,Ball Receipt*,Gernot Trauner,Austria,True,65.2,False,False,False
126276,3938641,2,47,35,00:02:35.953,Ball Receipt*,Gernot Trauner,Austria,Austria,41.8,56.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,0,1,0,1,Pass,Stefan Posch,Austria,47.0,33.0,Carry,Gernot Trauner,Austria,True,78.2,False,False,False
126277,3938641,2,47,35,00:02:35.953,Carry,Gernot Trauner,Austria,Austria,41.8,56.0,,1.51529,Regular Play,,,,,,,,,,,,False,41.8,56.0,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,0,1,0,1,Ball Receipt*,Gernot Trauner,Austria,47.0,35.0,Pass,Gernot Trauner,Austria,True,78.2,False,False,False
126278,3938641,2,47,37,00:02:37.468,Pass,Gernot Trauner,Austria,Austria,41.8,56.0,,0.843838,Regular Play,Konrad Laimer,10.068764,Ground Pass,,-0.9690205,47.5,47.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,0,1,0,1,Carry,Gernot Trauner,Austria,47.0,35.0,Ball Receipt*,Konrad Laimer,Austria,True,78.2,False,False,False
126279,3938641,2,47,38,00:02:38.312,Ball Receipt*,Konrad Laimer,Austria,Austria,47.5,47.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Pass,Gernot Trauner,Austria,47.0,37.0,Carry,Konrad Laimer,Austria,True,72.5,False,False,False
126280,3938641,2,47,38,00:02:38.312,Carry,Konrad Laimer,Austria,Austria,47.5,47.7,,3.773752,Regular Play,,,,,,,,,,,,False,63.4,44.7,16.18054387219416,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Konrad Laimer,Austria,47.0,38.0,Pass,Konrad Laimer,Austria,True,72.5,False,False,False
126281,3938641,2,47,42,00:02:42.086,Pass,Konrad Laimer,Austria,Austria,63.4,44.7,,0.847761,Regular Play,Marko Arnautović,20.812737,Ground Pass,,-0.2624594,83.5,39.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Carry,Konrad Laimer,Austria,47.0,38.0,Ball Receipt*,Marko Arnautović,Austria,True,56.6,False,False,False
126282,3938641,2,47,42,00:02:42.934,Ball Receipt*,Marko Arnautović,Austria,Austria,83.5,39.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,1,0,1,0,0,Pass,Konrad Laimer,Austria,47.0,42.0,Carry,Marko Arnautović,Austria,True,36.5,False,False,False
126283,3938641,2,47,42,00:02:42.934,Carry,Marko Arnautović,Austria,Austria,83.5,39.3,True,1.888366,Regular Play,,,,,,,,,,,,False,81.8,38.5,1.8788294228055948,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Marko Arnautović,Austria,47.0,42.0,Pressure,Paweł Dawidowicz,Poland,False,36.5,False,False,False
126284,3938641,2,47,43,00:02:43.035,Pressure,Paweł Dawidowicz,Poland,Austria,34.7,40.8,,1.823679,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Marko Arnautović,Austria,47.0,42.0,Pass,Marko Arnautović,Austria,False,85.3,False,False,False
126285,3938641,2,47,44,00:02:44.822,Pass,Marko Arnautović,Austria,Austria,81.8,38.5,True,1.896842,Regular Play,Nicolas Seiwald,20.3,Ground Pass,,2.331809,67.8,53.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,1,0,1,0,0,Pressure,Paweł Dawidowicz,Poland,47.0,43.0,Ball Receipt*,Nicolas Seiwald,Austria,True,38.2,False,False,True
126286,3938641,2,47,46,00:02:46.719,Ball Receipt*,Nicolas Seiwald,Austria,Austria,67.8,53.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Pass,Marko Arnautović,Austria,47.0,44.0,Carry,Nicolas Seiwald,Austria,True,52.2,False,False,False
126287,3938641,2,47,46,00:02:46.719,Carry,Nicolas Seiwald,Austria,Austria,67.8,53.2,,1.614951,Regular Play,,,,,,,,,,,,False,72.4,53.4,4.604345773288544,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Nicolas Seiwald,Austria,47.0,46.0,Pass,Nicolas Seiwald,Austria,True,52.2,False,False,False
126288,3938641,2,47,48,00:02:48.334,Pass,Nicolas Seiwald,Austria,Austria,72.4,53.4,,0.841382,Regular Play,Patrick Wimmer,16.33677,Ground Pass,,0.598189,85.9,62.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Carry,Nicolas Seiwald,Austria,47.0,46.0,Ball Receipt*,Patrick Wimmer,Austria,True,47.599999999999994,False,False,False
126289,3938641,2,47,49,00:02:49.175,Ball Receipt*,Patrick Wimmer,Austria,Austria,85.9,62.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,1,0,1,0,0,Pass,Nicolas Seiwald,Austria,47.0,48.0,Carry,Patrick Wimmer,Austria,True,34.099999999999994,False,False,False
126290,3938641,2,47,49,00:02:49.175,Carry,Patrick Wimmer,Austria,Austria,85.9,62.6,True,1.076023,Regular Play,,,,,,,,,,,,False,89.2,62.4,3.3060550509633053,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Patrick Wimmer,Austria,47.0,49.0,Pressure,Jakub Piotr Kiwior,Poland,False,34.099999999999994,False,False,False
126291,3938641,2,47,49,00:02:49.817,Pressure,Jakub Piotr Kiwior,Poland,Austria,29.0,20.7,,0.580879,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Patrick Wimmer,Austria,47.0,49.0,Pass,Patrick Wimmer,Austria,False,91.0,False,False,False
126292,3938641,2,47,50,00:02:50.251,Pass,Patrick Wimmer,Austria,Austria,89.2,62.4,True,1.121516,Regular Play,Stefan Posch,10.850346,Ground Pass,,1.2228128,92.9,72.6,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,1,0,1,0,0,Pressure,Jakub Piotr Kiwior,Poland,47.0,49.0,Ball Receipt*,Stefan Posch,Austria,True,30.799999999999997,False,False,True
126293,3938641,2,47,51,00:02:51.373,Ball Receipt*,Stefan Posch,Austria,Austria,92.9,72.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Pass,Patrick Wimmer,Austria,47.0,50.0,Carry,Stefan Posch,Austria,True,27.099999999999994,False,False,False
126294,3938641,2,47,51,00:02:51.373,Carry,Stefan Posch,Austria,Austria,92.9,72.6,,0.785222,Regular Play,,,,,,,,,,,,False,92.9,72.6,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Stefan Posch,Austria,47.0,51.0,Pass,Stefan Posch,Austria,True,27.099999999999994,False,False,False
126295,3938641,2,47,52,00:02:52.158,Pass,Stefan Posch,Austria,Austria,92.9,72.6,,1.516467,Regular Play,Nicolas Seiwald,14.393401,Ground Pass,,-2.4299521,82.0,63.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Carry,Stefan Posch,Austria,47.0,51.0,Ball Receipt*,Nicolas Seiwald,Austria,True,27.099999999999994,False,False,False
126296,3938641,2,47,53,00:02:53.675,Ball Receipt*,Nicolas Seiwald,Austria,Austria,82.0,63.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Pass,Stefan Posch,Austria,47.0,52.0,Carry,Nicolas Seiwald,Austria,True,38.0,False,False,False
126297,3938641,2,47,53,00:02:53.675,Carry,Nicolas Seiwald,Austria,Austria,82.0,63.2,,2.35585,Regular Play,,,,,,,,,,,,False,82.0,63.2,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Nicolas Seiwald,Austria,47.0,53.0,Pass,Nicolas Seiwald,Austria,True,38.0,False,False,False
126298,3938641,2,47,56,00:02:56.030,Pass,Nicolas Seiwald,Austria,Austria,82.0,63.2,,1.217625,Regular Play,Gernot Trauner,14.856985,Ground Pass,,3.0539796,67.2,64.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,0,1,0,0,Carry,Nicolas Seiwald,Austria,47.0,53.0,Ball Receipt*,Gernot Trauner,Austria,True,38.0,False,False,False
126299,3938641,2,47,57,00:02:57.248,Ball Receipt*,Gernot Trauner,Austria,Austria,67.2,64.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,0,1,0,1,Pass,Nicolas Seiwald,Austria,47.0,56.0,Carry,Gernot Trauner,Austria,True,52.8,False,False,False
126300,3938641,2,47,57,00:02:57.248,Carry,Gernot Trauner,Austria,Austria,67.2,64.5,True,1.789216,Regular Play,,,,,,,,,,,,False,75.0,65.7,7.891767862779541,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,0,1,0,1,Ball Receipt*,Gernot Trauner,Austria,47.0,57.0,Pressure,Krzysztof Piątek,Poland,False,52.8,False,False,False
126301,3938641,2,47,58,00:02:58.770,Pressure,Krzysztof Piątek,Poland,Austria,47.1,16.7,,0.644393,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,2,0,1,Carry,Gernot Trauner,Austria,47.0,57.0,Pass,Gernot Trauner,Austria,False,72.9,False,False,False
126302,3938641,2,47,59,00:02:59.037,Pass,Gernot Trauner,Austria,Austria,75.0,65.7,True,1.41459,Regular Play,Stefan Posch,9.486833,Ground Pass,,1.2490457,78.0,74.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,0,1,0,1,Pressure,Krzysztof Piątek,Poland,47.0,58.0,Ball Receipt*,Stefan Posch,Austria,True,45.0,False,False,True
126303,3938641,2,48,0,00:03:00.452,Ball Receipt*,Stefan Posch,Austria,Austria,78.0,74.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Pass,Gernot Trauner,Austria,47.0,59.0,Carry,Stefan Posch,Austria,True,42.0,False,False,False
126304,3938641,2,48,0,00:03:00.452,Carry,Stefan Posch,Austria,Austria,78.0,74.7,True,1.116963,Regular Play,,,,,,,,,,,,False,79.2,75.4,1.3892443989449843,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Stefan Posch,Austria,48.0,0.0,Pressure,Krzysztof Piątek,Poland,False,42.0,False,False,False
126305,3938641,2,48,0,00:03:00.830,Pressure,Krzysztof Piątek,Poland,Austria,42.3,9.2,,0.578785,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,2,0,1,Carry,Stefan Posch,Austria,48.0,0.0,Dispossessed,Stefan Posch,Austria,False,77.7,False,False,False
126306,3938641,2,48,1,00:03:01.569,Dispossessed,Stefan Posch,Austria,Austria,79.2,75.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Pressure,Krzysztof Piątek,Poland,48.0,0.0,Duel,Krzysztof Piątek,Poland,False,40.8,False,False,True
126307,3938641,2,48,1,00:03:01.569,Duel,Krzysztof Piątek,Poland,Austria,40.9,4.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,2,0,1,Dispossessed,Stefan Posch,Austria,48.0,1.0,Pass,Stefan Posch,Austria,False,79.1,False,False,False
126308,3938641,2,48,13,00:03:13.819,Pass,Stefan Posch,Austria,Austria,85.6,80.0,,2.119668,From Throw In,Marko Arnautović,29.754328,High Pass,,-0.40047875,113.0,68.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,0,0,1,0,1,0,0,Duel,Krzysztof Piątek,Poland,48.0,1.0,Ball Receipt*,Marko Arnautović,Austria,True,34.400000000000006,False,False,False
126309,3938641,2,48,15,00:03:15.939,Ball Receipt*,Marko Arnautović,Austria,Austria,113.0,68.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,1,0,1,0,0,Pass,Stefan Posch,Austria,48.0,13.0,Carry,Marko Arnautović,Austria,True,7.0,False,True,False
126310,3938641,2,48,15,00:03:15.939,Carry,Marko Arnautović,Austria,Austria,113.0,68.4,True,4.742817,From Throw In,,,,,,,,,,,,False,111.6,74.9,6.649060083951717,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,1,0,1,0,0,Ball Receipt*,Marko Arnautović,Austria,48.0,15.0,Pressure,Jakub Piotr Kiwior,Poland,False,7.0,False,True,False
126311,3938641,2,48,17,00:03:17.315,Pressure,Jakub Piotr Kiwior,Poland,Austria,3.8,11.1,,3.381894,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Marko Arnautović,Austria,48.0,15.0,Pass,Marko Arnautović,Austria,False,116.2,False,False,False
126312,3938641,2,48,20,00:03:20.682,Pass,Marko Arnautović,Austria,Austria,111.6,74.9,True,1.096913,From Throw In,Patrick Wimmer,12.010412,Ground Pass,,-1.6124389,111.1,62.9,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,1,0,1,0,0,Pressure,Jakub Piotr Kiwior,Poland,48.0,17.0,Pressure,Paweł Dawidowicz,Poland,False,8.400000000000006,False,True,False
126313,3938641,2,48,21,00:03:21.703,Pressure,Paweł Dawidowicz,Poland,Austria,8.5,21.5,,0.17168,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Marko Arnautović,Austria,48.0,20.0,Ball Receipt*,Patrick Wimmer,Austria,False,111.5,False,False,False
