event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Portugal_score,Slovenia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
49051,3941020,1,16,37,00:16:37.334,Pass,Jaka Bijol,Slovenia,Slovenia,24.9,23.8,,3.554752,Regular Play,Benjamin Šeško,42.969406,High Pass,,-0.20150325,67.0,15.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,3,0,2,2,0,0,Miscontrol,Bernardo Mota Veiga de Carvalho e Silva,Portugal,16.0,35.0,Ball Receipt*,Benjamin Šeško,Slovenia,True,95.1,False,False,False
49052,3941020,1,16,40,00:16:40.889,Ball Receipt*,Benjamin Šeško,Slovenia,Slovenia,67.0,15.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Pass,Jaka Bijol,Slovenia,16.0,37.0,Pass,Benjamin Šeško,Slovenia,True,53.0,False,False,False
49053,3941020,1,16,41,00:16:41.035,Pass,Benjamin Šeško,Slovenia,Slovenia,66.6,15.7,,1.086905,Regular Play,Andraž Šporar,13.565028,High Pass,,1.1533206,72.1,28.1,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Benjamin Šeško,Slovenia,16.0,40.0,Pressure,Vitor Machado Ferreira,Portugal,False,53.400000000000006,False,False,False
49054,3941020,1,16,41,00:16:41.889,Pressure,Vitor Machado Ferreira,Portugal,Slovenia,47.8,53.0,,0.31752,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Pass,Benjamin Šeško,Slovenia,16.0,41.0,Ball Receipt*,Andraž Šporar,Slovenia,False,72.2,False,False,False
49055,3941020,1,16,42,00:16:42.122,Ball Receipt*,Andraž Šporar,Slovenia,Slovenia,72.1,28.1,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Pressure,Vitor Machado Ferreira,Portugal,16.0,41.0,Pass,Andraž Šporar,Slovenia,True,47.900000000000006,False,False,True
49056,3941020,1,16,42,00:16:42.169,Pass,Andraž Šporar,Slovenia,Slovenia,72.3,27.1,True,0.674548,Regular Play,Benjamin Šeško,8.572631,High Pass,,-1.2748703,74.8,18.9,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Andraž Šporar,Slovenia,16.0,42.0,Ball Receipt*,Benjamin Šeško,Slovenia,True,47.7,False,False,False
49057,3941020,1,16,42,00:16:42.843,Ball Receipt*,Benjamin Šeško,Slovenia,Slovenia,74.8,18.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Pass,Andraž Šporar,Slovenia,16.0,42.0,Carry,Benjamin Šeško,Slovenia,True,45.2,False,False,False
49058,3941020,1,16,42,00:16:42.843,Carry,Benjamin Šeško,Slovenia,Slovenia,74.8,18.9,True,2.899659,Regular Play,,,,,,,,,,,,False,83.6,23.6,9.976472322419383,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Benjamin Šeško,Slovenia,16.0,42.0,Pressure,Rúben Santos Gato Alves Dias,Portugal,False,45.2,False,False,False
49059,3941020,1,16,44,00:16:44.259,Pressure,Rúben Santos Gato Alves Dias,Portugal,Slovenia,35.6,58.5,,0.445198,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Benjamin Šeško,Slovenia,16.0,42.0,Pressure,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,84.4,False,False,False
49060,3941020,1,16,45,00:16:45.137,Pressure,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Slovenia,36.5,56.5,,0.451192,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Pressure,Rúben Santos Gato Alves Dias,Portugal,16.0,44.0,Dispossessed,Benjamin Šeško,Slovenia,False,83.5,False,False,True
49061,3941020,1,16,45,00:16:45.743,Dispossessed,Benjamin Šeško,Slovenia,Slovenia,83.6,23.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Pressure,João Maria Lobo Alves Palhinha Gonçalves,Portugal,16.0,45.0,Duel,João Maria Lobo Alves Palhinha Gonçalves,Portugal,False,36.400000000000006,False,False,True
49062,3941020,1,16,45,00:16:45.743,Duel,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,36.5,56.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Dispossessed,Benjamin Šeško,Slovenia,16.0,45.0,Ball Recovery,João Pedro Cavaco Cancelo,Portugal,True,83.5,False,False,False
49063,3941020,1,16,46,00:16:46.852,Ball Recovery,João Pedro Cavaco Cancelo,Portugal,Portugal,40.9,56.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Duel,João Maria Lobo Alves Palhinha Gonçalves,Portugal,16.0,45.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,79.1,False,False,False
49064,3941020,1,16,46,00:16:46.852,Carry,João Pedro Cavaco Cancelo,Portugal,Portugal,40.9,56.5,,0.203843,Regular Play,,,,,,,,,,,,False,40.9,57.9,1.3999999999999986,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Recovery,João Pedro Cavaco Cancelo,Portugal,16.0,46.0,Pass,João Pedro Cavaco Cancelo,Portugal,True,79.1,False,False,False
49065,3941020,1,16,47,00:16:47.056,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,40.9,57.9,,0.237124,Regular Play,,1.9104973,Ground Pass,Incomplete,-3.0367157,39.0,57.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,16.0,46.0,Block,Benjamin Šeško,Slovenia,False,79.1,False,False,False
49066,3941020,1,16,47,00:16:47.293,Block,Benjamin Šeško,Slovenia,Portugal,81.1,22.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,16.0,47.0,Pressure,Jan Mlakar,Slovenia,True,38.900000000000006,False,False,False
49067,3941020,1,16,47,00:16:47.951,Pressure,Jan Mlakar,Slovenia,Portugal,79.6,20.9,,2.30413,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,3,0,2,2,0,0,Block,Benjamin Šeško,Slovenia,16.0,47.0,Ball Recovery,João Maria Lobo Alves Palhinha Gonçalves,Portugal,False,40.400000000000006,False,False,False
