event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Austria_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
42577,3941022,1,24,41,00:24:41.125,Carry,Kevin Danso,Austria,Austria,16.0,61.7,,0.57253,From Goal Kick,,,,,,,,,,,,False,16.8,62.2,0.943398113205661,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Kevin Danso,Austria,24.0,41.0,Pass,Kevin Danso,Austria,True,104.0,False,False,False
42578,3941022,1,24,41,00:24:41.698,Pass,Kevin Danso,Austria,Austria,16.8,62.2,,1.887357,From Goal Kick,Patrick Pentz,15.380507,Ground Pass,,-1.7936965,13.4,47.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Kevin Danso,Austria,24.0,41.0,Ball Receipt*,Patrick Pentz,Austria,True,103.2,False,False,False
42579,3941022,1,24,43,00:24:43.585,Ball Receipt*,Patrick Pentz,Austria,Austria,13.4,47.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Kevin Danso,Austria,24.0,41.0,Carry,Patrick Pentz,Austria,True,106.6,False,False,False
42580,3941022,1,24,43,00:24:43.585,Carry,Patrick Pentz,Austria,Austria,13.4,47.2,,1.459083,From Goal Kick,,,,,,,,,,,,False,15.4,43.8,3.944616584663209,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Patrick Pentz,Austria,24.0,43.0,Pass,Patrick Pentz,Austria,True,106.6,False,False,False
42581,3941022,1,24,45,00:24:45.044,Pass,Patrick Pentz,Austria,Austria,15.4,43.8,,1.025233,From Goal Kick,Konrad Laimer,14.406942,Ground Pass,,0.23824476,29.4,47.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Patrick Pentz,Austria,24.0,43.0,Ball Receipt*,Konrad Laimer,Austria,True,104.6,False,False,False
42582,3941022,1,24,46,00:24:46.069,Ball Receipt*,Konrad Laimer,Austria,Austria,29.4,47.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Patrick Pentz,Austria,24.0,45.0,Carry,Konrad Laimer,Austria,True,90.6,False,False,False
42583,3941022,1,24,46,00:24:46.069,Carry,Konrad Laimer,Austria,Austria,29.4,47.2,,1.11084,From Goal Kick,,,,,,,,,,,,False,28.6,46.9,0.8544003745317519,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Konrad Laimer,Austria,24.0,46.0,Pass,Konrad Laimer,Austria,True,90.6,False,False,False
42584,3941022,1,24,47,00:24:47.180,Pass,Konrad Laimer,Austria,Austria,28.6,46.9,,1.145951,From Goal Kick,Patrick Pentz,13.911865,Ground Pass,,-2.6554408,16.3,40.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Konrad Laimer,Austria,24.0,46.0,Ball Receipt*,Patrick Pentz,Austria,True,91.4,False,False,False
42585,3941022,1,24,48,00:24:48.326,Ball Receipt*,Patrick Pentz,Austria,Austria,16.3,40.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Konrad Laimer,Austria,24.0,47.0,Carry,Patrick Pentz,Austria,True,103.7,False,False,False
42586,3941022,1,24,48,00:24:48.326,Carry,Patrick Pentz,Austria,Austria,16.3,40.4,,2.170032,From Goal Kick,,,,,,,,,,,,False,16.2,40.6,0.22360679774998216,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Patrick Pentz,Austria,24.0,48.0,Pass,Patrick Pentz,Austria,True,103.7,False,False,False
42587,3941022,1,24,50,00:24:50.496,Pass,Patrick Pentz,Austria,Austria,16.2,40.6,,1.331225,From Goal Kick,Philipp Lienhart,25.977106,Ground Pass,,-1.6478635,14.2,14.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Patrick Pentz,Austria,24.0,48.0,Ball Receipt*,Philipp Lienhart,Austria,True,103.8,False,False,False
42588,3941022,1,24,51,00:24:51.828,Ball Receipt*,Philipp Lienhart,Austria,Austria,14.2,14.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Patrick Pentz,Austria,24.0,50.0,Carry,Philipp Lienhart,Austria,True,105.8,False,False,False
42589,3941022,1,24,51,00:24:51.828,Carry,Philipp Lienhart,Austria,Austria,14.2,14.7,,2.082715,From Goal Kick,,,,,,,,,,,,False,15.2,12.9,2.059126028197399,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Philipp Lienhart,Austria,24.0,51.0,Pass,Philipp Lienhart,Austria,True,105.8,False,False,False
42590,3941022,1,24,53,00:24:53.910,Pass,Philipp Lienhart,Austria,Austria,15.2,12.9,,2.994241,From Goal Kick,Marko Arnautović,50.96597,High Pass,,0.2925844,64.0,27.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Philipp Lienhart,Austria,24.0,51.0,Pressure,Merih Demiral,Turkey,False,104.8,False,False,False
42591,3941022,1,24,56,00:24:56.790,Pressure,Merih Demiral,Turkey,Austria,56.1,52.8,,0.19537,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Pass,Philipp Lienhart,Austria,24.0,53.0,Ball Receipt*,Marko Arnautović,Austria,False,63.9,False,False,False
42592,3941022,1,24,56,00:24:56.904,Ball Receipt*,Marko Arnautović,Austria,Austria,64.0,27.6,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Pressure,Merih Demiral,Turkey,24.0,56.0,Carry,Marko Arnautović,Austria,True,56.0,False,False,True
42593,3941022,1,24,56,00:24:56.904,Carry,Marko Arnautović,Austria,Austria,64.0,27.6,True,0.039998002,From Goal Kick,,,,,,,,,,,,False,64.3,25.5,2.1213203435596437,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marko Arnautović,Austria,24.0,56.0,Pass,Marko Arnautović,Austria,True,56.0,False,False,False
42594,3941022,1,24,56,00:24:56.944,Pass,Marko Arnautović,Austria,Austria,64.3,25.5,True,0.708285,From Goal Kick,Marcel Sabitzer,11.1040535,Low Pass,,-1.5978168,64.0,14.4,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Carry,Marko Arnautović,Austria,24.0,56.0,Ball Receipt*,Marcel Sabitzer,Austria,True,55.7,False,False,False
42595,3941022,1,24,57,00:24:57.653,Ball Receipt*,Marcel Sabitzer,Austria,Austria,64.0,14.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Marko Arnautović,Austria,24.0,56.0,Carry,Marcel Sabitzer,Austria,True,56.0,False,False,False
42596,3941022,1,24,57,00:24:57.653,Carry,Marcel Sabitzer,Austria,Austria,64.0,14.4,True,1.175858,From Goal Kick,,,,,,,,,,,,False,63.4,13.2,1.3416407864998754,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marcel Sabitzer,Austria,24.0,57.0,Pressure,Mert Müldür,Turkey,False,56.0,False,False,False
42597,3941022,1,24,58,00:24:58.549,Pressure,Mert Müldür,Turkey,Austria,56.7,66.1,,0.359999,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Carry,Marcel Sabitzer,Austria,24.0,57.0,Pass,Marcel Sabitzer,Austria,False,63.3,False,False,False
42598,3941022,1,24,58,00:24:58.829,Pass,Marcel Sabitzer,Austria,Austria,63.4,13.2,True,1.063646,From Goal Kick,Philipp Mwene,7.31642,Low Pass,,-1.7494273,62.1,6.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pressure,Mert Müldür,Turkey,24.0,58.0,Ball Receipt*,Philipp Mwene,Austria,True,56.6,False,False,True
42599,3941022,1,24,59,00:24:59.892,Ball Receipt*,Philipp Mwene,Austria,Austria,62.1,6.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Marcel Sabitzer,Austria,24.0,58.0,Carry,Philipp Mwene,Austria,True,57.9,False,False,False
42600,3941022,1,24,59,00:24:59.892,Carry,Philipp Mwene,Austria,Austria,62.1,6.0,,0.164513,From Goal Kick,,,,,,,,,,,,False,62.6,6.0,0.5,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Philipp Mwene,Austria,24.0,59.0,Pass,Philipp Mwene,Austria,True,57.9,False,False,False
42601,3941022,1,25,0,00:25:00.057,Pass,Philipp Mwene,Austria,Austria,62.6,6.0,,0.510086,From Goal Kick,Marcel Sabitzer,6.9180923,Ground Pass,,1.6431336,62.1,12.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Philipp Mwene,Austria,24.0,59.0,Pressure,İsmail Yüksek,Turkey,False,57.4,False,False,False
42602,3941022,1,25,0,00:25:00.431,Pressure,İsmail Yüksek,Turkey,Austria,58.0,67.2,,0.599716,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Pass,Philipp Mwene,Austria,25.0,0.0,Ball Receipt*,Marcel Sabitzer,Austria,False,62.0,False,False,False
42603,3941022,1,25,0,00:25:00.567,Ball Receipt*,Marcel Sabitzer,Austria,Austria,62.1,12.9,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pressure,İsmail Yüksek,Turkey,25.0,0.0,Carry,Marcel Sabitzer,Austria,True,57.9,False,False,True
42604,3941022,1,25,0,00:25:00.567,Carry,Marcel Sabitzer,Austria,Austria,62.1,12.9,True,0.430055,From Goal Kick,,,,,,,,,,,,False,61.4,12.1,1.0630145812734675,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marcel Sabitzer,Austria,25.0,0.0,Dispossessed,Marcel Sabitzer,Austria,True,57.9,False,False,False
42605,3941022,1,25,0,00:25:00.997,Dispossessed,Marcel Sabitzer,Austria,Austria,61.4,12.1,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Carry,Marcel Sabitzer,Austria,25.0,0.0,Duel,İsmail Yüksek,Turkey,False,58.6,False,False,False
42606,3941022,1,25,0,00:25:00.997,Duel,İsmail Yüksek,Turkey,Austria,58.7,68.0,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Dispossessed,Marcel Sabitzer,Austria,25.0,0.0,Ball Recovery,Philipp Mwene,Austria,False,61.3,False,False,False
42607,3941022,1,25,1,00:25:01.765,Ball Recovery,Philipp Mwene,Austria,Austria,61.4,6.6,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Duel,İsmail Yüksek,Turkey,25.0,0.0,Carry,Philipp Mwene,Austria,True,58.6,False,False,False
42608,3941022,1,25,1,00:25:01.765,Carry,Philipp Mwene,Austria,Austria,61.4,6.6,True,1.750527,From Goal Kick,,,,,,,,,,,,False,52.1,3.5,9.803060746521973,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Recovery,Philipp Mwene,Austria,25.0,1.0,Pressure,Barış Alper Yılmaz,Turkey,False,58.6,False,False,False
42609,3941022,1,25,3,00:25:03.127,Pressure,Barış Alper Yılmaz,Turkey,Austria,67.2,74.6,,0.239998,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Carry,Philipp Mwene,Austria,25.0,1.0,Dribble,Philipp Mwene,Austria,False,52.8,False,False,False
42610,3941022,1,25,3,00:25:03.515,Dribble,Philipp Mwene,Austria,Austria,52.1,3.5,True,0.04,From Goal Kick,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,Barış Alper Yılmaz,Turkey,25.0,3.0,Duel,Barış Alper Yılmaz,Turkey,False,67.9,False,False,True
42611,3941022,1,25,3,00:25:03.515,Duel,Barış Alper Yılmaz,Turkey,Austria,68.0,76.6,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Dribble,Philipp Mwene,Austria,25.0,3.0,Ball Recovery,Philipp Mwene,Austria,False,52.0,False,False,False
42612,3941022,1,25,5,00:25:05.201,Ball Recovery,Philipp Mwene,Austria,Austria,51.1,5.0,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Duel,Barış Alper Yılmaz,Turkey,25.0,3.0,Carry,Philipp Mwene,Austria,True,68.9,False,False,False
42613,3941022,1,25,5,00:25:05.201,Carry,Philipp Mwene,Austria,Austria,51.1,5.0,,1.751124,From Goal Kick,,,,,,,,,,,,False,52.1,5.5,1.118033988749895,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Recovery,Philipp Mwene,Austria,25.0,5.0,Pass,Philipp Mwene,Austria,True,68.9,False,False,False
42614,3941022,1,25,6,00:25:06.952,Pass,Philipp Mwene,Austria,Austria,52.1,5.5,,1.017894,From Goal Kick,Romano Schmid,16.248384,Ground Pass,,0.70261836,64.5,16.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Philipp Mwene,Austria,25.0,5.0,Ball Receipt*,Romano Schmid,Austria,True,67.9,False,False,False
42615,3941022,1,25,7,00:25:07.970,Ball Receipt*,Romano Schmid,Austria,Austria,64.5,16.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Philipp Mwene,Austria,25.0,6.0,Carry,Romano Schmid,Austria,True,55.5,False,False,False
42616,3941022,1,25,7,00:25:07.970,Carry,Romano Schmid,Austria,Austria,64.5,16.0,True,0.924158,From Goal Kick,,,,,,,,,,,,False,64.5,13.7,2.3000000000000007,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Romano Schmid,Austria,25.0,7.0,Pressure,Merih Demiral,Turkey,False,55.5,False,False,False
42617,3941022,1,25,8,00:25:08.572,Pressure,Merih Demiral,Turkey,Austria,54.6,64.8,,0.380684,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Carry,Romano Schmid,Austria,25.0,7.0,Pass,Romano Schmid,Austria,False,65.4,False,False,False
42618,3941022,1,25,8,00:25:08.894,Pass,Romano Schmid,Austria,Austria,64.5,13.7,True,0.843609,From Goal Kick,Philipp Mwene,6.6483083,Ground Pass,,-1.8449638,62.7,7.3,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pressure,Merih Demiral,Turkey,25.0,8.0,Ball Receipt*,Philipp Mwene,Austria,True,55.5,False,False,True
42619,3941022,1,25,9,00:25:09.737,Ball Receipt*,Philipp Mwene,Austria,Austria,62.7,7.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Romano Schmid,Austria,25.0,8.0,Carry,Philipp Mwene,Austria,True,57.3,False,False,False
42620,3941022,1,25,9,00:25:09.737,Carry,Philipp Mwene,Austria,Austria,62.7,7.3,True,1.713787,From Goal Kick,,,,,,,,,,,,False,62.1,6.3,1.1661903789690609,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Philipp Mwene,Austria,25.0,9.0,Pressure,Barış Alper Yılmaz,Turkey,False,57.3,False,False,False
42621,3941022,1,25,10,00:25:10.921,Pressure,Barış Alper Yılmaz,Turkey,Austria,58.0,73.8,,0.513062,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Carry,Philipp Mwene,Austria,25.0,9.0,Pass,Philipp Mwene,Austria,False,62.0,False,False,False
42622,3941022,1,25,11,00:25:11.451,Pass,Philipp Mwene,Austria,Austria,62.1,6.3,,4.275481,From Goal Kick,Marcel Sabitzer,49.074333,High Pass,,0.055046376,111.1,9.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,Barış Alper Yılmaz,Turkey,25.0,10.0,Ball Receipt*,Marcel Sabitzer,Austria,True,57.9,False,False,True
42623,3941022,1,25,15,00:25:15.727,Ball Receipt*,Marcel Sabitzer,Austria,Austria,111.1,9.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Philipp Mwene,Austria,25.0,11.0,Carry,Marcel Sabitzer,Austria,True,8.900000000000006,False,True,False
42624,3941022,1,25,15,00:25:15.727,Carry,Marcel Sabitzer,Austria,Austria,111.1,9.0,,2.597135,From Goal Kick,,,,,,,,,,,,False,106.7,4.4,6.365532185135813,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marcel Sabitzer,Austria,25.0,15.0,Pass,Marcel Sabitzer,Austria,True,8.900000000000006,False,True,False
42625,3941022,1,25,18,00:25:18.324,Pass,Marcel Sabitzer,Austria,Austria,106.7,4.4,,1.198477,From Goal Kick,Marko Arnautović,32.213196,High Pass,Incomplete,1.4556825,110.4,36.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Carry,Marcel Sabitzer,Austria,25.0,15.0,Ball Receipt*,Marko Arnautović,Austria,True,13.299999999999997,False,True,False
42626,3941022,1,25,19,00:25:19.522,Ball Receipt*,Marko Arnautović,Austria,Austria,110.4,36.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Marcel Sabitzer,Austria,25.0,18.0,Pass,Kaan Ayhan,Turkey,False,9.599999999999994,False,True,False
42627,3941022,1,25,19,00:25:19.522,Pass,Kaan Ayhan,Turkey,Austria,9.7,43.7,,1.96143,From Goal Kick,İsmail Yüksek,9.567131,High Pass,,0.8519663,16.0,50.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Marko Arnautović,Austria,25.0,19.0,Ball Receipt*,İsmail Yüksek,Turkey,True,110.3,False,False,False
42628,3941022,1,25,21,00:25:21.484,Ball Receipt*,İsmail Yüksek,Turkey,Austria,16.0,50.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Pass,Kaan Ayhan,Turkey,25.0,19.0,Pass,İsmail Yüksek,Turkey,True,104.0,False,False,False
42629,3941022,1,25,21,00:25:21.524,Pass,İsmail Yüksek,Turkey,Austria,15.7,49.4,,1.507002,From Goal Kick,Arda Güler,10.373042,High Pass,Incomplete,-0.33394507,25.5,46.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,İsmail Yüksek,Turkey,25.0,21.0,Ball Receipt*,Arda Güler,Turkey,True,104.3,False,False,False
42630,3941022,1,25,23,00:25:23.031,Ball Receipt*,Arda Güler,Turkey,Austria,26.0,42.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Pass,İsmail Yüksek,Turkey,25.0,21.0,Pass,Nicolas Seiwald,Austria,False,94.0,False,False,False
42631,3941022,1,25,23,00:25:23.031,Pass,Nicolas Seiwald,Austria,Austria,94.6,34.1,,0.679981,From Goal Kick,Marko Arnautović,8.80568,High Pass,,0.26426002,103.1,36.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Arda Güler,Turkey,25.0,23.0,Pressure,Merih Demiral,Turkey,False,25.400000000000006,False,False,False
42632,3941022,1,25,23,00:25:23.561,Pressure,Merih Demiral,Turkey,Austria,16.5,43.6,,0.239998,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Pass,Nicolas Seiwald,Austria,25.0,23.0,Ball Receipt*,Marko Arnautović,Austria,False,103.5,False,False,False
42633,3941022,1,25,23,00:25:23.711,Ball Receipt*,Marko Arnautović,Austria,Austria,103.1,36.4,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Pressure,Merih Demiral,Turkey,25.0,23.0,Pass,Marko Arnautović,Austria,True,16.900000000000006,False,True,True
42634,3941022,1,25,23,00:25:23.711,Pass,Marko Arnautović,Austria,Austria,103.8,35.5,True,0.397043,From Goal Kick,Nicolas Seiwald,6.0440054,Low Pass,Incomplete,2.8564749,98.0,37.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marko Arnautović,Austria,25.0,23.0,Ball Receipt*,Nicolas Seiwald,Austria,True,16.200000000000003,False,True,False
42635,3941022,1,25,24,00:25:24.108,Ball Receipt*,Nicolas Seiwald,Austria,Austria,98.9,37.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Marko Arnautović,Austria,25.0,23.0,Ball Recovery,Orkun Kökçü,Turkey,False,21.099999999999994,False,True,False
42636,3941022,1,25,24,00:25:24.108,Ball Recovery,Orkun Kökçü,Turkey,Austria,22.1,42.9,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Nicolas Seiwald,Austria,25.0,24.0,50/50,Arda Güler,Turkey,True,97.9,False,False,False
42637,3941022,1,25,25,00:25:25.366,50/50,Arda Güler,Turkey,Austria,25.0,41.6,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Ball Recovery,Orkun Kökçü,Turkey,25.0,24.0,50/50,Nicolas Seiwald,Austria,False,95.0,False,False,False
42638,3941022,1,25,25,00:25:25.366,50/50,Nicolas Seiwald,Austria,Austria,95.1,38.5,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,50/50,Arda Güler,Turkey,25.0,25.0,50/50,Konrad Laimer,Austria,True,24.900000000000006,False,True,False
42639,3941022,1,25,26,00:25:26.633,50/50,Konrad Laimer,Austria,Austria,90.7,34.1,True,0.045392,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,50/50,Nicolas Seiwald,Austria,25.0,25.0,50/50,Orkun Kökçü,Turkey,False,29.299999999999997,False,False,False
42640,3941022,1,25,26,00:25:26.633,50/50,Orkun Kökçü,Turkey,Turkey,29.4,46.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,50/50,Konrad Laimer,Austria,25.0,26.0,Carry,Orkun Kökçü,Turkey,True,90.6,False,False,False
42641,3941022,1,25,26,00:25:26.633,Carry,Orkun Kökçü,Turkey,Turkey,29.4,46.0,True,1.727894,Regular Play,,,,,,,,,,,,False,31.8,55.1,9.411163583744575,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,50/50,Orkun Kökçü,Turkey,25.0,26.0,Pass,Orkun Kökçü,Turkey,True,90.6,False,False,False
42642,3941022,1,25,28,00:25:28.361,Pass,Orkun Kökçü,Turkey,Turkey,31.8,55.1,,0.78911,Regular Play,Barış Alper Yılmaz,10.089599,Ground Pass,,0.6871242,39.6,61.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Carry,Orkun Kökçü,Turkey,25.0,26.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,88.2,False,False,False
42643,3941022,1,25,29,00:25:29.150,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,39.6,61.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Pass,Orkun Kökçü,Turkey,25.0,28.0,Carry,Barış Alper Yılmaz,Turkey,True,80.4,False,False,False
