event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Slovenia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
144197,3930181,2,71,42,00:26:42.663,Carry,Kobbie Mainoo,England,England,78.0,75.4,,1.366548,Regular Play,,,,,,,,,,,,False,78.3,74.8,0.6708203932499432,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kobbie Mainoo,England,71.0,42.0,Pass,Kobbie Mainoo,England,True,42.0,False,False,False
144198,3930181,2,71,44,00:26:44.030,Pass,Kobbie Mainoo,England,England,78.3,74.8,,1.251663,Regular Play,Kyle Walker,11.2605505,Ground Pass,,-2.558516,68.9,68.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kobbie Mainoo,England,71.0,42.0,Ball Receipt*,Kyle Walker,England,True,41.7,False,False,False
144199,3930181,2,71,45,00:26:45.281,Ball Receipt*,Kyle Walker,England,England,68.9,68.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kobbie Mainoo,England,71.0,44.0,Carry,Kyle Walker,England,True,51.099999999999994,False,False,False
144200,3930181,2,71,45,00:26:45.281,Carry,Kyle Walker,England,England,68.9,68.6,,0.06914,Regular Play,,,,,,,,,,,,False,69.5,68.6,0.5999999999999943,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,71.0,45.0,Pass,Kyle Walker,England,True,51.099999999999994,False,False,False
144201,3930181,2,71,45,00:26:45.351,Pass,Kyle Walker,England,England,69.5,68.6,,0.753107,Regular Play,Harry Kane,25.66028,Ground Pass,Incomplete,-0.24403349,94.4,62.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kyle Walker,England,71.0,45.0,Ball Receipt*,Harry Kane,England,True,50.5,False,False,False
144202,3930181,2,71,46,00:26:46.104,Ball Receipt*,Harry Kane,England,England,92.0,60.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,2,1,1,0,Pass,Kyle Walker,England,71.0,45.0,Pass,Jaka Bijol,Slovenia,False,28.0,False,False,False
144203,3930181,2,71,46,00:26:46.104,Pass,Jaka Bijol,Slovenia,England,25.7,17.7,,0.130348,Regular Play,Timi Elšnik,2.6,Ground Pass,Incomplete,0.39479113,28.1,18.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Harry Kane,England,71.0,46.0,Ball Receipt*,Timi Elšnik,Slovenia,True,94.3,False,False,False
144204,3930181,2,71,46,00:26:46.234,Ball Receipt*,Timi Elšnik,Slovenia,England,46.0,21.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jaka Bijol,Slovenia,71.0,46.0,Block,Harry Kane,England,False,74.0,False,False,False
144205,3930181,2,71,46,00:26:46.234,Block,Harry Kane,England,England,92.0,61.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,2,1,1,0,Ball Receipt*,Timi Elšnik,Slovenia,71.0,46.0,Pressure,Jaka Bijol,Slovenia,False,28.0,False,False,False
144206,3930181,2,71,46,00:26:46.728,Pressure,Jaka Bijol,Slovenia,England,27.1,18.9,,0.834503,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Block,Harry Kane,England,71.0,46.0,Foul Committed,Jaka Bijol,Slovenia,True,92.9,False,False,False
144207,3930181,2,71,47,00:26:47.053,Foul Committed,Jaka Bijol,Slovenia,England,24.8,20.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",0,0,0,0,2,0,2,2,0,0,Pressure,Jaka Bijol,Slovenia,71.0,46.0,Foul Won,Harry Kane,England,False,95.2,False,False,True
144208,3930181,2,71,47,00:26:47.053,Foul Won,Harry Kane,England,England,95.3,59.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,2,1,1,0,Foul Committed,Jaka Bijol,Slovenia,71.0,47.0,Pass,Kieran Trippier,England,True,24.700000000000003,False,True,False
144209,3930181,2,73,5,00:28:05.133,Pass,Kieran Trippier,England,England,95.3,59.2,,1.995389,From Free Kick,Marc Guehi,41.13405,High Pass,,-0.9949307,117.7,24.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Foul Won,Harry Kane,England,71.0,47.0,Ball Receipt*,Marc Guehi,England,True,24.700000000000003,False,True,False
144210,3930181,2,73,7,00:28:07.128,Ball Receipt*,Marc Guehi,England,England,117.7,24.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kieran Trippier,England,73.0,5.0,Pass,Marc Guehi,England,True,2.299999999999997,False,True,False
144211,3930181,2,73,7,00:28:07.128,Pass,Marc Guehi,England,England,117.7,24.7,,2.676546,From Free Kick,Cole Palmer,22.11651,Low Pass,,-2.285798,103.2,8.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,73.0,7.0,Ball Receipt*,Cole Palmer,England,True,2.299999999999997,False,True,False
144212,3930181,2,73,9,00:28:09.805,Ball Receipt*,Cole Palmer,England,England,103.2,8.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Marc Guehi,England,73.0,7.0,Carry,Cole Palmer,England,True,16.799999999999997,False,True,False
144213,3930181,2,73,9,00:28:09.805,Carry,Cole Palmer,England,England,103.2,8.0,True,1.10447,From Free Kick,,,,,,,,,,,,False,106.0,5.2,3.9597979746446637,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Cole Palmer,England,73.0,9.0,Pressure,Vanja Drkušić,Slovenia,False,16.799999999999997,False,True,False
144214,3930181,2,73,10,00:28:10.079,Pressure,Vanja Drkušić,Slovenia,England,16.9,72.1,,0.830456,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Cole Palmer,England,73.0,9.0,Dispossessed,Cole Palmer,England,False,103.1,False,False,False
144215,3930181,2,73,10,00:28:10.909,Dispossessed,Cole Palmer,England,England,106.0,5.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Vanja Drkušić,Slovenia,73.0,10.0,Duel,Vanja Drkušić,Slovenia,False,14.0,False,True,True
144216,3930181,2,73,10,00:28:10.909,Duel,Vanja Drkušić,Slovenia,England,14.1,74.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Dispossessed,Cole Palmer,England,73.0,10.0,Pass,Cole Palmer,England,False,105.9,False,False,False
144217,3930181,2,73,15,00:28:15.257,Pass,Cole Palmer,England,England,98.3,0.1,,2.842934,From Throw In,Kyle Walker,29.504068,Low Pass,,2.8209138,70.3,9.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Duel,Vanja Drkušić,Slovenia,73.0,10.0,Ball Receipt*,Kyle Walker,England,True,21.700000000000003,False,True,False
144218,3930181,2,73,18,00:28:18.100,Ball Receipt*,Kyle Walker,England,England,70.3,9.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Cole Palmer,England,73.0,15.0,Pass,Kyle Walker,England,True,49.7,False,False,False
144219,3930181,2,73,20,00:28:20.201,Pass,Kyle Walker,England,England,63.7,24.7,,2.28938,From Throw In,Kieran Trippier,31.578632,Ground Pass,,2.0160325,50.1,53.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,73.0,18.0,Ball Receipt*,Kieran Trippier,England,True,56.3,False,False,False
144220,3930181,2,73,22,00:28:22.490,Ball Receipt*,Kieran Trippier,England,England,50.1,53.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kyle Walker,England,73.0,20.0,Carry,Kieran Trippier,England,True,69.9,False,False,False
144221,3930181,2,73,22,00:28:22.490,Carry,Kieran Trippier,England,England,50.1,53.2,,1.07708,From Throw In,,,,,,,,,,,,False,49.5,54.6,1.5231546211727809,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kieran Trippier,England,73.0,22.0,Pass,Kieran Trippier,England,True,69.9,False,False,False
144222,3930181,2,73,23,00:28:23.567,Pass,Kieran Trippier,England,England,49.5,54.6,,1.05312,From Throw In,Phil Foden,11.001818,Ground Pass,,1.0990188,54.5,64.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kieran Trippier,England,73.0,22.0,Ball Receipt*,Phil Foden,England,True,70.5,False,False,False
144223,3930181,2,73,24,00:28:24.621,Ball Receipt*,Phil Foden,England,England,54.5,64.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kieran Trippier,England,73.0,23.0,Carry,Phil Foden,England,True,65.5,False,False,False
144224,3930181,2,73,24,00:28:24.621,Carry,Phil Foden,England,England,54.5,64.4,True,0.97363,From Throw In,,,,,,,,,,,,False,50.9,65.2,3.6878177829171555,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Phil Foden,England,73.0,24.0,Pressure,Jan Mlakar,Slovenia,False,65.5,False,False,False
144225,3930181,2,73,25,00:28:25.211,Pressure,Jan Mlakar,Slovenia,England,65.6,16.2,,0.561539,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Phil Foden,England,73.0,24.0,Pass,Phil Foden,England,False,54.400000000000006,False,False,False
144226,3930181,2,73,25,00:28:25.594,Pass,Phil Foden,England,England,50.9,65.2,True,0.599226,From Throw In,Kieran Trippier,10.255242,Ground Pass,,-2.3768811,43.5,58.1,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Jan Mlakar,Slovenia,73.0,25.0,Ball Receipt*,Kieran Trippier,England,True,69.1,False,False,True
144227,3930181,2,73,26,00:28:26.193,Ball Receipt*,Kieran Trippier,England,England,43.5,58.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Phil Foden,England,73.0,25.0,Carry,Kieran Trippier,England,True,76.5,False,False,False
144228,3930181,2,73,26,00:28:26.193,Carry,Kieran Trippier,England,England,43.5,58.1,True,0.629498,From Throw In,,,,,,,,,,,,False,41.1,56.2,3.0610455730027915,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kieran Trippier,England,73.0,26.0,Pressure,Andraž Šporar,Slovenia,False,76.5,False,False,False
144229,3930181,2,73,26,00:28:26.237,Pressure,Andraž Šporar,Slovenia,England,76.3,22.3,,0.566576,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Carry,Kieran Trippier,England,73.0,26.0,Pass,Kieran Trippier,England,False,43.7,False,False,False
144230,3930181,2,73,26,00:28:26.823,Pass,Kieran Trippier,England,England,41.1,56.2,,3.000816,From Throw In,Jordan Pickford,27.330935,Ground Pass,,-2.4079616,20.8,37.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Andraž Šporar,Slovenia,73.0,26.0,Ball Receipt*,Jordan Pickford,England,True,78.9,False,False,True
144231,3930181,2,73,29,00:28:29.824,Ball Receipt*,Jordan Pickford,England,England,20.8,37.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kieran Trippier,England,73.0,26.0,Carry,Jordan Pickford,England,True,99.2,False,False,False
144232,3930181,2,73,29,00:28:29.824,Carry,Jordan Pickford,England,England,20.8,37.9,,2.247972,From Throw In,,,,,,,,,,,,False,24.4,39.8,4.0706264874095215,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Jordan Pickford,England,73.0,29.0,Pass,Jordan Pickford,England,True,99.2,False,False,False
144233,3930181,2,73,32,00:28:32.072,Pass,Jordan Pickford,England,England,24.4,39.8,,1.758233,From Throw In,Phil Foden,30.927334,Ground Pass,,0.96934164,41.9,65.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,0,2,1,0,0,Carry,Jordan Pickford,England,73.0,29.0,Ball Receipt*,Phil Foden,England,True,95.6,False,False,False
144234,3930181,2,73,33,00:28:33.830,Ball Receipt*,Phil Foden,England,England,41.9,65.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jordan Pickford,England,73.0,32.0,Carry,Phil Foden,England,True,78.1,False,False,False
144235,3930181,2,73,33,00:28:33.830,Carry,Phil Foden,England,England,41.9,65.3,,1.144674,From Throw In,,,,,,,,,,,,False,44.6,65.6,2.7166155414412274,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Phil Foden,England,73.0,33.0,Pass,Phil Foden,England,True,78.1,False,False,False
144236,3930181,2,73,34,00:28:34.975,Pass,Phil Foden,England,England,44.6,65.6,,1.368773,From Throw In,Jude Bellingham,21.128654,Ground Pass,,0.54204285,62.7,76.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Carry,Phil Foden,England,73.0,33.0,Ball Receipt*,Jude Bellingham,England,True,75.4,False,False,False
144237,3930181,2,73,36,00:28:36.343,Ball Receipt*,Jude Bellingham,England,England,62.7,76.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Pass,Phil Foden,England,73.0,34.0,Carry,Jude Bellingham,England,True,57.3,False,False,False
144238,3930181,2,73,36,00:28:36.343,Carry,Jude Bellingham,England,England,62.7,76.5,,0.669564,From Throw In,,,,,,,,,,,,False,62.5,76.2,0.3605551275463981,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Ball Receipt*,Jude Bellingham,England,73.0,36.0,Pass,Jude Bellingham,England,True,57.3,False,False,False
144239,3930181,2,73,37,00:28:37.013,Pass,Jude Bellingham,England,England,62.5,76.2,,1.474894,From Throw In,Phil Foden,13.148384,Ground Pass,,-2.0276413,56.7,64.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,1,0,2,1,1,0,Carry,Jude Bellingham,England,73.0,36.0,Ball Receipt*,Phil Foden,England,True,57.5,False,False,False
144240,3930181,2,73,38,00:28:38.488,Ball Receipt*,Phil Foden,England,England,56.7,64.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Jude Bellingham,England,73.0,37.0,Carry,Phil Foden,England,True,63.3,False,False,False
144241,3930181,2,73,38,00:28:38.488,Carry,Phil Foden,England,England,56.7,64.4,,1.426964,From Throw In,,,,,,,,,,,,False,53.9,62.6,3.3286633954186535,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Phil Foden,England,73.0,38.0,Pass,Phil Foden,England,True,63.3,False,False,False
144242,3930181,2,73,39,00:28:39.915,Pass,Phil Foden,England,England,53.9,62.6,,1.220325,From Throw In,Kyle Walker,16.153328,Ground Pass,,-1.8082676,50.1,46.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Carry,Phil Foden,England,73.0,38.0,Ball Receipt*,Kyle Walker,England,True,66.1,False,False,False
144243,3930181,2,73,41,00:28:41.135,Ball Receipt*,Kyle Walker,England,England,50.1,46.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Phil Foden,England,73.0,39.0,Carry,Kyle Walker,England,True,69.9,False,False,False
144244,3930181,2,73,41,00:28:41.135,Carry,Kyle Walker,England,England,50.1,46.9,,0.067141,From Throw In,,,,,,,,,,,,False,50.1,46.9,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,73.0,41.0,Pass,Kyle Walker,England,True,69.9,False,False,False
144245,3930181,2,73,41,00:28:41.202,Pass,Kyle Walker,England,England,50.1,46.9,,0.970369,From Throw In,John Stones,4.68188,Ground Pass,,1.2220253,51.7,51.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kyle Walker,England,73.0,41.0,Ball Receipt*,John Stones,England,True,69.9,False,False,False
144246,3930181,2,73,42,00:28:42.173,Ball Receipt*,John Stones,England,England,51.7,51.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kyle Walker,England,73.0,41.0,Carry,John Stones,England,True,68.3,False,False,False
144247,3930181,2,73,42,00:28:42.173,Carry,John Stones,England,England,51.7,51.3,,0.159999,From Throw In,,,,,,,,,,,,False,51.7,50.7,0.5999999999999943,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,John Stones,England,73.0,42.0,Pass,John Stones,England,True,68.3,False,False,False
144248,3930181,2,73,42,00:28:42.333,Pass,John Stones,England,England,51.7,50.7,,1.866945,From Throw In,Marc Guehi,35.22783,Ground Pass,,-1.5310446,53.1,15.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,John Stones,England,73.0,42.0,Ball Receipt*,Marc Guehi,England,True,68.3,False,False,False
144249,3930181,2,73,44,00:28:44.200,Ball Receipt*,Marc Guehi,England,England,53.1,15.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,John Stones,England,73.0,42.0,Carry,Marc Guehi,England,True,66.9,False,False,False
144250,3930181,2,73,44,00:28:44.200,Carry,Marc Guehi,England,England,53.1,15.5,,0.853111,From Throw In,,,,,,,,,,,,False,53.7,16.3,1.0000000000000013,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,73.0,44.0,Pass,Marc Guehi,England,True,66.9,False,False,False
144251,3930181,2,73,45,00:28:45.053,Pass,Marc Guehi,England,England,53.7,16.3,,1.06137,From Throw In,Cole Palmer,17.538528,Ground Pass,,-0.8015258,65.9,3.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,73.0,44.0,Ball Receipt*,Cole Palmer,England,True,66.3,False,False,False
144252,3930181,2,73,46,00:28:46.114,Ball Receipt*,Cole Palmer,England,England,65.9,3.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Marc Guehi,England,73.0,45.0,Carry,Cole Palmer,England,True,54.099999999999994,False,False,False
144253,3930181,2,73,46,00:28:46.114,Carry,Cole Palmer,England,England,65.9,3.7,,2.14384,From Throw In,,,,,,,,,,,,False,66.7,4.4,1.0630145812734628,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Cole Palmer,England,73.0,46.0,Pass,Cole Palmer,England,True,54.099999999999994,False,False,False
144254,3930181,2,73,48,00:28:48.258,Pass,Cole Palmer,England,England,66.7,4.4,,1.240374,From Throw In,Marc Guehi,13.591541,Ground Pass,,2.5393052,55.5,12.1,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Carry,Cole Palmer,England,73.0,46.0,Ball Receipt*,Marc Guehi,England,True,53.3,False,False,False
144255,3930181,2,73,49,00:28:49.498,Ball Receipt*,Marc Guehi,England,England,55.5,12.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Cole Palmer,England,73.0,48.0,Carry,Marc Guehi,England,True,64.5,False,False,False
144256,3930181,2,73,49,00:28:49.498,Carry,Marc Guehi,England,England,55.5,12.1,,1.11685,From Throw In,,,,,,,,,,,,False,56.1,12.7,0.8485281374238578,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Marc Guehi,England,73.0,49.0,Pass,Marc Guehi,England,True,64.5,False,False,False
144257,3930181,2,73,50,00:28:50.615,Pass,Marc Guehi,England,England,56.1,12.7,,0.87955,From Throw In,Declan Rice,12.63962,Ground Pass,,1.6499954,55.1,25.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Marc Guehi,England,73.0,49.0,Ball Receipt*,Declan Rice,England,True,63.9,False,False,False
144258,3930181,2,73,51,00:28:51.495,Ball Receipt*,Declan Rice,England,England,55.1,25.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pass,Marc Guehi,England,73.0,50.0,Carry,Declan Rice,England,True,64.9,False,False,False
144259,3930181,2,73,51,00:28:51.495,Carry,Declan Rice,England,England,55.1,25.3,,1.439998,From Throw In,,,,,,,,,,,,False,55.8,33.3,8.030566605165538,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Declan Rice,England,73.0,51.0,Pass,Declan Rice,England,True,64.9,False,False,False
144260,3930181,2,73,52,00:28:52.935,Pass,Declan Rice,England,England,55.8,33.3,,1.271211,From Throw In,Kyle Walker,26.953665,Ground Pass,,1.3501153,61.7,59.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Declan Rice,England,73.0,51.0,Ball Receipt*,Kyle Walker,England,True,64.2,False,False,False
144261,3930181,2,73,54,00:28:54.206,Ball Receipt*,Kyle Walker,England,England,61.7,59.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Declan Rice,England,73.0,52.0,Carry,Kyle Walker,England,True,58.3,False,False,False
144262,3930181,2,73,54,00:28:54.206,Carry,Kyle Walker,England,England,61.7,59.6,,2.319999,From Throw In,,,,,,,,,,,,False,61.7,59.6,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Kyle Walker,England,73.0,54.0,Pass,Kyle Walker,England,True,58.3,False,False,False
144263,3930181,2,73,56,00:28:56.526,Pass,Kyle Walker,England,England,61.7,59.6,,1.168376,From Throw In,Phil Foden,14.805405,Ground Pass,,-0.90027475,70.9,48.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Kyle Walker,England,73.0,54.0,Ball Receipt*,Phil Foden,England,True,58.3,False,False,False
144264,3930181,2,73,57,00:28:57.694,Ball Receipt*,Phil Foden,England,England,70.9,48.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Kyle Walker,England,73.0,56.0,Carry,Phil Foden,England,True,49.099999999999994,False,False,False
144265,3930181,2,73,57,00:28:57.694,Carry,Phil Foden,England,England,70.9,48.0,True,2.233368,From Throw In,,,,,,,,,,,,False,61.3,43.9,10.438869670610902,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Phil Foden,England,73.0,57.0,Pressure,Adam Gnezda Čerin,Slovenia,False,49.099999999999994,False,False,False
144266,3930181,2,73,57,00:28:57.875,Pressure,Adam Gnezda Čerin,Slovenia,England,49.2,32.1,,2.267084,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Phil Foden,England,73.0,57.0,Pass,Phil Foden,England,False,70.8,False,False,False
144267,3930181,2,73,59,00:28:59.928,Pass,Phil Foden,England,England,61.3,43.9,True,1.56606,From Throw In,Kieran Trippier,31.240519,Ground Pass,,-1.4230143,65.9,13.0,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Adam Gnezda Čerin,Slovenia,73.0,57.0,Ball Receipt*,Kieran Trippier,England,True,58.7,False,False,False
