event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Poland_score,Netherlands_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
111259,3938637,1,27,17,00:27:17.960,Pass,Bart Verbruggen,Netherlands,Netherlands,30.9,41.1,,1.665021,From Corner,Jerdy Schouten,10.751744,Ground Pass,,0.81170785,38.3,48.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Bart Verbruggen,Netherlands,27.0,14.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,89.1,False,False,False
111260,3938637,1,27,19,00:27:19.625,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,38.3,48.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Bart Verbruggen,Netherlands,27.0,17.0,Carry,Jerdy Schouten,Netherlands,True,81.7,False,False,False
111261,3938637,1,27,19,00:27:19.625,Carry,Jerdy Schouten,Netherlands,Netherlands,38.3,48.9,,0.6662,From Corner,,,,,,,,,,,,False,38.3,48.9,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,27.0,19.0,Pass,Jerdy Schouten,Netherlands,True,81.7,False,False,False
111262,3938637,1,27,20,00:27:20.291,Pass,Jerdy Schouten,Netherlands,Netherlands,38.3,48.9,,1.14324,From Corner,Joey Veerman,21.620592,Ground Pass,,-1.2944026,44.2,28.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Jerdy Schouten,Netherlands,27.0,19.0,Ball Receipt*,Joey Veerman,Netherlands,True,81.7,False,False,False
111263,3938637,1,27,21,00:27:21.434,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,44.2,28.1,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Jerdy Schouten,Netherlands,27.0,20.0,Carry,Joey Veerman,Netherlands,True,75.8,False,False,False
111264,3938637,1,27,21,00:27:21.434,Carry,Joey Veerman,Netherlands,Netherlands,44.2,28.1,,1.229754,From Corner,,,,,,,,,,,,False,44.2,28.1,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Joey Veerman,Netherlands,27.0,21.0,Pass,Joey Veerman,Netherlands,True,75.8,False,False,False
111265,3938637,1,27,22,00:27:22.664,Pass,Joey Veerman,Netherlands,Netherlands,44.2,28.1,,0.999616,From Corner,Nathan Aké,16.393291,Ground Pass,,-0.6032299,57.7,18.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Joey Veerman,Netherlands,27.0,21.0,Ball Receipt*,Nathan Aké,Netherlands,True,75.8,False,False,False
111266,3938637,1,27,23,00:27:23.663,Ball Receipt*,Nathan Aké,Netherlands,Netherlands,57.7,18.8,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Joey Veerman,Netherlands,27.0,22.0,Carry,Nathan Aké,Netherlands,True,62.3,False,False,False
111267,3938637,1,27,23,00:27:23.663,Carry,Nathan Aké,Netherlands,Netherlands,57.7,18.8,,3.629558,From Corner,,,,,,,,,,,,False,57.7,18.8,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Nathan Aké,Netherlands,27.0,23.0,Pass,Nathan Aké,Netherlands,True,62.3,False,False,False
111268,3938637,1,27,27,00:27:27.293,Pass,Nathan Aké,Netherlands,Netherlands,57.7,18.8,,0.835104,From Corner,Joey Veerman,8.091971,Ground Pass,,2.4436898,51.5,24.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Nathan Aké,Netherlands,27.0,23.0,Ball Receipt*,Joey Veerman,Netherlands,True,62.3,False,False,False
111269,3938637,1,27,28,00:27:28.128,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,51.5,24.0,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Nathan Aké,Netherlands,27.0,27.0,Carry,Joey Veerman,Netherlands,True,68.5,False,False,False
111270,3938637,1,27,28,00:27:28.128,Carry,Joey Veerman,Netherlands,Netherlands,51.5,24.0,True,0.608637,From Corner,,,,,,,,,,,,False,50.4,26.0,2.282542442102666,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Joey Veerman,Netherlands,27.0,28.0,Pressure,Kacper Urbanski,Poland,False,68.5,False,False,False
111271,3938637,1,27,28,00:27:28.493,Pressure,Kacper Urbanski,Poland,Netherlands,67.6,54.6,,0.334832,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,1,0,0,0,0,0,0,0,Carry,Joey Veerman,Netherlands,27.0,28.0,Pass,Joey Veerman,Netherlands,False,52.400000000000006,False,False,False
111272,3938637,1,27,28,00:27:28.737,Pass,Joey Veerman,Netherlands,Netherlands,50.4,26.0,True,1.01527,From Corner,Virgil van Dijk,12.25765,Ground Pass,,2.008902,45.2,37.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pressure,Kacper Urbanski,Poland,27.0,28.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,69.6,False,False,True
111273,3938637,1,27,29,00:27:29.752,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,45.2,37.1,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Joey Veerman,Netherlands,27.0,28.0,Carry,Virgil van Dijk,Netherlands,True,74.8,False,False,False
111274,3938637,1,27,29,00:27:29.752,Carry,Virgil van Dijk,Netherlands,Netherlands,45.2,37.1,,1.218069,From Corner,,,,,,,,,,,,False,45.2,37.1,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,27.0,29.0,Pass,Virgil van Dijk,Netherlands,True,74.8,False,False,False
111275,3938637,1,27,30,00:27:30.970,Pass,Virgil van Dijk,Netherlands,Netherlands,45.2,37.1,,1.68791,From Corner,Stefan de Vrij,32.995304,Ground Pass,,1.2212485,56.5,68.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Virgil van Dijk,Netherlands,27.0,29.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,74.8,False,False,False
111276,3938637,1,27,32,00:27:32.658,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,56.5,68.1,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Virgil van Dijk,Netherlands,27.0,30.0,Carry,Stefan de Vrij,Netherlands,True,63.5,False,False,False
111277,3938637,1,27,32,00:27:32.658,Carry,Stefan de Vrij,Netherlands,Netherlands,56.5,68.1,,1.918654,From Corner,,,,,,,,,,,,False,63.6,72.0,8.100617260431457,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,27.0,32.0,Pass,Stefan de Vrij,Netherlands,True,63.5,False,False,False
111278,3938637,1,27,34,00:27:34.577,Pass,Stefan de Vrij,Netherlands,Netherlands,63.6,72.0,,1.195872,From Corner,Denzel Dumfries,14.838464,Ground Pass,,0.3942727,77.3,77.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Stefan de Vrij,Netherlands,27.0,32.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,56.4,False,False,False
111279,3938637,1,27,35,00:27:35.773,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,77.3,77.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Stefan de Vrij,Netherlands,27.0,34.0,Carry,Denzel Dumfries,Netherlands,True,42.7,False,False,False
111280,3938637,1,27,35,00:27:35.773,Carry,Denzel Dumfries,Netherlands,Netherlands,77.3,77.7,,2.452656,From Corner,,,,,,,,,,,,False,76.1,77.7,1.2000000000000028,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,27.0,35.0,Pass,Denzel Dumfries,Netherlands,True,42.7,False,False,False
111281,3938637,1,27,38,00:27:38.225,Pass,Denzel Dumfries,Netherlands,Netherlands,76.1,77.7,,1.231248,From Corner,Stefan de Vrij,15.008331,Ground Pass,,-2.6183143,63.1,70.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Denzel Dumfries,Netherlands,27.0,35.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,43.900000000000006,False,False,False
111282,3938637,1,27,39,00:27:39.456,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,63.1,70.2,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Denzel Dumfries,Netherlands,27.0,38.0,Carry,Stefan de Vrij,Netherlands,True,56.9,False,False,False
111283,3938637,1,27,39,00:27:39.456,Carry,Stefan de Vrij,Netherlands,Netherlands,63.1,70.2,,1.992783,From Corner,,,,,,,,,,,,False,63.1,70.2,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,27.0,39.0,Pass,Stefan de Vrij,Netherlands,True,56.9,False,False,False
111284,3938637,1,27,41,00:27:41.449,Pass,Stefan de Vrij,Netherlands,Netherlands,63.1,70.2,,1.439431,From Corner,Virgil van Dijk,30.068256,Ground Pass,,-1.8504665,54.8,41.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Stefan de Vrij,Netherlands,27.0,39.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,56.9,False,False,False
111285,3938637,1,27,42,00:27:42.889,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,54.8,41.3,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Stefan de Vrij,Netherlands,27.0,41.0,Carry,Virgil van Dijk,Netherlands,True,65.2,False,False,False
111286,3938637,1,27,42,00:27:42.889,Carry,Virgil van Dijk,Netherlands,Netherlands,54.8,41.3,,1.037294,From Corner,,,,,,,,,,,,False,56.3,40.4,1.7492855684535893,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,27.0,42.0,Pass,Virgil van Dijk,Netherlands,True,65.2,False,False,False
111287,3938637,1,27,43,00:27:43.926,Pass,Virgil van Dijk,Netherlands,Netherlands,56.3,40.4,,2.160987,From Corner,Xavi Simons,31.20657,Ground Pass,,-0.8239278,77.5,17.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Virgil van Dijk,Netherlands,27.0,42.0,Ball Receipt*,Xavi Simons,Netherlands,True,63.7,False,False,False
111288,3938637,1,27,46,00:27:46.087,Ball Receipt*,Xavi Simons,Netherlands,Netherlands,77.5,17.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Virgil van Dijk,Netherlands,27.0,43.0,Carry,Xavi Simons,Netherlands,True,42.5,False,False,False
111289,3938637,1,27,46,00:27:46.087,Carry,Xavi Simons,Netherlands,Netherlands,77.5,17.5,,1.693979,From Corner,,,,,,,,,,,,False,85.4,16.5,7.963039620647388,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Xavi Simons,Netherlands,27.0,46.0,Pass,Xavi Simons,Netherlands,True,42.5,False,False,False
111290,3938637,1,27,47,00:27:47.781,Pass,Xavi Simons,Netherlands,Netherlands,85.4,16.5,,1.516211,From Corner,Cody Mathès Gakpo,13.771347,Ground Pass,,-0.54166484,97.2,9.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Xavi Simons,Netherlands,27.0,46.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,34.599999999999994,False,False,False
111291,3938637,1,27,49,00:27:49.297,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,97.2,9.4,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Xavi Simons,Netherlands,27.0,47.0,Carry,Cody Mathès Gakpo,Netherlands,True,22.799999999999997,False,True,False
111292,3938637,1,27,49,00:27:49.297,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,97.2,9.4,True,2.373009,From Corner,,,,,,,,,,,,False,101.1,19.6,10.920164833920776,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,27.0,49.0,Pressure,Taras Wiktorowicz Romanczuk,Poland,False,22.799999999999997,False,True,False
111293,3938637,1,27,51,00:27:51.440,Pressure,Taras Wiktorowicz Romanczuk,Poland,Netherlands,17.0,59.4,,0.335569,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,0,0,0,0,0,0,Carry,Cody Mathès Gakpo,Netherlands,27.0,49.0,Shot,Cody Mathès Gakpo,Netherlands,False,103.0,False,False,False
111294,3938637,1,27,51,00:27:51.670,Shot,Cody Mathès Gakpo,Netherlands,Netherlands,101.1,19.6,True,0.813146,From Corner,,,,,,,,Off T,0.010005396,Right Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Pressure,Taras Wiktorowicz Romanczuk,Poland,27.0,51.0,Goal Keeper,Wojciech Szczęsny,Poland,False,18.900000000000006,False,True,True
111295,3938637,1,27,52,00:27:52.483,Goal Keeper,Wojciech Szczęsny,Poland,Netherlands,1.3,42.0,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,0,0,0,0,0,Shot,Cody Mathès Gakpo,Netherlands,27.0,51.0,Pass,Jan Bednarek,Poland,True,118.7,False,False,False
111296,3938637,1,28,15,00:28:15.579,Pass,Jan Bednarek,Poland,Poland,6.0,31.4,,0.989639,From Goal Kick,Wojciech Szczęsny,16.072336,Ground Pass,,1.2805314,10.6,46.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,0,0,0,0,0,Goal Keeper,Wojciech Szczęsny,Poland,27.0,52.0,Ball Receipt*,Wojciech Szczęsny,Poland,True,114.0,False,False,False
111297,3938637,1,28,16,00:28:16.568,Ball Receipt*,Wojciech Szczęsny,Poland,Poland,10.6,46.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,0,0,0,0,0,Pass,Jan Bednarek,Poland,28.0,15.0,Pass,Wojciech Szczęsny,Poland,True,109.4,False,False,False
111298,3938637,1,28,17,00:28:17.035,Pass,Wojciech Szczęsny,Poland,Poland,10.6,46.8,,2.147131,From Goal Kick,Adam Buksa,49.117207,High Pass,Incomplete,-0.2573237,58.1,34.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,0,0,0,0,0,0,0,Ball Receipt*,Wojciech Szczęsny,Poland,28.0,16.0,Ball Receipt*,Adam Buksa,Poland,True,109.4,False,False,False
111299,3938637,1,28,19,00:28:19.182,Ball Receipt*,Adam Buksa,Poland,Poland,57.2,34.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,1,0,0,0,0,0,0,1,Pass,Wojciech Szczęsny,Poland,28.0,17.0,Duel,Adam Buksa,Poland,True,62.8,False,False,False
111300,3938637,1,28,19,00:28:19.182,Duel,Adam Buksa,Poland,Poland,58.1,34.3,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,1,0,0,0,0,0,0,1,Ball Receipt*,Adam Buksa,Poland,28.0,19.0,Pass,Stefan de Vrij,Netherlands,False,61.9,False,False,False
111301,3938637,1,28,19,00:28:19.182,Pass,Stefan de Vrij,Netherlands,Netherlands,62.0,45.8,True,2.205229,Regular Play,Joey Veerman,16.745148,High Pass,,-1.0590575,70.2,31.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,0,0,0,0,0,0,0,Duel,Adam Buksa,Poland,28.0,19.0,Ball Receipt*,Joey Veerman,Netherlands,True,58.0,False,False,False
111302,3938637,1,28,21,00:28:21.387,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,70.2,31.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Stefan de Vrij,Netherlands,28.0,19.0,Carry,Joey Veerman,Netherlands,True,49.8,False,False,False
111303,3938637,1,28,21,00:28:21.387,Carry,Joey Veerman,Netherlands,Netherlands,70.2,31.2,,0.27357,Regular Play,,,,,,,,,,,,False,70.4,30.2,1.0198039027185575,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Joey Veerman,Netherlands,28.0,21.0,Pass,Joey Veerman,Netherlands,True,49.8,False,False,False
111304,3938637,1,28,21,00:28:21.660,Pass,Joey Veerman,Netherlands,Netherlands,70.4,30.2,,1.416303,Regular Play,Cody Mathès Gakpo,14.131525,Ground Pass,,-0.5428467,82.5,22.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Joey Veerman,Netherlands,28.0,21.0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,True,49.599999999999994,False,False,False
111305,3938637,1,28,23,00:28:23.077,Ball Receipt*,Cody Mathès Gakpo,Netherlands,Netherlands,82.5,22.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Joey Veerman,Netherlands,28.0,21.0,Carry,Cody Mathès Gakpo,Netherlands,True,37.5,False,False,False
111306,3938637,1,28,23,00:28:23.077,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,82.5,22.9,True,1.705961,Regular Play,,,,,,,,,,,,False,87.2,29.0,7.700649323271385,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Cody Mathès Gakpo,Netherlands,28.0,23.0,Pressure,Sebastian Szymański,Poland,False,37.5,False,False,False
111307,3938637,1,28,24,00:28:24.244,Pressure,Sebastian Szymański,Poland,Netherlands,32.1,52.5,,0.443263,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,0,0,0,0,0,0,Carry,Cody Mathès Gakpo,Netherlands,28.0,23.0,Dribbled Past,Sebastian Szymański,Poland,True,87.9,False,False,False
111308,3938637,1,28,24,00:28:24.783,Dribbled Past,Sebastian Szymański,Poland,Netherlands,32.9,51.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,0,0,0,0,0,0,Pressure,Sebastian Szymański,Poland,28.0,24.0,Dribble,Cody Mathès Gakpo,Netherlands,False,87.1,False,False,True
111309,3938637,1,28,24,00:28:24.783,Dribble,Cody Mathès Gakpo,Netherlands,Netherlands,87.2,29.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Dribbled Past,Sebastian Szymański,Poland,28.0,24.0,Carry,Cody Mathès Gakpo,Netherlands,True,32.8,False,False,False
111310,3938637,1,28,24,00:28:24.783,Carry,Cody Mathès Gakpo,Netherlands,Netherlands,87.2,29.0,True,0.939173,Regular Play,,,,,,,,,,,,False,88.2,30.7,1.9723082923316013,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Dribble,Cody Mathès Gakpo,Netherlands,28.0,24.0,Pass,Cody Mathès Gakpo,Netherlands,True,32.8,False,False,False
111311,3938637,1,28,25,00:28:25.722,Pass,Cody Mathès Gakpo,Netherlands,Netherlands,88.2,30.7,,0.602911,Regular Play,Tijjani Reijnders,6.3505907,Ground Pass,,2.0274017,85.4,36.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Cody Mathès Gakpo,Netherlands,28.0,24.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,31.799999999999997,False,False,False
111312,3938637,1,28,26,00:28:26.325,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,85.4,36.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Cody Mathès Gakpo,Netherlands,28.0,25.0,Carry,Tijjani Reijnders,Netherlands,True,34.599999999999994,False,False,False
111313,3938637,1,28,26,00:28:26.325,Carry,Tijjani Reijnders,Netherlands,Netherlands,85.4,36.4,,1.011649,Regular Play,,,,,,,,,,,,False,85.4,36.4,0.0,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Tijjani Reijnders,Netherlands,28.0,26.0,Pass,Tijjani Reijnders,Netherlands,True,34.599999999999994,False,False,False
111314,3938637,1,28,27,00:28:27.336,Pass,Tijjani Reijnders,Netherlands,Netherlands,85.4,36.4,,0.832677,Regular Play,Joey Veerman,9.398404,Ground Pass,,-1.2120256,88.7,27.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Tijjani Reijnders,Netherlands,28.0,26.0,Ball Receipt*,Joey Veerman,Netherlands,True,34.599999999999994,False,False,False
111315,3938637,1,28,28,00:28:28.169,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,88.7,27.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Tijjani Reijnders,Netherlands,28.0,27.0,Carry,Joey Veerman,Netherlands,True,31.299999999999997,False,False,False
111316,3938637,1,28,28,00:28:28.169,Carry,Joey Veerman,Netherlands,Netherlands,88.7,27.6,,1.809543,Regular Play,,,,,,,,,,,,False,88.7,27.6,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Joey Veerman,Netherlands,28.0,28.0,Pass,Joey Veerman,Netherlands,True,31.299999999999997,False,False,False
111317,3938637,1,28,29,00:28:29.979,Pass,Joey Veerman,Netherlands,Netherlands,88.7,27.6,,1.389085,Regular Play,Jerdy Schouten,18.764061,Ground Pass,,1.8571485,83.4,45.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Joey Veerman,Netherlands,28.0,28.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,31.299999999999997,False,False,False
111318,3938637,1,28,31,00:28:31.368,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,83.4,45.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Joey Veerman,Netherlands,28.0,29.0,Carry,Jerdy Schouten,Netherlands,True,36.599999999999994,False,False,False
111319,3938637,1,28,31,00:28:31.368,Carry,Jerdy Schouten,Netherlands,Netherlands,83.4,45.6,,2.767321,Regular Play,,,,,,,,,,,,False,80.2,45.6,3.200000000000003,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,28.0,31.0,Pass,Jerdy Schouten,Netherlands,True,36.599999999999994,False,False,False
111320,3938637,1,28,34,00:28:34.135,Pass,Jerdy Schouten,Netherlands,Netherlands,80.2,45.6,,0.796423,Regular Play,Joey Veerman,10.511898,Ground Pass,,-1.0858753,85.1,36.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Jerdy Schouten,Netherlands,28.0,31.0,Ball Receipt*,Joey Veerman,Netherlands,True,39.8,False,False,False
111321,3938637,1,28,34,00:28:34.932,Ball Receipt*,Joey Veerman,Netherlands,Netherlands,85.1,36.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Pass,Jerdy Schouten,Netherlands,28.0,34.0,Carry,Joey Veerman,Netherlands,True,34.900000000000006,False,False,False
111322,3938637,1,28,34,00:28:34.932,Carry,Joey Veerman,Netherlands,Netherlands,85.1,36.3,,0.413344,Regular Play,,,,,,,,,,,,False,85.1,36.3,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Ball Receipt*,Joey Veerman,Netherlands,28.0,34.0,Pass,Joey Veerman,Netherlands,True,34.900000000000006,False,False,False
111323,3938637,1,28,35,00:28:35.345,Pass,Joey Veerman,Netherlands,Netherlands,85.1,36.3,,2.767339,Regular Play,Xavi Simons,37.249027,Ground Pass,Incomplete,1.060308,103.3,68.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,-1,0,0,0,0,0,0,0,Carry,Joey Veerman,Netherlands,28.0,34.0,Ball Receipt*,Xavi Simons,Netherlands,True,34.900000000000006,False,False,False
