event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Germany_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
34734,3942226,4,106,52,00:01:52.620,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,80.2,2.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,4,0,0,9,1,1,1,Pass,Marc Cucurella Saseta,Spain,106.0,51.0,Carry,Daniel Olmo Carvajal,Spain,True,39.8,False,False,False
34735,3942226,4,106,52,00:01:52.620,Carry,Daniel Olmo Carvajal,Spain,Spain,80.2,2.9,,5.507827,Regular Play,,,,,,,,,,,,False,82.4,13.1,10.434557968596467,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,4,0,0,9,1,1,1,Ball Receipt*,Daniel Olmo Carvajal,Spain,106.0,52.0,Pass,Daniel Olmo Carvajal,Spain,True,39.8,False,False,False
34736,3942226,4,106,58,00:01:58.128,Pass,Daniel Olmo Carvajal,Spain,Spain,82.4,13.1,,0.889451,Regular Play,Rodrigo Hernández Cascante,16.322071,Ground Pass,,2.4821615,69.5,23.1,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,4,0,0,9,1,1,1,Carry,Daniel Olmo Carvajal,Spain,106.0,52.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,37.599999999999994,False,False,False
34737,3942226,4,106,59,00:01:59.017,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,69.5,23.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,4,0,0,9,1,1,0,Pass,Daniel Olmo Carvajal,Spain,106.0,58.0,Carry,Rodrigo Hernández Cascante,Spain,True,50.5,False,False,False
34738,3942226,4,106,59,00:01:59.017,Carry,Rodrigo Hernández Cascante,Spain,Spain,69.5,23.1,,0.705224,Regular Play,,,,,,,,,,,,False,69.2,23.9,0.8544003745317494,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,4,0,0,9,1,1,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,106.0,59.0,Pass,Rodrigo Hernández Cascante,Spain,True,50.5,False,False,False
34739,3942226,4,106,59,00:01:59.722,Pass,Rodrigo Hernández Cascante,Spain,Spain,69.2,23.9,,1.660917,Regular Play,Aymeric Laporte,16.532393,Ground Pass,,-2.536813,55.6,14.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,4,0,0,9,1,1,0,Carry,Rodrigo Hernández Cascante,Spain,106.0,59.0,Ball Receipt*,Aymeric Laporte,Spain,True,50.8,False,False,False
34740,3942226,4,107,1,00:02:01.383,Ball Receipt*,Aymeric Laporte,Spain,Spain,55.6,14.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,4,0,0,9,1,0,0,Pass,Rodrigo Hernández Cascante,Spain,106.0,59.0,Carry,Aymeric Laporte,Spain,True,64.4,False,False,False
34741,3942226,4,107,1,00:02:01.383,Carry,Aymeric Laporte,Spain,Spain,55.6,14.5,,1.388494,Regular Play,,,,,,,,,,,,False,63.6,9.8,9.278469701410895,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Aymeric Laporte,Spain,107.0,1.0,Pass,Aymeric Laporte,Spain,True,64.4,False,False,False
34742,3942226,4,107,2,00:02:02.772,Pass,Aymeric Laporte,Spain,Spain,63.6,9.8,,1.250834,Regular Play,Mikel Merino Zazón,7.787811,Ground Pass,,-1.1473569,66.8,2.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,4,0,0,9,1,0,0,Carry,Aymeric Laporte,Spain,107.0,1.0,Ball Receipt*,Mikel Merino Zazón,Spain,True,56.4,False,False,False
34743,3942226,4,107,4,00:02:04.023,Ball Receipt*,Mikel Merino Zazón,Spain,Spain,66.8,2.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Pass,Aymeric Laporte,Spain,107.0,2.0,Carry,Mikel Merino Zazón,Spain,True,53.2,False,False,False
34744,3942226,4,107,4,00:02:04.023,Carry,Mikel Merino Zazón,Spain,Spain,66.8,2.7,True,0.481691,Regular Play,,,,,,,,,,,,False,66.9,3.5,0.8062257748298558,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Mikel Merino Zazón,Spain,107.0,4.0,Pressure,Thomas Müller,Germany,False,53.2,False,False,False
34745,3942226,4,107,4,00:02:04.065,Pressure,Thomas Müller,Germany,Spain,50.2,74.9,,0.691859,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,3,1,0,10,2,0,0,Carry,Mikel Merino Zazón,Spain,107.0,4.0,Pass,Mikel Merino Zazón,Spain,False,69.8,False,False,False
34746,3942226,4,107,4,00:02:04.504,Pass,Mikel Merino Zazón,Spain,Spain,66.9,3.5,True,0.852246,Regular Play,Aymeric Laporte,12.961867,Ground Pass,,2.5150652,56.4,11.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Pressure,Thomas Müller,Germany,107.0,4.0,Ball Receipt*,Aymeric Laporte,Spain,True,53.099999999999994,False,False,True
34747,3942226,4,107,5,00:02:05.356,Ball Receipt*,Aymeric Laporte,Spain,Spain,56.4,11.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,4,0,0,9,1,0,0,Pass,Mikel Merino Zazón,Spain,107.0,4.0,Carry,Aymeric Laporte,Spain,True,63.6,False,False,False
34748,3942226,4,107,5,00:02:05.356,Carry,Aymeric Laporte,Spain,Spain,56.4,11.1,,1.065611,Regular Play,,,,,,,,,,,,False,56.2,12.1,1.0198039027185561,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Aymeric Laporte,Spain,107.0,5.0,Pass,Aymeric Laporte,Spain,True,63.6,False,False,False
34749,3942226,4,107,6,00:02:06.422,Pass,Aymeric Laporte,Spain,Spain,56.2,12.1,,1.117429,Regular Play,Mikel Merino Zazón,19.657314,Ground Pass,,-0.07638172,75.8,10.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,4,0,0,9,1,0,0,Carry,Aymeric Laporte,Spain,107.0,5.0,Ball Receipt*,Mikel Merino Zazón,Spain,True,63.8,False,False,False
34750,3942226,4,107,7,00:02:07.540,Ball Receipt*,Mikel Merino Zazón,Spain,Spain,75.8,10.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Pass,Aymeric Laporte,Spain,107.0,6.0,Carry,Mikel Merino Zazón,Spain,True,44.2,False,False,False
34751,3942226,4,107,7,00:02:07.540,Carry,Mikel Merino Zazón,Spain,Spain,75.8,10.6,,2.195146,Regular Play,,,,,,,,,,,,False,87.1,10.6,11.299999999999997,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Mikel Merino Zazón,Spain,107.0,7.0,Pass,Mikel Merino Zazón,Spain,True,44.2,False,False,False
34752,3942226,4,107,9,00:02:09.735,Pass,Mikel Merino Zazón,Spain,Spain,87.1,10.6,,1.020443,Regular Play,Marc Cucurella Saseta,9.343447,Ground Pass,,-0.83082145,93.4,3.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Carry,Mikel Merino Zazón,Spain,107.0,7.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,32.900000000000006,False,False,False
34753,3942226,4,107,10,00:02:10.755,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,93.4,3.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,4,0,0,9,1,0,0,Pass,Mikel Merino Zazón,Spain,107.0,9.0,Carry,Marc Cucurella Saseta,Spain,True,26.599999999999994,False,False,False
34754,3942226,4,107,10,00:02:10.755,Carry,Marc Cucurella Saseta,Spain,Spain,93.4,3.7,,2.249907,Regular Play,,,,,,,,,,,,False,93.1,3.7,0.30000000000001137,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,107.0,10.0,Pass,Marc Cucurella Saseta,Spain,True,26.599999999999994,False,False,False
34755,3942226,4,107,13,00:02:13.005,Pass,Marc Cucurella Saseta,Spain,Spain,93.1,3.7,,0.96987,Regular Play,Daniel Olmo Carvajal,17.722866,Ground Pass,,1.6216,92.2,21.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,4,0,0,9,1,0,0,Carry,Marc Cucurella Saseta,Spain,107.0,10.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,26.900000000000006,False,False,False
34756,3942226,4,107,13,00:02:13.975,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,92.2,21.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,4,0,0,9,1,1,1,Pass,Marc Cucurella Saseta,Spain,107.0,13.0,Carry,Daniel Olmo Carvajal,Spain,True,27.799999999999997,False,False,False
34757,3942226,4,107,13,00:02:13.975,Carry,Daniel Olmo Carvajal,Spain,Spain,92.2,21.4,True,3.142205,Regular Play,,,,,,,,,,,,False,96.0,24.6,4.9678969393496875,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,4,0,0,9,1,1,1,Ball Receipt*,Daniel Olmo Carvajal,Spain,107.0,13.0,Pressure,Robert Andrich,Germany,False,27.799999999999997,False,False,False
34758,3942226,4,107,14,00:02:14.812,Pressure,Robert Andrich,Germany,Spain,25.6,58.7,,1.220352,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,3,1,0,10,2,0,0,Carry,Daniel Olmo Carvajal,Spain,107.0,13.0,Pass,Daniel Olmo Carvajal,Spain,False,94.4,False,False,False
34759,3942226,4,107,17,00:02:17.117,Pass,Daniel Olmo Carvajal,Spain,Spain,96.0,24.6,,0.588953,Regular Play,Mikel Merino Zazón,6.860029,Ground Pass,,-0.93021065,100.1,19.1,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,4,0,0,9,1,1,1,Pressure,Robert Andrich,Germany,107.0,14.0,Ball Receipt*,Mikel Merino Zazón,Spain,True,24.0,False,True,False
34760,3942226,4,107,17,00:02:17.706,Ball Receipt*,Mikel Merino Zazón,Spain,Spain,100.1,19.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Pass,Daniel Olmo Carvajal,Spain,107.0,17.0,Carry,Mikel Merino Zazón,Spain,True,19.900000000000006,False,True,False
34761,3942226,4,107,17,00:02:17.706,Carry,Mikel Merino Zazón,Spain,Spain,100.1,19.1,,1.216573,Regular Play,,,,,,,,,,,,False,107.9,20.3,7.891767862779554,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Mikel Merino Zazón,Spain,107.0,17.0,Pass,Mikel Merino Zazón,Spain,True,19.900000000000006,False,True,False
34762,3942226,4,107,18,00:02:18.923,Pass,Mikel Merino Zazón,Spain,Spain,107.9,20.3,,0.436124,Regular Play,,14.731259,Ground Pass,Incomplete,1.3933715,110.5,34.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,4,0,0,9,1,0,0,Carry,Mikel Merino Zazón,Spain,107.0,17.0,Clearance,Antonio Rüdiger,Germany,False,12.099999999999994,False,True,False
34763,3942226,4,107,19,00:02:19.359,Clearance,Antonio Rüdiger,Germany,Spain,9.6,45.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,0,10,2,0,0,Pass,Mikel Merino Zazón,Spain,107.0,18.0,Pass,Ferrán Torres García,Spain,False,110.4,False,False,False
34764,3942226,4,107,46,00:02:46.447,Pass,Ferrán Torres García,Spain,Spain,120.0,0.1,,2.557851,From Corner,Aymeric Laporte,55.33679,High Pass,,1.7341624,111.0,54.7,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,4,0,0,9,1,1,0,Clearance,Antonio Rüdiger,Germany,107.0,19.0,Ball Receipt*,Aymeric Laporte,Spain,True,0.0,False,True,False
34765,3942226,4,107,49,00:02:49.005,Ball Receipt*,Aymeric Laporte,Spain,Spain,111.0,54.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,4,0,0,9,1,0,0,Pass,Ferrán Torres García,Spain,107.0,46.0,Pass,Aymeric Laporte,Spain,True,9.0,False,True,False
34766,3942226,4,107,49,00:02:49.258,Pass,Aymeric Laporte,Spain,Spain,111.0,55.0,,0.317183,From Corner,,10.530432,Low Pass,Incomplete,-1.4947528,111.8,44.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,4,0,0,9,1,0,0,Ball Receipt*,Aymeric Laporte,Spain,107.0,49.0,Clearance,Joshua Kimmich,Germany,False,9.0,False,True,False
34767,3942226,4,107,49,00:02:49.575,Clearance,Joshua Kimmich,Germany,Spain,8.3,35.6,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,1,0,10,2,0,0,Pass,Aymeric Laporte,Spain,107.0,49.0,Ball Recovery,Jamal Musiala,Germany,True,111.7,False,False,False
34768,3942226,4,107,50,00:02:50.317,Ball Recovery,Jamal Musiala,Germany,Germany,14.2,33.2,,0.0,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Clearance,Joshua Kimmich,Germany,107.0,49.0,Carry,Jamal Musiala,Germany,True,105.8,False,False,False
34769,3942226,4,107,50,00:02:50.317,Carry,Jamal Musiala,Germany,Germany,14.2,33.2,,2.824177,From Counter,,,,,,,,,,,,False,31.3,26.9,18.22361105818493,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Ball Recovery,Jamal Musiala,Germany,107.0,50.0,Pass,Jamal Musiala,Germany,True,105.8,False,False,False
34770,3942226,4,107,53,00:02:53.141,Pass,Jamal Musiala,Germany,Germany,31.3,26.9,,1.027636,From Counter,Florian Wirtz,18.146626,Ground Pass,,0.7152012,45.0,38.8,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Carry,Jamal Musiala,Germany,107.0,50.0,Pressure,Mikel Oyarzabal Ugarte,Spain,False,88.7,False,False,False
34771,3942226,4,107,53,00:02:53.174,Pressure,Mikel Oyarzabal Ugarte,Spain,Germany,84.3,51.2,,0.191983,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,4,0,0,9,1,0,0,Pass,Jamal Musiala,Germany,107.0,53.0,Ball Receipt*,Florian Wirtz,Germany,False,35.7,False,False,False
34772,3942226,4,107,54,00:02:54.168,Ball Receipt*,Florian Wirtz,Germany,Germany,45.0,38.8,,,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,3,1,0,10,2,1,1,Pressure,Mikel Oyarzabal Ugarte,Spain,107.0,53.0,Carry,Florian Wirtz,Germany,True,75.0,False,False,True
34773,3942226,4,107,54,00:02:54.168,Carry,Florian Wirtz,Germany,Germany,45.0,38.8,True,8.838773,From Counter,,,,,,,,,,,,False,100.4,44.5,55.69245909456684,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,3,1,0,10,2,1,1,Ball Receipt*,Florian Wirtz,Germany,107.0,54.0,Pressure,Marc Cucurella Saseta,Spain,False,75.0,False,False,False
34774,3942226,4,107,57,00:02:57.644,Pressure,Marc Cucurella Saseta,Spain,Germany,45.7,42.2,,0.697409,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,4,0,0,9,1,0,0,Carry,Florian Wirtz,Germany,107.0,54.0,Pass,Florian Wirtz,Germany,False,74.3,False,False,False
34775,3942226,4,108,3,00:03:03.007,Pass,Florian Wirtz,Germany,Germany,100.4,44.5,,0.833381,From Counter,Niclas Füllkrug,12.589679,Ground Pass,,-1.6902252,98.9,32.0,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,3,1,0,10,2,1,1,Pressure,Marc Cucurella Saseta,Spain,107.0,57.0,Ball Receipt*,Niclas Füllkrug,Germany,True,19.599999999999994,False,True,False
34776,3942226,4,108,3,00:03:03.841,Ball Receipt*,Niclas Füllkrug,Germany,Germany,98.9,32.0,,,From Counter,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Pass,Florian Wirtz,Germany,108.0,3.0,Carry,Niclas Füllkrug,Germany,True,21.099999999999994,False,True,False
34777,3942226,4,108,3,00:03:03.841,Carry,Niclas Füllkrug,Germany,Germany,98.9,32.0,,1.139994,From Counter,,,,,,,,,,,,False,104.6,29.1,6.3953107821277815,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Ball Receipt*,Niclas Füllkrug,Germany,108.0,3.0,Shot,Niclas Füllkrug,Germany,True,21.099999999999994,False,True,False
34778,3942226,4,108,4,00:03:04.981,Shot,Niclas Füllkrug,Germany,Germany,104.6,29.1,,0.574655,From Counter,,,,,,,,Off T,0.045802347,Left Foot,Normal,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Carry,Niclas Füllkrug,Germany,108.0,3.0,Goal Keeper,Unai Simón Mendibil,Spain,False,15.400000000000006,False,True,False
34779,3942226,4,108,5,00:03:05.555,Goal Keeper,Unai Simón Mendibil,Spain,Germany,1.8,41.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,4,0,0,9,1,0,0,Shot,Niclas Füllkrug,Germany,108.0,4.0,Pass,Unai Simón Mendibil,Spain,True,118.2,False,False,False
34780,3942226,4,108,59,00:03:59.065,Pass,Unai Simón Mendibil,Spain,Spain,6.0,32.8,,6.268535,From Goal Kick,,89.94321,High Pass,Incomplete,-0.30838987,91.7,5.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,4,0,0,9,1,0,0,Goal Keeper,Unai Simón Mendibil,Spain,108.0,5.0,Pressure,Daniel Olmo Carvajal,Spain,True,114.0,False,False,False
34781,3942226,4,109,4,00:04:04.126,Pressure,Daniel Olmo Carvajal,Spain,Spain,91.4,5.2,,1.218376,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,4,0,0,9,1,1,1,Pass,Unai Simón Mendibil,Spain,108.0,59.0,Pass,Joshua Kimmich,Germany,False,28.599999999999994,False,False,False
34782,3942226,4,109,5,00:04:05.334,Pass,Joshua Kimmich,Germany,Germany,28.4,74.6,True,2.153087,Regular Play,Antonio Rüdiger,15.220053,Low Pass,,-2.7220342,14.5,68.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,3,1,0,10,2,0,0,Pressure,Daniel Olmo Carvajal,Spain,109.0,4.0,Ball Receipt*,Antonio Rüdiger,Germany,True,91.6,False,False,True
34783,3942226,4,109,7,00:04:07.487,Ball Receipt*,Antonio Rüdiger,Germany,Germany,14.5,68.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,0,10,2,0,0,Pass,Joshua Kimmich,Germany,109.0,5.0,Carry,Antonio Rüdiger,Germany,True,105.5,False,False,False
34784,3942226,4,109,7,00:04:07.487,Carry,Antonio Rüdiger,Germany,Germany,14.5,68.4,,1.07023,Regular Play,,,,,,,,,,,,False,7.1,66.4,7.66550715869472,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,0,10,2,0,0,Ball Receipt*,Antonio Rüdiger,Germany,109.0,7.0,Pass,Antonio Rüdiger,Germany,True,105.5,False,False,False
34785,3942226,4,109,8,00:04:08.557,Pass,Antonio Rüdiger,Germany,Germany,7.1,66.4,,1.156483,Regular Play,Manuel Neuer,15.78512,Ground Pass,,-1.8665006,2.5,51.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,0,10,2,0,0,Carry,Antonio Rüdiger,Germany,109.0,7.0,Ball Receipt*,Manuel Neuer,Germany,True,112.9,False,False,False
34786,3942226,4,109,9,00:04:09.713,Ball Receipt*,Manuel Neuer,Germany,Germany,2.5,51.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,1,0,10,2,0,0,Pass,Antonio Rüdiger,Germany,109.0,8.0,Carry,Manuel Neuer,Germany,True,117.5,False,False,False
34787,3942226,4,109,9,00:04:09.713,Carry,Manuel Neuer,Germany,Germany,2.5,51.3,,0.190613,Regular Play,,,,,,,,,,,,False,3.7,52.7,1.843908891458582,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,1,0,10,2,0,0,Ball Receipt*,Manuel Neuer,Germany,109.0,9.0,Pass,Manuel Neuer,Germany,True,117.5,False,False,False
34788,3942226,4,109,9,00:04:09.904,Pass,Manuel Neuer,Germany,Germany,3.7,52.7,,3.538012,Regular Play,Florian Wirtz,33.916515,High Pass,,0.40295607,34.9,66.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,3,1,0,10,2,0,0,Carry,Manuel Neuer,Germany,109.0,9.0,Ball Receipt*,Florian Wirtz,Germany,True,116.3,False,False,False
34789,3942226,4,109,13,00:04:13.442,Ball Receipt*,Florian Wirtz,Germany,Germany,34.9,66.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,3,1,0,10,2,1,1,Pass,Manuel Neuer,Germany,109.0,9.0,Pass,Florian Wirtz,Germany,True,85.1,False,False,False
34790,3942226,4,109,13,00:04:13.510,Pass,Florian Wirtz,Germany,Germany,34.9,66.0,,1.453269,Regular Play,,10.846659,Low Pass,Unknown,-0.6084601,43.8,59.8,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,3,1,0,10,2,1,1,Ball Receipt*,Florian Wirtz,Germany,109.0,13.0,Foul Committed,Rodrigo Hernández Cascante,Spain,False,85.1,False,False,False
34791,3942226,4,109,15,00:04:15.013,Foul Committed,Rodrigo Hernández Cascante,Spain,Germany,77.1,16.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",1,1,0,4,0,0,9,1,1,0,Pass,Florian Wirtz,Germany,109.0,13.0,Foul Won,Thomas Müller,Germany,False,42.900000000000006,False,False,False
34792,3942226,4,109,15,00:04:15.013,Foul Won,Thomas Müller,Germany,Germany,43.0,63.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,3,1,0,10,2,0,0,Foul Committed,Rodrigo Hernández Cascante,Spain,109.0,15.0,Pass,Antonio Rüdiger,Germany,True,77.0,False,False,False
34793,3942226,4,109,42,00:04:42.984,Pass,Antonio Rüdiger,Germany,Germany,42.6,63.0,,3.569922,From Free Kick,Niclas Füllkrug,65.88725,High Pass,,-0.5193344,99.8,30.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,3,1,0,10,2,0,0,Foul Won,Thomas Müller,Germany,109.0,15.0,Ball Receipt*,Niclas Füllkrug,Germany,True,77.4,False,False,False
34794,3942226,4,109,46,00:04:46.554,Ball Receipt*,Niclas Füllkrug,Germany,Germany,99.8,30.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Pass,Antonio Rüdiger,Germany,109.0,42.0,Pass,Niclas Füllkrug,Germany,True,20.200000000000003,False,True,False
34795,3942226,4,109,46,00:04:46.758,Pass,Niclas Füllkrug,Germany,Germany,99.8,30.3,,0.659864,From Free Kick,Jamal Musiala,7.741447,Low Pass,,3.038068,92.1,31.1,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,3,1,0,10,2,2,0,Ball Receipt*,Niclas Füllkrug,Germany,109.0,46.0,Ball Receipt*,Jamal Musiala,Germany,True,20.200000000000003,False,True,False
34796,3942226,4,109,47,00:04:47.418,Ball Receipt*,Jamal Musiala,Germany,Germany,92.1,31.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Pass,Niclas Füllkrug,Germany,109.0,46.0,Carry,Jamal Musiala,Germany,True,27.900000000000006,False,False,False
34797,3942226,4,109,47,00:04:47.418,Carry,Jamal Musiala,Germany,Germany,92.1,31.1,True,2.36612,From Free Kick,,,,,,,,,,,,False,98.2,21.8,11.122050170719431,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Ball Receipt*,Jamal Musiala,Germany,109.0,47.0,Pressure,Ferrán Torres García,Spain,False,27.900000000000006,False,False,False
34798,3942226,4,109,48,00:04:48.277,Pressure,Ferrán Torres García,Spain,Germany,28.3,49.2,,0.28814,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,4,0,0,9,1,1,0,Carry,Jamal Musiala,Germany,109.0,47.0,Pass,Jamal Musiala,Germany,False,91.7,False,False,False
34799,3942226,4,109,49,00:04:49.784,Pass,Jamal Musiala,Germany,Germany,98.2,21.8,,2.119173,From Free Kick,Thomas Müller,16.37834,Ground Pass,,-0.38164017,113.4,15.7,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,3,1,0,10,2,3,0,Pressure,Ferrán Torres García,Spain,109.0,48.0,Pressure,Daniel Carvajal Ramos,Spain,False,21.799999999999997,False,True,True
