event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Croatia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
177399,3930160,1,1,16,00:01:16.611,Carry,Daniel Carvajal Ramos,Spain,Spain,81.3,70.0,,0.995935,From Throw In,,,,,,,,,,,,False,81.3,70.0,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,1.0,16.0,Pass,Daniel Carvajal Ramos,Spain,True,38.7,False,False,False
177400,3930160,1,1,17,00:01:17.607,Pass,Daniel Carvajal Ramos,Spain,Spain,81.3,70.0,,1.916597,From Throw In,Robin Aime Robert Le Normand,26.624237,Ground Pass,,-2.711546,57.1,58.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Daniel Carvajal Ramos,Spain,1.0,16.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,38.7,False,False,False
177401,3930160,1,1,19,00:01:19.523,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,57.1,58.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Daniel Carvajal Ramos,Spain,1.0,17.0,Carry,Robin Aime Robert Le Normand,Spain,True,62.9,False,False,False
177402,3930160,1,1,19,00:01:19.523,Carry,Robin Aime Robert Le Normand,Spain,Spain,57.1,58.9,,1.306033,From Throw In,,,,,,,,,,,,False,56.4,58.0,1.1401754250991385,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,1.0,19.0,Pass,Robin Aime Robert Le Normand,Spain,True,62.9,False,False,False
177403,3930160,1,1,20,00:01:20.829,Pass,Robin Aime Robert Le Normand,Spain,Spain,56.4,58.0,,1.057106,From Throw In,José Ignacio Fernández Iglesias,24.5204,Ground Pass,,-1.5300026,57.4,33.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,1.0,19.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,63.6,False,False,False
177404,3930160,1,1,21,00:01:21.886,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,57.4,33.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,1.0,20.0,Carry,José Ignacio Fernández Iglesias,Spain,True,62.6,False,False,False
177405,3930160,1,1,21,00:01:21.886,Carry,José Ignacio Fernández Iglesias,Spain,Spain,57.4,33.5,,2.679706,From Throw In,,,,,,,,,,,,False,57.4,33.5,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,1.0,21.0,Pass,José Ignacio Fernández Iglesias,Spain,True,62.6,False,False,False
177406,3930160,1,1,24,00:01:24.566,Pass,José Ignacio Fernández Iglesias,Spain,Spain,57.4,33.5,,1.909276,From Throw In,Robin Aime Robert Le Normand,19.409277,Ground Pass,,1.6017143,56.8,52.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,José Ignacio Fernández Iglesias,Spain,1.0,21.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,62.6,False,False,False
177407,3930160,1,1,26,00:01:26.475,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,56.8,52.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,José Ignacio Fernández Iglesias,Spain,1.0,24.0,Carry,Robin Aime Robert Le Normand,Spain,True,63.2,False,False,False
177408,3930160,1,1,26,00:01:26.475,Carry,Robin Aime Robert Le Normand,Spain,Spain,56.8,52.9,,0.959227,From Throw In,,,,,,,,,,,,False,56.8,53.2,0.30000000000000426,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,1.0,26.0,Pass,Robin Aime Robert Le Normand,Spain,True,63.2,False,False,False
177409,3930160,1,1,27,00:01:27.434,Pass,Robin Aime Robert Le Normand,Spain,Spain,56.8,53.2,,1.18289,From Throw In,Daniel Carvajal Ramos,18.225805,Ground Pass,,1.1587001,64.1,69.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,1.0,26.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,63.2,False,False,False
177410,3930160,1,1,28,00:01:28.617,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,64.1,69.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,1.0,27.0,Carry,Daniel Carvajal Ramos,Spain,True,55.900000000000006,False,False,False
177411,3930160,1,1,28,00:01:28.617,Carry,Daniel Carvajal Ramos,Spain,Spain,64.1,69.9,,2.083978,From Throw In,,,,,,,,,,,,False,57.9,63.3,9.055385138137419,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,1.0,28.0,Pass,Daniel Carvajal Ramos,Spain,True,55.900000000000006,False,False,False
177412,3930160,1,1,30,00:01:30.701,Pass,Daniel Carvajal Ramos,Spain,Spain,57.9,63.3,,2.114627,From Throw In,Robin Aime Robert Le Normand,17.79101,Ground Pass,,-2.7736118,41.3,56.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Daniel Carvajal Ramos,Spain,1.0,28.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,62.1,False,False,False
177413,3930160,1,1,32,00:01:32.816,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,41.3,56.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Daniel Carvajal Ramos,Spain,1.0,30.0,Carry,Robin Aime Robert Le Normand,Spain,True,78.7,False,False,False
177414,3930160,1,1,32,00:01:32.816,Carry,Robin Aime Robert Le Normand,Spain,Spain,41.3,56.9,,2.859035,From Throw In,,,,,,,,,,,,False,42.4,56.8,1.1045361017187276,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,1.0,32.0,Pass,Robin Aime Robert Le Normand,Spain,True,78.7,False,False,False
177415,3930160,1,1,35,00:01:35.675,Pass,Robin Aime Robert Le Normand,Spain,Spain,42.4,56.8,,1.160567,From Throw In,Daniel Carvajal Ramos,16.224981,Ground Pass,,0.98279375,51.4,70.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,1.0,32.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,77.6,False,False,False
177416,3930160,1,1,36,00:01:36.836,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,51.4,70.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,1.0,35.0,Carry,Daniel Carvajal Ramos,Spain,True,68.6,False,False,False
177417,3930160,1,1,36,00:01:36.836,Carry,Daniel Carvajal Ramos,Spain,Spain,51.4,70.3,True,2.175401,From Throw In,,,,,,,,,,,,False,54.7,71.5,3.5114099732158928,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,1.0,36.0,Pressure,Andrej Kramarić,Croatia,False,68.6,False,False,False
177418,3930160,1,1,38,00:01:38.496,Pressure,Andrej Kramarić,Croatia,Spain,65.1,6.5,,0.462232,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Daniel Carvajal Ramos,Spain,1.0,36.0,Pass,Daniel Carvajal Ramos,Spain,False,54.900000000000006,False,False,False
177419,3930160,1,1,39,00:01:39.011,Pass,Daniel Carvajal Ramos,Spain,Spain,54.7,71.5,,0.886876,From Throw In,Pedro González López,18.7542,Ground Pass,,-1.442473,57.1,52.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Andrej Kramarić,Croatia,1.0,38.0,Ball Receipt*,Pedro González López,Spain,True,65.3,False,False,True
177420,3930160,1,1,39,00:01:39.898,Ball Receipt*,Pedro González López,Spain,Spain,57.1,52.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Daniel Carvajal Ramos,Spain,1.0,39.0,Carry,Pedro González López,Spain,True,62.9,False,False,False
177421,3930160,1,1,39,00:01:39.898,Carry,Pedro González López,Spain,Spain,57.1,52.9,True,0.611189,From Throw In,,,,,,,,,,,,False,55.7,50.7,2.607680962081055,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Pedro González López,Spain,1.0,39.0,Pressure,Marcelo Brozović,Croatia,False,62.9,False,False,False
177422,3930160,1,1,40,00:01:40.166,Pressure,Marcelo Brozović,Croatia,Spain,63.4,27.2,,0.383507,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Pedro González López,Spain,1.0,39.0,Pass,Pedro González López,Spain,False,56.6,False,False,False
177423,3930160,1,1,40,00:01:40.509,Pass,Pedro González López,Spain,Spain,55.7,50.7,True,1.67379,From Throw In,José Ignacio Fernández Iglesias,27.190624,Ground Pass,,-2.0360887,43.5,26.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Marcelo Brozović,Croatia,1.0,40.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,64.3,False,False,True
177424,3930160,1,1,42,00:01:42.183,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,43.5,26.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Pedro González López,Spain,1.0,40.0,Carry,José Ignacio Fernández Iglesias,Spain,True,76.5,False,False,False
177425,3930160,1,1,42,00:01:42.183,Carry,José Ignacio Fernández Iglesias,Spain,Spain,43.5,26.4,,3.093285,From Throw In,,,,,,,,,,,,False,59.9,18.9,18.033579788827286,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,1.0,42.0,Pass,José Ignacio Fernández Iglesias,Spain,True,76.5,False,False,False
177426,3930160,1,1,45,00:01:45.276,Pass,José Ignacio Fernández Iglesias,Spain,Spain,59.9,18.9,,1.089286,From Throw In,Álvaro Borja Morata Martín,23.405342,Ground Pass,Incomplete,-0.02136427,83.3,18.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,José Ignacio Fernández Iglesias,Spain,1.0,42.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,True,60.1,False,False,False
177427,3930160,1,1,46,00:01:46.365,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,86.4,18.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,José Ignacio Fernández Iglesias,Spain,1.0,45.0,Interception,Josip Šutalo,Croatia,False,33.599999999999994,False,False,False
177428,3930160,1,1,46,00:01:46.365,Interception,Josip Šutalo,Croatia,Spain,36.8,61.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,1.0,46.0,Pressure,Josip Šutalo,Croatia,True,83.2,False,False,False
177429,3930160,1,1,47,00:01:47.898,Pressure,Josip Šutalo,Croatia,Spain,35.7,75.6,,0.450432,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Interception,Josip Šutalo,Croatia,1.0,46.0,Ball Recovery,Nicholas Williams Arthuer,Spain,False,84.3,False,False,False
177430,3930160,1,1,48,00:01:48.110,Ball Recovery,Nicholas Williams Arthuer,Spain,Spain,84.4,3.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Josip Šutalo,Croatia,1.0,47.0,Carry,Nicholas Williams Arthuer,Spain,True,35.599999999999994,False,False,True
177431,3930160,1,1,48,00:01:48.110,Carry,Nicholas Williams Arthuer,Spain,Spain,84.4,3.4,True,0.2,From Throw In,,,,,,,,,,,,False,84.4,3.4,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Nicholas Williams Arthuer,Spain,1.0,48.0,Dribbled Past,Josip Šutalo,Croatia,False,35.599999999999994,False,False,False
177432,3930160,1,1,48,00:01:48.310,Dribbled Past,Josip Šutalo,Croatia,Spain,35.7,76.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Nicholas Williams Arthuer,Spain,1.0,48.0,Dribble,Nicholas Williams Arthuer,Spain,False,84.3,False,False,False
177433,3930160,1,1,48,00:01:48.310,Dribble,Nicholas Williams Arthuer,Spain,Spain,84.4,3.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Dribbled Past,Josip Šutalo,Croatia,1.0,48.0,Carry,Nicholas Williams Arthuer,Spain,True,35.599999999999994,False,False,False
177434,3930160,1,1,48,00:01:48.310,Carry,Nicholas Williams Arthuer,Spain,Spain,84.4,3.4,True,1.841732,From Throw In,,,,,,,,,,,,False,89.5,7.8,6.73572564761956,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Dribble,Nicholas Williams Arthuer,Spain,1.0,48.0,Pressure,Lovro Majer,Croatia,False,35.599999999999994,False,False,False
177435,3930160,1,1,49,00:01:49.808,Pressure,Lovro Majer,Croatia,Spain,32.1,74.3,,0.472295,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Nicholas Williams Arthuer,Spain,1.0,48.0,Pass,Nicholas Williams Arthuer,Spain,False,87.9,False,False,False
177436,3930160,1,1,50,00:01:50.152,Pass,Nicholas Williams Arthuer,Spain,Spain,89.5,7.8,True,0.733818,From Throw In,Pedro González López,9.476286,Ground Pass,Incomplete,0.7704739,96.3,14.4,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Lovro Majer,Croatia,1.0,49.0,Ball Receipt*,Pedro González López,Spain,True,30.5,False,False,True
177437,3930160,1,1,50,00:01:50.885,Ball Receipt*,Pedro González López,Spain,Spain,97.5,18.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Nicholas Williams Arthuer,Spain,1.0,50.0,Interception,Marin Pongracic,Croatia,False,22.5,False,True,False
177438,3930160,1,1,50,00:01:50.885,Interception,Marin Pongracic,Croatia,Spain,23.8,65.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Pedro González López,Spain,1.0,50.0,Carry,Marin Pongracic,Croatia,True,96.2,False,False,False
177439,3930160,1,1,50,00:01:50.885,Carry,Marin Pongracic,Croatia,Spain,23.8,65.7,True,3.045484,From Throw In,,,,,,,,,,,,False,20.1,74.5,9.546203433826452,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Interception,Marin Pongracic,Croatia,1.0,50.0,Pressure,Pedro González López,Spain,False,96.2,False,False,False
177440,3930160,1,1,53,00:01:53.372,Pressure,Pedro González López,Spain,Spain,101.0,9.4,,0.655769,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Marin Pongracic,Croatia,1.0,50.0,Pass,Marin Pongracic,Croatia,False,19.0,False,True,False
177441,3930160,1,1,53,00:01:53.931,Pass,Marin Pongracic,Croatia,Spain,20.1,74.5,True,1.871932,From Throw In,Ante Budimir,36.992027,High Pass,Incomplete,-0.28498355,55.6,64.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Pedro González López,Spain,1.0,53.0,Ball Receipt*,Ante Budimir,Croatia,True,99.9,False,False,True
177442,3930160,1,1,55,00:01:55.803,Ball Receipt*,Ante Budimir,Croatia,Spain,55.4,64.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Marin Pongracic,Croatia,1.0,53.0,Interception,José Ignacio Fernández Iglesias,Spain,False,64.6,False,False,False
177443,3930160,1,1,55,00:01:55.803,Interception,José Ignacio Fernández Iglesias,Spain,Spain,64.5,16.0,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ante Budimir,Croatia,1.0,55.0,Pressure,Ante Budimir,Croatia,False,55.5,False,False,False
177444,3930160,1,1,56,00:01:56.741,Pressure,Ante Budimir,Croatia,Spain,53.8,61.7,,0.331439,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Interception,José Ignacio Fernández Iglesias,Spain,1.0,55.0,Pass,Rodrigo Hernández Cascante,Spain,False,66.2,False,False,False
177445,3930160,1,1,56,00:01:56.895,Pass,Rodrigo Hernández Cascante,Spain,Spain,64.5,16.0,True,0.517746,From Throw In,Robin Aime Robert Le Normand,12.162236,Low Pass,,2.3561945,55.9,24.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Ante Budimir,Croatia,1.0,56.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,55.5,False,False,True
177446,3930160,1,1,57,00:01:57.413,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,55.9,24.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,1.0,56.0,Carry,Robin Aime Robert Le Normand,Spain,True,64.1,False,False,False
177447,3930160,1,1,57,00:01:57.413,Carry,Robin Aime Robert Le Normand,Spain,Spain,55.9,24.6,,3.381504,From Throw In,,,,,,,,,,,,False,37.6,18.9,19.167159413955943,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,1.0,57.0,Pass,Robin Aime Robert Le Normand,Spain,True,64.1,False,False,False
177448,3930160,1,2,0,00:02:00.794,Pass,Robin Aime Robert Le Normand,Spain,Spain,37.6,18.9,,1.51274,From Throw In,Unai Simón Mendibil,10.475209,Ground Pass,,2.7805874,27.8,22.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,1.0,57.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,82.4,False,False,False
177449,3930160,1,2,2,00:02:02.307,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,27.8,22.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,2.0,0.0,Carry,Unai Simón Mendibil,Spain,True,92.2,False,False,False
177450,3930160,1,2,2,00:02:02.307,Carry,Unai Simón Mendibil,Spain,Spain,27.8,22.6,,0.748617,From Throw In,,,,,,,,,,,,False,27.8,22.4,0.20000000000000284,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,2.0,2.0,Pass,Unai Simón Mendibil,Spain,True,92.2,False,False,False
177451,3930160,1,2,3,00:02:03.056,Pass,Unai Simón Mendibil,Spain,Spain,27.8,22.4,,1.409829,From Throw In,José Ignacio Fernández Iglesias,19.445564,Ground Pass,,-0.7817618,41.6,8.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Carry,Unai Simón Mendibil,Spain,2.0,2.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,92.2,False,False,False
177452,3930160,1,2,4,00:02:04.465,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,41.6,8.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Unai Simón Mendibil,Spain,2.0,3.0,Carry,José Ignacio Fernández Iglesias,Spain,True,78.4,False,False,False
177453,3930160,1,2,4,00:02:04.465,Carry,José Ignacio Fernández Iglesias,Spain,Spain,41.6,8.7,,1.314127,From Throw In,,,,,,,,,,,,False,42.2,8.7,0.6000000000000014,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,2.0,4.0,Pass,José Ignacio Fernández Iglesias,Spain,True,78.4,False,False,False
177454,3930160,1,2,5,00:02:05.780,Pass,José Ignacio Fernández Iglesias,Spain,Spain,42.2,8.7,,0.967408,From Throw In,Rodrigo Hernández Cascante,7.902531,Ground Pass,,-0.02531105,50.1,8.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,José Ignacio Fernández Iglesias,Spain,2.0,4.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,77.8,False,False,False
177455,3930160,1,2,6,00:02:06.747,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,50.1,8.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,José Ignacio Fernández Iglesias,Spain,2.0,5.0,Carry,Rodrigo Hernández Cascante,Spain,True,69.9,False,False,False
177456,3930160,1,2,6,00:02:06.747,Carry,Rodrigo Hernández Cascante,Spain,Spain,50.1,8.5,,0.781078,From Throw In,,,,,,,,,,,,False,50.1,8.5,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,2.0,6.0,Pass,Rodrigo Hernández Cascante,Spain,True,69.9,False,False,False
177457,3930160,1,2,7,00:02:07.528,Pass,Rodrigo Hernández Cascante,Spain,Spain,50.1,8.5,,1.0937,From Throw In,Marc Cucurella Saseta,14.494137,Ground Pass,,-0.48833394,62.9,1.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,2.0,6.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,69.9,False,False,False
177458,3930160,1,2,8,00:02:08.622,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,62.9,1.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,2.0,7.0,Carry,Marc Cucurella Saseta,Spain,True,57.1,False,False,False
177459,3930160,1,2,8,00:02:08.622,Carry,Marc Cucurella Saseta,Spain,Spain,62.9,1.7,True,2.599552,From Throw In,,,,,,,,,,,,False,43.6,2.1,19.30414463269481,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,2.0,8.0,Pressure,Lovro Majer,Croatia,False,57.1,False,False,False
177460,3930160,1,2,9,00:02:09.742,Pressure,Lovro Majer,Croatia,Spain,64.0,78.4,,1.489247,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Marc Cucurella Saseta,Spain,2.0,8.0,Pass,Marc Cucurella Saseta,Spain,False,56.0,False,False,False
177461,3930160,1,2,11,00:02:11.221,Pass,Marc Cucurella Saseta,Spain,Spain,43.6,2.1,True,2.701509,From Throw In,Unai Simón Mendibil,38.36926,Ground Pass,,2.4041283,15.2,27.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Lovro Majer,Croatia,2.0,9.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,76.4,False,False,False
177462,3930160,1,2,13,00:02:13.923,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,15.2,27.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pass,Marc Cucurella Saseta,Spain,2.0,11.0,Carry,Unai Simón Mendibil,Spain,True,104.8,False,False,False
177463,3930160,1,2,13,00:02:13.923,Carry,Unai Simón Mendibil,Spain,Spain,15.2,27.9,,1.37235,From Throw In,,,,,,,,,,,,False,15.9,35.0,7.134423592694789,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,2.0,13.0,Pass,Unai Simón Mendibil,Spain,True,104.8,False,False,False
