event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovakia_score,Romania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
140536,3930183,2,64,1,00:19:01.434,Pass,Denis Mihai Drăguş,Romania,Romania,79.8,16.7,True,1.332164,From Free Kick,Deian Cristian Sorescu,10.406248,Low Pass,,-0.34302393,89.6,13.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,1,0,Duel,Ondrej Duda,Slovakia,64.0,1.0,Ball Receipt*,Deian Cristian Sorescu,Romania,True,40.2,False,False,False
140537,3930183,2,64,2,00:19:02.766,Ball Receipt*,Deian Cristian Sorescu,Romania,Romania,89.6,13.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pass,Denis Mihai Drăguş,Romania,64.0,1.0,Carry,Deian Cristian Sorescu,Romania,True,30.400000000000006,False,False,False
140538,3930183,2,64,2,00:19:02.766,Carry,Deian Cristian Sorescu,Romania,Romania,89.6,13.2,,0.21968201,From Free Kick,,,,,,,,,,,,False,89.6,13.2,0.0,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Deian Cristian Sorescu,Romania,64.0,2.0,Miscontrol,Deian Cristian Sorescu,Romania,True,30.400000000000006,False,False,False
140539,3930183,2,64,2,00:19:02.985,Miscontrol,Deian Cristian Sorescu,Romania,Romania,89.6,13.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Carry,Deian Cristian Sorescu,Romania,64.0,2.0,Ball Recovery,Denis Vavro,Slovakia,False,30.400000000000006,False,False,False
140540,3930183,2,64,5,00:19:05.245,Ball Recovery,Denis Vavro,Slovakia,Slovakia,10.7,58.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Miscontrol,Deian Cristian Sorescu,Romania,64.0,2.0,Carry,Denis Vavro,Slovakia,True,109.3,False,False,False
140541,3930183,2,64,5,00:19:05.245,Carry,Denis Vavro,Slovakia,Slovakia,10.7,58.1,True,1.015866,Regular Play,,,,,,,,,,,,False,7.2,57.7,3.5227829907617063,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Recovery,Denis Vavro,Slovakia,64.0,5.0,Pressure,Deian Cristian Sorescu,Romania,False,109.3,False,False,False
140542,3930183,2,64,5,00:19:05.664,Pressure,Deian Cristian Sorescu,Romania,Slovakia,107.5,20.8,,0.618889,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Carry,Denis Vavro,Slovakia,64.0,5.0,Pass,Denis Vavro,Slovakia,False,12.5,False,True,False
140543,3930183,2,64,6,00:19:06.261,Pass,Denis Vavro,Slovakia,Slovakia,7.2,57.7,True,0.117191,Regular Play,Peter Pekarík,1.603122,Low Pass,Incomplete,1.5083776,7.3,59.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Pressure,Deian Cristian Sorescu,Romania,64.0,5.0,Ball Receipt*,Peter Pekarík,Slovakia,True,112.8,False,False,True
140544,3930183,2,64,6,00:19:06.378,Ball Receipt*,Peter Pekarík,Slovakia,Slovakia,8.7,69.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,64.0,6.0,Block,Deian Cristian Sorescu,Romania,False,111.3,False,False,False
140545,3930183,2,64,6,00:19:06.378,Block,Deian Cristian Sorescu,Romania,Slovakia,112.8,20.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Peter Pekarík,Slovakia,64.0,6.0,Pass,Peter Pekarík,Slovakia,False,7.200000000000003,False,True,False
140546,3930183,2,64,30,00:19:30.722,Pass,Peter Pekarík,Slovakia,Slovakia,23.3,80.0,,1.64808,From Throw In,Ivan Schranz,16.085398,High Pass,,-0.27061406,38.8,75.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,1,0,1,0,1,2,2,0,0,Block,Deian Cristian Sorescu,Romania,64.0,6.0,Ball Receipt*,Ivan Schranz,Slovakia,True,96.7,False,False,False
140547,3930183,2,64,32,00:19:32.370,Ball Receipt*,Ivan Schranz,Slovakia,Slovakia,38.8,75.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,1,0,1,2,2,2,0,Pass,Peter Pekarík,Slovakia,64.0,30.0,Duel,Nicușor Silviu Bancu,Romania,False,81.2,False,False,False
140548,3930183,2,64,32,00:19:32.370,Duel,Nicușor Silviu Bancu,Romania,Slovakia,81.3,4.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Ivan Schranz,Slovakia,64.0,32.0,Pass,Ivan Schranz,Slovakia,False,38.7,False,False,False
140549,3930183,2,64,32,00:19:32.370,Pass,Ivan Schranz,Slovakia,Slovakia,38.8,75.7,True,2.993953,From Throw In,David Strelec,13.086252,High Pass,,-0.75837773,48.3,66.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,1,0,1,2,2,2,0,Duel,Nicușor Silviu Bancu,Romania,64.0,32.0,Ball Receipt*,David Strelec,Slovakia,True,81.2,False,False,False
140550,3930183,2,64,32,00:19:32.520,Ball Receipt*,David Strelec,Slovakia,Slovakia,48.3,66.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,2,2,0,0,Pass,Ivan Schranz,Slovakia,64.0,32.0,Foul Committed,Nicușor Silviu Bancu,Romania,False,71.7,False,False,False
140551,3930183,2,64,32,00:19:32.520,Foul Committed,Nicușor Silviu Bancu,Romania,Slovakia,83.9,4.5,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",{'advantage': True},1,1,0,1,0,1,3,2,0,0,Ball Receipt*,David Strelec,Slovakia,64.0,32.0,Foul Won,Ivan Schranz,Slovakia,False,36.099999999999994,False,False,False
140552,3930183,2,64,32,00:19:32.520,Foul Won,Ivan Schranz,Slovakia,Slovakia,36.2,75.6,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,1,0,1,2,2,2,0,Foul Committed,Nicușor Silviu Bancu,Romania,64.0,32.0,Pass,David Strelec,Slovakia,True,83.8,False,False,False
140553,3930183,2,64,36,00:19:36.542,Pass,David Strelec,Slovakia,Slovakia,56.3,54.2,,1.409328,From Throw In,Ondrej Duda,16.111176,Ground Pass,,-1.6080462,55.7,38.1,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,2,2,0,0,Foul Won,Ivan Schranz,Slovakia,64.0,32.0,Ball Receipt*,Ondrej Duda,Slovakia,True,63.7,False,False,False
140554,3930183,2,64,37,00:19:37.951,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,55.7,38.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Pass,David Strelec,Slovakia,64.0,36.0,Carry,Ondrej Duda,Slovakia,True,64.3,False,False,False
140555,3930183,2,64,37,00:19:37.951,Carry,Ondrej Duda,Slovakia,Slovakia,55.7,38.1,,0.729219,From Throw In,,,,,,,,,,,,False,56.1,32.7,5.4147945482723525,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Ball Receipt*,Ondrej Duda,Slovakia,64.0,37.0,Pass,Ondrej Duda,Slovakia,True,64.3,False,False,False
140556,3930183,2,64,38,00:19:38.680,Pass,Ondrej Duda,Slovakia,Slovakia,56.1,32.7,,3.87047,From Throw In,Lukáš Haraslín,49.432884,Ground Pass,,-0.37487158,102.1,14.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Carry,Ondrej Duda,Slovakia,64.0,37.0,Ball Receipt*,Lukáš Haraslín,Slovakia,True,63.9,False,False,False
140557,3930183,2,64,42,00:19:42.551,Ball Receipt*,Lukáš Haraslín,Slovakia,Slovakia,102.1,14.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,1,2,2,0,0,Pass,Ondrej Duda,Slovakia,64.0,38.0,Carry,Lukáš Haraslín,Slovakia,True,17.900000000000006,False,True,False
140558,3930183,2,64,42,00:19:42.551,Carry,Lukáš Haraslín,Slovakia,Slovakia,102.1,14.6,,2.904036,From Throw In,,,,,,,,,,,,False,105.1,23.6,9.48683298050514,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Lukáš Haraslín,Slovakia,64.0,42.0,Shot,Lukáš Haraslín,Slovakia,True,17.900000000000006,False,True,False
140559,3930183,2,64,45,00:19:45.455,Shot,Lukáš Haraslín,Slovakia,Slovakia,105.1,23.6,,1.025265,From Throw In,,,,,,,,Off T,0.036418177,Right Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,1,0,1,2,2,0,0,Carry,Lukáš Haraslín,Slovakia,64.0,42.0,Goal Keeper,Florin Constantin Niţă,Romania,False,14.900000000000006,False,True,False
140560,3930183,2,64,46,00:19:46.480,Goal Keeper,Florin Constantin Niţă,Romania,Slovakia,2.8,43.1,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,2,0,0,Shot,Lukáš Haraslín,Slovakia,64.0,45.0,Substitution,Ianis Hagi,Romania,True,117.2,False,False,False
140561,3930183,2,65,51,00:20:51.997,Substitution,Ianis Hagi,Romania,Slovakia,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 56905, 'name': 'Dennis Man'}}","{'id': 12, 'name': 'Right Midfield'}",,1,1,0,1,0,1,3,2,0,0,Goal Keeper,Florin Constantin Niţă,Romania,64.0,46.0,Substitution,Denis Mihai Drăguş,Romania,True,,False,,False
140562,3930183,2,66,3,00:21:03.576,Substitution,Denis Mihai Drăguş,Romania,Slovakia,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 8660, 'name': 'George Alexandru Puşcaş'}}","{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,1,0,Substitution,Ianis Hagi,Romania,65.0,51.0,Pass,Florin Constantin Niţă,Romania,True,,False,,False
140563,3930183,2,66,23,00:21:23.134,Pass,Florin Constantin Niţă,Romania,Romania,5.7,35.3,,1.945837,From Goal Kick,Nicușor Silviu Bancu,47.247433,High Pass,,-0.49394137,47.3,12.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,1,0,1,3,2,0,0,Substitution,Denis Mihai Drăguş,Romania,66.0,3.0,Ball Receipt*,Nicușor Silviu Bancu,Romania,True,114.3,False,False,False
140564,3930183,2,66,25,00:21:25.080,Ball Receipt*,Nicușor Silviu Bancu,Romania,Romania,47.3,12.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Pass,Florin Constantin Niţă,Romania,66.0,23.0,Pass,Nicușor Silviu Bancu,Romania,True,72.7,False,False,False
140565,3930183,2,66,25,00:21:25.080,Pass,Nicușor Silviu Bancu,Romania,Romania,47.3,12.9,,1.15161,From Goal Kick,George Alexandru Puşcaş,18.454538,Ground Pass,,-0.19633286,65.4,9.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Nicușor Silviu Bancu,Romania,66.0,25.0,Ball Receipt*,George Alexandru Puşcaş,Romania,True,72.7,False,False,False
140566,3930183,2,66,26,00:21:26.231,Ball Receipt*,George Alexandru Puşcaş,Romania,Romania,65.4,9.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,0,0,Pass,Nicușor Silviu Bancu,Romania,66.0,25.0,Carry,George Alexandru Puşcaş,Romania,True,54.599999999999994,False,False,False
140567,3930183,2,66,26,00:21:26.231,Carry,George Alexandru Puşcaş,Romania,Romania,65.4,9.3,True,1.366543,From Goal Kick,,,,,,,,,,,,False,54.8,8.3,10.64706532336494,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,George Alexandru Puşcaş,Romania,66.0,26.0,Pressure,Juraj Kucka,Slovakia,False,54.599999999999994,False,False,False
140568,3930183,2,66,27,00:21:27.116,Pressure,Juraj Kucka,Slovakia,Romania,61.2,72.4,,0.449608,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Carry,George Alexandru Puşcaş,Romania,66.0,26.0,Pass,George Alexandru Puşcaş,Romania,False,58.8,False,False,False
140569,3930183,2,66,27,00:21:27.598,Pass,George Alexandru Puşcaş,Romania,Romania,54.8,8.3,,0.939949,From Goal Kick,Marius Mihai Marin,6.946222,Ground Pass,,1.9700171,52.1,14.7,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,0,0,Pressure,Juraj Kucka,Slovakia,66.0,27.0,Ball Receipt*,Marius Mihai Marin,Romania,True,65.2,False,False,True
140570,3930183,2,66,28,00:21:28.538,Ball Receipt*,Marius Mihai Marin,Romania,Romania,52.1,14.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pass,George Alexandru Puşcaş,Romania,66.0,27.0,Carry,Marius Mihai Marin,Romania,True,67.9,False,False,False
140571,3930183,2,66,28,00:21:28.538,Carry,Marius Mihai Marin,Romania,Romania,52.1,14.7,True,0.792134,From Goal Kick,,,,,,,,,,,,False,53.7,14.6,1.603121954188141,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Marius Mihai Marin,Romania,66.0,28.0,Pressure,Juraj Kucka,Slovakia,False,67.9,False,False,False
140572,3930183,2,66,28,00:21:28.885,Pressure,Juraj Kucka,Slovakia,Romania,64.9,69.6,,0.476784,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Carry,Marius Mihai Marin,Romania,66.0,28.0,Pass,Marius Mihai Marin,Romania,False,55.099999999999994,False,False,False
140573,3930183,2,66,29,00:21:29.330,Pass,Marius Mihai Marin,Romania,Romania,53.7,14.6,True,1.363831,From Goal Kick,Deian Cristian Sorescu,28.96636,High Pass,Incomplete,-0.19807261,82.1,8.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pressure,Juraj Kucka,Slovakia,66.0,28.0,Ball Receipt*,Deian Cristian Sorescu,Romania,True,66.3,False,False,True
140574,3930183,2,66,30,00:21:30.694,Ball Receipt*,Deian Cristian Sorescu,Romania,Romania,82.5,6.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pass,Marius Mihai Marin,Romania,66.0,29.0,Pass,Denis Vavro,Slovakia,False,37.5,False,False,False
140575,3930183,2,66,30,00:21:30.694,Pass,Denis Vavro,Slovakia,Romania,38.0,71.2,,2.627228,From Goal Kick,David Strelec,30.417923,High Pass,Incomplete,-0.20190875,67.8,65.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Deian Cristian Sorescu,Romania,66.0,30.0,Ball Receipt*,David Strelec,Slovakia,True,82.0,False,False,False
140576,3930183,2,66,33,00:21:33.321,Ball Receipt*,David Strelec,Slovakia,Romania,68.7,64.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,66.0,30.0,Duel,David Strelec,Slovakia,True,51.3,False,False,False
140577,3930183,2,66,33,00:21:33.321,Duel,David Strelec,Slovakia,Romania,67.8,65.1,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,David Strelec,Slovakia,66.0,33.0,Pass,Andrei Burcă Andonie,Romania,False,52.2,False,False,False
140578,3930183,2,66,33,00:21:33.321,Pass,Andrei Burcă Andonie,Romania,Romania,52.3,15.0,True,1.559873,From Goal Kick,,19.02761,High Pass,Incomplete,0.11588062,71.2,17.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,3,2,0,0,Duel,David Strelec,Slovakia,66.0,33.0,Pass,Stanislav Lobotka,Slovakia,False,67.7,False,False,False
140579,3930183,2,66,34,00:21:34.881,Pass,Stanislav Lobotka,Slovakia,Romania,48.9,62.9,,2.144131,From Goal Kick,Ondrej Duda,13.7411785,High Pass,,-0.63040143,60.0,54.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Pass,Andrei Burcă Andonie,Romania,66.0,33.0,Ball Receipt*,Ondrej Duda,Slovakia,True,71.1,False,False,False
140580,3930183,2,66,37,00:21:37.025,Ball Receipt*,Ondrej Duda,Slovakia,Romania,60.0,54.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Pass,Stanislav Lobotka,Slovakia,66.0,34.0,Duel,Răzvan Gabriel Marin,Romania,False,60.0,False,False,False
140581,3930183,2,66,37,00:21:37.025,Duel,Răzvan Gabriel Marin,Romania,Romania,60.1,25.3,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,1,3,2,1,1,Ball Receipt*,Ondrej Duda,Slovakia,66.0,37.0,Pass,Ondrej Duda,Slovakia,False,59.9,False,False,False
140582,3930183,2,66,37,00:21:37.025,Pass,Ondrej Duda,Slovakia,Romania,60.0,54.8,True,1.74067,From Goal Kick,David Strelec,15.29477,Low Pass,Incomplete,-0.11137924,75.2,53.1,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Duel,Răzvan Gabriel Marin,Romania,66.0,37.0,Ball Receipt*,David Strelec,Slovakia,True,60.0,False,False,False
140583,3930183,2,66,38,00:21:38.766,Ball Receipt*,David Strelec,Slovakia,Romania,70.1,52.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,2,2,0,0,Pass,Ondrej Duda,Slovakia,66.0,37.0,Pass,Radu Drăgușin,Romania,False,49.900000000000006,False,False,False
140584,3930183,2,66,38,00:21:38.766,Pass,Radu Drăgușin,Romania,Romania,44.9,27.0,,2.602886,From Goal Kick,Andrei Burcă Andonie,6.8264194,Ground Pass,,-1.6588037,44.3,20.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,David Strelec,Slovakia,66.0,38.0,Pressure,David Strelec,Slovakia,False,75.1,False,False,False
140585,3930183,2,66,40,00:21:40.544,Pressure,David Strelec,Slovakia,Romania,74.4,57.9,,0.461398,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,2,2,0,0,Pass,Radu Drăgușin,Romania,66.0,38.0,Ball Receipt*,Andrei Burcă Andonie,Romania,False,45.599999999999994,False,False,False
140586,3930183,2,66,41,00:21:41.369,Ball Receipt*,Andrei Burcă Andonie,Romania,Romania,44.3,20.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,3,2,0,0,Pressure,David Strelec,Slovakia,66.0,40.0,Pass,Andrei Burcă Andonie,Romania,True,75.7,False,False,True
140587,3930183,2,66,41,00:21:41.369,Pass,Andrei Burcă Andonie,Romania,Romania,45.4,20.6,,2.679439,From Goal Kick,George Alexandru Puşcaş,42.895336,High Pass,Incomplete,-0.1521176,87.8,14.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Andrei Burcă Andonie,Romania,66.0,41.0,Ball Receipt*,George Alexandru Puşcaş,Romania,True,74.6,False,False,False
140588,3930183,2,66,44,00:21:44.048,Ball Receipt*,George Alexandru Puşcaş,Romania,Romania,85.9,15.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,0,0,Pass,Andrei Burcă Andonie,Romania,66.0,41.0,Pass,Denis Vavro,Slovakia,False,34.099999999999994,False,False,False
140589,3930183,2,66,44,00:21:44.048,Pass,Denis Vavro,Slovakia,Romania,32.3,66.0,,1.255891,From Goal Kick,Juraj Kucka,19.109423,High Pass,Incomplete,0.4261944,49.7,73.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,George Alexandru Puşcaş,Romania,66.0,44.0,Ball Receipt*,Juraj Kucka,Slovakia,True,87.7,False,False,False
140590,3930183,2,66,45,00:21:45.304,Ball Receipt*,Juraj Kucka,Slovakia,Romania,53.5,70.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Pass,Denis Vavro,Slovakia,66.0,44.0,Ball Recovery,Deian Cristian Sorescu,Romania,False,66.5,False,False,False
140591,3930183,2,66,45,00:21:45.304,Ball Recovery,Deian Cristian Sorescu,Romania,Romania,70.4,6.2,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Juraj Kucka,Slovakia,66.0,45.0,Carry,Deian Cristian Sorescu,Romania,True,49.599999999999994,False,False,False
140592,3930183,2,66,45,00:21:45.304,Carry,Deian Cristian Sorescu,Romania,Romania,70.4,6.2,,6.635385,From Goal Kick,,,,,,,,,,,,False,93.1,11.8,23.380547470065785,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Ball Recovery,Deian Cristian Sorescu,Romania,66.0,45.0,Pass,Deian Cristian Sorescu,Romania,True,49.599999999999994,False,False,False
140593,3930183,2,66,51,00:21:51.939,Pass,Deian Cristian Sorescu,Romania,Romania,93.1,11.8,,0.857457,From Goal Kick,Nicolae Claudiu Stanciu,15.10298,Ground Pass,,1.5906613,92.8,26.9,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Carry,Deian Cristian Sorescu,Romania,66.0,45.0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,True,26.900000000000006,False,False,False
140594,3930183,2,66,52,00:21:52.797,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,Romania,92.8,26.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,1,3,2,1,0,Pass,Deian Cristian Sorescu,Romania,66.0,51.0,Carry,Nicolae Claudiu Stanciu,Romania,True,27.200000000000003,False,False,False
140595,3930183,2,66,52,00:21:52.797,Carry,Nicolae Claudiu Stanciu,Romania,Romania,92.8,26.9,True,0.401397,From Goal Kick,,,,,,,,,,,,False,94.8,28.1,2.3323807579381217,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,1,3,2,1,0,Ball Receipt*,Nicolae Claudiu Stanciu,Romania,66.0,52.0,Pressure,Ondrej Duda,Slovakia,False,27.200000000000003,False,False,False
140596,3930183,2,66,52,00:21:52.840,Pressure,Ondrej Duda,Slovakia,Romania,24.1,50.7,,0.461558,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,1,0,1,0,1,2,2,0,1,Carry,Nicolae Claudiu Stanciu,Romania,66.0,52.0,Pass,Nicolae Claudiu Stanciu,Romania,False,95.9,False,False,False
140597,3930183,2,66,53,00:21:53.198,Pass,Nicolae Claudiu Stanciu,Romania,Romania,94.8,28.1,True,1.380095,From Goal Kick,Răzvan Gabriel Marin,10.339246,Ground Pass,,1.6579536,93.9,38.4,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,1,3,2,1,0,Pressure,Ondrej Duda,Slovakia,66.0,52.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,True,25.200000000000003,False,False,True
140598,3930183,2,66,54,00:21:54.578,Ball Receipt*,Răzvan Gabriel Marin,Romania,Romania,93.9,38.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,1,3,2,1,1,Pass,Nicolae Claudiu Stanciu,Romania,66.0,53.0,Carry,Răzvan Gabriel Marin,Romania,True,26.099999999999994,False,False,False
140599,3930183,2,66,54,00:21:54.578,Carry,Răzvan Gabriel Marin,Romania,Romania,93.9,38.4,,0.990357,From Goal Kick,,,,,,,,,,,,False,95.4,34.7,3.992492955535422,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,1,3,2,1,1,Ball Receipt*,Răzvan Gabriel Marin,Romania,66.0,54.0,Pass,Răzvan Gabriel Marin,Romania,True,26.099999999999994,False,False,False
