event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Scotland_score,Hungary_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
81144,3930177,1,20,32,00:20:32.128,Ball Receipt*,Callum Styles,Hungary,Hungary,63.5,14.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Péter Gulácsi,Hungary,20.0,28.0,Pass,Callum Styles,Hungary,True,56.5,False,False,False
81145,3930177,1,20,32,00:20:32.168,Pass,Callum Styles,Hungary,Hungary,63.0,14.6,,0.857665,From Goal Kick,Barnabás Varga,10.111875,Low Pass,Incomplete,-0.49461117,71.9,9.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Callum Styles,Hungary,20.0,32.0,Ball Receipt*,Barnabás Varga,Hungary,True,57.0,False,False,False
81146,3930177,1,20,33,00:20:33.026,Ball Receipt*,Barnabás Varga,Hungary,Hungary,75.5,11.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,2,1,5,1,0,Pass,Callum Styles,Hungary,20.0,32.0,Pass,Anthony Ralston,Scotland,False,44.5,False,False,False
81147,3930177,1,20,33,00:20:33.026,Pass,Anthony Ralston,Scotland,Hungary,48.2,70.3,,1.898608,From Goal Kick,Che Adams,16.56804,High Pass,Incomplete,-0.55284125,62.3,61.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Barnabás Varga,Hungary,20.0,33.0,Ball Receipt*,Che Adams,Scotland,True,71.8,False,False,False
81148,3930177,1,20,34,00:20:34.925,Ball Receipt*,Che Adams,Scotland,Hungary,62.5,62.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Pass,Anthony Ralston,Scotland,20.0,33.0,Duel,Che Adams,Scotland,True,57.5,False,False,False
81149,3930177,1,20,34,00:20:34.925,Duel,Che Adams,Scotland,Hungary,62.3,61.6,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Che Adams,Scotland,20.0,34.0,Pass,András Schäfer,Hungary,False,57.7,False,False,False
81150,3930177,1,20,34,00:20:34.925,Pass,András Schäfer,Hungary,Hungary,57.8,18.5,True,2.314397,From Goal Kick,Milos Kerkez,14.840822,Low Pass,,-2.1401095,49.8,6.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,2,1,5,0,0,Duel,Che Adams,Scotland,20.0,34.0,Ball Receipt*,Milos Kerkez,Hungary,True,62.2,False,False,False
81151,3930177,1,20,37,00:20:37.239,Ball Receipt*,Milos Kerkez,Hungary,Hungary,49.8,6.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Pass,András Schäfer,Hungary,20.0,34.0,Carry,Milos Kerkez,Hungary,True,70.2,False,False,False
81152,3930177,1,20,37,00:20:37.239,Carry,Milos Kerkez,Hungary,Hungary,49.8,6.0,True,3.607887,From Goal Kick,,,,,,,,,,,,False,26.4,4.5,23.448027635602955,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Ball Receipt*,Milos Kerkez,Hungary,20.0,37.0,Pressure,John McGinn,Scotland,False,70.2,False,False,False
81153,3930177,1,20,40,00:20:40.040,Pressure,John McGinn,Scotland,Hungary,87.8,73.4,,0.764358,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Milos Kerkez,Hungary,20.0,37.0,Pass,Milos Kerkez,Hungary,False,32.2,False,False,False
81154,3930177,1,20,40,00:20:40.847,Pass,Milos Kerkez,Hungary,Hungary,26.4,4.5,,0.295474,From Goal Kick,Dominik Szoboszlai,2.3194828,Low Pass,Incomplete,0.12970254,28.7,4.8,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Pressure,John McGinn,Scotland,20.0,40.0,Ball Receipt*,Dominik Szoboszlai,Hungary,True,93.6,False,False,True
81155,3930177,1,20,41,00:20:41.143,Ball Receipt*,Dominik Szoboszlai,Hungary,Hungary,50.6,5.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Milos Kerkez,Hungary,20.0,40.0,Block,John McGinn,Scotland,False,69.4,False,False,False
81156,3930177,1,20,41,00:20:41.143,Block,John McGinn,Scotland,Hungary,91.4,75.3,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Dominik Szoboszlai,Hungary,20.0,41.0,Pressure,Milos Kerkez,Hungary,False,28.599999999999994,False,False,False
81157,3930177,1,20,42,00:20:42.245,Pressure,Milos Kerkez,Hungary,Hungary,20.4,6.3,,0.983683,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Block,John McGinn,Scotland,20.0,41.0,Foul Committed,Milos Kerkez,Hungary,True,99.6,False,False,False
81158,3930177,1,20,43,00:20:43.077,Foul Committed,Milos Kerkez,Hungary,Hungary,15.5,5.5,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,2,1,5,0,0,Pressure,Milos Kerkez,Hungary,20.0,42.0,Foul Won,John McGinn,Scotland,False,104.5,False,False,True
81159,3930177,1,20,43,00:20:43.077,Foul Won,John McGinn,Scotland,Hungary,104.6,74.6,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,1,1,2,6,0,0,Foul Committed,Milos Kerkez,Hungary,20.0,43.0,Pass,Andrew Robertson,Scotland,True,15.400000000000006,False,True,False
81160,3930177,1,21,26,00:21:26.582,Pass,Andrew Robertson,Scotland,Scotland,104.3,75.9,,1.081109,From Free Kick,,29.574314,High Pass,Incomplete,-1.3734008,110.1,46.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Foul Won,John McGinn,Scotland,20.0,43.0,Clearance,Dominik Szoboszlai,Hungary,False,15.700000000000003,False,True,False
81161,3930177,1,21,27,00:21:27.663,Clearance,Dominik Szoboszlai,Hungary,Scotland,10.0,33.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Pass,Andrew Robertson,Scotland,21.0,26.0,Ball Recovery,Anthony Ralston,Scotland,False,110.0,False,False,False
81162,3930177,1,21,35,00:21:35.548,Ball Recovery,Anthony Ralston,Scotland,Scotland,33.7,58.8,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Clearance,Dominik Szoboszlai,Hungary,21.0,27.0,Carry,Anthony Ralston,Scotland,True,86.3,False,False,False
81163,3930177,1,21,35,00:21:35.548,Carry,Anthony Ralston,Scotland,Scotland,33.7,58.8,,2.225848,From Free Kick,,,,,,,,,,,,False,35.6,57.6,2.2472205054244196,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Recovery,Anthony Ralston,Scotland,21.0,35.0,Pass,Anthony Ralston,Scotland,True,86.3,False,False,False
81164,3930177,1,21,37,00:21:37.774,Pass,Anthony Ralston,Scotland,Scotland,35.6,57.6,,1.838927,From Free Kick,Billy Gilmour,13.439122,Ground Pass,,-0.22512567,48.7,54.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Anthony Ralston,Scotland,21.0,35.0,Ball Receipt*,Billy Gilmour,Scotland,True,84.4,False,False,False
81165,3930177,1,21,39,00:21:39.613,Ball Receipt*,Billy Gilmour,Scotland,Scotland,48.7,54.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Anthony Ralston,Scotland,21.0,37.0,Carry,Billy Gilmour,Scotland,True,71.3,False,False,False
81166,3930177,1,21,39,00:21:39.613,Carry,Billy Gilmour,Scotland,Scotland,48.7,54.6,,5.246376,From Free Kick,,,,,,,,,,,,False,50.9,51.0,4.219004621945796,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Billy Gilmour,Scotland,21.0,39.0,Pass,Billy Gilmour,Scotland,True,71.3,False,False,False
81167,3930177,1,21,44,00:21:44.859,Pass,Billy Gilmour,Scotland,Scotland,50.9,51.0,,1.224,From Free Kick,Grant Campbell Hanley,13.433167,Ground Pass,,-2.0844023,44.3,39.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Billy Gilmour,Scotland,21.0,39.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,69.1,False,False,False
81168,3930177,1,21,46,00:21:46.083,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,44.3,39.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Billy Gilmour,Scotland,21.0,44.0,Carry,Grant Campbell Hanley,Scotland,True,75.7,False,False,False
81169,3930177,1,21,46,00:21:46.083,Carry,Grant Campbell Hanley,Scotland,Scotland,44.3,39.3,,0.754008,From Free Kick,,,,,,,,,,,,False,44.0,38.5,0.8544003745317494,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,21.0,46.0,Pass,Grant Campbell Hanley,Scotland,True,75.7,False,False,False
81170,3930177,1,21,46,00:21:46.837,Pass,Grant Campbell Hanley,Scotland,Scotland,44.0,38.5,,0.997497,From Free Kick,Callum McGregor,11.229425,Ground Pass,,-0.15197228,55.1,36.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Grant Campbell Hanley,Scotland,21.0,46.0,Ball Receipt*,Callum McGregor,Scotland,True,76.0,False,False,False
81171,3930177,1,21,47,00:21:47.835,Ball Receipt*,Callum McGregor,Scotland,Scotland,55.1,36.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Grant Campbell Hanley,Scotland,21.0,46.0,Pass,Callum McGregor,Scotland,True,64.9,False,False,False
81172,3930177,1,21,47,00:21:47.835,Pass,Callum McGregor,Scotland,Scotland,55.1,36.8,,1.336411,From Free Kick,Grant Campbell Hanley,14.392359,Ground Pass,,-2.7494738,41.8,31.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Callum McGregor,Scotland,21.0,47.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,64.9,False,False,False
81173,3930177,1,21,49,00:21:49.171,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,41.8,31.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Callum McGregor,Scotland,21.0,47.0,Carry,Grant Campbell Hanley,Scotland,True,78.2,False,False,False
81174,3930177,1,21,49,00:21:49.171,Carry,Grant Campbell Hanley,Scotland,Scotland,41.8,31.3,,4.805052,From Free Kick,,,,,,,,,,,,False,47.0,29.3,5.571355310873651,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,21.0,49.0,Pass,Grant Campbell Hanley,Scotland,True,78.2,False,False,False
81175,3930177,1,21,53,00:21:53.976,Pass,Grant Campbell Hanley,Scotland,Scotland,47.0,29.3,,1.4246,From Free Kick,Scott McKenna,18.919039,Ground Pass,,-1.827313,42.2,11.0,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Grant Campbell Hanley,Scotland,21.0,49.0,Ball Receipt*,Scott McKenna,Scotland,True,73.0,False,False,False
81176,3930177,1,21,55,00:21:55.401,Ball Receipt*,Scott McKenna,Scotland,Scotland,42.2,11.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Grant Campbell Hanley,Scotland,21.0,53.0,Carry,Scott McKenna,Scotland,True,77.8,False,False,False
81177,3930177,1,21,55,00:21:55.401,Carry,Scott McKenna,Scotland,Scotland,42.2,11.0,,0.852488,From Free Kick,,,,,,,,,,,,False,43.2,13.3,2.5079872407968913,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Scott McKenna,Scotland,21.0,55.0,Pass,Scott McKenna,Scotland,True,77.8,False,False,False
81178,3930177,1,21,56,00:21:56.253,Pass,Scott McKenna,Scotland,Scotland,43.2,13.3,,1.137418,From Free Kick,Billy Gilmour,16.73589,Ground Pass,,1.0724033,51.2,28.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Scott McKenna,Scotland,21.0,55.0,Ball Receipt*,Billy Gilmour,Scotland,True,76.8,False,False,False
81179,3930177,1,21,57,00:21:57.391,Ball Receipt*,Billy Gilmour,Scotland,Scotland,51.2,28.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Scott McKenna,Scotland,21.0,56.0,Carry,Billy Gilmour,Scotland,True,68.8,False,False,False
81180,3930177,1,21,57,00:21:57.391,Carry,Billy Gilmour,Scotland,Scotland,51.2,28.0,,0.904621,From Free Kick,,,,,,,,,,,,False,49.9,25.9,2.4698178070456973,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Billy Gilmour,Scotland,21.0,57.0,Pass,Billy Gilmour,Scotland,True,68.8,False,False,False
81181,3930177,1,21,58,00:21:58.295,Pass,Billy Gilmour,Scotland,Scotland,49.9,25.9,,1.005638,From Free Kick,Scott McKenna,16.280663,Ground Pass,,-2.1639097,40.8,12.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Billy Gilmour,Scotland,21.0,57.0,Ball Receipt*,Scott McKenna,Scotland,True,70.1,False,False,False
81182,3930177,1,21,59,00:21:59.301,Ball Receipt*,Scott McKenna,Scotland,Scotland,40.8,12.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Billy Gilmour,Scotland,21.0,58.0,Carry,Scott McKenna,Scotland,True,79.2,False,False,False
81183,3930177,1,21,59,00:21:59.301,Carry,Scott McKenna,Scotland,Scotland,40.8,12.4,True,1.521267,From Free Kick,,,,,,,,,,,,False,37.0,10.0,4.494441010848845,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Scott McKenna,Scotland,21.0,59.0,Pressure,Dominik Szoboszlai,Hungary,False,79.2,False,False,False
81184,3930177,1,21,59,00:21:59.863,Pressure,Dominik Szoboszlai,Hungary,Scotland,77.9,67.7,,0.916574,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,Scott McKenna,Scotland,21.0,59.0,Pass,Scott McKenna,Scotland,False,42.099999999999994,False,False,False
81185,3930177,1,22,0,00:22:00.822,Pass,Scott McKenna,Scotland,Scotland,37.0,10.0,,2.003,From Free Kick,Angus Gunn,33.7855,Ground Pass,,2.5971122,8.1,27.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Dominik Szoboszlai,Hungary,21.0,59.0,Pressure,Barnabás Varga,Hungary,False,83.0,False,False,False
81186,3930177,1,22,2,00:22:02.534,Pressure,Barnabás Varga,Hungary,Scotland,103.7,49.1,,0.435708,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,2,1,5,1,0,Pass,Scott McKenna,Scotland,22.0,0.0,Ball Receipt*,Angus Gunn,Scotland,False,16.299999999999997,False,True,False
81187,3930177,1,22,2,00:22:02.825,Ball Receipt*,Angus Gunn,Scotland,Scotland,8.1,27.5,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Barnabás Varga,Hungary,22.0,2.0,Carry,Angus Gunn,Scotland,True,111.9,False,False,True
81188,3930177,1,22,2,00:22:02.825,Carry,Angus Gunn,Scotland,Scotland,8.1,27.5,True,0.086637,From Free Kick,,,,,,,,,,,,False,7.3,26.9,1.0000000000000007,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Angus Gunn,Scotland,22.0,2.0,Pass,Angus Gunn,Scotland,True,111.9,False,False,False
81189,3930177,1,22,2,00:22:02.912,Pass,Angus Gunn,Scotland,Scotland,7.3,26.9,True,4.00347,From Free Kick,Andrew Robertson,70.336334,High Pass,Incomplete,-0.33613804,73.7,3.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,6,0,0,Carry,Angus Gunn,Scotland,22.0,2.0,Ball Receipt*,Andrew Robertson,Scotland,True,112.7,False,False,False
81190,3930177,1,22,6,00:22:06.915,Ball Receipt*,Andrew Robertson,Scotland,Scotland,62.3,9.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Angus Gunn,Scotland,22.0,2.0,Duel,Andrew Robertson,Scotland,True,57.7,False,False,False
81191,3930177,1,22,6,00:22:06.915,Duel,Andrew Robertson,Scotland,Scotland,73.7,3.7,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Andrew Robertson,Scotland,22.0,6.0,Clearance,Endre Botka,Hungary,False,46.3,False,False,False
81192,3930177,1,22,6,00:22:06.915,Clearance,Endre Botka,Hungary,Scotland,46.4,76.4,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,1,5,0,0,Duel,Andrew Robertson,Scotland,22.0,6.0,Pass,Andrew Robertson,Scotland,False,73.6,False,False,False
81193,3930177,1,22,12,00:22:12.241,Pass,Andrew Robertson,Scotland,Scotland,78.0,0.1,,1.178022,From Throw In,Callum McGregor,8.845903,Low Pass,,2.3961732,71.5,6.1,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Clearance,Endre Botka,Hungary,22.0,6.0,Ball Receipt*,Callum McGregor,Scotland,True,42.0,False,False,False
81194,3930177,1,22,13,00:22:13.419,Ball Receipt*,Callum McGregor,Scotland,Scotland,71.5,6.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Pass,Andrew Robertson,Scotland,22.0,12.0,Carry,Callum McGregor,Scotland,True,48.5,False,False,False
81195,3930177,1,22,13,00:22:13.419,Carry,Callum McGregor,Scotland,Scotland,71.5,6.1,,0.508789,From Throw In,,,,,,,,,,,,False,73.4,6.7,1.9924858845171332,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Callum McGregor,Scotland,22.0,13.0,Pass,Callum McGregor,Scotland,True,48.5,False,False,False
81196,3930177,1,22,13,00:22:13.928,Pass,Callum McGregor,Scotland,Scotland,73.4,6.7,,0.622621,From Throw In,Andrew Robertson,6.090156,Ground Pass,,-1.0557235,76.4,1.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,1,2,6,0,0,Carry,Callum McGregor,Scotland,22.0,13.0,Ball Receipt*,Andrew Robertson,Scotland,True,46.599999999999994,False,False,False
81197,3930177,1,22,14,00:22:14.550,Ball Receipt*,Andrew Robertson,Scotland,Scotland,76.4,1.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Callum McGregor,Scotland,22.0,13.0,Pass,Andrew Robertson,Scotland,True,43.599999999999994,False,False,False
81198,3930177,1,22,14,00:22:14.550,Pass,Andrew Robertson,Scotland,Scotland,76.3,1.5,,1.650374,From Throw In,Scott McKenna,24.820354,Ground Pass,,3.0082424,51.7,4.8,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Andrew Robertson,Scotland,22.0,14.0,Ball Receipt*,Scott McKenna,Scotland,True,43.7,False,False,False
81199,3930177,1,22,16,00:22:16.201,Ball Receipt*,Scott McKenna,Scotland,Scotland,51.7,4.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Andrew Robertson,Scotland,22.0,14.0,Carry,Scott McKenna,Scotland,True,68.3,False,False,False
81200,3930177,1,22,16,00:22:16.201,Carry,Scott McKenna,Scotland,Scotland,51.7,4.8,,2.496963,From Throw In,,,,,,,,,,,,False,56.5,7.0,5.280151512977632,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Scott McKenna,Scotland,22.0,16.0,Pass,Scott McKenna,Scotland,True,68.3,False,False,False
81201,3930177,1,22,18,00:22:18.698,Pass,Scott McKenna,Scotland,Scotland,56.5,7.0,,1.951033,From Throw In,Grant Campbell Hanley,18.717104,Ground Pass,,2.084641,47.3,23.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Scott McKenna,Scotland,22.0,16.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,63.5,False,False,False
81202,3930177,1,22,20,00:22:20.649,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,47.3,23.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Scott McKenna,Scotland,22.0,18.0,Carry,Grant Campbell Hanley,Scotland,True,72.7,False,False,False
81203,3930177,1,22,20,00:22:20.649,Carry,Grant Campbell Hanley,Scotland,Scotland,47.3,23.3,,4.228194,From Throw In,,,,,,,,,,,,False,51.4,37.3,14.588008774332428,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,22.0,20.0,Pass,Grant Campbell Hanley,Scotland,True,72.7,False,False,False
81204,3930177,1,22,24,00:22:24.877,Pass,Grant Campbell Hanley,Scotland,Scotland,51.4,37.3,,1.575047,From Throw In,Jack Hendry,17.267889,Ground Pass,,1.9071978,45.7,53.6,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Carry,Grant Campbell Hanley,Scotland,22.0,20.0,Ball Receipt*,Jack Hendry,Scotland,True,68.6,False,False,False
81205,3930177,1,22,26,00:22:26.452,Ball Receipt*,Jack Hendry,Scotland,Scotland,45.7,53.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Grant Campbell Hanley,Scotland,22.0,24.0,Carry,Jack Hendry,Scotland,True,74.3,False,False,False
81206,3930177,1,22,26,00:22:26.452,Carry,Jack Hendry,Scotland,Scotland,45.7,53.6,True,0.919,From Throw In,,,,,,,,,,,,False,45.5,53.0,0.6324555320336781,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Jack Hendry,Scotland,22.0,26.0,Pressure,Roland Sallai,Hungary,False,74.3,False,False,False
81207,3930177,1,22,27,00:22:27.334,Pressure,Roland Sallai,Hungary,Scotland,69.8,24.5,,0.587674,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,2,1,5,0,0,Carry,Jack Hendry,Scotland,22.0,26.0,Pass,Jack Hendry,Scotland,False,50.2,False,False,False
81208,3930177,1,22,27,00:22:27.371,Pass,Jack Hendry,Scotland,Scotland,45.5,53.0,True,1.888,From Throw In,Grant Campbell Hanley,15.700318,Ground Pass,,-1.7307094,43.0,37.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pressure,Roland Sallai,Hungary,22.0,27.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,74.5,False,False,True
81209,3930177,1,22,29,00:22:29.259,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,43.0,37.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Pass,Jack Hendry,Scotland,22.0,27.0,Carry,Grant Campbell Hanley,Scotland,True,77.0,False,False,False
81210,3930177,1,22,29,00:22:29.259,Carry,Grant Campbell Hanley,Scotland,Scotland,43.0,37.5,,0.548487,From Throw In,,,,,,,,,,,,False,42.4,35.5,2.0880613017821106,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,2,6,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,22.0,29.0,Pass,Grant Campbell Hanley,Scotland,True,77.0,False,False,False
