event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,France_score,Poland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
133650,3938643,2,51,13,00:06:13.930,Pass,Paweł Dawidowicz,Poland,Poland,23.2,47.3,,0.729441,From Free Kick,Jakub Moder,15.970598,Ground Pass,,0.09406123,39.1,48.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,2,5,0,0,Foul Won,Sebastian Szymański,Poland,50.0,52.0,Ball Receipt*,Jakub Moder,Poland,True,96.8,False,False,False
133651,3938643,2,51,14,00:06:14.660,Ball Receipt*,Jakub Moder,Poland,Poland,39.1,48.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Paweł Dawidowicz,Poland,51.0,13.0,Pass,Jakub Moder,Poland,True,80.9,False,False,False
133652,3938643,2,51,15,00:06:15.060,Pass,Jakub Moder,Poland,Poland,40.9,49.6,,1.274935,From Free Kick,Przemysław Frankowski,24.596748,Ground Pass,,1.7506498,36.5,73.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Jakub Moder,Poland,51.0,14.0,Ball Receipt*,Przemysław Frankowski,Poland,True,79.1,False,False,False
133653,3938643,2,51,16,00:06:16.335,Ball Receipt*,Przemysław Frankowski,Poland,Poland,36.5,73.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Pass,Jakub Moder,Poland,51.0,15.0,Pass,Przemysław Frankowski,Poland,True,83.5,False,False,False
133654,3938643,2,51,22,00:06:22.708,Pass,Przemysław Frankowski,Poland,Poland,49.9,73.2,,0.997839,From Free Kick,Jakub Moder,15.692355,Ground Pass,,-1.9631364,43.9,58.7,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Przemysław Frankowski,Poland,51.0,16.0,Ball Receipt*,Jakub Moder,Poland,True,70.1,False,False,False
133655,3938643,2,51,23,00:06:23.706,Ball Receipt*,Jakub Moder,Poland,Poland,43.9,58.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Przemysław Frankowski,Poland,51.0,22.0,Carry,Jakub Moder,Poland,True,76.1,False,False,False
133656,3938643,2,51,23,00:06:23.706,Carry,Jakub Moder,Poland,Poland,43.9,58.7,,1.280158,From Free Kick,,,,,,,,,,,,False,44.3,56.0,2.7294688127912385,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Jakub Moder,Poland,51.0,23.0,Pass,Jakub Moder,Poland,True,76.1,False,False,False
133657,3938643,2,51,24,00:06:24.986,Pass,Jakub Moder,Poland,Poland,44.3,56.0,,0.722866,From Free Kick,Piotr Zieliński,10.117806,Ground Pass,,-0.7504474,51.7,49.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Jakub Moder,Poland,51.0,23.0,Pressure,N'Golo Kanté,France,False,75.7,False,False,False
133658,3938643,2,51,25,00:06:25.473,Pressure,N'Golo Kanté,France,Poland,65.5,33.9,,1.636778,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pass,Jakub Moder,Poland,51.0,24.0,Ball Receipt*,Piotr Zieliński,Poland,False,54.5,False,False,False
133659,3938643,2,51,25,00:06:25.709,Ball Receipt*,Piotr Zieliński,Poland,Poland,51.7,49.1,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pressure,N'Golo Kanté,France,51.0,25.0,Carry,Piotr Zieliński,Poland,True,68.3,False,False,True
133660,3938643,2,51,25,00:06:25.709,Carry,Piotr Zieliński,Poland,Poland,51.7,49.1,True,1.576393,From Free Kick,,,,,,,,,,,,False,51.2,60.0,10.911461863563469,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Piotr Zieliński,Poland,51.0,25.0,Pass,Piotr Zieliński,Poland,True,68.3,False,False,False
133661,3938643,2,51,27,00:06:27.286,Pass,Piotr Zieliński,Poland,Poland,51.2,60.0,,1.315598,From Free Kick,Przemysław Frankowski,14.90302,Ground Pass,,1.5909278,50.9,74.9,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Piotr Zieliński,Poland,51.0,25.0,Ball Receipt*,Przemysław Frankowski,Poland,True,68.8,False,False,False
133662,3938643,2,51,28,00:06:28.601,Ball Receipt*,Przemysław Frankowski,Poland,Poland,50.9,74.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Pass,Piotr Zieliński,Poland,51.0,27.0,Carry,Przemysław Frankowski,Poland,True,69.1,False,False,False
133663,3938643,2,51,28,00:06:28.601,Carry,Przemysław Frankowski,Poland,Poland,50.9,74.9,,0.686869,From Free Kick,,,,,,,,,,,,False,50.8,74.9,0.10000000000000142,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Przemysław Frankowski,Poland,51.0,28.0,Pass,Przemysław Frankowski,Poland,True,69.1,False,False,False
133664,3938643,2,51,29,00:06:29.288,Pass,Przemysław Frankowski,Poland,Poland,50.8,74.9,,1.582594,From Free Kick,Jakub Moder,23.5,Ground Pass,,-1.5707964,50.8,51.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Przemysław Frankowski,Poland,51.0,28.0,Ball Receipt*,Jakub Moder,Poland,True,69.2,False,False,False
133665,3938643,2,51,30,00:06:30.871,Ball Receipt*,Jakub Moder,Poland,Poland,50.8,51.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Przemysław Frankowski,Poland,51.0,29.0,Carry,Jakub Moder,Poland,True,69.2,False,False,False
133666,3938643,2,51,30,00:06:30.871,Carry,Jakub Moder,Poland,Poland,50.8,51.4,,1.305616,From Free Kick,,,,,,,,,,,,False,55.7,49.1,5.412947441089747,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Jakub Moder,Poland,51.0,30.0,Pass,Jakub Moder,Poland,True,69.2,False,False,False
133667,3938643,2,51,32,00:06:32.176,Pass,Jakub Moder,Poland,Poland,55.7,49.1,,2.625176,From Free Kick,Robert Lewandowski,41.295277,High Pass,Incomplete,-0.7888228,84.8,19.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Jakub Moder,Poland,51.0,30.0,Ball Receipt*,Robert Lewandowski,Poland,True,64.3,False,False,False
133668,3938643,2,51,34,00:06:34.801,Ball Receipt*,Robert Lewandowski,Poland,Poland,84.8,8.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pass,Jakub Moder,Poland,51.0,32.0,Pass,Jules Koundé,France,False,35.2,False,False,False
133669,3938643,2,51,34,00:06:34.801,Pass,Jules Koundé,France,France,35.3,60.3,,1.225182,Regular Play,Dayotchanculle Upamecano,13.688316,Low Pass,,-2.0573158,28.9,48.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Robert Lewandowski,Poland,51.0,34.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,84.7,False,False,False
133670,3938643,2,51,36,00:06:36.027,Ball Receipt*,Dayotchanculle Upamecano,France,France,28.9,48.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Jules Koundé,France,51.0,34.0,Carry,Dayotchanculle Upamecano,France,True,91.1,False,False,False
133671,3938643,2,51,36,00:06:36.027,Carry,Dayotchanculle Upamecano,France,France,28.9,48.2,,2.437906,Regular Play,,,,,,,,,,,,False,29.6,44.0,4.257933771208758,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Dayotchanculle Upamecano,France,51.0,36.0,Pass,Dayotchanculle Upamecano,France,True,91.1,False,False,False
133672,3938643,2,51,38,00:06:38.464,Pass,Dayotchanculle Upamecano,France,France,29.6,44.0,,1.641991,Regular Play,Theo Bernard François Hernández,30.30528,Ground Pass,,-1.3546327,36.1,14.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Dayotchanculle Upamecano,France,51.0,36.0,Ball Receipt*,Theo Bernard François Hernández,France,True,90.4,False,False,False
133673,3938643,2,51,40,00:06:40.106,Ball Receipt*,Theo Bernard François Hernández,France,France,36.1,14.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Dayotchanculle Upamecano,France,51.0,38.0,Carry,Theo Bernard François Hernández,France,True,83.9,False,False,False
133674,3938643,2,51,40,00:06:40.106,Carry,Theo Bernard François Hernández,France,France,36.1,14.4,,2.011068,Regular Play,,,,,,,,,,,,False,43.5,8.2,9.654014708917735,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,51.0,40.0,Pass,Theo Bernard François Hernández,France,True,83.9,False,False,False
133675,3938643,2,51,42,00:06:42.118,Pass,Theo Bernard François Hernández,France,France,43.5,8.2,,1.235605,Regular Play,Bradley Barcola,20.787016,Ground Pass,,-0.091530964,64.2,6.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Theo Bernard François Hernández,France,51.0,40.0,Ball Receipt*,Bradley Barcola,France,True,76.5,False,False,False
133676,3938643,2,51,43,00:06:43.353,Ball Receipt*,Bradley Barcola,France,France,64.2,6.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Pass,Theo Bernard François Hernández,France,51.0,42.0,Carry,Bradley Barcola,France,True,55.8,False,False,False
133677,3938643,2,51,43,00:06:43.353,Carry,Bradley Barcola,France,France,64.2,6.3,True,4.007946,Regular Play,,,,,,,,,,,,False,63.6,9.4,3.1575306807693897,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Bradley Barcola,France,51.0,43.0,Pressure,Przemysław Frankowski,Poland,False,55.8,False,False,False
133678,3938643,2,51,43,00:06:43.950,Pressure,Przemysław Frankowski,Poland,France,53.0,73.7,,1.057124,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Bradley Barcola,France,51.0,43.0,Pressure,Kacper Urbanski,Poland,True,67.0,False,False,False
133679,3938643,2,51,46,00:06:46.887,Pressure,Kacper Urbanski,Poland,France,58.7,68.6,,0.653914,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pressure,Przemysław Frankowski,Poland,51.0,43.0,Pass,Bradley Barcola,France,False,61.3,False,False,False
133680,3938643,2,51,47,00:06:47.361,Pass,Bradley Barcola,France,France,63.6,9.4,True,1.370245,Regular Play,Theo Bernard François Hernández,22.778278,Ground Pass,,-0.22581168,85.8,4.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Kacper Urbanski,Poland,51.0,46.0,Ball Receipt*,Theo Bernard François Hernández,France,True,56.4,False,False,True
133681,3938643,2,51,48,00:06:48.731,Ball Receipt*,Theo Bernard François Hernández,France,France,85.8,4.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Bradley Barcola,France,51.0,47.0,Carry,Theo Bernard François Hernández,France,True,34.2,False,False,False
133682,3938643,2,51,48,00:06:48.731,Carry,Theo Bernard François Hernández,France,France,85.8,4.3,,3.507738,Regular Play,,,,,,,,,,,,False,99.4,22.5,22.720035211240326,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,51.0,48.0,Pass,Theo Bernard François Hernández,France,True,34.2,False,False,False
133683,3938643,2,51,52,00:06:52.239,Pass,Theo Bernard François Hernández,France,France,99.4,22.5,,0.712071,Regular Play,Kylian Mbappé Lottin,8.20975,Ground Pass,,2.1655555,94.8,29.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Theo Bernard François Hernández,France,51.0,48.0,Ball Receipt*,Kylian Mbappé Lottin,France,True,20.599999999999994,False,True,False
133684,3938643,2,51,52,00:06:52.951,Ball Receipt*,Kylian Mbappé Lottin,France,France,94.8,29.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Pass,Theo Bernard François Hernández,France,51.0,52.0,Carry,Kylian Mbappé Lottin,France,True,25.200000000000003,False,False,False
133685,3938643,2,51,52,00:06:52.951,Carry,Kylian Mbappé Lottin,France,France,94.8,29.3,,0.08,Regular Play,,,,,,,,,,,,False,94.8,29.3,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Kylian Mbappé Lottin,France,51.0,52.0,Pass,Kylian Mbappé Lottin,France,True,25.200000000000003,False,False,False
133686,3938643,2,51,53,00:06:53.031,Pass,Kylian Mbappé Lottin,France,France,94.8,29.3,,1.01683,Regular Play,Theo Bernard François Hernández,12.3,Ground Pass,Incomplete,-0.22131445,106.8,26.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,1,0,0,0,Carry,Kylian Mbappé Lottin,France,51.0,52.0,Pressure,Theo Bernard François Hernández,France,True,25.200000000000003,False,False,False
133687,3938643,2,51,53,00:06:53.371,Pressure,Theo Bernard François Hernández,France,France,104.6,24.4,,0.208532,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Kylian Mbappé Lottin,France,51.0,53.0,Ball Receipt*,Theo Bernard François Hernández,France,True,15.400000000000006,False,True,False
133688,3938643,2,51,54,00:06:54.048,Ball Receipt*,Theo Bernard François Hernández,France,France,106.0,25.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Theo Bernard François Hernández,France,51.0,53.0,Foul Committed,Theo Bernard François Hernández,France,True,14.0,False,True,True
133689,3938643,2,51,54,00:06:54.048,Foul Committed,Theo Bernard François Hernández,France,France,108.5,27.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,1,0,0,0,Ball Receipt*,Theo Bernard François Hernández,France,51.0,54.0,Foul Won,Jan Bednarek,Poland,False,11.5,False,True,False
133690,3938643,2,51,54,00:06:54.048,Foul Won,Jan Bednarek,Poland,France,11.6,52.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,2,5,0,0,Foul Committed,Theo Bernard François Hernández,France,51.0,54.0,Pass,Łukasz Skorupski,Poland,True,108.4,False,False,False
133691,3938643,2,52,31,00:07:31.171,Pass,Łukasz Skorupski,Poland,Poland,12.4,48.3,,2.035915,From Free Kick,Paweł Dawidowicz,18.093645,Ground Pass,,-1.2735164,17.7,31.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,2,2,5,0,0,Foul Won,Jan Bednarek,Poland,51.0,54.0,Ball Receipt*,Paweł Dawidowicz,Poland,True,107.6,False,False,False
133692,3938643,2,52,33,00:07:33.207,Ball Receipt*,Paweł Dawidowicz,Poland,Poland,17.7,31.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,2,5,0,0,Pass,Łukasz Skorupski,Poland,52.0,31.0,Pass,Paweł Dawidowicz,Poland,True,102.3,False,False,False
133693,3938643,2,52,33,00:07:33.890,Pass,Paweł Dawidowicz,Poland,Poland,17.7,30.5,,1.255042,From Free Kick,Jan Bednarek,19.746391,Ground Pass,,1.6926388,15.3,50.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Paweł Dawidowicz,Poland,52.0,33.0,Ball Receipt*,Jan Bednarek,Poland,True,102.3,False,False,False
133694,3938643,2,52,35,00:07:35.145,Ball Receipt*,Jan Bednarek,Poland,Poland,15.3,50.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,2,5,0,0,Pass,Paweł Dawidowicz,Poland,52.0,33.0,Carry,Jan Bednarek,Poland,True,104.7,False,False,False
133695,3938643,2,52,35,00:07:35.145,Carry,Jan Bednarek,Poland,Poland,15.3,50.1,,0.802199,From Free Kick,,,,,,,,,,,,False,14.7,50.5,0.7211102550927982,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Jan Bednarek,Poland,52.0,35.0,Pass,Jan Bednarek,Poland,True,104.7,False,False,False
133696,3938643,2,52,35,00:07:35.947,Pass,Jan Bednarek,Poland,Poland,14.7,50.5,,0.767211,From Free Kick,Jakub Moder,9.80816,Ground Pass,,-0.35399744,23.9,47.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Jan Bednarek,Poland,52.0,35.0,Ball Receipt*,Jakub Moder,Poland,True,105.3,False,False,False
133697,3938643,2,52,36,00:07:36.715,Ball Receipt*,Jakub Moder,Poland,Poland,23.9,47.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Pass,Jan Bednarek,Poland,52.0,35.0,Carry,Jakub Moder,Poland,True,96.1,False,False,False
133698,3938643,2,52,36,00:07:36.715,Carry,Jakub Moder,Poland,Poland,23.9,47.1,,0.116817,From Free Kick,,,,,,,,,,,,False,24.0,47.1,0.10000000000000142,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Jakub Moder,Poland,52.0,36.0,Pass,Jakub Moder,Poland,True,96.1,False,False,False
133699,3938643,2,52,36,00:07:36.831,Pass,Jakub Moder,Poland,Poland,24.0,47.1,,1.475358,From Free Kick,Przemysław Frankowski,27.285528,Ground Pass,,1.3302621,30.5,73.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,2,2,5,0,0,Carry,Jakub Moder,Poland,52.0,36.0,Ball Receipt*,Przemysław Frankowski,Poland,True,96.0,False,False,False
133700,3938643,2,52,38,00:07:38.307,Ball Receipt*,Przemysław Frankowski,Poland,Poland,30.5,73.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Pass,Jakub Moder,Poland,52.0,36.0,Carry,Przemysław Frankowski,Poland,True,89.5,False,False,False
133701,3938643,2,52,38,00:07:38.307,Carry,Przemysław Frankowski,Poland,Poland,30.5,73.6,,1.650937,From Free Kick,,,,,,,,,,,,False,32.2,71.9,2.4041630560342555,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Przemysław Frankowski,Poland,52.0,38.0,Pass,Przemysław Frankowski,Poland,True,89.5,False,False,False
133702,3938643,2,52,39,00:07:39.958,Pass,Przemysław Frankowski,Poland,Poland,32.2,71.9,,1.34227,From Free Kick,Kacper Urbanski,20.72414,Low Pass,,0.04827165,52.9,72.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Carry,Przemysław Frankowski,Poland,52.0,38.0,Pressure,William Saliba,France,False,87.8,False,False,False
133703,3938643,2,52,40,00:07:40.881,Pressure,William Saliba,France,Poland,65.1,7.7,,0.602366,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,1,0,0,0,Pass,Przemysław Frankowski,Poland,52.0,39.0,Ball Receipt*,Kacper Urbanski,Poland,False,54.900000000000006,False,False,False
133704,3938643,2,52,41,00:07:41.300,Ball Receipt*,Kacper Urbanski,Poland,Poland,52.9,72.9,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pressure,William Saliba,France,52.0,40.0,Carry,Kacper Urbanski,Poland,True,67.1,False,False,True
133705,3938643,2,52,41,00:07:41.300,Carry,Kacper Urbanski,Poland,Poland,52.9,72.9,True,0.41882,From Free Kick,,,,,,,,,,,,False,51.6,72.0,1.5811388300841904,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Kacper Urbanski,Poland,52.0,41.0,Foul Committed,William Saliba,France,False,67.1,False,False,False
133706,3938643,2,52,41,00:07:41.719,Foul Committed,William Saliba,France,Poland,68.5,8.1,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,1,0,0,0,Carry,Kacper Urbanski,Poland,52.0,41.0,Foul Won,Kacper Urbanski,Poland,False,51.5,False,False,False
133707,3938643,2,52,41,00:07:41.719,Foul Won,Kacper Urbanski,Poland,Poland,51.6,72.0,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Foul Committed,William Saliba,France,52.0,41.0,Pass,Przemysław Frankowski,Poland,True,68.4,False,False,False
133708,3938643,2,53,14,00:08:14.309,Pass,Przemysław Frankowski,Poland,Poland,55.7,74.2,,1.108028,From Free Kick,Kacper Urbanski,12.587692,Ground Pass,,-0.24883221,67.9,71.1,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,2,2,5,0,0,Foul Won,Kacper Urbanski,Poland,52.0,41.0,Ball Receipt*,Kacper Urbanski,Poland,True,64.3,False,False,False
133709,3938643,2,53,15,00:08:15.417,Ball Receipt*,Kacper Urbanski,Poland,Poland,67.9,71.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Pass,Przemysław Frankowski,Poland,53.0,14.0,Carry,Kacper Urbanski,Poland,True,52.099999999999994,False,False,False
133710,3938643,2,53,15,00:08:15.417,Carry,Kacper Urbanski,Poland,Poland,67.9,71.1,,0.979553,From Free Kick,,,,,,,,,,,,False,62.5,71.9,5.45893762558248,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Ball Receipt*,Kacper Urbanski,Poland,53.0,15.0,Dribble,Kacper Urbanski,Poland,True,52.099999999999994,False,False,False
133711,3938643,2,53,16,00:08:16.397,Dribble,Kacper Urbanski,Poland,Poland,62.5,71.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,0,2,2,5,0,0,Carry,Kacper Urbanski,Poland,53.0,15.0,Duel,Bradley Barcola,France,False,57.5,False,False,False
133712,3938643,2,53,16,00:08:16.397,Duel,Bradley Barcola,France,France,57.6,8.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Dribble,Kacper Urbanski,Poland,53.0,16.0,Pressure,Piotr Zieliński,Poland,False,62.4,False,False,False
133713,3938643,2,53,17,00:08:17.447,Pressure,Piotr Zieliński,Poland,France,63.4,68.0,,0.420383,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,2,2,5,0,0,Duel,Bradley Barcola,France,53.0,16.0,Pass,Aurélien Djani Tchouaméni,France,False,56.6,False,False,False
133714,3938643,2,53,17,00:08:17.841,Pass,Aurélien Djani Tchouaméni,France,France,55.9,12.8,True,0.446182,Regular Play,Bradley Barcola,3.436568,Ground Pass,,-1.4247841,56.4,9.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,0,1,0,0,0,Pressure,Piotr Zieliński,Poland,53.0,17.0,Ball Receipt*,Bradley Barcola,France,True,64.1,False,False,True
133715,3938643,2,53,18,00:08:18.287,Ball Receipt*,Bradley Barcola,France,France,56.4,9.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,1,0,0,0,Pass,Aurélien Djani Tchouaméni,France,53.0,17.0,Carry,Bradley Barcola,France,True,63.6,False,False,False
