event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Scotland_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
164822,3930169,1,47,29,00:47:29.486,Ball Receipt*,Kieran Tierney,Scotland,Scotland,48.4,29.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,5,0,0,Pass,Grant Campbell Hanley,Scotland,47.0,28.0,Carry,Kieran Tierney,Scotland,True,71.6,False,False,False
164823,3930169,1,47,29,00:47:29.486,Carry,Kieran Tierney,Scotland,Scotland,48.4,29.2,,2.496132,From Throw In,,,,,,,,,,,,False,48.2,28.0,1.2165525060596425,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Kieran Tierney,Scotland,47.0,29.0,Pass,Kieran Tierney,Scotland,True,71.6,False,False,False
164824,3930169,1,47,31,00:47:31.982,Pass,Kieran Tierney,Scotland,Scotland,48.2,28.0,,1.18311,From Throw In,Grant Campbell Hanley,19.024721,Ground Pass,,1.7558213,44.7,46.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,5,0,0,Carry,Kieran Tierney,Scotland,47.0,29.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,71.8,False,False,False
164825,3930169,1,47,33,00:47:33.166,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,44.7,46.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,5,0,0,Pass,Kieran Tierney,Scotland,47.0,31.0,Carry,Grant Campbell Hanley,Scotland,True,75.3,False,False,False
164826,3930169,1,47,33,00:47:33.166,Carry,Grant Campbell Hanley,Scotland,Scotland,44.7,46.7,,2.115965,From Throw In,,,,,,,,,,,,False,49.6,50.9,6.453681120105017,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,47.0,33.0,Pass,Grant Campbell Hanley,Scotland,True,75.3,False,False,False
164827,3930169,1,47,35,00:47:35.282,Pass,Grant Campbell Hanley,Scotland,Scotland,49.6,50.9,,4.001169,From Throw In,Anthony Ralston,62.300964,High Pass,Out,0.4751331,105.0,79.4,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,5,0,0,Carry,Grant Campbell Hanley,Scotland,47.0,33.0,Ball Receipt*,Anthony Ralston,Scotland,True,70.4,False,False,False
164828,3930169,1,47,39,00:47:39.283,Ball Receipt*,Anthony Ralston,Scotland,Scotland,83.5,74.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Pass,Grant Campbell Hanley,Scotland,47.0,35.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,False,36.5,False,False,False
164829,3930169,1,48,3,00:48:03.893,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,20.1,0.1,,1.357748,From Throw In,Dan Ndoye,34.09311,High Pass,Unknown,0.30690935,52.6,10.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Anthony Ralston,Scotland,47.0,39.0,Half End,,Scotland,False,99.9,False,False,False
164830,3930169,1,48,5,00:48:05.291,Half End,,Scotland,Switzerland,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,,,1,1,0,0,0,1,1,5,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,48.0,3.0,Half End,,Switzerland,False,,False,,False
164831,3930169,1,48,5,00:48:05.291,Half End,,Switzerland,Switzerland,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,,,1,1,0,1,0,0,3,1,0,0,Half End,,Scotland,48.0,5.0,Half Start,,Switzerland,True,,False,,False
164832,3930169,2,45,0,00:00:00.000,Half Start,,Switzerland,Switzerland,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,,,1,1,0,1,0,0,3,1,0,0,Half End,,Switzerland,48.0,5.0,Half Start,,Scotland,False,,False,,False
164833,3930169,2,45,0,00:00:00.000,Half Start,,Scotland,Switzerland,,,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,,,1,1,0,0,0,1,1,5,0,0,Half Start,,Switzerland,45.0,0.0,Pass,Xherdan Shaqiri,Switzerland,False,,False,,False
164834,3930169,2,45,0,00:00:00.518,Pass,Xherdan Shaqiri,Switzerland,Switzerland,60.0,40.0,,1.747199,From Kick Off,Manuel Obafemi Akanji,21.920311,Ground Pass,,-2.9996955,38.3,36.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,0,3,1,0,1,Half Start,,Scotland,45.0,0.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,60.0,False,False,False
164835,3930169,2,45,2,00:00:02.265,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,38.3,36.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,1,0,0,3,1,0,0,Pass,Xherdan Shaqiri,Switzerland,45.0,0.0,Carry,Manuel Obafemi Akanji,Switzerland,True,81.7,False,False,False
164836,3930169,2,45,2,00:00:02.265,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,38.3,36.9,,3.211824,From Kick Off,,,,,,,,,,,,False,41.1,44.0,7.632168761236877,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,45.0,2.0,Pass,Manuel Obafemi Akanji,Switzerland,True,81.7,False,False,False
164837,3930169,2,45,5,00:00:05.477,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,41.1,44.0,,1.615179,From Kick Off,Fabian Lukas Schär,20.940392,Ground Pass,,2.1521766,29.6,61.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,1,0,0,3,1,0,0,Carry,Manuel Obafemi Akanji,Switzerland,45.0,2.0,Ball Receipt*,Fabian Lukas Schär,Switzerland,True,78.9,False,False,False
164838,3930169,2,45,7,00:00:07.092,Ball Receipt*,Fabian Lukas Schär,Switzerland,Switzerland,29.6,61.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,3,1,0,0,Pass,Manuel Obafemi Akanji,Switzerland,45.0,5.0,Carry,Fabian Lukas Schär,Switzerland,True,90.4,False,False,False
164839,3930169,2,45,7,00:00:07.092,Carry,Fabian Lukas Schär,Switzerland,Switzerland,29.6,61.5,,0.726528,From Kick Off,,,,,,,,,,,,False,30.3,62.9,1.5652475842498512,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Fabian Lukas Schär,Switzerland,45.0,7.0,Pass,Fabian Lukas Schär,Switzerland,True,90.4,False,False,False
164840,3930169,2,45,7,00:00:07.819,Pass,Fabian Lukas Schär,Switzerland,Switzerland,30.3,62.9,,1.415339,From Kick Off,Silvan Widmer,15.5,Ground Pass,,0.9272952,39.6,75.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,0,3,1,0,0,Carry,Fabian Lukas Schär,Switzerland,45.0,7.0,Ball Receipt*,Silvan Widmer,Switzerland,True,89.7,False,False,False
164841,3930169,2,45,9,00:00:09.234,Ball Receipt*,Silvan Widmer,Switzerland,Switzerland,39.6,75.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,1,0,0,3,1,0,0,Pass,Fabian Lukas Schär,Switzerland,45.0,7.0,Carry,Silvan Widmer,Switzerland,True,80.4,False,False,False
164842,3930169,2,45,9,00:00:09.234,Carry,Silvan Widmer,Switzerland,Switzerland,39.6,75.3,,0.887369,From Kick Off,,,,,,,,,,,,False,35.2,74.8,4.4283179650969045,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Silvan Widmer,Switzerland,45.0,9.0,Pass,Silvan Widmer,Switzerland,True,80.4,False,False,False
164843,3930169,2,45,10,00:00:10.122,Pass,Silvan Widmer,Switzerland,Switzerland,35.2,74.8,,1.914723,From Kick Off,Ruben Vargas,29.511354,High Pass,Incomplete,-0.59740084,59.6,58.2,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,1,0,0,3,1,0,0,Carry,Silvan Widmer,Switzerland,45.0,9.0,Ball Receipt*,Ruben Vargas,Switzerland,True,84.8,False,False,False
164844,3930169,2,45,12,00:00:12.036,Ball Receipt*,Ruben Vargas,Switzerland,Switzerland,62.3,54.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Pass,Silvan Widmer,Switzerland,45.0,10.0,Ball Recovery,Billy Gilmour,Scotland,False,57.7,False,False,False
164845,3930169,2,45,12,00:00:12.036,Ball Recovery,Billy Gilmour,Scotland,Switzerland,60.5,21.9,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Ruben Vargas,Switzerland,45.0,12.0,Carry,Billy Gilmour,Scotland,True,59.5,False,False,False
164846,3930169,2,45,12,00:00:12.036,Carry,Billy Gilmour,Scotland,Switzerland,60.5,21.9,,0.685373,From Kick Off,,,,,,,,,,,,False,61.2,21.9,0.7000000000000028,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Ball Recovery,Billy Gilmour,Scotland,45.0,12.0,Pass,Billy Gilmour,Scotland,True,59.5,False,False,False
164847,3930169,2,45,12,00:00:12.722,Pass,Billy Gilmour,Scotland,Switzerland,61.2,21.9,,0.272135,From Kick Off,Callum McGregor,3.130495,Low Pass,Incomplete,-1.1071488,62.6,19.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Carry,Billy Gilmour,Scotland,45.0,12.0,Ball Receipt*,Callum McGregor,Scotland,True,58.8,False,False,False
164848,3930169,2,45,12,00:00:12.994,Ball Receipt*,Callum McGregor,Scotland,Switzerland,62.2,15.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Pass,Billy Gilmour,Scotland,45.0,12.0,Pass,Remo Freuler,Switzerland,False,57.8,False,False,False
164849,3930169,2,45,12,00:00:12.994,Pass,Remo Freuler,Switzerland,Switzerland,57.5,61.0,,1.084988,From Kick Off,Dan Ndoye,12.267437,Low Pass,,1.059739,63.5,71.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Callum McGregor,Scotland,45.0,12.0,Ball Receipt*,Dan Ndoye,Switzerland,True,62.5,False,False,False
164850,3930169,2,45,14,00:00:14.079,Ball Receipt*,Dan Ndoye,Switzerland,Switzerland,63.5,71.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Pass,Remo Freuler,Switzerland,45.0,12.0,Carry,Dan Ndoye,Switzerland,True,56.5,False,False,False
164851,3930169,2,45,14,00:00:14.079,Carry,Dan Ndoye,Switzerland,Switzerland,63.5,71.7,,1.937856,From Kick Off,,,,,,,,,,,,False,77.4,77.3,14.985659811966908,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Dan Ndoye,Switzerland,45.0,14.0,Miscontrol,Dan Ndoye,Switzerland,True,56.5,False,False,False
164852,3930169,2,45,16,00:00:16.017,Miscontrol,Dan Ndoye,Switzerland,Switzerland,77.4,77.3,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Carry,Dan Ndoye,Switzerland,45.0,14.0,Pressure,Dan Ndoye,Switzerland,True,42.599999999999994,False,False,False
164853,3930169,2,45,17,00:00:17.284,Pressure,Dan Ndoye,Switzerland,Switzerland,86.0,77.0,,1.244633,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Miscontrol,Dan Ndoye,Switzerland,45.0,16.0,Clearance,Kieran Tierney,Scotland,False,34.0,False,False,False
164854,3930169,2,45,18,00:00:18.378,Clearance,Kieran Tierney,Scotland,Switzerland,20.2,5.8,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,5,0,0,Pressure,Dan Ndoye,Switzerland,45.0,17.0,Pass,Silvan Widmer,Switzerland,False,99.8,False,False,True
164855,3930169,2,45,26,00:00:26.645,Pass,Silvan Widmer,Switzerland,Switzerland,99.6,80.0,,0.969595,From Throw In,Remo Freuler,9.420191,Low Pass,,-1.7307094,98.1,70.7,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,1,0,0,3,1,0,0,Clearance,Kieran Tierney,Scotland,45.0,18.0,Ball Receipt*,Remo Freuler,Switzerland,True,20.400000000000006,False,True,False
164856,3930169,2,45,27,00:00:27.615,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,98.1,70.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Pass,Silvan Widmer,Switzerland,45.0,26.0,Pass,Remo Freuler,Switzerland,True,21.900000000000006,False,True,False
164857,3930169,2,45,27,00:00:27.615,Pass,Remo Freuler,Switzerland,Switzerland,95.3,70.1,,0.938421,From Throw In,Silvan Widmer,7.712976,Ground Pass,,1.3352513,97.1,77.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Remo Freuler,Switzerland,45.0,27.0,Ball Receipt*,Silvan Widmer,Switzerland,True,24.700000000000003,False,True,False
164858,3930169,2,45,28,00:00:28.553,Ball Receipt*,Silvan Widmer,Switzerland,Switzerland,97.1,77.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,1,0,0,3,1,0,0,Pass,Remo Freuler,Switzerland,45.0,27.0,Carry,Silvan Widmer,Switzerland,True,22.900000000000006,False,True,False
164859,3930169,2,45,28,00:00:28.553,Carry,Silvan Widmer,Switzerland,Switzerland,97.1,77.6,True,2.867357,From Throw In,,,,,,,,,,,,False,112.4,76.9,15.3160047009656,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Silvan Widmer,Switzerland,45.0,28.0,Pressure,Andrew Robertson,Scotland,False,22.900000000000006,False,True,False
164860,3930169,2,45,30,00:00:30.978,Pressure,Andrew Robertson,Scotland,Switzerland,8.6,5.8,,0.547504,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Carry,Silvan Widmer,Switzerland,45.0,28.0,Pass,Silvan Widmer,Switzerland,False,111.4,False,False,False
164861,3930169,2,45,31,00:00:31.420,Pass,Silvan Widmer,Switzerland,Switzerland,112.4,76.9,True,0.145079,From Throw In,,3.535534,Low Pass,Incomplete,-1.4288993,112.9,73.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,1,0,0,3,1,0,0,Pressure,Andrew Robertson,Scotland,45.0,30.0,Block,Andrew Robertson,Scotland,False,7.599999999999994,False,True,True
164862,3930169,2,45,31,00:00:31.565,Block,Andrew Robertson,Scotland,Switzerland,7.2,6.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,0,1,1,5,0,0,Pass,Silvan Widmer,Switzerland,45.0,31.0,Pass,Xherdan Shaqiri,Switzerland,False,112.8,False,False,False
164863,3930169,2,45,56,00:00:56.423,Pass,Xherdan Shaqiri,Switzerland,Switzerland,120.0,80.0,,1.345186,From Corner,,39.983624,High Pass,Incomplete,-1.726488,113.8,40.5,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,0,3,1,0,1,Block,Andrew Robertson,Scotland,45.0,31.0,Clearance,Scott McTominay,Scotland,False,0.0,False,True,False
164864,3930169,2,45,57,00:00:57.768,Clearance,Scott McTominay,Scotland,Switzerland,6.3,39.6,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,1,1,5,0,1,Pass,Xherdan Shaqiri,Switzerland,45.0,56.0,Ball Recovery,Ruben Vargas,Switzerland,False,113.7,False,False,False
164865,3930169,2,46,0,00:01:00.042,Ball Recovery,Ruben Vargas,Switzerland,Switzerland,104.5,70.1,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Clearance,Scott McTominay,Scotland,45.0,57.0,Carry,Ruben Vargas,Switzerland,True,15.5,False,True,False
164866,3930169,2,46,0,00:01:00.042,Carry,Ruben Vargas,Switzerland,Switzerland,104.5,70.1,,1.150716,From Corner,,,,,,,,,,,,False,106.2,72.3,2.7802877548915728,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Ball Recovery,Ruben Vargas,Switzerland,46.0,0.0,Pass,Ruben Vargas,Switzerland,True,15.5,False,True,False
164867,3930169,2,46,1,00:01:01.193,Pass,Ruben Vargas,Switzerland,Switzerland,106.2,72.3,,0.203482,From Corner,,9.009439,High Pass,Incomplete,-1.4147714,107.6,63.4,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Carry,Ruben Vargas,Switzerland,46.0,0.0,Block,Callum McGregor,Scotland,False,13.799999999999997,False,True,False
164868,3930169,2,46,1,00:01:01.396,Block,Callum McGregor,Scotland,Switzerland,12.5,16.7,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Pass,Ruben Vargas,Switzerland,46.0,1.0,Pass,Xherdan Shaqiri,Switzerland,False,107.5,False,False,False
164869,3930169,2,46,17,00:01:17.941,Pass,Xherdan Shaqiri,Switzerland,Switzerland,120.0,80.0,,0.972445,From Corner,Ruben Vargas,10.374006,Ground Pass,,-2.8381329,110.1,76.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,0,3,1,0,1,Block,Callum McGregor,Scotland,46.0,1.0,Ball Receipt*,Ruben Vargas,Switzerland,True,0.0,False,True,False
164870,3930169,2,46,18,00:01:18.914,Ball Receipt*,Ruben Vargas,Switzerland,Switzerland,110.1,76.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Pass,Xherdan Shaqiri,Switzerland,46.0,17.0,Carry,Ruben Vargas,Switzerland,True,9.900000000000006,False,True,False
164871,3930169,2,46,18,00:01:18.914,Carry,Ruben Vargas,Switzerland,Switzerland,110.1,76.9,,0.589912,From Corner,,,,,,,,,,,,False,109.0,77.6,1.3038404810405189,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Ruben Vargas,Switzerland,46.0,18.0,Pass,Ruben Vargas,Switzerland,True,9.900000000000006,False,True,False
164872,3930169,2,46,19,00:01:19.504,Pass,Ruben Vargas,Switzerland,Switzerland,109.0,77.6,,1.847603,From Corner,Remo Freuler,17.536818,Ground Pass,,-2.3481302,96.7,65.1,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,1,0,1,0,0,3,1,0,0,Carry,Ruben Vargas,Switzerland,46.0,18.0,Pressure,Billy Gilmour,Scotland,False,11.0,False,True,False
164873,3930169,2,46,21,00:01:21.258,Pressure,Billy Gilmour,Scotland,Switzerland,21.4,15.3,,0.442969,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,5,0,0,Pass,Ruben Vargas,Switzerland,46.0,19.0,Ball Receipt*,Remo Freuler,Switzerland,False,98.6,False,False,False
164874,3930169,2,46,21,00:01:21.351,Ball Receipt*,Remo Freuler,Switzerland,Switzerland,96.7,65.1,True,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Pressure,Billy Gilmour,Scotland,46.0,21.0,Carry,Remo Freuler,Switzerland,True,23.299999999999997,False,True,True
164875,3930169,2,46,21,00:01:21.351,Carry,Remo Freuler,Switzerland,Switzerland,96.7,65.1,True,0.196684,From Corner,,,,,,,,,,,,False,97.5,68.1,3.104834939252004,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Remo Freuler,Switzerland,46.0,21.0,Pass,Remo Freuler,Switzerland,True,23.299999999999997,False,True,False
164876,3930169,2,46,21,00:01:21.548,Pass,Remo Freuler,Switzerland,Switzerland,97.5,68.1,True,0.971018,From Corner,Xherdan Shaqiri,8.563293,Ground Pass,,0.7440993,103.8,73.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Carry,Remo Freuler,Switzerland,46.0,21.0,Ball Receipt*,Xherdan Shaqiri,Switzerland,True,22.5,False,True,False
164877,3930169,2,46,22,00:01:22.519,Ball Receipt*,Xherdan Shaqiri,Switzerland,Switzerland,103.8,73.9,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,0,3,1,0,1,Pass,Remo Freuler,Switzerland,46.0,21.0,Pass,Xherdan Shaqiri,Switzerland,True,16.200000000000003,False,True,False
164878,3930169,2,46,22,00:01:22.519,Pass,Xherdan Shaqiri,Switzerland,Switzerland,103.9,74.3,,1.203799,From Corner,Silvan Widmer,29.124044,High Pass,Pass Offside,-1.380808,109.4,45.7,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,1,0,0,3,1,0,1,Ball Receipt*,Xherdan Shaqiri,Switzerland,46.0,22.0,Ball Receipt*,Silvan Widmer,Switzerland,True,16.099999999999994,False,True,False
164879,3930169,2,46,23,00:01:23.723,Ball Receipt*,Silvan Widmer,Switzerland,Switzerland,109.4,45.7,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,1,0,0,3,1,0,0,Pass,Xherdan Shaqiri,Switzerland,46.0,22.0,Pass,Kieran Tierney,Scotland,False,10.599999999999994,False,True,False
164880,3930169,2,46,44,00:01:44.115,Pass,Kieran Tierney,Scotland,Scotland,7.2,43.0,,1.849173,From Free Kick,Grant Campbell Hanley,5.6400356,Ground Pass,,0.6470472,11.7,46.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Silvan Widmer,Switzerland,46.0,23.0,Ball Receipt*,Grant Campbell Hanley,Scotland,True,112.8,False,False,False
164881,3930169,2,46,45,00:01:45.964,Ball Receipt*,Grant Campbell Hanley,Scotland,Scotland,11.7,46.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,5,0,0,Pass,Kieran Tierney,Scotland,46.0,44.0,Pass,Grant Campbell Hanley,Scotland,True,108.3,False,False,False
164882,3930169,2,46,49,00:01:49.930,Pass,Grant Campbell Hanley,Scotland,Scotland,24.0,65.1,,2.195831,From Free Kick,Che Adams,49.913223,High Pass,Incomplete,0.15691434,73.3,72.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,5,0,0,Ball Receipt*,Grant Campbell Hanley,Scotland,46.0,45.0,Ball Receipt*,Che Adams,Scotland,True,96.0,False,False,False
164883,3930169,2,46,52,00:01:52.126,Ball Receipt*,Che Adams,Scotland,Scotland,71.7,71.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,1,0,0,0,1,1,5,0,0,Pass,Grant Campbell Hanley,Scotland,46.0,49.0,Clearance,Ricardo Iván Rodríguez Araya,Switzerland,False,48.3,False,False,False
164884,3930169,2,46,52,00:01:52.126,Clearance,Ricardo Iván Rodríguez Araya,Switzerland,Scotland,46.8,7.2,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,1,0,0,3,1,0,0,Ball Receipt*,Che Adams,Scotland,46.0,52.0,Pass,Jack Hendry,Scotland,False,73.2,False,False,False
164885,3930169,2,47,10,00:02:10.760,Pass,Jack Hendry,Scotland,Scotland,54.7,80.0,,2.175265,From Throw In,Scott McTominay,25.613474,High Pass,,-0.12919757,80.1,76.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,5,0,0,Clearance,Ricardo Iván Rodríguez Araya,Switzerland,46.0,52.0,Ball Receipt*,Scott McTominay,Scotland,True,65.3,False,False,False
164886,3930169,2,47,12,00:02:12.935,Ball Receipt*,Scott McTominay,Scotland,Scotland,80.1,76.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,1,1,5,0,1,Pass,Jack Hendry,Scotland,47.0,10.0,Carry,Scott McTominay,Scotland,True,39.900000000000006,False,False,False
164887,3930169,2,47,12,00:02:12.935,Carry,Scott McTominay,Scotland,Scotland,80.1,76.7,True,1.491046,From Throw In,,,,,,,,,,,,False,85.7,75.7,5.688585061331166,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,1,0,0,0,1,1,5,0,1,Ball Receipt*,Scott McTominay,Scotland,47.0,12.0,Pressure,Granit Xhaka,Switzerland,False,39.900000000000006,False,False,False
164888,3930169,2,47,13,00:02:13.021,Pressure,Granit Xhaka,Switzerland,Scotland,41.1,5.5,,1.233707,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,1,0,0,3,1,0,0,Carry,Scott McTominay,Scotland,47.0,12.0,Miscontrol,Scott McTominay,Scotland,False,78.9,False,False,False
