event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovenia_score,Serbia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
159692,3930170,1,0,47,00:00:47.796,Ball Receipt*,Dušan Vlahović,Serbia,Serbia,103.1,52.8,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Jaka Bijol,Slovenia,0.0,47.0,Carry,Dušan Vlahović,Serbia,True,16.900000000000006,False,True,True
159693,3930170,1,0,47,00:00:47.796,Carry,Dušan Vlahović,Serbia,Serbia,103.1,52.8,True,0.901988,Regular Play,,,,,,,,,,,,False,102.6,54.8,2.0615528128088303,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Dušan Vlahović,Serbia,0.0,47.0,Pressure,Erik Janža,Slovenia,False,16.900000000000006,False,True,False
159694,3930170,1,0,48,00:00:48.206,Pressure,Erik Janža,Slovenia,Serbia,16.7,26.6,,0.544512,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,0,1,1,1,0,Carry,Dušan Vlahović,Serbia,0.0,47.0,Pass,Dušan Vlahović,Serbia,False,103.3,False,False,False
159695,3930170,1,0,48,00:00:48.698,Pass,Dušan Vlahović,Serbia,Serbia,102.6,54.8,True,0.883728,Regular Play,Andrija Živković,3.2202485,Ground Pass,Incomplete,-2.691833,99.7,53.4,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Erik Janža,Slovenia,0.0,48.0,Ball Receipt*,Andrija Živković,Serbia,True,17.400000000000006,False,True,True
159696,3930170,1,0,49,00:00:49.582,Ball Receipt*,Andrija Živković,Serbia,Serbia,97.4,53.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Dušan Vlahović,Serbia,0.0,48.0,Clearance,Adam Gnezda Čerin,Slovenia,False,22.599999999999994,False,True,False
159697,3930170,1,0,49,00:00:49.582,Clearance,Adam Gnezda Čerin,Slovenia,Serbia,20.4,26.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Andrija Živković,Serbia,0.0,49.0,Ball Recovery,Strahinja Pavlović,Serbia,False,99.6,False,False,False
159698,3930170,1,0,51,00:00:51.328,Ball Recovery,Strahinja Pavlović,Serbia,Serbia,73.1,38.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Clearance,Adam Gnezda Čerin,Slovenia,0.0,49.0,Carry,Strahinja Pavlović,Serbia,True,46.900000000000006,False,False,False
159699,3930170,1,0,51,00:00:51.328,Carry,Strahinja Pavlović,Serbia,Serbia,73.1,38.9,True,1.001,Regular Play,,,,,,,,,,,,False,71.3,43.5,4.939635614091388,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Recovery,Strahinja Pavlović,Serbia,0.0,51.0,Pressure,Benjamin Šeško,Slovenia,False,46.900000000000006,False,False,False
159700,3930170,1,0,51,00:00:51.950,Pressure,Benjamin Šeško,Slovenia,Serbia,46.9,38.6,,0.37881,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Carry,Strahinja Pavlović,Serbia,0.0,51.0,Pass,Strahinja Pavlović,Serbia,False,73.1,False,False,False
159701,3930170,1,0,52,00:00:52.329,Pass,Strahinja Pavlović,Serbia,Serbia,71.3,43.5,True,0.12,Regular Play,,2.3345234,Ground Pass,Incomplete,1.7429872,70.9,45.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Benjamin Šeško,Slovenia,0.0,51.0,Block,Benjamin Šeško,Slovenia,False,48.7,False,False,True
159702,3930170,1,0,52,00:00:52.449,Block,Benjamin Šeško,Slovenia,Serbia,49.2,34.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Pass,Strahinja Pavlović,Serbia,0.0,52.0,Pass,Nikola Milenković,Serbia,False,70.8,False,False,False
159703,3930170,1,0,54,00:00:54.127,Pass,Nikola Milenković,Serbia,Serbia,54.4,33.4,,4.016132,Regular Play,Filip Mladenović,65.41086,High Pass,Out,-0.534127,110.7,0.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Block,Benjamin Šeško,Slovenia,0.0,52.0,Ball Receipt*,Filip Mladenović,Serbia,True,65.6,False,False,False
159704,3930170,1,0,58,00:00:58.143,Ball Receipt*,Filip Mladenović,Serbia,Serbia,96.7,14.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Nikola Milenković,Serbia,0.0,54.0,Pass,Žan Karničnik,Slovenia,False,23.299999999999997,False,True,False
159705,3930170,1,1,18,00:01:18.033,Pass,Žan Karničnik,Slovenia,Slovenia,16.4,80.0,,1.797049,From Throw In,Andraž Šporar,25.179358,High Pass,,-0.119428925,41.4,77.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Filip Mladenović,Serbia,0.0,58.0,Pressure,Saša Lukić,Serbia,False,103.6,False,False,False
159706,3930170,1,1,19,00:01:19.772,Pressure,Saša Lukić,Serbia,Slovenia,76.6,3.7,,0.895617,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pass,Žan Karničnik,Slovenia,1.0,18.0,Ball Receipt*,Andraž Šporar,Slovenia,False,43.400000000000006,False,False,False
159707,3930170,1,1,19,00:01:19.830,Ball Receipt*,Andraž Šporar,Slovenia,Slovenia,41.4,77.0,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Pressure,Saša Lukić,Serbia,1.0,19.0,Carry,Andraž Šporar,Slovenia,True,78.6,False,False,True
159708,3930170,1,1,19,00:01:19.830,Carry,Andraž Šporar,Slovenia,Slovenia,41.4,77.0,True,0.779315,From Throw In,,,,,,,,,,,,False,40.8,77.1,0.6082762530298225,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Andraž Šporar,Slovenia,1.0,19.0,Pressure,Filip Mladenović,Serbia,False,78.6,False,False,False
159709,3930170,1,1,20,00:01:20.444,Pressure,Filip Mladenović,Serbia,Slovenia,82.3,2.3,,0.335687,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Andraž Šporar,Slovenia,1.0,19.0,Pass,Andraž Šporar,Slovenia,False,37.7,False,False,False
159710,3930170,1,1,20,00:01:20.609,Pass,Andraž Šporar,Slovenia,Slovenia,40.8,77.1,True,1.503211,From Throw In,Benjamin Šeško,6.109828,High Pass,Incomplete,-1.2024474,43.0,71.4,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Pressure,Filip Mladenović,Serbia,1.0,20.0,Ball Receipt*,Benjamin Šeško,Slovenia,True,79.2,False,False,True
159711,3930170,1,1,22,00:01:22.112,Ball Receipt*,Benjamin Šeško,Slovenia,Slovenia,42.1,70.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Pass,Andraž Šporar,Slovenia,1.0,20.0,Pass,Saša Lukić,Serbia,False,77.9,False,False,False
159712,3930170,1,1,22,00:01:22.112,Pass,Saša Lukić,Serbia,Slovenia,77.1,8.7,,1.089121,From Throw In,Aleksandar Mitrović,7.28011,High Pass,Incomplete,0.36520144,83.9,11.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Benjamin Šeško,Slovenia,1.0,22.0,Ball Receipt*,Aleksandar Mitrović,Serbia,True,42.900000000000006,False,False,False
159713,3930170,1,1,23,00:01:23.201,Ball Receipt*,Aleksandar Mitrović,Serbia,Slovenia,84.2,12.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Pass,Saša Lukić,Serbia,1.0,22.0,Pass,Timi Elšnik,Slovenia,False,35.8,False,False,False
159714,3930170,1,1,23,00:01:23.201,Pass,Timi Elšnik,Slovenia,Slovenia,36.2,68.8,,1.338172,From Throw In,Benjamin Šeško,18.657438,Low Pass,Incomplete,-0.32175055,53.9,62.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Aleksandar Mitrović,Serbia,1.0,23.0,Ball Receipt*,Benjamin Šeško,Slovenia,True,83.8,False,False,False
159715,3930170,1,1,24,00:01:24.540,Ball Receipt*,Benjamin Šeško,Slovenia,Slovenia,49.8,64.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Pass,Timi Elšnik,Slovenia,1.0,23.0,Pass,Nikola Milenković,Serbia,False,70.2,False,False,False
159716,3930170,1,1,24,00:01:24.540,Pass,Nikola Milenković,Serbia,Slovenia,66.2,17.2,,5.028151,From Throw In,Aleksandar Mitrović,53.869656,High Pass,Out,0.11721719,119.7,23.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Benjamin Šeško,Slovenia,1.0,24.0,Shield,Jan Oblak,Slovenia,False,53.8,False,False,False
159717,3930170,1,1,28,00:01:28.946,Shield,Jan Oblak,Slovenia,Slovenia,2.6,58.3,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,0,1,1,0,0,Pass,Nikola Milenković,Serbia,1.0,24.0,Ball Receipt*,Aleksandar Mitrović,Serbia,False,117.4,False,False,False
159718,3930170,1,1,29,00:01:29.568,Ball Receipt*,Aleksandar Mitrović,Serbia,Slovenia,107.4,20.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,1,0,1,0,0,Shield,Jan Oblak,Slovenia,1.0,28.0,Pass,Jan Oblak,Slovenia,False,12.599999999999994,False,True,False
159719,3930170,1,1,41,00:01:41.699,Pass,Jan Oblak,Slovenia,Slovenia,7.0,40.2,,1.673541,From Goal Kick,Erik Janža,31.292332,Ground Pass,,-1.1772343,19.0,11.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Aleksandar Mitrović,Serbia,1.0,29.0,Ball Receipt*,Erik Janža,Slovenia,True,113.0,False,False,False
159720,3930170,1,1,43,00:01:43.373,Ball Receipt*,Erik Janža,Slovenia,Slovenia,19.0,11.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,0,1,1,1,0,Pass,Jan Oblak,Slovenia,1.0,41.0,Carry,Erik Janža,Slovenia,True,101.0,False,False,False
159721,3930170,1,1,43,00:01:43.373,Carry,Erik Janža,Slovenia,Slovenia,19.0,11.3,,2.113516,From Goal Kick,,,,,,,,,,,,False,20.4,7.6,3.956008088970497,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,0,1,1,1,0,Ball Receipt*,Erik Janža,Slovenia,1.0,43.0,Pass,Erik Janža,Slovenia,True,101.0,False,False,False
159722,3930170,1,1,45,00:01:45.486,Pass,Erik Janža,Slovenia,Slovenia,20.4,7.6,,3.467759,From Goal Kick,Benjamin Šeško,52.410877,High Pass,Incomplete,0.108971596,72.5,13.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,0,1,1,1,0,Carry,Erik Janža,Slovenia,1.0,43.0,Ball Receipt*,Benjamin Šeško,Slovenia,True,99.6,False,False,False
159723,3930170,1,1,48,00:01:48.954,Ball Receipt*,Benjamin Šeško,Slovenia,Slovenia,61.2,11.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,1,0,1,1,0,0,Pass,Erik Janža,Slovenia,1.0,45.0,Ball Recovery,Milos Veljkovic,Serbia,False,58.8,False,False,False
159724,3930170,1,1,48,00:01:48.954,Ball Recovery,Milos Veljkovic,Serbia,Serbia,47.6,66.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Benjamin Šeško,Slovenia,1.0,48.0,Carry,Milos Veljkovic,Serbia,True,72.4,False,False,False
159725,3930170,1,1,48,00:01:48.954,Carry,Milos Veljkovic,Serbia,Serbia,47.6,66.8,,0.866643,Regular Play,,,,,,,,,,,,False,47.9,68.2,1.4317821063276401,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Recovery,Milos Veljkovic,Serbia,1.0,48.0,Pass,Milos Veljkovic,Serbia,True,72.4,False,False,False
159726,3930170,1,1,49,00:01:49.820,Pass,Milos Veljkovic,Serbia,Serbia,47.9,68.2,,0.393863,Regular Play,Saša Lukić,6.0033326,Low Pass,,-1.047518,50.9,63.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Milos Veljkovic,Serbia,1.0,48.0,Ball Receipt*,Saša Lukić,Serbia,True,72.1,False,False,False
159727,3930170,1,1,50,00:01:50.214,Ball Receipt*,Saša Lukić,Serbia,Serbia,50.9,63.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Pass,Milos Veljkovic,Serbia,1.0,49.0,Carry,Saša Lukić,Serbia,True,69.1,False,False,False
159728,3930170,1,1,50,00:01:50.214,Carry,Saša Lukić,Serbia,Serbia,50.9,63.0,,0.826682,Regular Play,,,,,,,,,,,,False,50.9,63.0,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Saša Lukić,Serbia,1.0,50.0,Pass,Saša Lukić,Serbia,True,69.1,False,False,False
159729,3930170,1,1,51,00:01:51.041,Pass,Saša Lukić,Serbia,Serbia,50.9,63.0,,0.731991,Regular Play,Milos Veljkovic,9.192389,Ground Pass,,2.8886986,42.0,65.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,1,0,1,0,0,Carry,Saša Lukić,Serbia,1.0,50.0,Ball Receipt*,Milos Veljkovic,Serbia,True,69.1,False,False,False
159730,3930170,1,1,51,00:01:51.773,Ball Receipt*,Milos Veljkovic,Serbia,Serbia,42.0,65.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Saša Lukić,Serbia,1.0,51.0,Carry,Milos Veljkovic,Serbia,True,78.0,False,False,False
159731,3930170,1,1,51,00:01:51.773,Carry,Milos Veljkovic,Serbia,Serbia,42.0,65.3,,0.941015,Regular Play,,,,,,,,,,,,False,42.5,65.0,0.5830951894845285,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Milos Veljkovic,Serbia,1.0,51.0,Pass,Milos Veljkovic,Serbia,True,78.0,False,False,False
159732,3930170,1,1,52,00:01:52.714,Pass,Milos Veljkovic,Serbia,Serbia,42.5,65.0,,1.333308,Regular Play,Strahinja Pavlović,24.463238,Ground Pass,,-1.7433374,38.3,40.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Milos Veljkovic,Serbia,1.0,51.0,Ball Receipt*,Strahinja Pavlović,Serbia,True,77.5,False,False,False
159733,3930170,1,1,54,00:01:54.047,Ball Receipt*,Strahinja Pavlović,Serbia,Serbia,38.3,40.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Pass,Milos Veljkovic,Serbia,1.0,52.0,Carry,Strahinja Pavlović,Serbia,True,81.7,False,False,False
159734,3930170,1,1,54,00:01:54.047,Carry,Strahinja Pavlović,Serbia,Serbia,38.3,40.9,,0.160906,Regular Play,,,,,,,,,,,,False,37.6,38.0,2.983286778035257,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Ball Receipt*,Strahinja Pavlović,Serbia,1.0,54.0,Miscontrol,Strahinja Pavlović,Serbia,True,81.7,False,False,False
159735,3930170,1,1,54,00:01:54.208,Miscontrol,Strahinja Pavlović,Serbia,Serbia,37.6,38.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Strahinja Pavlović,Serbia,1.0,54.0,Ball Recovery,Petar Stojanović,Slovenia,False,82.4,False,False,False
159736,3930170,1,1,56,00:01:56.380,Ball Recovery,Petar Stojanović,Slovenia,Slovenia,80.7,60.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,1,0,1,1,0,0,Miscontrol,Strahinja Pavlović,Serbia,1.0,54.0,Carry,Petar Stojanović,Slovenia,True,39.3,False,False,False
159737,3930170,1,1,56,00:01:56.380,Carry,Petar Stojanović,Slovenia,Slovenia,80.7,60.1,True,1.402059,Regular Play,,,,,,,,,,,,False,90.7,68.5,13.059862173851606,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,1,0,1,1,0,0,Ball Recovery,Petar Stojanović,Slovenia,1.0,56.0,Pressure,Strahinja Pavlović,Serbia,False,39.3,False,False,False
159738,3930170,1,1,56,00:01:56.590,Pressure,Strahinja Pavlović,Serbia,Slovenia,37.7,19.3,,1.076876,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Petar Stojanović,Slovenia,1.0,56.0,Pressure,Filip Mladenović,Serbia,True,82.3,False,False,False
159739,3930170,1,1,57,00:01:57.448,Pressure,Filip Mladenović,Serbia,Slovenia,30.8,15.2,,0.40489,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Strahinja Pavlović,Serbia,1.0,56.0,Dribbled Past,Filip Mladenović,Serbia,True,89.2,False,False,True
159740,3930170,1,1,57,00:01:57.782,Dribbled Past,Filip Mladenović,Serbia,Slovenia,29.4,11.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,1,0,1,0,0,Pressure,Filip Mladenović,Serbia,1.0,57.0,Dribble,Petar Stojanović,Slovenia,False,90.6,False,False,True
159741,3930170,1,1,57,00:01:57.782,Dribble,Petar Stojanović,Slovenia,Slovenia,90.7,68.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,True,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,1,0,1,1,0,0,Dribbled Past,Filip Mladenović,Serbia,1.0,57.0,Carry,Petar Stojanović,Slovenia,True,29.299999999999997,False,False,False
159742,3930170,1,1,57,00:01:57.782,Carry,Petar Stojanović,Slovenia,Slovenia,90.7,68.5,True,3.173879,Regular Play,,,,,,,,,,,,False,107.0,78.2,18.967867565965342,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,1,0,1,1,0,0,Dribble,Petar Stojanović,Slovenia,1.0,57.0,Pressure,Strahinja Pavlović,Serbia,False,29.299999999999997,False,False,False
159743,3930170,1,2,0,00:02:00.490,Pressure,Strahinja Pavlović,Serbia,Slovenia,13.1,3.7,,0.426159,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Carry,Petar Stojanović,Slovenia,1.0,57.0,Dribble,Petar Stojanović,Slovenia,False,106.9,False,False,False
159744,3930170,1,2,0,00:02:00.956,Dribble,Petar Stojanović,Slovenia,Slovenia,107.0,78.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,True,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,1,0,1,1,0,0,Pressure,Strahinja Pavlović,Serbia,2.0,0.0,Duel,Strahinja Pavlović,Serbia,False,13.0,False,True,True
159745,3930170,1,2,0,00:02:00.956,Duel,Strahinja Pavlović,Serbia,Slovenia,13.1,1.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,1,0,1,0,0,Dribble,Petar Stojanović,Slovenia,2.0,0.0,Pass,Petar Stojanović,Slovenia,False,106.9,False,False,False
159746,3930170,1,2,8,00:02:08.566,Pass,Petar Stojanović,Slovenia,Slovenia,104.2,80.0,,1.634326,From Throw In,Adam Gnezda Čerin,13.18484,Low Pass,,-2.7526357,92.0,75.0,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,1,0,1,1,0,0,Duel,Strahinja Pavlović,Serbia,2.0,0.0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,True,15.799999999999997,False,True,False
159747,3930170,1,2,10,00:02:10.201,Ball Receipt*,Adam Gnezda Čerin,Slovenia,Slovenia,92.0,75.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Pass,Petar Stojanović,Slovenia,2.0,8.0,Carry,Adam Gnezda Čerin,Slovenia,True,28.0,False,False,False
159748,3930170,1,2,10,00:02:10.201,Carry,Adam Gnezda Čerin,Slovenia,Slovenia,92.0,75.0,,0.119995,From Throw In,,,,,,,,,,,,False,91.6,73.4,1.64924225024706,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,2.0,10.0,Pass,Adam Gnezda Čerin,Slovenia,True,28.0,False,False,False
159749,3930170,1,2,10,00:02:10.321,Pass,Adam Gnezda Čerin,Slovenia,Slovenia,91.6,73.4,,0.721037,From Throw In,Žan Karničnik,9.656604,Low Pass,,0.55640393,99.8,78.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Carry,Adam Gnezda Čerin,Slovenia,2.0,10.0,Ball Receipt*,Žan Karničnik,Slovenia,True,28.400000000000006,False,False,False
159750,3930170,1,2,11,00:02:11.042,Ball Receipt*,Žan Karničnik,Slovenia,Slovenia,99.8,78.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,0,1,1,0,0,Pass,Adam Gnezda Čerin,Slovenia,2.0,10.0,Carry,Žan Karničnik,Slovenia,True,20.200000000000003,False,True,False
159751,3930170,1,2,11,00:02:11.042,Carry,Žan Karničnik,Slovenia,Slovenia,99.8,78.5,,2.088574,From Throw In,,,,,,,,,,,,False,89.6,77.4,10.259142264341598,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Žan Karničnik,Slovenia,2.0,11.0,Pass,Žan Karničnik,Slovenia,True,20.200000000000003,False,True,False
159752,3930170,1,2,13,00:02:13.130,Pass,Žan Karničnik,Slovenia,Slovenia,89.6,77.4,,1.324057,From Throw In,Timi Elšnik,13.685759,Ground Pass,,-2.5961607,77.9,70.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,1,0,1,1,0,0,Carry,Žan Karničnik,Slovenia,2.0,11.0,Ball Receipt*,Timi Elšnik,Slovenia,True,30.400000000000006,False,False,False
159753,3930170,1,2,14,00:02:14.454,Ball Receipt*,Timi Elšnik,Slovenia,Slovenia,77.9,70.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Pass,Žan Karničnik,Slovenia,2.0,13.0,Carry,Timi Elšnik,Slovenia,True,42.099999999999994,False,False,False
159754,3930170,1,2,14,00:02:14.454,Carry,Timi Elšnik,Slovenia,Slovenia,77.9,70.3,,1.500149,From Throw In,,,,,,,,,,,,False,76.1,69.3,2.05912602819741,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Timi Elšnik,Slovenia,2.0,14.0,Pass,Timi Elšnik,Slovenia,True,42.099999999999994,False,False,False
159755,3930170,1,2,15,00:02:15.955,Pass,Timi Elšnik,Slovenia,Slovenia,76.1,69.3,,1.220107,From Throw In,Jan Mlakar,36.117863,High Pass,,-1.1877192,89.6,35.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,1,0,1,1,0,0,Carry,Timi Elšnik,Slovenia,2.0,14.0,Ball Receipt*,Jan Mlakar,Slovenia,True,43.900000000000006,False,False,False
159756,3930170,1,2,17,00:02:17.175,Ball Receipt*,Jan Mlakar,Slovenia,Slovenia,89.6,35.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,1,0,1,1,0,0,Pass,Timi Elšnik,Slovenia,2.0,15.0,Carry,Jan Mlakar,Slovenia,True,30.400000000000006,False,False,False
159757,3930170,1,2,17,00:02:17.175,Carry,Jan Mlakar,Slovenia,Slovenia,89.6,35.8,,3.16974,From Throw In,,,,,,,,,,,,False,81.8,27.7,11.244998888394784,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,1,0,1,1,0,0,Ball Receipt*,Jan Mlakar,Slovenia,2.0,17.0,Pass,Jan Mlakar,Slovenia,True,30.400000000000006,False,False,False
