event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Croatia_score,Albania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
94812,3930167,2,88,10,00:43:10.094,Pressure,Nedim Bajrami,Albania,Albania,71.1,57.4,,7.865112,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,2,1,-1,0,0,1,1,2,1,0,Carry,Martin Baturina,Croatia,88.0,9.0,Dribbled Past,Elseid Hysaj,Albania,True,48.900000000000006,False,False,False
94813,3930167,2,88,11,00:43:11.117,Dribbled Past,Elseid Hysaj,Albania,Albania,63.3,60.2,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Nedim Bajrami,Albania,88.0,10.0,Dribble,Martin Baturina,Croatia,False,56.7,False,False,True
94814,3930167,2,88,11,00:43:11.117,Dribble,Martin Baturina,Croatia,Albania,56.8,19.9,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,Dribbled Past,Elseid Hysaj,Albania,88.0,11.0,Carry,Martin Baturina,Croatia,True,63.2,False,False,False
94815,3930167,2,88,11,00:43:11.117,Carry,Martin Baturina,Croatia,Albania,56.8,19.9,True,8.485539,From Goal Kick,,,,,,,,,,,,False,113.5,22.7,56.76909370423312,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,Dribble,Martin Baturina,Croatia,88.0,11.0,Pressure,Arlind Afrim Ajeti,Albania,False,63.2,False,False,False
94816,3930167,2,88,19,00:43:19.162,Pressure,Arlind Afrim Ajeti,Albania,Albania,6.2,56.0,,0.453874,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Martin Baturina,Croatia,88.0,11.0,Dribbled Past,Arlind Afrim Ajeti,Albania,True,113.8,False,False,False
94817,3930167,2,88,19,00:43:19.603,Dribbled Past,Arlind Afrim Ajeti,Albania,Albania,6.6,57.4,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Arlind Afrim Ajeti,Albania,88.0,19.0,Dribble,Martin Baturina,Croatia,False,113.4,False,False,True
94818,3930167,2,88,19,00:43:19.603,Dribble,Martin Baturina,Croatia,Albania,113.5,22.7,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,Dribbled Past,Arlind Afrim Ajeti,Albania,88.0,19.0,Carry,Martin Baturina,Croatia,True,6.5,False,True,False
94819,3930167,2,88,19,00:43:19.603,Carry,Martin Baturina,Croatia,Albania,113.5,22.7,True,0.960318,From Goal Kick,,,,,,,,,,,,False,112.1,23.1,1.4560219778561099,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,Dribble,Martin Baturina,Croatia,88.0,19.0,Pressure,Klaus Gjasula,Albania,False,6.5,False,True,False
94820,3930167,2,88,20,00:43:20.163,Pressure,Klaus Gjasula,Albania,Albania,10.4,53.9,,0.442174,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Martin Baturina,Croatia,88.0,19.0,Shot,Martin Baturina,Croatia,False,109.6,False,False,False
94821,3930167,2,88,20,00:43:20.563,Shot,Martin Baturina,Croatia,Albania,112.1,23.1,True,0.762048,From Goal Kick,,,,,,,,Saved,0.018151348,Right Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,2,1,1,0,0,1,0,3,0,0,Pressure,Klaus Gjasula,Albania,88.0,20.0,Goal Keeper,Thomas Strakosha,Albania,False,7.900000000000006,False,True,True
94822,3930167,2,88,21,00:43:21.325,Goal Keeper,Thomas Strakosha,Albania,Albania,1.9,43.8,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,-1,0,0,1,1,2,0,0,Shot,Martin Baturina,Croatia,88.0,20.0,Pass,Thomas Strakosha,Albania,True,118.1,False,False,False
94823,3930167,2,88,33,00:43:33.928,Pass,Thomas Strakosha,Albania,Albania,13.0,35.7,,1.536484,From Keeper,Kristjan Asllani,12.897286,Ground Pass,,-0.7195594,22.7,27.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,-1,0,0,1,1,2,0,0,Goal Keeper,Thomas Strakosha,Albania,88.0,21.0,Ball Receipt*,Kristjan Asllani,Albania,True,107.0,False,False,False
94824,3930167,2,88,35,00:43:35.465,Ball Receipt*,Kristjan Asllani,Albania,Albania,22.7,27.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Thomas Strakosha,Albania,88.0,33.0,Carry,Kristjan Asllani,Albania,True,97.3,False,False,False
94825,3930167,2,88,35,00:43:35.465,Carry,Kristjan Asllani,Albania,Albania,22.7,27.2,,1.689797,From Keeper,,,,,,,,,,,,False,24.1,26.4,1.6124515496597123,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Kristjan Asllani,Albania,88.0,35.0,Pass,Kristjan Asllani,Albania,True,97.3,False,False,False
94826,3930167,2,88,37,00:43:37.155,Pass,Kristjan Asllani,Albania,Albania,24.1,26.4,,1.416373,From Keeper,Berat Djimsiti,15.394155,Ground Pass,,-1.4601392,25.8,11.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Kristjan Asllani,Albania,88.0,35.0,Ball Receipt*,Berat Djimsiti,Albania,True,95.9,False,False,False
94827,3930167,2,88,38,00:43:38.571,Ball Receipt*,Berat Djimsiti,Albania,Albania,25.8,11.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Kristjan Asllani,Albania,88.0,37.0,Carry,Berat Djimsiti,Albania,True,94.2,False,False,False
94828,3930167,2,88,38,00:43:38.571,Carry,Berat Djimsiti,Albania,Albania,25.8,11.1,,0.958853,From Keeper,,,,,,,,,,,,False,29.7,8.3,4.8010415536631195,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Berat Djimsiti,Albania,88.0,38.0,Pass,Berat Djimsiti,Albania,True,94.2,False,False,False
94829,3930167,2,88,39,00:43:39.530,Pass,Berat Djimsiti,Albania,Albania,29.7,8.3,,1.185286,From Keeper,Arbër Hoxha,12.987686,Ground Pass,,0.17021193,42.5,10.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Berat Djimsiti,Albania,88.0,38.0,Ball Receipt*,Arbër Hoxha,Albania,True,90.3,False,False,False
94830,3930167,2,88,40,00:43:40.715,Ball Receipt*,Arbër Hoxha,Albania,Albania,42.5,10.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Berat Djimsiti,Albania,88.0,39.0,Carry,Arbër Hoxha,Albania,True,77.5,False,False,False
94831,3930167,2,88,40,00:43:40.715,Carry,Arbër Hoxha,Albania,Albania,42.5,10.5,,0.880535,From Keeper,,,,,,,,,,,,False,38.7,9.7,3.883297567789517,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Arbër Hoxha,Albania,88.0,40.0,Pass,Arbër Hoxha,Albania,True,77.5,False,False,False
94832,3930167,2,88,41,00:43:41.596,Pass,Arbër Hoxha,Albania,Albania,38.7,9.7,,1.440102,From Keeper,Berat Djimsiti,15.524175,Ground Pass,,-2.758694,24.3,3.9,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Arbër Hoxha,Albania,88.0,40.0,Ball Receipt*,Berat Djimsiti,Albania,True,81.3,False,False,False
94833,3930167,2,88,43,00:43:43.036,Ball Receipt*,Berat Djimsiti,Albania,Albania,24.3,3.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Arbër Hoxha,Albania,88.0,41.0,Carry,Berat Djimsiti,Albania,True,95.7,False,False,False
94834,3930167,2,88,43,00:43:43.036,Carry,Berat Djimsiti,Albania,Albania,24.3,3.9,,0.667077,From Keeper,,,,,,,,,,,,False,23.9,3.7,0.4472135954999597,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Berat Djimsiti,Albania,88.0,43.0,Pass,Berat Djimsiti,Albania,True,95.7,False,False,False
94835,3930167,2,88,43,00:43:43.703,Pass,Berat Djimsiti,Albania,Albania,23.9,3.7,,0.715508,From Keeper,Mario Mitaj,5.3851647,Ground Pass,,-0.38050637,28.9,1.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Berat Djimsiti,Albania,88.0,43.0,Ball Receipt*,Mario Mitaj,Albania,True,96.1,False,False,False
94836,3930167,2,88,44,00:43:44.418,Ball Receipt*,Mario Mitaj,Albania,Albania,28.9,1.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Berat Djimsiti,Albania,88.0,43.0,Carry,Mario Mitaj,Albania,True,91.1,False,False,False
94837,3930167,2,88,44,00:43:44.418,Carry,Mario Mitaj,Albania,Albania,28.9,1.7,True,0.646881,From Keeper,,,,,,,,,,,,False,28.8,2.1,0.4123105625617657,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Mario Mitaj,Albania,88.0,44.0,Pressure,Mario Pašalić,Croatia,False,91.1,False,False,False
94838,3930167,2,88,44,00:43:44.695,Pressure,Mario Pašalić,Croatia,Albania,89.0,78.1,,0.329997,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,2,1,1,0,0,1,0,3,0,0,Carry,Mario Mitaj,Albania,88.0,44.0,Pass,Mario Mitaj,Albania,False,31.0,False,False,False
94839,3930167,2,88,45,00:43:45.065,Pass,Mario Mitaj,Albania,Albania,28.8,2.1,,1.563475,From Keeper,Berat Djimsiti,13.462912,Ground Pass,,3.0448804,15.4,3.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Mario Pašalić,Croatia,88.0,44.0,Ball Receipt*,Berat Djimsiti,Albania,True,91.2,False,False,True
94840,3930167,2,88,46,00:43:46.629,Ball Receipt*,Berat Djimsiti,Albania,Albania,15.4,3.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Mario Mitaj,Albania,88.0,45.0,Carry,Berat Djimsiti,Albania,True,104.6,False,False,False
94841,3930167,2,88,46,00:43:46.629,Carry,Berat Djimsiti,Albania,Albania,15.4,3.4,,1.752581,From Keeper,,,,,,,,,,,,False,19.2,2.8,3.847076812334268,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Berat Djimsiti,Albania,88.0,46.0,Pass,Berat Djimsiti,Albania,True,104.6,False,False,False
94842,3930167,2,88,48,00:43:48.381,Pass,Berat Djimsiti,Albania,Albania,19.2,2.8,,2.425296,From Keeper,Mirlind Daku,50.335873,High Pass,,0.49474868,63.5,26.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Berat Djimsiti,Albania,88.0,46.0,Ball Receipt*,Mirlind Daku,Albania,True,100.8,False,False,False
94843,3930167,2,88,50,00:43:50.807,Ball Receipt*,Mirlind Daku,Albania,Albania,63.5,26.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Berat Djimsiti,Albania,88.0,48.0,Carry,Mirlind Daku,Albania,True,56.5,False,False,False
94844,3930167,2,88,50,00:43:50.807,Carry,Mirlind Daku,Albania,Albania,63.5,26.7,True,4.673543,From Keeper,,,,,,,,,,,,False,66.8,4.8,22.1472345903501,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Mirlind Daku,Albania,88.0,50.0,Pressure,Luka Modrić,Croatia,False,56.5,False,False,False
94845,3930167,2,88,53,00:43:53.611,Pressure,Luka Modrić,Croatia,Albania,56.4,62.0,,0.828899,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Carry,Mirlind Daku,Albania,88.0,50.0,Pressure,Mateo Kovačić,Croatia,True,63.6,False,False,False
94846,3930167,2,88,55,00:43:55.201,Pressure,Mateo Kovačić,Croatia,Albania,52.3,72.2,,0.291802,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Pressure,Luka Modrić,Croatia,88.0,53.0,Pass,Mirlind Daku,Albania,False,67.7,False,False,False
94847,3930167,2,88,55,00:43:55.480,Pass,Mirlind Daku,Albania,Albania,66.8,4.8,True,0.731889,From Keeper,Arbër Hoxha,5.503635,Ground Pass,,-0.43113875,71.8,2.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Mateo Kovačić,Croatia,88.0,55.0,Ball Receipt*,Arbër Hoxha,Albania,True,53.2,False,False,True
94848,3930167,2,88,56,00:43:56.212,Ball Receipt*,Arbër Hoxha,Albania,Albania,71.8,2.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Mirlind Daku,Albania,88.0,55.0,Carry,Arbër Hoxha,Albania,True,48.2,False,False,False
94849,3930167,2,88,56,00:43:56.212,Carry,Arbër Hoxha,Albania,Albania,71.8,2.5,True,8.930478,From Keeper,,,,,,,,,,,,False,96.3,46.2,50.09930139233481,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Arbër Hoxha,Albania,88.0,56.0,Pressure,Josip Šutalo,Croatia,False,48.2,False,False,False
94850,3930167,2,89,2,00:44:02.342,Pressure,Josip Šutalo,Croatia,Albania,31.4,55.3,,0.105395,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,1,0,0,1,0,3,0,0,Carry,Arbër Hoxha,Albania,88.0,56.0,Pressure,Mateo Kovačić,Croatia,True,88.6,False,False,False
94851,3930167,2,89,2,00:44:02.688,Pressure,Mateo Kovačić,Croatia,Albania,34.1,53.7,,0.330824,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,1,0,0,1,0,3,0,0,Pressure,Josip Šutalo,Croatia,89.0,2.0,Shot,Arbër Hoxha,Albania,False,85.9,False,False,True
94852,3930167,2,89,5,00:44:05.143,Shot,Arbër Hoxha,Albania,Albania,96.3,46.2,,0.599381,From Keeper,,,,,,,,Saved,0.03468018,Right Foot,Normal,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Mateo Kovačić,Croatia,89.0,2.0,Goal Keeper,Dominik Livaković,Croatia,False,23.700000000000003,False,True,False
94853,3930167,2,89,5,00:44:05.742,Goal Keeper,Dominik Livaković,Croatia,Albania,4.3,38.9,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,0,0,1,0,3,0,0,Shot,Arbër Hoxha,Albania,89.0,5.0,Offside,Mirlind Daku,Albania,False,115.7,False,False,False
94854,3930167,2,89,6,00:44:06.717,Offside,Mirlind Daku,Albania,Albania,111.5,33.8,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,-1,0,0,1,1,2,0,0,Goal Keeper,Dominik Livaković,Croatia,89.0,5.0,Injury Stoppage,Klaus Gjasula,Albania,True,8.5,False,True,False
94855,3930167,2,90,21,00:45:21.373,Injury Stoppage,Klaus Gjasula,Albania,Albania,,,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Offside,Mirlind Daku,Albania,89.0,6.0,Injury Stoppage,Dominik Livaković,Croatia,False,,False,,False
94856,3930167,2,90,26,00:45:26.909,Injury Stoppage,Dominik Livaković,Croatia,Albania,,,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,0,0,1,0,3,0,0,Injury Stoppage,Klaus Gjasula,Albania,90.0,21.0,Pass,Dominik Livaković,Croatia,True,,False,,False
94857,3930167,2,91,43,00:46:43.832,Pass,Dominik Livaković,Croatia,Croatia,5.9,37.2,,3.975974,From Free Kick,Ante Budimir,70.841866,High Pass,,-0.11174841,76.3,29.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,1,0,0,1,0,3,0,0,Injury Stoppage,Dominik Livaković,Croatia,90.0,26.0,Ball Receipt*,Ante Budimir,Croatia,True,114.1,False,False,False
94858,3930167,2,91,47,00:46:47.808,Ball Receipt*,Ante Budimir,Croatia,Croatia,76.3,29.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,0,0,1,0,3,0,0,Pass,Dominik Livaković,Croatia,91.0,43.0,Duel,Klaus Gjasula,Albania,False,43.7,False,False,False
94859,3930167,2,91,47,00:46:47.808,Duel,Klaus Gjasula,Albania,Croatia,43.8,50.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Ante Budimir,Croatia,91.0,47.0,Pass,Ante Budimir,Croatia,False,76.2,False,False,False
94860,3930167,2,91,47,00:46:47.808,Pass,Ante Budimir,Croatia,Croatia,76.3,29.3,True,1.937601,From Free Kick,,15.6894865,High Pass,Incomplete,0.29756173,91.3,33.9,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,0,0,1,0,3,0,0,Duel,Klaus Gjasula,Albania,91.0,47.0,Pass,Berat Djimsiti,Albania,False,43.7,False,False,False
94861,3930167,2,91,49,00:46:49.746,Pass,Berat Djimsiti,Albania,Albania,28.8,46.2,,1.887346,Regular Play,Thomas Strakosha,19.725365,Low Pass,,-3.0908747,9.1,45.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Ante Budimir,Croatia,91.0,47.0,Ball Receipt*,Thomas Strakosha,Albania,True,91.2,False,False,False
94862,3930167,2,91,51,00:46:51.633,Ball Receipt*,Thomas Strakosha,Albania,Albania,9.1,45.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Berat Djimsiti,Albania,91.0,49.0,Carry,Thomas Strakosha,Albania,True,110.9,False,False,False
94863,3930167,2,91,51,00:46:51.633,Carry,Thomas Strakosha,Albania,Albania,9.1,45.2,,1.652301,Regular Play,,,,,,,,,,,,False,9.8,44.8,0.8062257748298587,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Thomas Strakosha,Albania,91.0,51.0,Pass,Thomas Strakosha,Albania,True,110.9,False,False,False
94864,3930167,2,91,53,00:46:53.285,Pass,Thomas Strakosha,Albania,Albania,9.8,44.8,,1.870564,Regular Play,Berat Djimsiti,22.027256,Ground Pass,,-1.0054599,21.6,26.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Thomas Strakosha,Albania,91.0,51.0,Ball Receipt*,Berat Djimsiti,Albania,True,110.2,False,False,False
94865,3930167,2,91,55,00:46:55.156,Ball Receipt*,Berat Djimsiti,Albania,Albania,21.6,26.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Thomas Strakosha,Albania,91.0,53.0,Carry,Berat Djimsiti,Albania,True,98.4,False,False,False
94866,3930167,2,91,55,00:46:55.156,Carry,Berat Djimsiti,Albania,Albania,21.6,26.2,,1.877184,Regular Play,,,,,,,,,,,,False,27.5,20.4,8.27345151674922,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Berat Djimsiti,Albania,91.0,55.0,Pass,Berat Djimsiti,Albania,True,98.4,False,False,False
94867,3930167,2,91,57,00:46:57.033,Pass,Berat Djimsiti,Albania,Albania,27.5,20.4,,1.097299,Regular Play,Kristjan Asllani,9.556673,Ground Pass,,0.23228899,36.8,22.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Berat Djimsiti,Albania,91.0,55.0,Ball Receipt*,Kristjan Asllani,Albania,True,92.5,False,False,False
94868,3930167,2,91,58,00:46:58.131,Ball Receipt*,Kristjan Asllani,Albania,Albania,36.8,22.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Berat Djimsiti,Albania,91.0,57.0,Carry,Kristjan Asllani,Albania,True,83.2,False,False,False
94869,3930167,2,91,58,00:46:58.131,Carry,Kristjan Asllani,Albania,Albania,36.8,22.6,True,4.595333,Regular Play,,,,,,,,,,,,False,45.6,16.6,10.650821564555482,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Kristjan Asllani,Albania,91.0,58.0,Pressure,Ante Budimir,Croatia,False,83.2,False,False,False
94870,3930167,2,92,2,00:47:02.023,Pressure,Ante Budimir,Croatia,Albania,70.9,63.1,,0.692276,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,2,1,1,0,0,1,0,3,0,0,Carry,Kristjan Asllani,Albania,91.0,58.0,Pass,Kristjan Asllani,Albania,False,49.099999999999994,False,False,False
94871,3930167,2,92,2,00:47:02.726,Pass,Kristjan Asllani,Albania,Albania,45.6,16.6,,1.196291,Regular Play,Berat Djimsiti,11.1606455,Ground Pass,,-2.508844,36.6,10.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pressure,Ante Budimir,Croatia,92.0,2.0,Ball Receipt*,Berat Djimsiti,Albania,True,74.4,False,False,True
94872,3930167,2,92,3,00:47:03.922,Ball Receipt*,Berat Djimsiti,Albania,Albania,36.6,10.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Kristjan Asllani,Albania,92.0,2.0,Carry,Berat Djimsiti,Albania,True,83.4,False,False,False
94873,3930167,2,92,3,00:47:03.922,Carry,Berat Djimsiti,Albania,Albania,36.6,10.0,,2.410602,Regular Play,,,,,,,,,,,,False,39.4,11.8,3.3286633954186455,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Berat Djimsiti,Albania,92.0,3.0,Pass,Berat Djimsiti,Albania,True,83.4,False,False,False
94874,3930167,2,92,6,00:47:06.333,Pass,Berat Djimsiti,Albania,Albania,39.4,11.8,,1.417745,Regular Play,Kristjan Asllani,14.138246,Ground Pass,,1.2691773,43.6,25.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Berat Djimsiti,Albania,92.0,3.0,Ball Receipt*,Kristjan Asllani,Albania,True,80.6,False,False,False
94875,3930167,2,92,7,00:47:07.750,Ball Receipt*,Kristjan Asllani,Albania,Albania,43.6,25.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Berat Djimsiti,Albania,92.0,6.0,Carry,Kristjan Asllani,Albania,True,76.4,False,False,False
94876,3930167,2,92,7,00:47:07.750,Carry,Kristjan Asllani,Albania,Albania,43.6,25.3,,0.040000003,Regular Play,,,,,,,,,,,,False,43.2,25.4,0.4123105625617641,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Kristjan Asllani,Albania,92.0,7.0,Pass,Kristjan Asllani,Albania,True,76.4,False,False,False
94877,3930167,2,92,7,00:47:07.790,Pass,Kristjan Asllani,Albania,Albania,43.2,25.4,,1.35372,Regular Play,Arlind Afrim Ajeti,19.942417,Ground Pass,,2.342011,29.3,39.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,2,1,-1,0,0,1,1,2,0,0,Carry,Kristjan Asllani,Albania,92.0,7.0,Ball Receipt*,Arlind Afrim Ajeti,Albania,True,76.8,False,False,False
94878,3930167,2,92,9,00:47:09.144,Ball Receipt*,Arlind Afrim Ajeti,Albania,Albania,29.3,39.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Pass,Kristjan Asllani,Albania,92.0,7.0,Carry,Arlind Afrim Ajeti,Albania,True,90.7,False,False,False
94879,3930167,2,92,9,00:47:09.144,Carry,Arlind Afrim Ajeti,Albania,Albania,29.3,39.7,,1.401833,Regular Play,,,,,,,,,,,,False,30.6,41.4,2.140093455903267,,False,,"{'id': 3, 'name': 'Right Center Back'}",,2,1,-1,0,0,1,1,2,0,0,Ball Receipt*,Arlind Afrim Ajeti,Albania,92.0,9.0,Pass,Arlind Afrim Ajeti,Albania,True,90.7,False,False,False
