event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Belgium_score,Slovakia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
102716,3930164,1,1,8,00:01:08.343,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,61.7,10.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Dávid Hancko,Slovakia,1.0,6.0,Pass,Stanislav Lobotka,Slovakia,True,58.3,False,False,False
102717,3930164,1,1,8,00:01:08.358,Pass,Stanislav Lobotka,Slovakia,Slovakia,61.7,10.9,,2.588869,Regular Play,Róbert Boženík,17.492855,High Pass,Incomplete,0.10308161,79.1,12.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,1.0,8.0,Ball Receipt*,Róbert Boženík,Slovakia,True,58.3,False,False,False
102718,3930164,1,1,10,00:01:10.946,Ball Receipt*,Róbert Boženík,Slovakia,Slovakia,78.4,20.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Stanislav Lobotka,Slovakia,1.0,8.0,Pass,Wout Faes,Belgium,False,41.599999999999994,False,False,False
102719,3930164,1,1,10,00:01:10.946,Pass,Wout Faes,Belgium,Slovakia,41.0,67.4,,2.037223,Regular Play,Orel Mangala,14.940214,High Pass,Incomplete,0.4426926,54.5,73.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Róbert Boženík,Slovakia,1.0,10.0,Ball Receipt*,Orel Mangala,Belgium,True,79.0,False,False,False
102720,3930164,1,1,12,00:01:12.984,Ball Receipt*,Orel Mangala,Belgium,Slovakia,57.3,74.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Wout Faes,Belgium,1.0,10.0,Interception,Ondrej Duda,Slovakia,False,62.7,False,False,False
102721,3930164,1,1,12,00:01:12.984,Interception,Ondrej Duda,Slovakia,Slovakia,65.6,6.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Orel Mangala,Belgium,1.0,12.0,Carry,Ondrej Duda,Slovakia,True,54.400000000000006,False,False,False
102722,3930164,1,1,12,00:01:12.984,Carry,Ondrej Duda,Slovakia,Slovakia,65.6,6.3,,0.710952,Regular Play,,,,,,,,,,,,False,61.5,12.1,7.102816342831902,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Interception,Ondrej Duda,Slovakia,1.0,12.0,Pass,Ondrej Duda,Slovakia,True,54.400000000000006,False,False,False
102723,3930164,1,1,13,00:01:13.695,Pass,Ondrej Duda,Slovakia,Slovakia,61.5,12.1,,1.334142,Regular Play,Stanislav Lobotka,12.835108,High Pass,,2.0309596,55.8,23.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Ondrej Duda,Slovakia,1.0,12.0,Pressure,Jeremy Doku,Belgium,False,58.5,False,False,False
102724,3930164,1,1,15,00:01:15.020,Pressure,Jeremy Doku,Belgium,Slovakia,62.0,57.3,,0.452606,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ondrej Duda,Slovakia,1.0,13.0,Ball Receipt*,Stanislav Lobotka,Slovakia,False,58.0,False,False,False
102725,3930164,1,1,15,00:01:15.029,Ball Receipt*,Stanislav Lobotka,Slovakia,Slovakia,55.8,23.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Jeremy Doku,Belgium,1.0,15.0,Carry,Stanislav Lobotka,Slovakia,True,64.2,False,False,True
102726,3930164,1,1,15,00:01:15.029,Carry,Stanislav Lobotka,Slovakia,Slovakia,55.8,23.6,True,0.544548,Regular Play,,,,,,,,,,,,False,55.2,25.5,1.9924858845171245,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Stanislav Lobotka,Slovakia,1.0,15.0,Pressure,Romelu Lukaku Menama,Belgium,False,64.2,False,False,False
102727,3930164,1,1,15,00:01:15.429,Pressure,Romelu Lukaku Menama,Belgium,Slovakia,65.7,55.4,,0.196925,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Stanislav Lobotka,Slovakia,1.0,15.0,Pass,Stanislav Lobotka,Slovakia,False,54.3,False,False,False
102728,3930164,1,1,15,00:01:15.573,Pass,Stanislav Lobotka,Slovakia,Slovakia,55.2,25.5,True,1.376361,Regular Play,Denis Vavro,10.707474,Ground Pass,,3.1042268,44.5,25.9,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Romelu Lukaku Menama,Belgium,1.0,15.0,Ball Receipt*,Denis Vavro,Slovakia,True,64.8,False,False,True
102729,3930164,1,1,16,00:01:16.950,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,44.5,25.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Stanislav Lobotka,Slovakia,1.0,15.0,Carry,Denis Vavro,Slovakia,True,75.5,False,False,False
102730,3930164,1,1,16,00:01:16.950,Carry,Denis Vavro,Slovakia,Slovakia,44.5,25.9,,0.176698,Regular Play,,,,,,,,,,,,False,45.1,26.2,0.6708203932499385,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Denis Vavro,Slovakia,1.0,16.0,Pass,Denis Vavro,Slovakia,True,75.5,False,False,False
102731,3930164,1,1,17,00:01:17.126,Pass,Denis Vavro,Slovakia,Slovakia,45.1,26.2,,0.640084,Regular Play,Ondrej Duda,12.461541,Ground Pass,,-0.3954084,56.6,21.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Denis Vavro,Slovakia,1.0,16.0,Pressure,Orel Mangala,Belgium,False,74.9,False,False,False
102732,3930164,1,1,17,00:01:17.711,Pressure,Orel Mangala,Belgium,Slovakia,60.8,58.9,,0.206351,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Denis Vavro,Slovakia,1.0,17.0,Ball Receipt*,Ondrej Duda,Slovakia,False,59.2,False,False,False
102733,3930164,1,1,17,00:01:17.766,Ball Receipt*,Ondrej Duda,Slovakia,Slovakia,56.6,21.4,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Orel Mangala,Belgium,1.0,17.0,Pass,Ondrej Duda,Slovakia,True,63.4,False,False,True
102734,3930164,1,1,17,00:01:17.766,Pass,Ondrej Duda,Slovakia,Slovakia,57.7,21.6,True,3.297509,Regular Play,Peter Pekarík,42.370274,Low Pass,,2.089357,36.7,58.4,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ondrej Duda,Slovakia,1.0,17.0,Ball Receipt*,Peter Pekarík,Slovakia,True,62.3,False,False,False
102735,3930164,1,1,21,00:01:21.064,Ball Receipt*,Peter Pekarík,Slovakia,Slovakia,36.7,58.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ondrej Duda,Slovakia,1.0,17.0,Carry,Peter Pekarík,Slovakia,True,83.3,False,False,False
102736,3930164,1,1,21,00:01:21.064,Carry,Peter Pekarík,Slovakia,Slovakia,36.7,58.4,,0.405446,Regular Play,,,,,,,,,,,,False,35.7,57.8,1.1661903789690609,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Peter Pekarík,Slovakia,1.0,21.0,Pass,Peter Pekarík,Slovakia,True,83.3,False,False,False
102737,3930164,1,1,21,00:01:21.469,Pass,Peter Pekarík,Slovakia,Slovakia,35.7,57.8,,1.79325,Regular Play,Denis Vavro,15.720369,Ground Pass,,-1.9146761,30.4,43.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Peter Pekarík,Slovakia,1.0,21.0,Ball Receipt*,Denis Vavro,Slovakia,True,84.3,False,False,False
102738,3930164,1,1,23,00:01:23.263,Ball Receipt*,Denis Vavro,Slovakia,Slovakia,30.4,43.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Peter Pekarík,Slovakia,1.0,21.0,Carry,Denis Vavro,Slovakia,True,89.6,False,False,False
102739,3930164,1,1,23,00:01:23.263,Carry,Denis Vavro,Slovakia,Slovakia,30.4,43.0,,4.68807,Regular Play,,,,,,,,,,,,False,29.6,44.3,1.526433752247371,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Denis Vavro,Slovakia,1.0,23.0,Pass,Denis Vavro,Slovakia,True,89.6,False,False,False
102740,3930164,1,1,27,00:01:27.951,Pass,Denis Vavro,Slovakia,Slovakia,29.6,44.3,,2.045045,Regular Play,Martin Dúbravka,14.549914,Ground Pass,,-2.8415778,15.7,40.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Denis Vavro,Slovakia,1.0,23.0,Ball Receipt*,Martin Dúbravka,Slovakia,True,90.4,False,False,False
102741,3930164,1,1,29,00:01:29.996,Ball Receipt*,Martin Dúbravka,Slovakia,Slovakia,15.7,40.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pass,Denis Vavro,Slovakia,1.0,27.0,Carry,Martin Dúbravka,Slovakia,True,104.3,False,False,False
102742,3930164,1,1,29,00:01:29.996,Carry,Martin Dúbravka,Slovakia,Slovakia,15.7,40.0,True,1.402713,Regular Play,,,,,,,,,,,,False,16.5,38.4,1.7888543819998333,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Martin Dúbravka,Slovakia,1.0,29.0,Pressure,Leandro Trossard,Belgium,False,104.3,False,False,False
102743,3930164,1,1,30,00:01:30.867,Pressure,Leandro Trossard,Belgium,Slovakia,102.0,37.8,,0.324379,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,0,0,0,0,0,0,Carry,Martin Dúbravka,Slovakia,1.0,29.0,Pass,Martin Dúbravka,Slovakia,False,18.0,False,True,False
102744,3930164,1,1,31,00:01:31.398,Pass,Martin Dúbravka,Slovakia,Slovakia,16.5,38.4,,6.191037,Regular Play,Róbert Boženík,78.483696,High Pass,Incomplete,0.11107934,94.5,47.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Leandro Trossard,Belgium,1.0,30.0,Ball Receipt*,Róbert Boženík,Slovakia,True,103.5,False,False,True
102745,3930164,1,1,37,00:01:37.589,Ball Receipt*,Róbert Boženík,Slovakia,Slovakia,57.7,39.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Martin Dúbravka,Slovakia,1.0,31.0,Ball Recovery,Koen Casteels,Belgium,False,62.3,False,False,False
102746,3930164,1,1,37,00:01:37.589,Ball Recovery,Koen Casteels,Belgium,Belgium,25.6,33.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Róbert Boženík,Slovakia,1.0,37.0,Carry,Koen Casteels,Belgium,True,94.4,False,False,False
102747,3930164,1,1,37,00:01:37.589,Carry,Koen Casteels,Belgium,Belgium,25.6,33.0,,3.880161,Regular Play,,,,,,,,,,,,False,16.9,38.1,10.08464178838297,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Recovery,Koen Casteels,Belgium,1.0,37.0,Pass,Koen Casteels,Belgium,True,94.4,False,False,False
102748,3930164,1,1,41,00:01:41.470,Pass,Koen Casteels,Belgium,Belgium,16.9,38.1,,2.362427,Regular Play,Zeno Debast,16.491512,Ground Pass,,-1.2049285,22.8,22.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Carry,Koen Casteels,Belgium,1.0,37.0,Ball Receipt*,Zeno Debast,Belgium,True,103.1,False,False,False
102749,3930164,1,1,43,00:01:43.832,Ball Receipt*,Zeno Debast,Belgium,Belgium,22.8,22.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Koen Casteels,Belgium,1.0,41.0,Carry,Zeno Debast,Belgium,True,97.2,False,False,False
102750,3930164,1,1,43,00:01:43.832,Carry,Zeno Debast,Belgium,Belgium,22.8,22.7,,3.199999,Regular Play,,,,,,,,,,,,False,32.0,17.8,10.423531071570707,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Zeno Debast,Belgium,1.0,43.0,Pass,Zeno Debast,Belgium,True,97.2,False,False,False
102751,3930164,1,1,47,00:01:47.032,Pass,Zeno Debast,Belgium,Belgium,32.0,17.8,,1.440609,Regular Play,Yannick Ferreira Carrasco,17.060188,Ground Pass,,-1.2916915,36.7,1.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Zeno Debast,Belgium,1.0,43.0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,True,88.0,False,False,False
102752,3930164,1,1,48,00:01:48.473,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,Belgium,36.7,1.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Zeno Debast,Belgium,1.0,47.0,Carry,Yannick Ferreira Carrasco,Belgium,True,83.3,False,False,False
102753,3930164,1,1,48,00:01:48.473,Carry,Yannick Ferreira Carrasco,Belgium,Belgium,36.7,1.4,,1.200423,Regular Play,,,,,,,,,,,,False,35.3,2.3,1.6643316977093285,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Yannick Ferreira Carrasco,Belgium,1.0,48.0,Pass,Yannick Ferreira Carrasco,Belgium,True,83.3,False,False,False
102754,3930164,1,1,49,00:01:49.673,Pass,Yannick Ferreira Carrasco,Belgium,Belgium,35.3,2.3,,1.6,Regular Play,Zeno Debast,19.962465,Ground Pass,,2.7564352,16.8,9.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Yannick Ferreira Carrasco,Belgium,1.0,48.0,Ball Receipt*,Zeno Debast,Belgium,True,84.7,False,False,False
102755,3930164,1,1,51,00:01:51.273,Ball Receipt*,Zeno Debast,Belgium,Belgium,16.8,9.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Yannick Ferreira Carrasco,Belgium,1.0,49.0,Carry,Zeno Debast,Belgium,True,103.2,False,False,False
102756,3930164,1,1,51,00:01:51.273,Carry,Zeno Debast,Belgium,Belgium,16.8,9.8,,0.768513,Regular Play,,,,,,,,,,,,False,15.8,13.1,3.4481879299133325,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Zeno Debast,Belgium,1.0,51.0,Pass,Zeno Debast,Belgium,True,103.2,False,False,False
102757,3930164,1,1,52,00:01:52.042,Pass,Zeno Debast,Belgium,Belgium,15.8,13.1,,2.0,Regular Play,Koen Casteels,28.206383,Ground Pass,,1.9868609,4.4,38.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Zeno Debast,Belgium,1.0,51.0,Ball Receipt*,Koen Casteels,Belgium,True,104.2,False,False,False
102758,3930164,1,1,54,00:01:54.042,Ball Receipt*,Koen Casteels,Belgium,Belgium,4.4,38.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pass,Zeno Debast,Belgium,1.0,52.0,Carry,Koen Casteels,Belgium,True,115.6,False,False,False
102759,3930164,1,1,54,00:01:54.042,Carry,Koen Casteels,Belgium,Belgium,4.4,38.9,True,1.263422,Regular Play,,,,,,,,,,,,False,8.0,42.1,4.81663783151692,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Koen Casteels,Belgium,1.0,54.0,Pressure,Róbert Boženík,Slovakia,False,115.6,False,False,False
102760,3930164,1,1,54,00:01:54.614,Pressure,Róbert Boženík,Slovakia,Belgium,112.5,43.9,,0.976548,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Koen Casteels,Belgium,1.0,54.0,Pass,Koen Casteels,Belgium,False,7.5,False,True,False
102761,3930164,1,1,55,00:01:55.305,Pass,Koen Casteels,Belgium,Belgium,8.0,42.1,True,2.129399,Regular Play,Timothy Castagne,36.69564,Ground Pass,,1.3621773,15.6,78.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Róbert Boženík,Slovakia,1.0,54.0,Ball Receipt*,Timothy Castagne,Belgium,True,112.0,False,False,True
102762,3930164,1,1,57,00:01:57.434,Ball Receipt*,Timothy Castagne,Belgium,Belgium,15.6,78.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Koen Casteels,Belgium,1.0,55.0,Carry,Timothy Castagne,Belgium,True,104.4,False,False,False
102763,3930164,1,1,57,00:01:57.434,Carry,Timothy Castagne,Belgium,Belgium,15.6,78.0,,0.983828,Regular Play,,,,,,,,,,,,False,15.8,77.6,0.4472135954999635,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Timothy Castagne,Belgium,1.0,57.0,Pass,Timothy Castagne,Belgium,True,104.4,False,False,False
102764,3930164,1,1,58,00:01:58.418,Pass,Timothy Castagne,Belgium,Belgium,15.8,77.6,,1.297211,Regular Play,Wout Faes,14.9372015,Ground Pass,,-2.028456,9.2,64.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Timothy Castagne,Belgium,1.0,57.0,Ball Receipt*,Wout Faes,Belgium,True,104.2,False,False,False
102765,3930164,1,1,59,00:01:59.715,Ball Receipt*,Wout Faes,Belgium,Belgium,9.2,64.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Timothy Castagne,Belgium,1.0,58.0,Carry,Wout Faes,Belgium,True,110.8,False,False,False
102766,3930164,1,1,59,00:01:59.715,Carry,Wout Faes,Belgium,Belgium,9.2,64.2,,0.194183,Regular Play,,,,,,,,,,,,False,9.2,64.6,0.3999999999999915,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Wout Faes,Belgium,1.0,59.0,Pass,Wout Faes,Belgium,True,110.8,False,False,False
102767,3930164,1,1,59,00:01:59.910,Pass,Wout Faes,Belgium,Belgium,9.2,64.6,,1.516634,Regular Play,Jeremy Doku,32.40895,Ground Pass,,0.3627432,39.5,76.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Wout Faes,Belgium,1.0,59.0,Ball Receipt*,Jeremy Doku,Belgium,True,110.8,False,False,False
102768,3930164,1,2,1,00:02:01.426,Ball Receipt*,Jeremy Doku,Belgium,Belgium,39.5,76.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Pass,Wout Faes,Belgium,1.0,59.0,Carry,Jeremy Doku,Belgium,True,80.5,False,False,False
102769,3930164,1,2,1,00:02:01.426,Carry,Jeremy Doku,Belgium,Belgium,39.5,76.1,True,1.980766,Regular Play,,,,,,,,,,,,False,44.7,68.8,8.96270048590267,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Jeremy Doku,Belgium,2.0,1.0,Pressure,Dávid Hancko,Slovakia,False,80.5,False,False,False
102770,3930164,1,2,1,00:02:01.628,Pressure,Dávid Hancko,Slovakia,Belgium,77.3,4.2,,1.778607,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jeremy Doku,Belgium,2.0,1.0,Dribbled Past,Dávid Hancko,Slovakia,True,42.7,False,False,False
102771,3930164,1,2,3,00:02:03.407,Dribbled Past,Dávid Hancko,Slovakia,Belgium,75.4,11.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Dávid Hancko,Slovakia,2.0,1.0,Dribble,Jeremy Doku,Belgium,False,44.599999999999994,False,False,False
102772,3930164,1,2,3,00:02:03.407,Dribble,Jeremy Doku,Belgium,Belgium,44.7,68.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Dribbled Past,Dávid Hancko,Slovakia,2.0,3.0,Carry,Jeremy Doku,Belgium,True,75.3,False,False,False
102773,3930164,1,2,3,00:02:03.407,Carry,Jeremy Doku,Belgium,Belgium,44.7,68.8,True,1.308878,Regular Play,,,,,,,,,,,,False,52.0,75.5,9.90858213873206,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Dribble,Jeremy Doku,Belgium,2.0,3.0,Pressure,Stanislav Lobotka,Slovakia,False,75.3,False,False,False
102774,3930164,1,2,4,00:02:04.485,Pressure,Stanislav Lobotka,Slovakia,Belgium,70.0,9.1,,0.288511,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jeremy Doku,Belgium,2.0,3.0,Dribbled Past,Stanislav Lobotka,Slovakia,True,50.0,False,False,False
102775,3930164,1,2,4,00:02:04.716,Dribbled Past,Stanislav Lobotka,Slovakia,Belgium,68.1,4.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Stanislav Lobotka,Slovakia,2.0,4.0,Dribble,Jeremy Doku,Belgium,False,51.900000000000006,False,False,True
102776,3930164,1,2,4,00:02:04.716,Dribble,Jeremy Doku,Belgium,Belgium,52.0,75.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Dribbled Past,Stanislav Lobotka,Slovakia,2.0,4.0,Carry,Jeremy Doku,Belgium,True,68.0,False,False,False
102777,3930164,1,2,4,00:02:04.716,Carry,Jeremy Doku,Belgium,Belgium,52.0,75.5,True,5.285696,Regular Play,,,,,,,,,,,,False,92.6,62.0,42.78562842824679,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Dribble,Jeremy Doku,Belgium,2.0,4.0,Pressure,Juraj Kucka,Slovakia,False,68.0,False,False,False
102778,3930164,1,2,9,00:02:09.520,Pressure,Juraj Kucka,Slovakia,Belgium,28.3,19.1,,0.579736,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Jeremy Doku,Belgium,2.0,4.0,Dribbled Past,Juraj Kucka,Slovakia,True,91.7,False,False,False
102779,3930164,1,2,10,00:02:10.002,Dribbled Past,Juraj Kucka,Slovakia,Belgium,27.5,18.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Juraj Kucka,Slovakia,2.0,9.0,Dribble,Jeremy Doku,Belgium,False,92.5,False,False,True
102780,3930164,1,2,10,00:02:10.002,Dribble,Jeremy Doku,Belgium,Belgium,92.6,62.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Dribbled Past,Juraj Kucka,Slovakia,2.0,10.0,Carry,Jeremy Doku,Belgium,True,27.400000000000006,False,False,False
102781,3930164,1,2,10,00:02:10.002,Carry,Jeremy Doku,Belgium,Belgium,92.6,62.0,True,0.531475,Regular Play,,,,,,,,,,,,False,94.4,61.6,1.8439088914585884,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,0,0,0,0,0,0,Dribble,Jeremy Doku,Belgium,2.0,10.0,Foul Committed,Juraj Kucka,Slovakia,False,27.400000000000006,False,False,False
102782,3930164,1,2,10,00:02:10.533,Foul Committed,Juraj Kucka,Slovakia,Belgium,25.7,18.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",{'advantage': True},0,0,0,0,0,0,0,0,0,0,Carry,Jeremy Doku,Belgium,2.0,10.0,Foul Won,Jeremy Doku,Belgium,False,94.3,False,False,False
