event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Croatia_score,Italy_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
147521,3930178,2,58,49,00:13:49.146,Carry,Nicolò Barella,Italy,Italy,67.4,13.1,,0.932718,Regular Play,,,,,,,,,,,,False,67.4,14.1,1.0,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Ball Receipt*,Nicolò Barella,Italy,58.0,49.0,Pass,Nicolò Barella,Italy,True,52.599999999999994,False,False,False
147522,3930178,2,58,50,00:13:50.079,Pass,Nicolò Barella,Italy,Italy,67.4,14.1,,1.268848,Regular Play,Alessandro Bastoni,15.709869,Ground Pass,,2.7634504,52.8,19.9,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Carry,Nicolò Barella,Italy,58.0,49.0,Ball Receipt*,Alessandro Bastoni,Italy,True,52.599999999999994,False,False,False
147523,3930178,2,58,51,00:13:51.348,Ball Receipt*,Alessandro Bastoni,Italy,Italy,52.8,19.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Pass,Nicolò Barella,Italy,58.0,50.0,Carry,Alessandro Bastoni,Italy,True,67.2,False,False,False
147524,3930178,2,58,51,00:13:51.348,Carry,Alessandro Bastoni,Italy,Italy,52.8,19.9,,4.65124,Regular Play,,,,,,,,,,,,False,58.9,29.5,11.374093370462546,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Ball Receipt*,Alessandro Bastoni,Italy,58.0,51.0,Pass,Alessandro Bastoni,Italy,True,67.2,False,False,False
147525,3930178,2,58,55,00:13:55.999,Pass,Alessandro Bastoni,Italy,Italy,58.9,29.5,,0.997858,Regular Play,Jorge Luiz Frello Filho,8.316851,Ground Pass,,2.8236444,51.0,32.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Carry,Alessandro Bastoni,Italy,58.0,51.0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,True,61.1,False,False,False
147526,3930178,2,58,56,00:13:56.997,Ball Receipt*,Jorge Luiz Frello Filho,Italy,Italy,51.0,32.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Alessandro Bastoni,Italy,58.0,55.0,Carry,Jorge Luiz Frello Filho,Italy,True,69.0,False,False,False
147527,3930178,2,58,56,00:13:56.997,Carry,Jorge Luiz Frello Filho,Italy,Italy,51.0,32.1,,4.188626,Regular Play,,,,,,,,,,,,False,51.0,33.6,1.5,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,58.0,56.0,Pass,Jorge Luiz Frello Filho,Italy,True,69.0,False,False,False
147528,3930178,2,59,1,00:14:01.186,Pass,Jorge Luiz Frello Filho,Italy,Italy,51.0,33.6,,1.364678,Regular Play,Alessandro Bastoni,5.707889,Ground Pass,,-1.6233793,50.7,27.9,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Jorge Luiz Frello Filho,Italy,58.0,56.0,Ball Receipt*,Alessandro Bastoni,Italy,True,69.0,False,False,False
147529,3930178,2,59,2,00:14:02.550,Ball Receipt*,Alessandro Bastoni,Italy,Italy,50.7,27.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Pass,Jorge Luiz Frello Filho,Italy,59.0,1.0,Carry,Alessandro Bastoni,Italy,True,69.3,False,False,False
147530,3930178,2,59,2,00:14:02.550,Carry,Alessandro Bastoni,Italy,Italy,50.7,27.9,,1.175715,Regular Play,,,,,,,,,,,,False,49.7,28.8,1.3453624047073725,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Ball Receipt*,Alessandro Bastoni,Italy,59.0,2.0,Pass,Alessandro Bastoni,Italy,True,69.3,False,False,False
147531,3930178,2,59,3,00:14:03.726,Pass,Alessandro Bastoni,Italy,Italy,49.7,28.8,,2.539458,Regular Play,Davide Frattesi,45.98304,High Pass,Incomplete,0.30937153,93.5,42.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Carry,Alessandro Bastoni,Italy,59.0,2.0,Ball Receipt*,Davide Frattesi,Italy,True,70.3,False,False,False
147532,3930178,2,59,6,00:14:06.266,Ball Receipt*,Davide Frattesi,Italy,Italy,97.6,45.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Alessandro Bastoni,Italy,59.0,3.0,Pass,Marin Pongracic,Croatia,False,22.400000000000006,False,True,False
147533,3930178,2,59,6,00:14:06.266,Pass,Marin Pongracic,Croatia,Italy,26.6,37.3,,1.010745,Regular Play,Mateo Kovačić,6.081118,High Pass,,-0.7853982,30.9,33.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Davide Frattesi,Italy,59.0,6.0,Ball Receipt*,Mateo Kovačić,Croatia,True,93.4,False,False,False
147534,3930178,2,59,7,00:14:07.276,Ball Receipt*,Mateo Kovačić,Croatia,Italy,30.9,33.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Pass,Marin Pongracic,Croatia,59.0,6.0,Carry,Mateo Kovačić,Croatia,True,89.1,False,False,False
147535,3930178,2,59,7,00:14:07.276,Carry,Mateo Kovačić,Croatia,Italy,30.9,33.0,True,1.608891,Regular Play,,,,,,,,,,,,False,30.9,29.2,3.8000000000000007,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Mateo Kovačić,Croatia,59.0,7.0,Pressure,Mateo Retegui,Italy,False,89.1,False,False,False
147536,3930178,2,59,7,00:14:07.943,Pressure,Mateo Retegui,Italy,Italy,91.6,48.9,,0.901967,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Mateo Kovačić,Croatia,59.0,7.0,Dispossessed,Mateo Kovačić,Croatia,False,28.400000000000006,False,False,False
147537,3930178,2,59,8,00:14:08.885,Dispossessed,Mateo Kovačić,Croatia,Italy,30.9,29.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Pressure,Mateo Retegui,Italy,59.0,7.0,Duel,Mateo Retegui,Italy,False,89.1,False,False,True
147538,3930178,2,59,8,00:14:08.885,Duel,Mateo Retegui,Italy,Italy,89.2,50.9,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Dispossessed,Mateo Kovačić,Croatia,59.0,8.0,Ball Recovery,Federico Chiesa,Italy,True,30.799999999999997,False,False,False
147539,3930178,2,59,10,00:14:10.476,Ball Recovery,Federico Chiesa,Italy,Italy,83.0,51.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Duel,Mateo Retegui,Italy,59.0,8.0,Carry,Federico Chiesa,Italy,True,37.0,False,False,False
147540,3930178,2,59,10,00:14:10.476,Carry,Federico Chiesa,Italy,Italy,83.0,51.6,True,1.902467,Regular Play,,,,,,,,,,,,False,83.9,42.5,9.144397191723469,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Ball Recovery,Federico Chiesa,Italy,59.0,10.0,Pressure,Marcelo Brozović,Croatia,False,37.0,False,False,False
147541,3930178,2,59,12,00:14:12.103,Pressure,Marcelo Brozović,Croatia,Italy,35.1,32.1,,0.205019,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,5,0,0,Carry,Federico Chiesa,Italy,59.0,10.0,Pass,Federico Chiesa,Italy,False,84.9,False,False,False
147542,3930178,2,59,12,00:14:12.379,Pass,Federico Chiesa,Italy,Italy,83.9,42.5,,1.301305,Regular Play,Matteo Darmian,25.371244,Ground Pass,,-1.42444,87.6,17.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Pressure,Marcelo Brozović,Croatia,59.0,12.0,Ball Receipt*,Matteo Darmian,Italy,True,36.099999999999994,False,False,True
147543,3930178,2,59,13,00:14:13.680,Ball Receipt*,Matteo Darmian,Italy,Italy,87.6,17.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Federico Chiesa,Italy,59.0,12.0,Carry,Matteo Darmian,Italy,True,32.400000000000006,False,False,False
147544,3930178,2,59,13,00:14:13.680,Carry,Matteo Darmian,Italy,Italy,87.6,17.4,,0.633874,Regular Play,,,,,,,,,,,,False,88.8,15.0,2.6832815729997477,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Matteo Darmian,Italy,59.0,13.0,Pass,Matteo Darmian,Italy,True,32.400000000000006,False,False,False
147545,3930178,2,59,14,00:14:14.314,Pass,Matteo Darmian,Italy,Italy,88.8,15.0,,0.922013,Regular Play,Federico Chiesa,5.515433,Ground Pass,,1.9614034,86.7,20.1,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Matteo Darmian,Italy,59.0,13.0,Ball Receipt*,Federico Chiesa,Italy,True,31.200000000000003,False,False,False
147546,3930178,2,59,15,00:14:15.236,Ball Receipt*,Federico Chiesa,Italy,Italy,86.7,20.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Matteo Darmian,Italy,59.0,14.0,Carry,Federico Chiesa,Italy,True,33.3,False,False,False
147547,3930178,2,59,15,00:14:15.236,Carry,Federico Chiesa,Italy,Italy,86.7,20.1,,1.104406,Regular Play,,,,,,,,,,,,False,86.6,22.6,2.501999200639361,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Federico Chiesa,Italy,59.0,15.0,Pass,Federico Chiesa,Italy,True,33.3,False,False,False
147548,3930178,2,59,16,00:14:16.341,Pass,Federico Chiesa,Italy,Italy,86.6,22.6,,0.769968,Regular Play,Nicolò Barella,11.882761,Ground Pass,,1.4527043,88.0,34.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Federico Chiesa,Italy,59.0,15.0,Ball Receipt*,Nicolò Barella,Italy,True,33.400000000000006,False,False,False
147549,3930178,2,59,17,00:14:17.110,Ball Receipt*,Nicolò Barella,Italy,Italy,88.0,34.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Pass,Federico Chiesa,Italy,59.0,16.0,Carry,Nicolò Barella,Italy,True,32.0,False,False,False
147550,3930178,2,59,17,00:14:17.110,Carry,Nicolò Barella,Italy,Italy,88.0,34.4,True,0.512852,Regular Play,,,,,,,,,,,,False,88.8,38.7,4.373785545725812,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Ball Receipt*,Nicolò Barella,Italy,59.0,17.0,Pressure,Mateo Kovačić,Croatia,False,32.0,False,False,False
147551,3930178,2,59,17,00:14:17.185,Pressure,Mateo Kovačić,Croatia,Italy,30.8,42.5,,0.197772,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Carry,Nicolò Barella,Italy,59.0,17.0,Dispossessed,Nicolò Barella,Italy,False,89.2,False,False,False
147552,3930178,2,59,17,00:14:17.623,Dispossessed,Nicolò Barella,Italy,Italy,88.8,38.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Pressure,Mateo Kovačić,Croatia,59.0,17.0,Duel,Mateo Kovačić,Croatia,False,31.200000000000003,False,False,True
147553,3930178,2,59,17,00:14:17.623,Duel,Mateo Kovačić,Croatia,Italy,31.3,41.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Dispossessed,Nicolò Barella,Italy,59.0,17.0,Carry,Mateo Kovačić,Croatia,True,88.7,False,False,False
147554,3930178,2,59,17,00:14:17.623,Carry,Mateo Kovačić,Croatia,Italy,31.3,41.4,True,5.235014,Regular Play,,,,,,,,,,,,False,70.9,32.4,40.60985102164253,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Duel,Mateo Kovačić,Croatia,59.0,17.0,Pressure,Jorge Luiz Frello Filho,Italy,False,88.7,False,False,False
147555,3930178,2,59,19,00:14:19.341,Pressure,Jorge Luiz Frello Filho,Italy,Italy,75.5,42.6,,0.756611,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Mateo Kovačić,Croatia,59.0,17.0,Pressure,Nicolò Barella,Italy,True,44.5,False,False,False
147556,3930178,2,59,21,00:14:21.311,Pressure,Nicolò Barella,Italy,Italy,57.7,46.8,,1.507346,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Pressure,Jorge Luiz Frello Filho,Italy,59.0,19.0,Dispossessed,Mateo Kovačić,Croatia,False,62.3,False,False,False
147557,3930178,2,59,22,00:14:22.858,Dispossessed,Mateo Kovačić,Croatia,Italy,70.9,32.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Pressure,Nicolò Barella,Italy,59.0,21.0,Duel,Nicolò Barella,Italy,False,49.099999999999994,False,False,True
147558,3930178,2,59,22,00:14:22.858,Duel,Nicolò Barella,Italy,Italy,49.2,47.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Dispossessed,Mateo Kovačić,Croatia,59.0,22.0,Ball Recovery,Alessandro Bastoni,Italy,True,70.8,False,False,False
147559,3930178,2,59,24,00:14:24.340,Ball Recovery,Alessandro Bastoni,Italy,Italy,35.2,43.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Duel,Nicolò Barella,Italy,59.0,22.0,Carry,Alessandro Bastoni,Italy,True,84.8,False,False,False
147560,3930178,2,59,24,00:14:24.340,Carry,Alessandro Bastoni,Italy,Italy,35.2,43.2,True,1.527988,Regular Play,,,,,,,,,,,,False,36.5,43.2,1.2999999999999972,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Ball Recovery,Alessandro Bastoni,Italy,59.0,24.0,Pressure,Ante Budimir,Croatia,False,84.8,False,False,False
147561,3930178,2,59,25,00:14:25.638,Pressure,Ante Budimir,Croatia,Italy,84.7,41.0,,0.203001,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,1,1,2,5,0,0,Carry,Alessandro Bastoni,Italy,59.0,24.0,Pass,Alessandro Bastoni,Italy,False,35.3,False,False,False
147562,3930178,2,59,25,00:14:25.868,Pass,Alessandro Bastoni,Italy,Italy,36.5,43.2,,1.361783,Regular Play,Giacomo Raspadori,21.49465,Ground Pass,,-0.19192116,57.6,39.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Pressure,Ante Budimir,Croatia,59.0,25.0,Ball Receipt*,Giacomo Raspadori,Italy,True,83.5,False,False,True
147563,3930178,2,59,27,00:14:27.230,Ball Receipt*,Giacomo Raspadori,Italy,Italy,57.6,39.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Alessandro Bastoni,Italy,59.0,25.0,Carry,Giacomo Raspadori,Italy,True,62.4,False,False,False
147564,3930178,2,59,27,00:14:27.230,Carry,Giacomo Raspadori,Italy,Italy,57.6,39.1,True,1.055441,Regular Play,,,,,,,,,,,,False,55.0,43.1,4.770744176750626,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Giacomo Raspadori,Italy,59.0,27.0,Pressure,Luka Modrić,Croatia,False,62.4,False,False,False
147565,3930178,2,59,27,00:14:27.863,Pressure,Luka Modrić,Croatia,Italy,62.8,37.0,,0.457403,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,1,1,2,5,0,1,Carry,Giacomo Raspadori,Italy,59.0,27.0,Pass,Giacomo Raspadori,Italy,False,57.2,False,False,False
147566,3930178,2,59,28,00:14:28.285,Pass,Giacomo Raspadori,Italy,Italy,55.0,43.1,True,0.756902,Regular Play,Davide Frattesi,4.675468,Ground Pass,,-2.4167266,51.5,40.0,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Pressure,Luka Modrić,Croatia,59.0,27.0,Ball Receipt*,Davide Frattesi,Italy,True,65.0,False,False,True
147567,3930178,2,59,29,00:14:29.042,Ball Receipt*,Davide Frattesi,Italy,Italy,51.5,40.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Giacomo Raspadori,Italy,59.0,28.0,Carry,Davide Frattesi,Italy,True,68.5,False,False,False
147568,3930178,2,59,29,00:14:29.042,Carry,Davide Frattesi,Italy,Italy,51.5,40.0,True,0.814693,Regular Play,,,,,,,,,,,,False,51.4,38.2,1.802775637731992,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Davide Frattesi,Italy,59.0,29.0,Pressure,Luka Modrić,Croatia,False,68.5,False,False,False
147569,3930178,2,59,29,00:14:29.296,Pressure,Luka Modrić,Croatia,Italy,66.3,40.6,,0.198633,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,1,1,2,5,0,1,Carry,Davide Frattesi,Italy,59.0,29.0,Foul Committed,Luka Modrić,Croatia,True,53.7,False,False,False
147570,3930178,2,59,29,00:14:29.857,Foul Committed,Luka Modrić,Croatia,Italy,68.7,41.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",1,0,1,0,1,1,2,5,0,1,Pressure,Luka Modrić,Croatia,59.0,29.0,Foul Won,Davide Frattesi,Italy,False,51.3,False,False,True
147571,3930178,2,59,29,00:14:29.857,Foul Won,Davide Frattesi,Italy,Italy,51.4,38.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Foul Committed,Luka Modrić,Croatia,59.0,29.0,Pass,Alessandro Bastoni,Italy,True,68.6,False,False,False
147572,3930178,2,59,53,00:14:53.837,Pass,Alessandro Bastoni,Italy,Italy,52.8,37.9,,1.511507,From Free Kick,Jorge Luiz Frello Filho,12.649111,Ground Pass,,0.9652517,60.0,48.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Foul Won,Davide Frattesi,Italy,59.0,29.0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,True,67.2,False,False,False
147573,3930178,2,59,55,00:14:55.349,Ball Receipt*,Jorge Luiz Frello Filho,Italy,Italy,60.0,48.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Alessandro Bastoni,Italy,59.0,53.0,Pressure,Ante Budimir,Croatia,False,60.0,False,False,False
147574,3930178,2,59,57,00:14:57.281,Pressure,Ante Budimir,Croatia,Italy,55.4,29.2,,0.413511,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Jorge Luiz Frello Filho,Italy,59.0,55.0,Foul Committed,Ante Budimir,Croatia,True,64.6,False,False,False
147575,3930178,2,59,57,00:14:57.732,Foul Committed,Ante Budimir,Croatia,Italy,56.9,26.3,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,0,1,1,2,5,0,0,Pressure,Ante Budimir,Croatia,59.0,57.0,Foul Won,Jorge Luiz Frello Filho,Italy,False,63.1,False,False,True
147576,3930178,2,59,57,00:14:57.732,Foul Won,Jorge Luiz Frello Filho,Italy,Italy,63.2,53.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Foul Committed,Ante Budimir,Croatia,59.0,57.0,Pass,Jorge Luiz Frello Filho,Italy,True,56.8,False,False,False
147577,3930178,2,60,15,00:15:15.459,Pass,Jorge Luiz Frello Filho,Italy,Italy,63.4,60.7,,1.02582,From Free Kick,Alessandro Bastoni,20.494389,Ground Pass,,-1.8122247,58.5,40.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Foul Won,Jorge Luiz Frello Filho,Italy,59.0,57.0,Ball Receipt*,Alessandro Bastoni,Italy,True,56.6,False,False,False
147578,3930178,2,60,16,00:15:16.484,Ball Receipt*,Alessandro Bastoni,Italy,Italy,58.5,40.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Pass,Jorge Luiz Frello Filho,Italy,60.0,15.0,Carry,Alessandro Bastoni,Italy,True,61.5,False,False,False
147579,3930178,2,60,16,00:15:16.484,Carry,Alessandro Bastoni,Italy,Italy,58.5,40.8,,1.339581,From Free Kick,,,,,,,,,,,,False,58.3,40.8,0.20000000000000284,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Ball Receipt*,Alessandro Bastoni,Italy,60.0,16.0,Pass,Alessandro Bastoni,Italy,True,61.5,False,False,False
147580,3930178,2,60,17,00:15:17.824,Pass,Alessandro Bastoni,Italy,Italy,58.3,40.8,,2.921631,From Free Kick,Federico Chiesa,51.57131,High Pass,,0.72503203,96.9,75.0,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Carry,Alessandro Bastoni,Italy,60.0,16.0,Ball Receipt*,Federico Chiesa,Italy,True,61.7,False,False,False
147581,3930178,2,60,20,00:15:20.746,Ball Receipt*,Federico Chiesa,Italy,Italy,96.9,75.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Alessandro Bastoni,Italy,60.0,17.0,Carry,Federico Chiesa,Italy,True,23.099999999999994,False,True,False
147582,3930178,2,60,20,00:15:20.746,Carry,Federico Chiesa,Italy,Italy,96.9,75.0,,3.63317,From Free Kick,,,,,,,,,,,,False,95.6,63.9,11.17586685675881,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Federico Chiesa,Italy,60.0,20.0,Pass,Federico Chiesa,Italy,True,23.099999999999994,False,True,False
147583,3930178,2,60,24,00:15:24.379,Pass,Federico Chiesa,Italy,Italy,95.6,63.9,,0.84855,From Free Kick,Davide Frattesi,24.114933,Low Pass,Incomplete,-0.77073646,112.9,47.1,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Federico Chiesa,Italy,60.0,20.0,Ball Receipt*,Davide Frattesi,Italy,True,24.400000000000006,False,True,False
147584,3930178,2,60,25,00:15:25.227,Ball Receipt*,Davide Frattesi,Italy,Italy,111.7,43.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Federico Chiesa,Italy,60.0,24.0,Clearance,Marin Pongracic,Croatia,False,8.299999999999997,False,True,False
147585,3930178,2,60,25,00:15:25.227,Clearance,Marin Pongracic,Croatia,Italy,7.2,33.0,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Davide Frattesi,Italy,60.0,25.0,Pass,Giacomo Raspadori,Italy,False,112.8,False,False,False
147586,3930178,2,60,50,00:15:50.916,Pass,Giacomo Raspadori,Italy,Italy,120.0,80.0,,1.359298,From Corner,Alessandro Bastoni,37.550632,High Pass,,-1.7258753,114.2,42.9,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Clearance,Marin Pongracic,Croatia,60.0,25.0,Ball Receipt*,Alessandro Bastoni,Italy,True,0.0,False,True,False
