event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Georgia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
57819,3941018,1,28,18,00:28:18.684,Pass,Marc Cucurella Saseta,Spain,Spain,84.3,12.8,,1.38335,From Throw In,Fabián Ruiz Peña,10.523308,Ground Pass,,1.6373645,83.6,23.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Marc Cucurella Saseta,Spain,28.0,16.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,35.7,False,False,False
57820,3941018,1,28,20,00:28:20.068,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,83.6,23.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Pass,Marc Cucurella Saseta,Spain,28.0,18.0,Carry,Fabián Ruiz Peña,Spain,True,36.400000000000006,False,False,False
57821,3941018,1,28,20,00:28:20.068,Carry,Fabián Ruiz Peña,Spain,Spain,83.6,23.3,,1.429588,From Throw In,,,,,,,,,,,,False,83.6,22.1,1.1999999999999993,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Ball Receipt*,Fabián Ruiz Peña,Spain,28.0,20.0,Pass,Fabián Ruiz Peña,Spain,True,36.400000000000006,False,False,False
57822,3941018,1,28,21,00:28:21.497,Pass,Fabián Ruiz Peña,Spain,Spain,83.6,22.1,,1.176286,From Throw In,Marc Cucurella Saseta,20.435509,Ground Pass,,-0.78885835,98.0,7.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Carry,Fabián Ruiz Peña,Spain,28.0,20.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,36.400000000000006,False,False,False
57823,3941018,1,28,22,00:28:22.674,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,98.0,7.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Fabián Ruiz Peña,Spain,28.0,21.0,Carry,Marc Cucurella Saseta,Spain,True,22.0,False,True,False
57824,3941018,1,28,22,00:28:22.674,Carry,Marc Cucurella Saseta,Spain,Spain,98.0,7.6,,1.063484,From Throw In,,,,,,,,,,,,False,98.0,7.6,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,28.0,22.0,Pass,Marc Cucurella Saseta,Spain,True,22.0,False,True,False
57825,3941018,1,28,23,00:28:23.737,Pass,Marc Cucurella Saseta,Spain,Spain,98.0,7.6,,1.283193,From Throw In,Fabián Ruiz Peña,16.104658,Ground Pass,,2.89059,82.4,11.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Marc Cucurella Saseta,Spain,28.0,22.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,22.0,False,True,False
57826,3941018,1,28,25,00:28:25.020,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,82.4,11.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Pass,Marc Cucurella Saseta,Spain,28.0,23.0,Carry,Fabián Ruiz Peña,Spain,True,37.599999999999994,False,False,False
57827,3941018,1,28,25,00:28:25.020,Carry,Fabián Ruiz Peña,Spain,Spain,82.4,11.6,,0.384634,From Throw In,,,,,,,,,,,,False,83.6,12.2,1.3416407864998634,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Ball Receipt*,Fabián Ruiz Peña,Spain,28.0,25.0,Pass,Fabián Ruiz Peña,Spain,True,37.599999999999994,False,False,False
57828,3941018,1,28,25,00:28:25.405,Pass,Fabián Ruiz Peña,Spain,Spain,83.6,12.2,,0.964055,From Throw In,Rodrigo Hernández Cascante,20.235613,Ground Pass,,1.6301326,82.4,32.4,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Carry,Fabián Ruiz Peña,Spain,28.0,25.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,36.400000000000006,False,False,False
57829,3941018,1,28,26,00:28:26.369,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,82.4,32.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Fabián Ruiz Peña,Spain,28.0,25.0,Carry,Rodrigo Hernández Cascante,Spain,True,37.599999999999994,False,False,False
57830,3941018,1,28,26,00:28:26.369,Carry,Rodrigo Hernández Cascante,Spain,Spain,82.4,32.4,,1.848889,From Throw In,,,,,,,,,,,,False,85.9,40.7,9.00777441991084,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,28.0,26.0,Pass,Rodrigo Hernández Cascante,Spain,True,37.599999999999994,False,False,False
57831,3941018,1,28,28,00:28:28.218,Pass,Rodrigo Hernández Cascante,Spain,Spain,85.9,40.7,,2.488473,From Throw In,Daniel Carvajal Ramos,34.190056,High Pass,,1.0705159,102.3,70.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,28.0,26.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,34.099999999999994,False,False,False
57832,3941018,1,28,30,00:28:30.706,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,102.3,70.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,3,0,0,5,0,1,0,Pass,Rodrigo Hernández Cascante,Spain,28.0,28.0,Carry,Daniel Carvajal Ramos,Spain,True,17.700000000000003,False,True,False
57833,3941018,1,28,30,00:28:30.706,Carry,Daniel Carvajal Ramos,Spain,Spain,102.3,70.7,,1.86714,From Throw In,,,,,,,,,,,,False,102.3,70.7,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,3,0,0,5,0,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,28.0,30.0,Pass,Daniel Carvajal Ramos,Spain,True,17.700000000000003,False,True,False
57834,3941018,1,28,32,00:28:32.573,Pass,Daniel Carvajal Ramos,Spain,Spain,102.3,70.7,,1.483792,From Throw In,Robin Aime Robert Le Normand,21.825672,Ground Pass,,-2.6656506,82.9,60.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,3,0,0,5,0,1,0,Carry,Daniel Carvajal Ramos,Spain,28.0,30.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,17.700000000000003,False,True,False
57835,3941018,1,28,34,00:28:34.057,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,82.9,60.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Daniel Carvajal Ramos,Spain,28.0,32.0,Carry,Robin Aime Robert Le Normand,Spain,True,37.099999999999994,False,False,False
57836,3941018,1,28,34,00:28:34.057,Carry,Robin Aime Robert Le Normand,Spain,Spain,82.9,60.7,,1.130909,From Throw In,,,,,,,,,,,,False,82.4,60.5,0.5385164807134515,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,28.0,34.0,Pass,Robin Aime Robert Le Normand,Spain,True,37.099999999999994,False,False,False
57837,3941018,1,28,35,00:28:35.188,Pass,Robin Aime Robert Le Normand,Spain,Spain,82.4,60.5,,1.464164,From Throw In,Aymeric Laporte,27.596014,Ground Pass,,-1.6542385,80.1,33.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,28.0,34.0,Ball Receipt*,Aymeric Laporte,Spain,True,37.599999999999994,False,False,False
57838,3941018,1,28,36,00:28:36.652,Ball Receipt*,Aymeric Laporte,Spain,Spain,80.1,33.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,28.0,35.0,Carry,Aymeric Laporte,Spain,True,39.900000000000006,False,False,False
57839,3941018,1,28,36,00:28:36.652,Carry,Aymeric Laporte,Spain,Spain,80.1,33.0,,2.165462,From Throw In,,,,,,,,,,,,False,86.4,29.1,7.40945342113709,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,28.0,36.0,Shot,Aymeric Laporte,Spain,True,39.900000000000006,False,False,False
57840,3941018,1,28,38,00:28:38.818,Shot,Aymeric Laporte,Spain,Spain,86.4,29.1,,1.339616,From Throw In,,,,,,,,Off T,0.006787614,Left Foot,Normal,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Aymeric Laporte,Spain,28.0,36.0,Goal Keeper,Giorgi Mamardashvili,Georgia,False,33.599999999999994,False,False,False
57841,3941018,1,28,40,00:28:40.157,Goal Keeper,Giorgi Mamardashvili,Georgia,Spain,3.2,40.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Shot,Aymeric Laporte,Spain,28.0,38.0,Pass,Giorgi Mamardashvili,Georgia,True,116.8,False,False,False
57842,3941018,1,29,0,00:29:00.848,Pass,Giorgi Mamardashvili,Georgia,Georgia,6.0,41.1,,0.845194,From Goal Kick,Giorgi Kochorashvili,44.092743,High Pass,,0.27798814,48.4,53.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,1,1,4,4,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,28.0,40.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,114.0,False,False,False
57843,3941018,1,29,1,00:29:01.693,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,48.4,53.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Giorgi Mamardashvili,Georgia,29.0,0.0,Pressure,Nicholas Williams Arthuer,Spain,False,71.6,False,False,False
57844,3941018,1,29,2,00:29:02.426,Pressure,Nicholas Williams Arthuer,Spain,Georgia,66.7,28.9,,0.216805,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,29.0,1.0,Foul Committed,Nicholas Williams Arthuer,Spain,True,53.3,False,False,False
57845,3941018,1,29,3,00:29:03.033,Foul Committed,Nicholas Williams Arthuer,Spain,Georgia,64.3,28.6,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,3,0,0,5,0,0,0,Pressure,Nicholas Williams Arthuer,Spain,29.0,2.0,Foul Won,Giorgi Kochorashvili,Georgia,False,55.7,False,False,True
57846,3941018,1,29,3,00:29:03.033,Foul Won,Giorgi Kochorashvili,Georgia,Georgia,55.8,51.5,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Foul Committed,Nicholas Williams Arthuer,Spain,29.0,3.0,Pass,Otar Kiteishvili,Georgia,True,64.2,False,False,False
57847,3941018,1,29,5,00:29:05.763,Pass,Otar Kiteishvili,Georgia,Georgia,55.1,48.0,,1.974606,From Free Kick,Otar Kakabadze,25.34423,Ground Pass,,1.4640607,57.8,73.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Foul Won,Giorgi Kochorashvili,Georgia,29.0,3.0,Ball Receipt*,Otar Kakabadze,Georgia,True,64.9,False,False,False
57848,3941018,1,29,7,00:29:07.738,Ball Receipt*,Otar Kakabadze,Georgia,Georgia,57.8,73.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Pass,Otar Kiteishvili,Georgia,29.0,5.0,Carry,Otar Kakabadze,Georgia,True,62.2,False,False,False
57849,3941018,1,29,7,00:29:07.738,Carry,Otar Kakabadze,Georgia,Georgia,57.8,73.2,,2.008757,From Free Kick,,,,,,,,,,,,False,55.8,71.5,2.6248809496813394,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Otar Kakabadze,Georgia,29.0,7.0,Pass,Otar Kakabadze,Georgia,True,62.2,False,False,False
57850,3941018,1,29,9,00:29:09.746,Pass,Otar Kakabadze,Georgia,Georgia,55.8,71.5,,0.987945,From Free Kick,Otar Kiteishvili,16.281584,Ground Pass,,-2.0152156,48.8,56.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,1,1,1,4,4,0,0,Carry,Otar Kakabadze,Georgia,29.0,7.0,Ball Receipt*,Otar Kiteishvili,Georgia,True,64.2,False,False,False
57851,3941018,1,29,10,00:29:10.734,Ball Receipt*,Otar Kiteishvili,Georgia,Georgia,48.8,56.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Otar Kakabadze,Georgia,29.0,9.0,Carry,Otar Kiteishvili,Georgia,True,71.2,False,False,False
57852,3941018,1,29,10,00:29:10.734,Carry,Otar Kiteishvili,Georgia,Georgia,48.8,56.8,True,0.919031,From Free Kick,,,,,,,,,,,,False,49.9,60.3,3.6687872655688287,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Receipt*,Otar Kiteishvili,Georgia,29.0,10.0,Pressure,Fabián Ruiz Peña,Spain,False,71.2,False,False,False
57853,3941018,1,29,11,00:29:11.440,Pressure,Fabián Ruiz Peña,Spain,Georgia,67.6,21.6,,0.280134,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,-1,3,0,0,5,0,1,0,Carry,Otar Kiteishvili,Georgia,29.0,10.0,Pass,Otar Kiteishvili,Georgia,False,52.400000000000006,False,False,False
57854,3941018,1,29,11,00:29:11.653,Pass,Otar Kiteishvili,Georgia,Georgia,49.9,60.3,True,1.396861,From Free Kick,Georges Mikautadze,16.497576,Ground Pass,Incomplete,0.26997346,65.8,64.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pressure,Fabián Ruiz Peña,Spain,29.0,11.0,Ball Receipt*,Georges Mikautadze,Georgia,True,70.1,False,False,True
57855,3941018,1,29,13,00:29:13.050,Ball Receipt*,Georges Mikautadze,Georgia,Georgia,66.9,61.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,1,1,1,1,1,4,4,3,0,Pass,Otar Kiteishvili,Georgia,29.0,11.0,Interception,Aymeric Laporte,Spain,False,53.099999999999994,False,False,False
57856,3941018,1,29,13,00:29:13.050,Interception,Aymeric Laporte,Spain,Spain,54.3,15.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Georges Mikautadze,Georgia,29.0,13.0,Carry,Aymeric Laporte,Spain,True,65.7,False,False,False
57857,3941018,1,29,13,00:29:13.050,Carry,Aymeric Laporte,Spain,Spain,54.3,15.4,,1.068925,Regular Play,,,,,,,,,,,,False,61.4,17.4,7.376313442364012,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Interception,Aymeric Laporte,Spain,29.0,13.0,Pass,Aymeric Laporte,Spain,True,65.7,False,False,False
57858,3941018,1,29,14,00:29:14.119,Pass,Aymeric Laporte,Spain,Spain,61.4,17.4,,0.919888,Regular Play,Rodrigo Hernández Cascante,9.7514105,Ground Pass,,1.3432288,63.6,26.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Aymeric Laporte,Spain,29.0,13.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,58.6,False,False,False
57859,3941018,1,29,15,00:29:15.039,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,63.6,26.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Aymeric Laporte,Spain,29.0,14.0,Carry,Rodrigo Hernández Cascante,Spain,True,56.4,False,False,False
57860,3941018,1,29,15,00:29:15.039,Carry,Rodrigo Hernández Cascante,Spain,Spain,63.6,26.9,,0.611024,Regular Play,,,,,,,,,,,,False,63.6,26.9,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,29.0,15.0,Pass,Rodrigo Hernández Cascante,Spain,True,56.4,False,False,False
57861,3941018,1,29,15,00:29:15.650,Pass,Rodrigo Hernández Cascante,Spain,Spain,63.6,26.9,,1.234536,Regular Play,Pedro González López,21.78302,Ground Pass,,0.8048762,78.7,42.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,29.0,15.0,Ball Receipt*,Pedro González López,Spain,True,56.4,False,False,False
57862,3941018,1,29,16,00:29:16.884,Ball Receipt*,Pedro González López,Spain,Spain,78.7,42.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,29.0,15.0,Carry,Pedro González López,Spain,True,41.3,False,False,False
57863,3941018,1,29,16,00:29:16.884,Carry,Pedro González López,Spain,Spain,78.7,42.6,True,2.382783,Regular Play,,,,,,,,,,,,False,84.3,48.2,7.919595949289329,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Pedro González López,Spain,29.0,16.0,Pressure,Otar Kiteishvili,Georgia,False,41.3,False,False,False
57864,3941018,1,29,17,00:29:17.762,Pressure,Otar Kiteishvili,Georgia,Spain,39.4,39.5,,1.469977,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Pedro González López,Spain,29.0,16.0,Miscontrol,Pedro González López,Spain,False,80.6,False,False,False
57865,3941018,1,29,19,00:29:19.267,Miscontrol,Pedro González López,Spain,Spain,84.3,48.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Pressure,Otar Kiteishvili,Georgia,29.0,17.0,Ball Recovery,Otar Kiteishvili,Georgia,False,35.7,False,False,False
57866,3941018,1,29,20,00:29:20.534,Ball Recovery,Otar Kiteishvili,Georgia,Spain,35.4,27.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Miscontrol,Pedro González López,Spain,29.0,19.0,Carry,Otar Kiteishvili,Georgia,True,84.6,False,False,False
57867,3941018,1,29,20,00:29:20.534,Carry,Otar Kiteishvili,Georgia,Spain,35.4,27.0,,1.796579,Regular Play,,,,,,,,,,,,False,41.7,25.8,6.413267497929589,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Ball Recovery,Otar Kiteishvili,Georgia,29.0,20.0,Pass,Otar Kiteishvili,Georgia,True,84.6,False,False,False
57868,3941018,1,29,22,00:29:22.331,Pass,Otar Kiteishvili,Georgia,Spain,41.7,25.8,,2.365266,Regular Play,Khvicha Kvaratskhelia,34.4549,Ground Pass,,-0.4026052,73.4,12.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,1,1,1,1,4,4,0,0,Carry,Otar Kiteishvili,Georgia,29.0,20.0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,True,78.3,False,False,False
57869,3941018,1,29,24,00:29:24.696,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,Spain,73.4,12.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pass,Otar Kiteishvili,Georgia,29.0,22.0,Carry,Khvicha Kvaratskhelia,Georgia,True,46.599999999999994,False,False,False
57870,3941018,1,29,24,00:29:24.696,Carry,Khvicha Kvaratskhelia,Georgia,Spain,73.4,12.3,,2.317546,Regular Play,,,,,,,,,,,,False,92.2,15.9,19.141577782408635,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Ball Receipt*,Khvicha Kvaratskhelia,Georgia,29.0,24.0,Pass,Khvicha Kvaratskhelia,Georgia,True,46.599999999999994,False,False,False
57871,3941018,1,29,27,00:29:27.013,Pass,Khvicha Kvaratskhelia,Georgia,Spain,92.2,15.9,,1.101787,Regular Play,Giorgi Chakvetadze,19.554283,Ground Pass,Incomplete,1.1826928,99.6,34.0,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Carry,Khvicha Kvaratskhelia,Georgia,29.0,24.0,Ball Receipt*,Giorgi Chakvetadze,Georgia,True,27.799999999999997,False,False,False
57872,3941018,1,29,28,00:29:28.115,Ball Receipt*,Giorgi Chakvetadze,Georgia,Spain,99.6,27.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,1,1,1,1,1,4,4,0,0,Pass,Khvicha Kvaratskhelia,Georgia,29.0,27.0,Pass,Rodrigo Hernández Cascante,Spain,False,20.400000000000006,False,True,False
57873,3941018,1,29,28,00:29:28.115,Pass,Rodrigo Hernández Cascante,Spain,Spain,20.5,46.1,,0.41326,Regular Play,Daniel Carvajal Ramos,7.2470684,Ground Pass,,0.88312507,25.1,51.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,1,-1,3,0,0,5,0,0,0,Ball Receipt*,Giorgi Chakvetadze,Georgia,29.0,28.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,99.5,False,False,False
57874,3941018,1,29,28,00:29:28.528,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,25.1,51.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,3,0,0,5,0,1,0,Pass,Rodrigo Hernández Cascante,Spain,29.0,28.0,Miscontrol,Daniel Carvajal Ramos,Spain,True,94.9,False,False,False
57875,3941018,1,29,28,00:29:28.528,Miscontrol,Daniel Carvajal Ramos,Spain,Spain,25.1,51.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,3,0,0,5,0,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,29.0,28.0,Pressure,Daniel Carvajal Ramos,Spain,True,94.9,False,False,False
57876,3941018,1,29,29,00:29:29.764,Pressure,Daniel Carvajal Ramos,Spain,Spain,20.8,54.6,,0.455109,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,3,0,0,5,0,1,0,Miscontrol,Daniel Carvajal Ramos,Spain,29.0,28.0,Ball Recovery,Khvicha Kvaratskhelia,Georgia,False,99.2,False,False,False
57877,3941018,1,29,29,00:29:29.981,Ball Recovery,Khvicha Kvaratskhelia,Georgia,Georgia,98.0,24.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Pressure,Daniel Carvajal Ramos,Spain,29.0,29.0,Carry,Khvicha Kvaratskhelia,Georgia,True,22.0,False,True,True
57878,3941018,1,29,29,00:29:29.981,Carry,Khvicha Kvaratskhelia,Georgia,Georgia,98.0,24.7,True,0.328177,Regular Play,,,,,,,,,,,,False,97.3,27.6,2.983286778035262,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Ball Recovery,Khvicha Kvaratskhelia,Georgia,29.0,29.0,Dribbled Past,Daniel Carvajal Ramos,Spain,False,22.0,False,True,False
57879,3941018,1,29,30,00:29:30.309,Dribbled Past,Daniel Carvajal Ramos,Spain,Georgia,22.8,52.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,3,0,0,5,0,1,0,Carry,Khvicha Kvaratskhelia,Georgia,29.0,29.0,Dribble,Khvicha Kvaratskhelia,Georgia,False,97.2,False,False,False
57880,3941018,1,29,30,00:29:30.309,Dribble,Khvicha Kvaratskhelia,Georgia,Georgia,97.3,27.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Dribbled Past,Daniel Carvajal Ramos,Spain,29.0,30.0,Carry,Khvicha Kvaratskhelia,Georgia,True,22.700000000000003,False,True,False
57881,3941018,1,29,30,00:29:30.309,Carry,Khvicha Kvaratskhelia,Georgia,Georgia,97.3,27.6,True,0.968527,Regular Play,,,,,,,,,,,,False,95.0,31.3,4.356604182158391,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Dribble,Khvicha Kvaratskhelia,Georgia,29.0,30.0,Pass,Khvicha Kvaratskhelia,Georgia,True,22.700000000000003,False,True,False
57882,3941018,1,29,31,00:29:31.278,Pass,Khvicha Kvaratskhelia,Georgia,Georgia,95.0,31.3,,1.285052,Regular Play,Giorgi Kochorashvili,10.653169,Ground Pass,,1.401018,96.8,41.8,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,1,1,1,1,1,4,4,1,0,Carry,Khvicha Kvaratskhelia,Georgia,29.0,30.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,25.0,False,True,False
