event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Turkey_score,Georgia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
122509,3938639,2,45,52,00:00:52.314,Pressure,Hakan Çalhanoğlu,Turkey,Georgia,64.8,55.1,,0.33121,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Khvicha Kvaratskhelia,Georgia,45.0,51.0,Pass,Khvicha Kvaratskhelia,Georgia,False,55.2,False,False,False
122510,3938639,2,45,53,00:00:53.586,Pass,Khvicha Kvaratskhelia,Georgia,Georgia,48.2,26.0,,2.253142,From Keeper,Guram Kashia,34.758884,Ground Pass,,2.1388495,29.5,55.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,0,Pressure,Hakan Çalhanoğlu,Turkey,45.0,52.0,Ball Receipt*,Guram Kashia,Georgia,True,71.8,False,False,True
122511,3938639,2,45,55,00:00:55.839,Ball Receipt*,Guram Kashia,Georgia,Georgia,29.5,55.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Khvicha Kvaratskhelia,Georgia,45.0,53.0,Carry,Guram Kashia,Georgia,True,90.5,False,False,False
122512,3938639,2,45,55,00:00:55.839,Carry,Guram Kashia,Georgia,Georgia,29.5,55.3,,2.403562,From Keeper,,,,,,,,,,,,False,32.8,52.7,4.201190307519996,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Guram Kashia,Georgia,45.0,55.0,Pass,Guram Kashia,Georgia,True,90.5,False,False,False
122513,3938639,2,45,58,00:00:58.243,Pass,Guram Kashia,Georgia,Georgia,32.8,52.7,,1.39891,From Keeper,Giorgi Kochorashvili,12.127654,Ground Pass,,-0.23297924,44.6,49.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Guram Kashia,Georgia,45.0,55.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,87.2,False,False,False
122514,3938639,2,45,59,00:00:59.641,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,44.6,49.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Guram Kashia,Georgia,45.0,58.0,Carry,Giorgi Kochorashvili,Georgia,True,75.4,False,False,False
122515,3938639,2,45,59,00:00:59.641,Carry,Giorgi Kochorashvili,Georgia,Georgia,44.6,49.9,,2.82728,From Keeper,,,,,,,,,,,,False,38.1,64.2,15.707959765672948,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,45.0,59.0,Pass,Giorgi Kochorashvili,Georgia,True,75.4,False,False,False
122516,3938639,2,46,2,00:01:02.469,Pass,Giorgi Kochorashvili,Georgia,Georgia,38.1,64.2,,1.591869,From Keeper,Otar Kakabadze,18.195879,Ground Pass,,0.83593875,50.3,77.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Giorgi Kochorashvili,Georgia,45.0,59.0,Ball Receipt*,Otar Kakabadze,Georgia,True,81.9,False,False,False
122517,3938639,2,46,4,00:01:04.061,Ball Receipt*,Otar Kakabadze,Georgia,Georgia,50.3,77.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Giorgi Kochorashvili,Georgia,46.0,2.0,Carry,Otar Kakabadze,Georgia,True,69.7,False,False,False
122518,3938639,2,46,4,00:01:04.061,Carry,Otar Kakabadze,Georgia,Georgia,50.3,77.7,,0.73408,From Keeper,,,,,,,,,,,,False,50.4,77.7,0.10000000000000142,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Otar Kakabadze,Georgia,46.0,4.0,Pass,Otar Kakabadze,Georgia,True,69.7,False,False,False
122519,3938639,2,46,4,00:01:04.795,Pass,Otar Kakabadze,Georgia,Georgia,50.4,77.7,,0.661811,From Keeper,Giorgi Chakvetadze,10.857717,Ground Pass,,-0.8701619,57.4,69.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Otar Kakabadze,Georgia,46.0,4.0,Ball Receipt*,Giorgi Chakvetadze,Georgia,True,69.6,False,False,False
122520,3938639,2,46,5,00:01:05.456,Ball Receipt*,Giorgi Chakvetadze,Georgia,Georgia,57.4,69.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Pass,Otar Kakabadze,Georgia,46.0,4.0,Carry,Giorgi Chakvetadze,Georgia,True,62.6,False,False,False
122521,3938639,2,46,5,00:01:05.456,Carry,Giorgi Chakvetadze,Georgia,Georgia,57.4,69.4,,0.625326,From Keeper,,,,,,,,,,,,False,55.8,67.3,2.640075756488825,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Giorgi Chakvetadze,Georgia,46.0,5.0,Pass,Giorgi Chakvetadze,Georgia,True,62.6,False,False,False
122522,3938639,2,46,6,00:01:06.082,Pass,Giorgi Chakvetadze,Georgia,Georgia,55.8,67.3,,0.62076,From Keeper,Anzor Mekvabishvili,5.124451,Ground Pass,,-1.8678606,54.3,62.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Carry,Giorgi Chakvetadze,Georgia,46.0,5.0,Ball Receipt*,Anzor Mekvabishvili,Georgia,True,64.2,False,False,False
122523,3938639,2,46,6,00:01:06.703,Ball Receipt*,Anzor Mekvabishvili,Georgia,Georgia,54.3,62.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Giorgi Chakvetadze,Georgia,46.0,6.0,Carry,Anzor Mekvabishvili,Georgia,True,65.7,False,False,False
122524,3938639,2,46,6,00:01:06.703,Carry,Anzor Mekvabishvili,Georgia,Georgia,54.3,62.4,,0.52485,From Keeper,,,,,,,,,,,,False,53.9,61.2,1.264911064067347,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Anzor Mekvabishvili,Georgia,46.0,6.0,Pass,Anzor Mekvabishvili,Georgia,True,65.7,False,False,False
122525,3938639,2,46,7,00:01:07.227,Pass,Anzor Mekvabishvili,Georgia,Georgia,53.9,61.2,,0.696161,From Keeper,Giorgi Kochorashvili,8.772685,Ground Pass,,-1.9936502,50.3,53.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Anzor Mekvabishvili,Georgia,46.0,6.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,66.1,False,False,False
122526,3938639,2,46,7,00:01:07.924,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,50.3,53.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Anzor Mekvabishvili,Georgia,46.0,7.0,Carry,Giorgi Kochorashvili,Georgia,True,69.7,False,False,False
122527,3938639,2,46,7,00:01:07.924,Carry,Giorgi Kochorashvili,Georgia,Georgia,50.3,53.2,,0.04,From Keeper,,,,,,,,,,,,False,50.3,52.0,1.2000000000000028,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,46.0,7.0,Pass,Giorgi Kochorashvili,Georgia,True,69.7,False,False,False
122528,3938639,2,46,7,00:01:07.964,Pass,Giorgi Kochorashvili,Georgia,Georgia,50.3,52.0,,1.199349,From Keeper,Anzor Mekvabishvili,8.050466,Ground Pass,,1.6828253,49.4,60.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Giorgi Kochorashvili,Georgia,46.0,7.0,Ball Receipt*,Anzor Mekvabishvili,Georgia,True,69.7,False,False,False
122529,3938639,2,46,9,00:01:09.163,Ball Receipt*,Anzor Mekvabishvili,Georgia,Georgia,49.4,60.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Giorgi Kochorashvili,Georgia,46.0,7.0,Carry,Anzor Mekvabishvili,Georgia,True,70.6,False,False,False
122530,3938639,2,46,9,00:01:09.163,Carry,Anzor Mekvabishvili,Georgia,Georgia,49.4,60.0,,0.040000003,From Keeper,,,,,,,,,,,,False,49.2,60.0,0.19999999999999574,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Anzor Mekvabishvili,Georgia,46.0,9.0,Pass,Anzor Mekvabishvili,Georgia,True,70.6,False,False,False
122531,3938639,2,46,9,00:01:09.203,Pass,Anzor Mekvabishvili,Georgia,Georgia,49.2,60.0,,2.006003,From Keeper,Guram Kashia,24.907026,Ground Pass,,-2.5446815,28.6,46.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Anzor Mekvabishvili,Georgia,46.0,9.0,Ball Receipt*,Guram Kashia,Georgia,True,70.8,False,False,False
122532,3938639,2,46,11,00:01:11.209,Ball Receipt*,Guram Kashia,Georgia,Georgia,28.6,46.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Anzor Mekvabishvili,Georgia,46.0,9.0,Carry,Guram Kashia,Georgia,True,91.4,False,False,False
122533,3938639,2,46,11,00:01:11.209,Carry,Guram Kashia,Georgia,Georgia,28.6,46.0,,0.04,From Keeper,,,,,,,,,,,,False,30.9,46.5,2.353720459187961,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Guram Kashia,Georgia,46.0,11.0,Pass,Guram Kashia,Georgia,True,91.4,False,False,False
122534,3938639,2,46,11,00:01:11.249,Pass,Guram Kashia,Georgia,Georgia,30.9,46.5,,2.531131,From Keeper,Lasha Dvali,29.587328,Ground Pass,,-1.1494834,43.0,19.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Guram Kashia,Georgia,46.0,11.0,Ball Receipt*,Lasha Dvali,Georgia,True,89.1,False,False,False
122535,3938639,2,46,13,00:01:13.780,Ball Receipt*,Lasha Dvali,Georgia,Georgia,43.0,19.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Guram Kashia,Georgia,46.0,11.0,Carry,Lasha Dvali,Georgia,True,77.0,False,False,False
122536,3938639,2,46,13,00:01:13.780,Carry,Lasha Dvali,Georgia,Georgia,43.0,19.5,,3.559999,From Keeper,,,,,,,,,,,,False,47.7,18.4,4.827007354458871,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Lasha Dvali,Georgia,46.0,13.0,Pass,Lasha Dvali,Georgia,True,77.0,False,False,False
122537,3938639,2,46,17,00:01:17.340,Pass,Lasha Dvali,Georgia,Georgia,47.7,18.4,,1.158517,From Keeper,Anzor Mekvabishvili,16.011246,Ground Pass,,1.6082788,47.1,34.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Lasha Dvali,Georgia,46.0,13.0,Ball Receipt*,Anzor Mekvabishvili,Georgia,True,72.3,False,False,False
122538,3938639,2,46,18,00:01:18.499,Ball Receipt*,Anzor Mekvabishvili,Georgia,Georgia,47.1,34.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Lasha Dvali,Georgia,46.0,17.0,Carry,Anzor Mekvabishvili,Georgia,True,72.9,False,False,False
122539,3938639,2,46,18,00:01:18.499,Carry,Anzor Mekvabishvili,Georgia,Georgia,47.1,34.4,,0.84,From Keeper,,,,,,,,,,,,False,46.3,35.2,1.131370849898482,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Anzor Mekvabishvili,Georgia,46.0,18.0,Pass,Anzor Mekvabishvili,Georgia,True,72.9,False,False,False
122540,3938639,2,46,19,00:01:19.339,Pass,Anzor Mekvabishvili,Georgia,Georgia,46.3,35.2,,0.532385,From Keeper,Giorgi Kochorashvili,9.7908125,Ground Pass,,-0.596501,54.4,29.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Anzor Mekvabishvili,Georgia,46.0,18.0,Ball Receipt*,Giorgi Kochorashvili,Georgia,True,73.7,False,False,False
122541,3938639,2,46,19,00:01:19.871,Ball Receipt*,Giorgi Kochorashvili,Georgia,Georgia,54.4,29.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Anzor Mekvabishvili,Georgia,46.0,19.0,Pass,Giorgi Kochorashvili,Georgia,True,65.6,False,False,False
122542,3938639,2,46,19,00:01:19.871,Pass,Giorgi Kochorashvili,Georgia,Georgia,54.4,29.3,,0.822065,From Keeper,Anzor Mekvabishvili,10.012492,Ground Pass,,2.54805,46.1,34.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Giorgi Kochorashvili,Georgia,46.0,19.0,Ball Receipt*,Anzor Mekvabishvili,Georgia,True,65.6,False,False,False
122543,3938639,2,46,20,00:01:20.693,Ball Receipt*,Anzor Mekvabishvili,Georgia,Georgia,46.1,34.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Giorgi Kochorashvili,Georgia,46.0,19.0,Carry,Anzor Mekvabishvili,Georgia,True,73.9,False,False,False
122544,3938639,2,46,20,00:01:20.693,Carry,Anzor Mekvabishvili,Georgia,Georgia,46.1,34.9,,1.039002,From Keeper,,,,,,,,,,,,False,46.1,34.4,0.5,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Anzor Mekvabishvili,Georgia,46.0,20.0,Pass,Anzor Mekvabishvili,Georgia,True,73.9,False,False,False
122545,3938639,2,46,21,00:01:21.732,Pass,Anzor Mekvabishvili,Georgia,Georgia,46.1,34.4,,1.493313,From Keeper,Guram Kashia,18.760063,Ground Pass,,1.6508389,44.6,53.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Anzor Mekvabishvili,Georgia,46.0,20.0,Ball Receipt*,Guram Kashia,Georgia,True,73.9,False,False,False
122546,3938639,2,46,23,00:01:23.225,Ball Receipt*,Guram Kashia,Georgia,Georgia,44.6,53.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Anzor Mekvabishvili,Georgia,46.0,21.0,Carry,Guram Kashia,Georgia,True,75.4,False,False,False
122547,3938639,2,46,23,00:01:23.225,Carry,Guram Kashia,Georgia,Georgia,44.6,53.1,,1.378164,From Keeper,,,,,,,,,,,,False,44.6,53.1,0.0,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Guram Kashia,Georgia,46.0,23.0,Pass,Guram Kashia,Georgia,True,75.4,False,False,False
122548,3938639,2,46,24,00:01:24.604,Pass,Guram Kashia,Georgia,Georgia,44.6,53.1,,1.86867,From Keeper,Solomon Kverkvelia,11.754574,Ground Pass,,1.9544623,40.2,64.0,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Guram Kashia,Georgia,46.0,23.0,Ball Receipt*,Solomon Kverkvelia,Georgia,True,75.4,False,False,False
122549,3938639,2,46,26,00:01:26.472,Ball Receipt*,Solomon Kverkvelia,Georgia,Georgia,40.2,64.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Guram Kashia,Georgia,46.0,24.0,Pass,Solomon Kverkvelia,Georgia,True,79.8,False,False,False
122550,3938639,2,46,26,00:01:26.472,Pass,Solomon Kverkvelia,Georgia,Georgia,41.1,62.6,,1.143802,From Keeper,Anzor Mekvabishvili,10.704205,Ground Pass,,-1.5427663,41.4,51.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Solomon Kverkvelia,Georgia,46.0,26.0,Ball Receipt*,Anzor Mekvabishvili,Georgia,True,78.9,False,False,False
122551,3938639,2,46,27,00:01:27.616,Ball Receipt*,Anzor Mekvabishvili,Georgia,Georgia,41.4,51.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Solomon Kverkvelia,Georgia,46.0,26.0,Carry,Anzor Mekvabishvili,Georgia,True,78.6,False,False,False
122552,3938639,2,46,27,00:01:27.616,Carry,Anzor Mekvabishvili,Georgia,Georgia,41.4,51.9,,3.788779,From Keeper,,,,,,,,,,,,False,29.3,27.4,27.325080054777516,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Anzor Mekvabishvili,Georgia,46.0,27.0,Pass,Anzor Mekvabishvili,Georgia,True,78.6,False,False,False
122553,3938639,2,46,31,00:01:31.405,Pass,Anzor Mekvabishvili,Georgia,Georgia,29.3,27.4,,1.538689,From Keeper,Lasha Dvali,18.216476,Ground Pass,,-1.4164776,32.1,9.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Anzor Mekvabishvili,Georgia,46.0,27.0,Ball Receipt*,Lasha Dvali,Georgia,True,90.7,False,False,False
122554,3938639,2,46,32,00:01:32.943,Ball Receipt*,Lasha Dvali,Georgia,Georgia,32.1,9.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Anzor Mekvabishvili,Georgia,46.0,31.0,Carry,Lasha Dvali,Georgia,True,87.9,False,False,False
122555,3938639,2,46,32,00:01:32.943,Carry,Lasha Dvali,Georgia,Georgia,32.1,9.4,,1.095594,From Keeper,,,,,,,,,,,,False,38.5,8.9,6.419501538281612,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Lasha Dvali,Georgia,46.0,32.0,Pass,Lasha Dvali,Georgia,True,87.9,False,False,False
122556,3938639,2,46,34,00:01:34.039,Pass,Lasha Dvali,Georgia,Georgia,38.5,8.9,,1.311504,From Keeper,Georges Mikautadze,32.409412,Low Pass,,0.70896095,63.1,30.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Lasha Dvali,Georgia,46.0,32.0,Ball Receipt*,Georges Mikautadze,Georgia,True,81.5,False,False,False
122557,3938639,2,46,35,00:01:35.351,Ball Receipt*,Georges Mikautadze,Georgia,Georgia,63.1,30.0,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,0,0,0,0,1,Pass,Lasha Dvali,Georgia,46.0,34.0,Pass,Georges Mikautadze,Georgia,True,56.9,False,False,False
122558,3938639,2,46,35,00:01:35.351,Pass,Georges Mikautadze,Georgia,Georgia,64.0,30.4,,1.088976,From Keeper,Giorgi Chakvetadze,17.584652,Low Pass,Incomplete,1.3354726,68.1,47.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,0,0,0,0,1,Ball Receipt*,Georges Mikautadze,Georgia,46.0,35.0,Ball Receipt*,Giorgi Chakvetadze,Georgia,True,56.0,False,False,False
122559,3938639,2,46,36,00:01:36.440,Ball Receipt*,Giorgi Chakvetadze,Georgia,Georgia,65.3,47.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,1,0,0,0,0,0,0,0,0,Pass,Georges Mikautadze,Georgia,46.0,35.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,False,54.7,False,False,False
122560,3938639,2,46,36,00:01:36.440,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,52.0,32.6,,2.041927,Regular Play,Kenan Yildiz,19.870832,High Pass,,-0.13122131,71.7,30.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Giorgi Chakvetadze,Georgia,46.0,36.0,Ball Receipt*,Kenan Yildiz,Turkey,True,68.0,False,False,False
122561,3938639,2,46,38,00:01:38.481,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,71.7,30.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,46.0,36.0,Carry,Kenan Yildiz,Turkey,True,48.3,False,False,False
122562,3938639,2,46,38,00:01:38.481,Carry,Kenan Yildiz,Turkey,Turkey,71.7,30.0,,0.941962,Regular Play,,,,,,,,,,,,False,70.4,29.1,1.5811388300841867,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Kenan Yildiz,Turkey,46.0,38.0,Pass,Kenan Yildiz,Turkey,True,48.3,False,False,False
122563,3938639,2,46,39,00:01:39.423,Pass,Kenan Yildiz,Turkey,Turkey,70.4,29.1,,0.89944,Regular Play,Hakan Çalhanoğlu,10.998636,Ground Pass,,2.4398696,62.0,36.2,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,0,0,0,0,0,Carry,Kenan Yildiz,Turkey,46.0,38.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,49.599999999999994,False,False,False
122564,3938639,2,46,40,00:01:40.323,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,62.0,36.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pass,Kenan Yildiz,Turkey,46.0,39.0,Carry,Hakan Çalhanoğlu,Turkey,True,58.0,False,False,False
122565,3938639,2,46,40,00:01:40.323,Carry,Hakan Çalhanoğlu,Turkey,Turkey,62.0,36.2,True,1.427191,Regular Play,,,,,,,,,,,,False,56.1,32.4,7.0178344238091,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,46.0,40.0,Pressure,Giorgi Kochorashvili,Georgia,False,58.0,False,False,False
122566,3938639,2,46,40,00:01:40.644,Pressure,Giorgi Kochorashvili,Georgia,Turkey,57.4,42.5,,1.159929,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Carry,Hakan Çalhanoğlu,Turkey,46.0,40.0,Pass,Hakan Çalhanoğlu,Turkey,False,62.6,False,False,False
122567,3938639,2,46,41,00:01:41.750,Pass,Hakan Çalhanoğlu,Turkey,Turkey,56.1,32.4,True,1.623522,Regular Play,Ferdi Erenay Kadıoğlu,15.953056,Ground Pass,,-1.6523758,54.8,16.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,1,0,0,0,0,0,0,0,0,Pressure,Giorgi Kochorashvili,Georgia,46.0,40.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,63.9,False,False,True
122568,3938639,2,46,43,00:01:43.374,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,54.8,16.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Hakan Çalhanoğlu,Turkey,46.0,41.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,65.2,False,False,False
122569,3938639,2,46,43,00:01:43.374,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,54.8,16.5,,1.206673,Regular Play,,,,,,,,,,,,False,54.8,16.8,0.3000000000000007,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,46.0,43.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,65.2,False,False,False
122570,3938639,2,46,44,00:01:44.580,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,54.8,16.8,,1.641188,Regular Play,Abdülkerim Bardakcı,14.187318,Ground Pass,,2.2763646,45.6,27.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,0,0,0,0,0,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,46.0,43.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,65.2,False,False,False
122571,3938639,2,46,46,00:01:46.221,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,45.6,27.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,46.0,44.0,Carry,Abdülkerim Bardakcı,Turkey,True,74.4,False,False,False
122572,3938639,2,46,46,00:01:46.221,Carry,Abdülkerim Bardakcı,Turkey,Turkey,45.6,27.6,,1.232507,Regular Play,,,,,,,,,,,,False,48.9,31.8,5.341348144429454,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,0,0,0,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,46.0,46.0,Pass,Abdülkerim Bardakcı,Turkey,True,74.4,False,False,False
