event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Czech Republic_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
39697,3930184,1,26,26,00:26:26.069,Pressure,Vladimír Coufal,Czech Republic,Turkey,15.0,62.6,,0.724545,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,Kenan Yildiz,Turkey,26.0,22.0,Dribbled Past,Vladimír Coufal,Czech Republic,True,105.0,False,False,False
39698,3930184,1,26,26,00:26:26.854,Dribbled Past,Vladimír Coufal,Czech Republic,Turkey,12.9,57.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,2,3,0,0,Pressure,Vladimír Coufal,Czech Republic,26.0,26.0,Dribble,Kenan Yildiz,Turkey,False,107.1,False,False,True
39699,3930184,1,26,26,00:26:26.854,Dribble,Kenan Yildiz,Turkey,Turkey,107.2,22.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Dribbled Past,Vladimír Coufal,Czech Republic,26.0,26.0,Carry,Kenan Yildiz,Turkey,True,12.799999999999997,False,True,False
39700,3930184,1,26,26,00:26:26.854,Carry,Kenan Yildiz,Turkey,Turkey,107.2,22.2,True,1.996703,Regular Play,,,,,,,,,,,,False,111.7,25.6,5.640035460881431,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Dribble,Kenan Yildiz,Turkey,26.0,26.0,Pressure,Tomáš Holeš,Czech Republic,False,12.799999999999997,False,True,False
39701,3930184,1,26,28,00:26:28.744,Pressure,Tomáš Holeš,Czech Republic,Turkey,7.7,51.8,,0.199999,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Carry,Kenan Yildiz,Turkey,26.0,26.0,Shot,Kenan Yildiz,Turkey,False,112.3,False,False,False
39702,3930184,1,26,28,00:26:28.850,Shot,Kenan Yildiz,Turkey,Turkey,111.7,25.6,True,0.133278,Regular Play,,,,,,,,Blocked,0.033986952,Left Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Pressure,Tomáš Holeš,Czech Republic,26.0,28.0,Block,Tomáš Holeš,Czech Republic,False,8.299999999999997,False,True,True
39703,3930184,1,26,28,00:26:28.983,Block,Tomáš Holeš,Czech Republic,Turkey,7.4,52.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Shot,Kenan Yildiz,Turkey,26.0,28.0,Goal Keeper,Jindřich Staněk,Czech Republic,True,112.6,False,False,False
39704,3930184,1,26,29,00:26:29.063,Goal Keeper,Jindřich Staněk,Czech Republic,Turkey,2.1,44.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,2,3,0,0,Block,Tomáš Holeš,Czech Republic,26.0,28.0,Pressure,Tomáš Holeš,Czech Republic,True,117.9,False,False,False
39705,3930184,1,26,30,00:26:30.672,Pressure,Tomáš Holeš,Czech Republic,Turkey,4.6,53.2,,0.580198,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,2,3,0,0,Goal Keeper,Jindřich Staněk,Czech Republic,26.0,29.0,Pass,Kenan Yildiz,Turkey,False,115.4,False,False,False
39706,3930184,1,26,31,00:26:31.249,Pass,Kenan Yildiz,Turkey,Turkey,115.5,24.1,True,0.865652,Regular Play,Ferdi Erenay Kadıoğlu,13.200758,Low Pass,,-2.4420047,105.4,15.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,3,4,0,0,Pressure,Tomáš Holeš,Czech Republic,26.0,30.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,4.5,False,True,True
39707,3930184,1,26,32,00:26:32.115,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,105.4,15.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Pass,Kenan Yildiz,Turkey,26.0,31.0,Carry,Ferdi Erenay Kadıoğlu,Turkey,True,14.599999999999994,False,True,False
39708,3930184,1,26,32,00:26:32.115,Carry,Ferdi Erenay Kadıoğlu,Turkey,Turkey,105.4,15.6,,1.484193,Regular Play,,,,,,,,,,,,False,105.3,16.2,0.608276253029823,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,26.0,32.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,14.599999999999994,False,True,False
39709,3930184,1,26,33,00:26:33.599,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,105.3,16.2,,1.225051,Regular Play,Arda Güler,22.051077,High Pass,,1.2189257,112.9,36.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,0,1,3,4,0,0,Carry,Ferdi Erenay Kadıoğlu,Turkey,26.0,32.0,Ball Receipt*,Arda Güler,Turkey,True,14.700000000000003,False,True,False
39710,3930184,1,26,34,00:26:34.824,Ball Receipt*,Arda Güler,Turkey,Turkey,112.9,36.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,4,1,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,26.0,33.0,Shot,Arda Güler,Turkey,True,7.099999999999994,False,True,False
39711,3930184,1,26,34,00:26:34.824,Shot,Arda Güler,Turkey,Turkey,112.9,36.9,,0.117262,Regular Play,,,,,,,,Blocked,0.17483498,Left Foot,Volley,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,0,1,3,4,1,0,Ball Receipt*,Arda Güler,Turkey,26.0,34.0,Block,Ladislav Krejčí,Czech Republic,False,7.099999999999994,False,True,False
39712,3930184,1,26,34,00:26:34.941,Block,Ladislav Krejčí,Czech Republic,Turkey,5.4,42.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,2,3,0,0,Shot,Arda Güler,Turkey,26.0,34.0,Goal Keeper,Jindřich Staněk,Czech Republic,True,114.6,False,False,False
