event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Turkey_score,Portugal_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
156738,3930174,1,20,58,00:20:58.748,Shot,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,108.8,44.0,,0.530723,Regular Play,,,,,,,,Goal,0.3171335,Left Foot,Normal,True,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,0,2,1,0,0,Ball Recovery,Bernardo Mota Veiga de Carvalho e Silva,Portugal,20.0,58.0,Goal Keeper,Altay Bayındır,Turkey,False,11.200000000000003,False,True,False
156739,3930174,1,20,59,00:20:59.279,Goal Keeper,Altay Bayındır,Turkey,Portugal,2.8,39.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,0,0,3,1,0,0,Shot,Bernardo Mota Veiga de Carvalho e Silva,Portugal,20.0,58.0,Pass,Barış Alper Yılmaz,Turkey,True,117.2,False,False,False
156740,3930174,1,22,9,00:22:09.106,Pass,Barış Alper Yılmaz,Turkey,Turkey,61.0,40.1,,1.320195,From Kick Off,Hakan Çalhanoğlu,13.054502,Ground Pass,,2.7568188,48.9,45.0,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,1,0,0,3,1,0,0,Goal Keeper,Altay Bayındır,Turkey,20.0,59.0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,True,59.0,False,False,False
156741,3930174,1,22,10,00:22:10.426,Ball Receipt*,Hakan Çalhanoğlu,Turkey,Turkey,48.9,45.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Barış Alper Yılmaz,Turkey,22.0,9.0,Pass,Hakan Çalhanoğlu,Turkey,True,71.1,False,False,False
156742,3930174,1,22,14,00:22:14.025,Pass,Hakan Çalhanoğlu,Turkey,Turkey,48.6,54.1,,0.978316,From Kick Off,Samet Akaydin,11.24322,Ground Pass,,2.3499053,40.7,62.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Hakan Çalhanoğlu,Turkey,22.0,10.0,Ball Receipt*,Samet Akaydin,Turkey,True,71.4,False,False,False
156743,3930174,1,22,15,00:22:15.003,Ball Receipt*,Samet Akaydin,Turkey,Turkey,40.7,62.1,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Hakan Çalhanoğlu,Turkey,22.0,14.0,Carry,Samet Akaydin,Turkey,True,79.3,False,False,False
156744,3930174,1,22,15,00:22:15.003,Carry,Samet Akaydin,Turkey,Turkey,40.7,62.1,,1.017771,From Kick Off,,,,,,,,,,,,False,40.7,62.1,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Samet Akaydin,Turkey,22.0,15.0,Pass,Samet Akaydin,Turkey,True,79.3,False,False,False
156745,3930174,1,22,16,00:22:16.021,Pass,Samet Akaydin,Turkey,Turkey,40.7,62.1,,0.9429,From Kick Off,Kaan Ayhan,17.801685,Ground Pass,,-1.0342304,49.8,46.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Carry,Samet Akaydin,Turkey,22.0,15.0,Ball Receipt*,Kaan Ayhan,Turkey,True,79.3,False,False,False
156746,3930174,1,22,16,00:22:16.964,Ball Receipt*,Kaan Ayhan,Turkey,Turkey,49.8,46.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Samet Akaydin,Turkey,22.0,16.0,Pass,Kaan Ayhan,Turkey,True,70.2,False,False,False
156747,3930174,1,22,16,00:22:16.964,Pass,Kaan Ayhan,Turkey,Turkey,49.8,46.8,,1.08606,From Kick Off,Samet Akaydin,17.171196,Ground Pass,,2.1781826,40.0,60.9,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Kaan Ayhan,Turkey,22.0,16.0,Ball Receipt*,Samet Akaydin,Turkey,True,70.2,False,False,False
156748,3930174,1,22,18,00:22:18.050,Ball Receipt*,Samet Akaydin,Turkey,Turkey,40.0,60.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Kaan Ayhan,Turkey,22.0,16.0,Carry,Samet Akaydin,Turkey,True,80.0,False,False,False
156749,3930174,1,22,18,00:22:18.050,Carry,Samet Akaydin,Turkey,Turkey,40.0,60.9,,5.393372,From Kick Off,,,,,,,,,,,,False,48.9,61.6,8.927485648266257,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Samet Akaydin,Turkey,22.0,18.0,Pass,Samet Akaydin,Turkey,True,80.0,False,False,False
156750,3930174,1,22,23,00:22:23.443,Pass,Samet Akaydin,Turkey,Turkey,48.9,61.6,,1.232238,From Kick Off,Mehmet Zeki Çelik,14.787157,Ground Pass,,1.3734008,51.8,76.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Carry,Samet Akaydin,Turkey,22.0,18.0,Ball Receipt*,Mehmet Zeki Çelik,Turkey,True,71.1,False,False,False
156751,3930174,1,22,24,00:22:24.676,Ball Receipt*,Mehmet Zeki Çelik,Turkey,Turkey,51.8,76.1,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Samet Akaydin,Turkey,22.0,23.0,Carry,Mehmet Zeki Çelik,Turkey,True,68.2,False,False,False
156752,3930174,1,22,24,00:22:24.676,Carry,Mehmet Zeki Çelik,Turkey,Turkey,51.8,76.1,,4.253474,From Kick Off,,,,,,,,,,,,False,47.5,68.7,8.558621384311836,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Mehmet Zeki Çelik,Turkey,22.0,24.0,Pass,Mehmet Zeki Çelik,Turkey,True,68.2,False,False,False
156753,3930174,1,22,28,00:22:28.929,Pass,Mehmet Zeki Çelik,Turkey,Turkey,47.5,68.7,,0.850935,From Kick Off,Kaan Ayhan,9.213577,Ground Pass,,-1.5165019,48.0,59.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,0,0,3,1,0,0,Carry,Mehmet Zeki Çelik,Turkey,22.0,24.0,Ball Receipt*,Kaan Ayhan,Turkey,True,72.5,False,False,False
156754,3930174,1,22,29,00:22:29.780,Ball Receipt*,Kaan Ayhan,Turkey,Turkey,48.0,59.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Mehmet Zeki Çelik,Turkey,22.0,28.0,Pass,Kaan Ayhan,Turkey,True,72.0,False,False,False
156755,3930174,1,22,29,00:22:29.780,Pass,Kaan Ayhan,Turkey,Turkey,48.0,59.5,,1.053476,From Kick Off,Samet Akaydin,15.796518,Ground Pass,,2.8659017,32.8,63.8,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Kaan Ayhan,Turkey,22.0,29.0,Ball Receipt*,Samet Akaydin,Turkey,True,72.0,False,False,False
156756,3930174,1,22,30,00:22:30.834,Ball Receipt*,Samet Akaydin,Turkey,Turkey,32.8,63.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Kaan Ayhan,Turkey,22.0,29.0,Carry,Samet Akaydin,Turkey,True,87.2,False,False,False
156757,3930174,1,22,30,00:22:30.834,Carry,Samet Akaydin,Turkey,Turkey,32.8,63.8,,0.252632,From Kick Off,,,,,,,,,,,,False,31.2,63.6,1.6124515496597074,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Samet Akaydin,Turkey,22.0,30.0,Pass,Samet Akaydin,Turkey,True,87.2,False,False,False
156758,3930174,1,22,31,00:22:31.086,Pass,Samet Akaydin,Turkey,Turkey,31.2,63.6,,2.110998,From Kick Off,Altay Bayındır,25.253317,Ground Pass,,-2.2467742,15.4,43.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Carry,Samet Akaydin,Turkey,22.0,30.0,Pressure,Cristiano Ronaldo dos Santos Aveiro,Portugal,False,88.8,False,False,False
156759,3930174,1,22,31,00:22:31.115,Pressure,Cristiano Ronaldo dos Santos Aveiro,Portugal,Turkey,87.4,18.3,,0.435649,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,1,0,0,2,1,0,0,Pass,Samet Akaydin,Turkey,22.0,31.0,Ball Receipt*,Altay Bayındır,Turkey,False,32.599999999999994,False,False,False
156760,3930174,1,22,33,00:22:33.197,Ball Receipt*,Altay Bayındır,Turkey,Turkey,15.4,43.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,0,0,3,1,0,0,Pressure,Cristiano Ronaldo dos Santos Aveiro,Portugal,22.0,31.0,Carry,Altay Bayındır,Turkey,True,104.6,False,False,False
156761,3930174,1,22,33,00:22:33.197,Carry,Altay Bayındır,Turkey,Turkey,15.4,43.9,,3.709901,From Kick Off,,,,,,,,,,,,False,27.2,42.7,11.86086000254619,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Altay Bayındır,Turkey,22.0,33.0,Pass,Altay Bayındır,Turkey,True,104.6,False,False,False
156762,3930174,1,22,36,00:22:36.907,Pass,Altay Bayındır,Turkey,Turkey,27.2,42.7,,5.794378,From Kick Off,Muhammed Kerem Aktürkoğlu,89.2711,High Pass,Incomplete,-0.32139632,111.9,14.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,0,0,3,1,0,0,Carry,Altay Bayındır,Turkey,22.0,33.0,Pressure,Muhammed Kerem Aktürkoğlu,Turkey,True,92.8,False,False,False
156763,3930174,1,22,42,00:22:42.304,Pressure,Muhammed Kerem Aktürkoğlu,Turkey,Turkey,105.6,15.6,,0.589124,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,1,0,0,3,1,1,0,Pass,Altay Bayındır,Turkey,22.0,36.0,Ball Receipt*,Muhammed Kerem Aktürkoğlu,Turkey,True,14.400000000000006,False,True,False
156764,3930174,1,22,42,00:22:42.701,Ball Receipt*,Muhammed Kerem Aktürkoğlu,Turkey,Turkey,105.8,16.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,1,0,0,3,1,1,0,Pressure,Muhammed Kerem Aktürkoğlu,Turkey,22.0,42.0,Goal Keeper,Diogo Meireles Costa,Portugal,False,14.200000000000003,False,True,True
156765,3930174,1,22,42,00:22:42.701,Goal Keeper,Diogo Meireles Costa,Portugal,Turkey,8.2,65.6,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,1,0,0,2,1,0,0,Ball Receipt*,Muhammed Kerem Aktürkoğlu,Turkey,22.0,42.0,Pass,Abdülkerim Bardakcı,Turkey,False,111.8,False,False,False
156766,3930174,1,22,49,00:22:49.025,Pass,Abdülkerim Bardakcı,Turkey,Turkey,45.5,3.8,,0.993539,From Kick Off,Ferdi Erenay Kadıoğlu,8.1154175,High Pass,,0.061650172,53.6,4.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Goal Keeper,Diogo Meireles Costa,Portugal,22.0,42.0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,True,74.5,False,False,False
156767,3930174,1,22,50,00:22:50.018,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,Turkey,53.6,4.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Abdülkerim Bardakcı,Turkey,22.0,49.0,Pass,Ferdi Erenay Kadıoğlu,Turkey,True,66.4,False,False,False
156768,3930174,1,22,50,00:22:50.018,Pass,Ferdi Erenay Kadıoğlu,Turkey,Turkey,53.6,4.3,,1.197625,From Kick Off,Abdülkerim Bardakcı,19.582901,Low Pass,,3.0495458,34.1,6.1,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Ferdi Erenay Kadıoğlu,Turkey,22.0,50.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,66.4,False,False,False
156769,3930174,1,22,51,00:22:51.216,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,34.1,6.1,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Ferdi Erenay Kadıoğlu,Turkey,22.0,50.0,Carry,Abdülkerim Bardakcı,Turkey,True,85.9,False,False,False
156770,3930174,1,22,51,00:22:51.216,Carry,Abdülkerim Bardakcı,Turkey,Turkey,34.1,6.1,,2.926533,From Kick Off,,,,,,,,,,,,False,18.6,12.7,16.846661390317074,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,22.0,51.0,Pass,Abdülkerim Bardakcı,Turkey,True,85.9,False,False,False
156771,3930174,1,22,54,00:22:54.142,Pass,Abdülkerim Bardakcı,Turkey,Turkey,18.6,12.7,,1.813929,From Kick Off,Altay Bayındır,20.462893,Ground Pass,,2.304338,4.9,27.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Carry,Abdülkerim Bardakcı,Turkey,22.0,51.0,Pressure,Bruno Miguel Borges Fernandes,Portugal,False,101.4,False,False,False
156772,3930174,1,22,55,00:22:55.588,Pressure,Bruno Miguel Borges Fernandes,Portugal,Turkey,106.5,53.6,,0.601616,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,0,0,2,1,0,0,Pass,Abdülkerim Bardakcı,Turkey,22.0,54.0,Ball Receipt*,Altay Bayındır,Turkey,False,13.5,False,True,False
156773,3930174,1,22,55,00:22:55.956,Ball Receipt*,Altay Bayındır,Turkey,Turkey,4.9,27.9,True,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,0,0,3,1,0,0,Pressure,Bruno Miguel Borges Fernandes,Portugal,22.0,55.0,Pass,Altay Bayındır,Turkey,True,115.1,False,False,True
156774,3930174,1,22,55,00:22:55.956,Pass,Altay Bayındır,Turkey,Turkey,4.7,29.1,True,1.390571,From Kick Off,Abdülkerim Bardakcı,23.2,Ground Pass,,-1.5707964,4.7,5.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Altay Bayındır,Turkey,22.0,55.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,115.3,False,False,False
156775,3930174,1,22,57,00:22:57.347,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,4.7,5.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Pass,Altay Bayındır,Turkey,22.0,55.0,Carry,Abdülkerim Bardakcı,Turkey,True,115.3,False,False,False
156776,3930174,1,22,57,00:22:57.347,Carry,Abdülkerim Bardakcı,Turkey,Turkey,4.7,5.9,,0.242889,From Kick Off,,,,,,,,,,,,False,4.7,5.9,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,22.0,57.0,Miscontrol,Abdülkerim Bardakcı,Turkey,True,115.3,False,False,False
156777,3930174,1,22,57,00:22:57.590,Miscontrol,Abdülkerim Bardakcı,Turkey,Turkey,4.7,5.9,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,1,0,0,3,1,0,0,Carry,Abdülkerim Bardakcı,Turkey,22.0,57.0,Pass,João Pedro Cavaco Cancelo,Portugal,False,115.3,False,False,False
156778,3930174,1,23,7,00:23:07.830,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,106.1,80.0,,1.092824,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,11.539497,Low Pass,,-0.44814497,116.5,75.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,0,0,2,1,0,0,Miscontrol,Abdülkerim Bardakcı,Turkey,22.0,57.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,13.900000000000006,False,True,False
156779,3930174,1,23,8,00:23:08.923,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,116.5,75.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,0,0,2,1,0,1,Pass,João Pedro Cavaco Cancelo,Portugal,23.0,7.0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,3.5,False,True,False
156780,3930174,1,23,8,00:23:08.923,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,116.5,75.0,,0.421994,From Throw In,,,,,,,,,,,,False,115.6,75.0,0.9000000000000057,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,0,0,2,1,0,1,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,23.0,8.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,3.5,False,True,False
156781,3930174,1,23,9,00:23:09.345,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,115.6,75.0,,0.924865,From Throw In,João Pedro Cavaco Cancelo,7.4242845,Ground Pass,,2.6658974,109.0,78.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,1,0,0,2,1,0,1,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,23.0,8.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,True,4.400000000000006,False,True,False
156782,3930174,1,23,10,00:23:10.269,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,Portugal,109.0,78.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,0,0,2,1,0,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,23.0,9.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,11.0,False,True,False
156783,3930174,1,23,10,00:23:10.269,Carry,João Pedro Cavaco Cancelo,Portugal,Portugal,109.0,78.4,,0.841754,From Throw In,,,,,,,,,,,,False,109.0,78.4,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,0,0,2,1,0,0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,23.0,10.0,Pass,João Pedro Cavaco Cancelo,Portugal,True,11.0,False,True,False
156784,3930174,1,23,11,00:23:11.111,Pass,João Pedro Cavaco Cancelo,Portugal,Portugal,109.0,78.4,,1.701115,From Throw In,João Maria Lobo Alves Palhinha Gonçalves,24.412497,High Pass,,-2.318531,92.4,60.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,1,0,0,2,1,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,23.0,10.0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,11.0,False,True,False
156785,3930174,1,23,12,00:23:12.812,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,92.4,60.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,0,0,2,1,0,0,Pass,João Pedro Cavaco Cancelo,Portugal,23.0,11.0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,True,27.599999999999994,False,False,False
156786,3930174,1,23,12,00:23:12.812,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Portugal,92.4,60.5,,0.798497,From Throw In,Vitor Machado Ferreira,7.6850505,Low Pass,,2.1335335,88.3,67.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,0,0,2,1,0,0,Ball Receipt*,João Maria Lobo Alves Palhinha Gonçalves,Portugal,23.0,12.0,Ball Receipt*,Vitor Machado Ferreira,Portugal,True,27.599999999999994,False,False,False
156787,3930174,1,23,13,00:23:13.611,Ball Receipt*,Vitor Machado Ferreira,Portugal,Portugal,88.3,67.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,0,0,2,1,0,0,Pass,João Maria Lobo Alves Palhinha Gonçalves,Portugal,23.0,12.0,Pass,Vitor Machado Ferreira,Portugal,True,31.700000000000003,False,False,False
156788,3930174,1,23,13,00:23:13.611,Pass,Vitor Machado Ferreira,Portugal,Portugal,88.3,67.0,,2.390888,From Throw In,Kléper Laveran Lima Ferreira,28.603672,Low Pass,,-2.2695632,69.9,45.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,1,0,0,2,1,0,0,Ball Receipt*,Vitor Machado Ferreira,Portugal,23.0,13.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,31.700000000000003,False,False,False
156789,3930174,1,23,16,00:23:16.002,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,69.9,45.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,0,0,2,1,0,0,Pass,Vitor Machado Ferreira,Portugal,23.0,13.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,50.099999999999994,False,False,False
156790,3930174,1,23,16,00:23:16.002,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,69.9,45.1,,1.599999,From Throw In,,,,,,,,,,,,False,71.4,38.3,6.963476143421478,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,0,0,2,1,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,23.0,16.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,50.099999999999994,False,False,False
156791,3930174,1,23,17,00:23:17.602,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,71.4,38.3,,1.2,From Throw In,Nuno Mendes,17.81011,Ground Pass,,-1.6044915,70.8,20.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,1,0,0,2,1,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,23.0,16.0,Ball Receipt*,Nuno Mendes,Portugal,True,48.599999999999994,False,False,False
156792,3930174,1,23,18,00:23:18.802,Ball Receipt*,Nuno Mendes,Portugal,Portugal,70.8,20.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,0,0,2,1,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,23.0,17.0,Carry,Nuno Mendes,Portugal,True,49.2,False,False,False
156793,3930174,1,23,18,00:23:18.802,Carry,Nuno Mendes,Portugal,Portugal,70.8,20.5,,0.88,From Throw In,,,,,,,,,,,,False,70.8,20.5,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,0,0,2,1,0,0,Ball Receipt*,Nuno Mendes,Portugal,23.0,18.0,Pass,Nuno Mendes,Portugal,True,49.2,False,False,False
156794,3930174,1,23,19,00:23:19.682,Pass,Nuno Mendes,Portugal,Portugal,70.8,20.5,,1.472041,From Throw In,Rafael Alexandre Conceição Leão,24.731558,Ground Pass,,-0.8512056,87.1,1.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,1,1,0,0,2,1,0,0,Carry,Nuno Mendes,Portugal,23.0,18.0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,True,49.2,False,False,False
156795,3930174,1,23,21,00:23:21.154,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,Portugal,87.1,1.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,1,0,0,2,1,0,0,Pass,Nuno Mendes,Portugal,23.0,19.0,Carry,Rafael Alexandre Conceição Leão,Portugal,True,32.900000000000006,False,False,False
156796,3930174,1,23,21,00:23:21.154,Carry,Rafael Alexandre Conceição Leão,Portugal,Portugal,87.1,1.9,,4.223441,From Throw In,,,,,,,,,,,,False,106.7,9.8,21.132202914036206,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,1,0,0,2,1,0,0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,23.0,21.0,Dribble,Rafael Alexandre Conceição Leão,Portugal,True,32.900000000000006,False,False,False
156797,3930174,1,23,25,00:23:25.377,Dribble,Rafael Alexandre Conceição Leão,Portugal,Portugal,106.7,9.8,True,0.0,From Throw In,,,,,,,,,,,,False,,,,Incomplete,True,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,1,0,0,2,1,0,0,Carry,Rafael Alexandre Conceição Leão,Portugal,23.0,21.0,Duel,Mehmet Zeki Çelik,Turkey,False,13.299999999999997,False,True,False
156798,3930174,1,23,25,00:23:25.377,Duel,Mehmet Zeki Çelik,Turkey,Portugal,13.4,70.3,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,0,0,3,1,0,0,Dribble,Rafael Alexandre Conceição Leão,Portugal,23.0,25.0,Pressure,Mehmet Zeki Çelik,Turkey,True,106.6,False,False,False
156799,3930174,1,23,27,00:23:27.593,Pressure,Mehmet Zeki Çelik,Turkey,Portugal,9.8,75.7,,0.23106,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,1,0,0,3,1,0,0,Duel,Mehmet Zeki Çelik,Turkey,23.0,25.0,Pass,Rafael Alexandre Conceição Leão,Portugal,False,110.2,False,False,False
