event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Netherlands_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
83734,3930173,1,2,9,00:02:09.562,Foul Committed,Xavi Simons,Netherlands,Netherlands,98.8,55.6,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,2,1,0,0,Clearance,Marcus Thuram,France,2.0,7.0,Foul Won,Ousmane Dembélé,France,False,21.200000000000003,False,True,False
83735,3930173,1,2,9,00:02:09.562,Foul Won,Ousmane Dembélé,France,Netherlands,21.3,24.5,True,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,0,1,0,0,0,Foul Committed,Xavi Simons,Netherlands,2.0,9.0,Pass,William Saliba,France,True,98.7,False,False,False
83736,3930173,1,2,15,00:02:15.898,Pass,William Saliba,France,France,20.5,23.0,,1.776026,From Free Kick,Adrien Rabiot,5.3263497,Ground Pass,,-0.6923344,24.6,19.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Foul Won,Ousmane Dembélé,France,2.0,9.0,Ball Receipt*,Adrien Rabiot,France,True,99.5,False,False,False
83737,3930173,1,2,17,00:02:17.674,Ball Receipt*,Adrien Rabiot,France,France,24.6,19.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,William Saliba,France,2.0,15.0,Pass,Adrien Rabiot,France,True,95.4,False,False,False
83738,3930173,1,2,21,00:02:21.428,Pass,Adrien Rabiot,France,France,37.5,17.3,,0.999303,From Free Kick,Aurélien Djani Tchouaméni,5.315073,Ground Pass,,2.9331274,32.3,18.4,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Adrien Rabiot,France,2.0,17.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,82.5,False,False,False
83739,3930173,1,2,22,00:02:22.427,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,32.3,18.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Adrien Rabiot,France,2.0,21.0,Carry,Aurélien Djani Tchouaméni,France,True,87.7,False,False,False
83740,3930173,1,2,22,00:02:22.427,Carry,Aurélien Djani Tchouaméni,France,France,32.3,18.4,,1.254694,From Free Kick,,,,,,,,,,,,False,32.5,21.2,2.8071337695236407,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,2.0,22.0,Pass,Aurélien Djani Tchouaméni,France,True,87.7,False,False,False
83741,3930173,1,2,23,00:02:23.682,Pass,Aurélien Djani Tchouaméni,France,France,32.5,21.2,,1.189554,From Free Kick,N'Golo Kanté,21.503489,Ground Pass,,1.4025896,36.1,42.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Aurélien Djani Tchouaméni,France,2.0,22.0,Ball Receipt*,N'Golo Kanté,France,True,87.5,False,False,False
83742,3930173,1,2,24,00:02:24.871,Ball Receipt*,N'Golo Kanté,France,France,36.1,42.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Aurélien Djani Tchouaméni,France,2.0,23.0,Pass,N'Golo Kanté,France,True,83.9,False,False,False
83743,3930173,1,2,24,00:02:24.871,Pass,N'Golo Kanté,France,France,36.1,42.4,,0.823648,From Free Kick,Dayotchanculle Upamecano,9.167879,Ground Pass,,-2.8992596,27.2,40.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,N'Golo Kanté,France,2.0,24.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,83.9,False,False,False
83744,3930173,1,2,25,00:02:25.695,Ball Receipt*,Dayotchanculle Upamecano,France,France,27.2,40.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,N'Golo Kanté,France,2.0,24.0,Carry,Dayotchanculle Upamecano,France,True,92.8,False,False,False
83745,3930173,1,2,25,00:02:25.695,Carry,Dayotchanculle Upamecano,France,France,27.2,40.2,,1.3247811,From Free Kick,,,,,,,,,,,,False,27.7,40.1,0.5099019513592787,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Dayotchanculle Upamecano,France,2.0,25.0,Pass,Dayotchanculle Upamecano,France,True,92.8,False,False,False
83746,3930173,1,2,27,00:02:27.020,Pass,Dayotchanculle Upamecano,France,France,27.7,40.1,,1.522125,From Free Kick,William Saliba,20.359274,Ground Pass,,-1.3579878,32.0,20.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Dayotchanculle Upamecano,France,2.0,25.0,Ball Receipt*,William Saliba,France,True,92.3,False,False,False
83747,3930173,1,2,28,00:02:28.542,Ball Receipt*,William Saliba,France,France,32.0,20.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Dayotchanculle Upamecano,France,2.0,27.0,Carry,William Saliba,France,True,88.0,False,False,False
83748,3930173,1,2,28,00:02:28.542,Carry,William Saliba,France,France,32.0,20.2,,1.744328,From Free Kick,,,,,,,,,,,,False,35.6,19.9,3.61247837363769,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,William Saliba,France,2.0,28.0,Pass,William Saliba,France,True,88.0,False,False,False
83749,3930173,1,2,30,00:02:30.286,Pass,William Saliba,France,France,35.6,19.9,,1.573271,From Free Kick,Dayotchanculle Upamecano,17.04846,Ground Pass,,1.7417308,32.7,36.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,William Saliba,France,2.0,28.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,84.4,False,False,False
83750,3930173,1,2,31,00:02:31.860,Ball Receipt*,Dayotchanculle Upamecano,France,France,32.7,36.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,William Saliba,France,2.0,30.0,Carry,Dayotchanculle Upamecano,France,True,87.3,False,False,False
83751,3930173,1,2,31,00:02:31.860,Carry,Dayotchanculle Upamecano,France,France,32.7,36.7,,1.940908,From Free Kick,,,,,,,,,,,,False,36.1,44.2,8.234682750416072,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Dayotchanculle Upamecano,France,2.0,31.0,Pass,Dayotchanculle Upamecano,France,True,87.3,False,False,False
83752,3930173,1,2,33,00:02:33.801,Pass,Dayotchanculle Upamecano,France,France,36.1,44.2,,1.021803,From Free Kick,Jules Koundé,19.043371,Ground Pass,,1.3806098,39.7,62.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Dayotchanculle Upamecano,France,2.0,31.0,Ball Receipt*,Jules Koundé,France,True,83.9,False,False,False
83753,3930173,1,2,34,00:02:34.822,Ball Receipt*,Jules Koundé,France,France,39.7,62.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Dayotchanculle Upamecano,France,2.0,33.0,Carry,Jules Koundé,France,True,80.3,False,False,False
83754,3930173,1,2,34,00:02:34.822,Carry,Jules Koundé,France,France,39.7,62.9,,1.383495,From Free Kick,,,,,,,,,,,,False,41.8,59.4,4.081666326391708,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Jules Koundé,France,2.0,34.0,Pass,Jules Koundé,France,True,80.3,False,False,False
83755,3930173,1,2,36,00:02:36.206,Pass,Jules Koundé,France,France,41.8,59.4,,0.992687,From Free Kick,Dayotchanculle Upamecano,10.121264,Ground Pass,,-2.4822826,33.8,53.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Jules Koundé,France,2.0,34.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,78.2,False,False,False
83756,3930173,1,2,37,00:02:37.199,Ball Receipt*,Dayotchanculle Upamecano,France,France,33.8,53.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Jules Koundé,France,2.0,36.0,Carry,Dayotchanculle Upamecano,France,True,86.2,False,False,False
83757,3930173,1,2,37,00:02:37.199,Carry,Dayotchanculle Upamecano,France,France,33.8,53.2,,1.298913,From Free Kick,,,,,,,,,,,,False,34.9,54.7,1.8601075237738283,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Dayotchanculle Upamecano,France,2.0,37.0,Pass,Dayotchanculle Upamecano,France,True,86.2,False,False,False
83758,3930173,1,2,38,00:02:38.497,Pass,Dayotchanculle Upamecano,France,France,34.9,54.7,,1.001618,From Free Kick,N'Golo Kanté,22.022715,Ground Pass,,0.04542328,56.9,55.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Dayotchanculle Upamecano,France,2.0,37.0,Ball Receipt*,N'Golo Kanté,France,True,85.1,False,False,False
83759,3930173,1,2,39,00:02:39.499,Ball Receipt*,N'Golo Kanté,France,France,56.9,55.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Dayotchanculle Upamecano,France,2.0,38.0,Carry,N'Golo Kanté,France,True,63.1,False,False,False
83760,3930173,1,2,39,00:02:39.499,Carry,N'Golo Kanté,France,France,56.9,55.7,,3.167873,From Free Kick,,,,,,,,,,,,False,72.6,65.5,18.507566020414455,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,N'Golo Kanté,France,2.0,39.0,Pass,N'Golo Kanté,France,True,63.1,False,False,False
83761,3930173,1,2,42,00:02:42.667,Pass,N'Golo Kanté,France,France,72.6,65.5,,0.659771,From Free Kick,Ousmane Dembélé,10.547511,Ground Pass,,1.1920505,76.5,75.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,N'Golo Kanté,France,2.0,39.0,Ball Receipt*,Ousmane Dembélé,France,True,47.400000000000006,False,False,False
83762,3930173,1,2,43,00:02:43.327,Ball Receipt*,Ousmane Dembélé,France,France,76.5,75.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,N'Golo Kanté,France,2.0,42.0,Carry,Ousmane Dembélé,France,True,43.5,False,False,False
83763,3930173,1,2,43,00:02:43.327,Carry,Ousmane Dembélé,France,France,76.5,75.3,True,1.525369,From Free Kick,,,,,,,,,,,,False,75.2,71.4,4.110960958218884,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Ousmane Dembélé,France,2.0,43.0,Pressure,Cody Mathès Gakpo,Netherlands,False,43.5,False,False,False
83764,3930173,1,2,44,00:02:44.000,Pressure,Cody Mathès Gakpo,Netherlands,France,42.3,8.5,,2.131548,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,1,0,Carry,Ousmane Dembélé,France,2.0,43.0,Dribbled Past,Cody Mathès Gakpo,Netherlands,True,77.7,False,False,False
83765,3930173,1,2,44,00:02:44.852,Dribbled Past,Cody Mathès Gakpo,Netherlands,France,44.9,8.7,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,0,2,1,1,0,Pressure,Cody Mathès Gakpo,Netherlands,2.0,44.0,Dribble,Ousmane Dembélé,France,False,75.1,False,False,True
83766,3930173,1,2,44,00:02:44.852,Dribble,Ousmane Dembélé,France,France,75.2,71.4,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Complete,True,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,0,1,0,0,0,Dribbled Past,Cody Mathès Gakpo,Netherlands,2.0,44.0,Carry,Ousmane Dembélé,France,True,44.8,False,False,False
83767,3930173,1,2,44,00:02:44.852,Carry,Ousmane Dembélé,France,France,75.2,71.4,True,1.739835,From Free Kick,,,,,,,,,,,,False,75.0,63.7,7.702596964660688,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,0,1,0,0,0,Dribble,Ousmane Dembélé,France,2.0,44.0,Pass,Ousmane Dembélé,France,True,44.8,False,False,False
83768,3930173,1,2,46,00:02:46.592,Pass,Ousmane Dembélé,France,France,75.0,63.7,,1.049505,From Free Kick,Dayotchanculle Upamecano,15.482894,Ground Pass,,-2.643277,61.4,56.3,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Ousmane Dembélé,France,2.0,44.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,45.0,False,False,False
83769,3930173,1,2,47,00:02:47.641,Ball Receipt*,Dayotchanculle Upamecano,France,France,61.4,56.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Pass,Ousmane Dembélé,France,2.0,46.0,Carry,Dayotchanculle Upamecano,France,True,58.6,False,False,False
83770,3930173,1,2,47,00:02:47.641,Carry,Dayotchanculle Upamecano,France,France,61.4,56.3,,1.23197,From Free Kick,,,,,,,,,,,,False,61.2,50.9,5.403702434442517,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Dayotchanculle Upamecano,France,2.0,47.0,Pass,Dayotchanculle Upamecano,France,True,58.6,False,False,False
83771,3930173,1,2,48,00:02:48.873,Pass,Dayotchanculle Upamecano,France,France,61.2,50.9,,1.555357,From Free Kick,Aurélien Djani Tchouaméni,23.301931,Ground Pass,,-1.5579215,61.5,27.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,1,0,0,0,Carry,Dayotchanculle Upamecano,France,2.0,47.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,58.8,False,False,False
83772,3930173,1,2,50,00:02:50.429,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,61.5,27.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Dayotchanculle Upamecano,France,2.0,48.0,Carry,Aurélien Djani Tchouaméni,France,True,58.5,False,False,False
83773,3930173,1,2,50,00:02:50.429,Carry,Aurélien Djani Tchouaméni,France,France,61.5,27.6,,1.966772,From Free Kick,,,,,,,,,,,,False,64.3,28.0,2.828427124746187,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,2.0,50.0,Pass,Aurélien Djani Tchouaméni,France,True,58.5,False,False,False
83774,3930173,1,2,52,00:02:52.396,Pass,Aurélien Djani Tchouaméni,France,France,64.3,28.0,,0.746096,From Free Kick,Adrien Rabiot,10.866922,Ground Pass,Incomplete,-0.26060238,74.8,25.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Aurélien Djani Tchouaméni,France,2.0,50.0,Ball Receipt*,Adrien Rabiot,France,True,55.7,False,False,False
83775,3930173,1,2,53,00:02:53.142,Ball Receipt*,Adrien Rabiot,France,France,76.5,23.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,1,0,0,1,0,0,0,Pass,Aurélien Djani Tchouaméni,France,2.0,52.0,Interception,Jerdy Schouten,Netherlands,False,43.5,False,False,False
83776,3930173,1,2,53,00:02:53.142,Interception,Jerdy Schouten,Netherlands,France,45.3,54.9,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Adrien Rabiot,France,2.0,53.0,Pass,Denzel Dumfries,Netherlands,True,74.7,False,False,False
83777,3930173,1,2,54,00:02:54.297,Pass,Denzel Dumfries,Netherlands,Netherlands,38.3,69.8,,0.5,Regular Play,Jerdy Schouten,10.060318,Ground Pass,,-0.10955953,48.3,68.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Interception,Jerdy Schouten,Netherlands,2.0,53.0,Ball Receipt*,Jerdy Schouten,Netherlands,True,81.7,False,False,False
83778,3930173,1,2,54,00:02:54.797,Ball Receipt*,Jerdy Schouten,Netherlands,Netherlands,48.3,68.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Denzel Dumfries,Netherlands,2.0,54.0,Carry,Jerdy Schouten,Netherlands,True,71.7,False,False,False
83779,3930173,1,2,54,00:02:54.797,Carry,Jerdy Schouten,Netherlands,Netherlands,48.3,68.7,,3.55869,Regular Play,,,,,,,,,,,,False,53.5,77.4,10.135580891098451,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Jerdy Schouten,Netherlands,2.0,54.0,Pass,Jerdy Schouten,Netherlands,True,71.7,False,False,False
83780,3930173,1,2,58,00:02:58.356,Pass,Jerdy Schouten,Netherlands,Netherlands,53.5,77.4,,1.333943,Regular Play,Denzel Dumfries,10.729865,Ground Pass,,-3.066965,42.8,76.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Carry,Jerdy Schouten,Netherlands,2.0,54.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,66.5,False,False,False
83781,3930173,1,2,59,00:02:59.690,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,42.8,76.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Jerdy Schouten,Netherlands,2.0,58.0,Carry,Denzel Dumfries,Netherlands,True,77.2,False,False,False
83782,3930173,1,2,59,00:02:59.690,Carry,Denzel Dumfries,Netherlands,Netherlands,42.8,76.6,,1.800603,Regular Play,,,,,,,,,,,,False,36.9,75.6,5.98414572015087,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,2.0,59.0,Pass,Denzel Dumfries,Netherlands,True,77.2,False,False,False
83783,3930173,1,3,1,00:03:01.491,Pass,Denzel Dumfries,Netherlands,Netherlands,36.9,75.6,,3.122008,Regular Play,Bart Verbruggen,39.698112,Ground Pass,,-2.137139,15.6,42.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Denzel Dumfries,Netherlands,2.0,59.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,83.1,False,False,False
83784,3930173,1,3,4,00:03:04.613,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,15.6,42.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Pass,Denzel Dumfries,Netherlands,3.0,1.0,Carry,Bart Verbruggen,Netherlands,True,104.4,False,False,False
83785,3930173,1,3,4,00:03:04.613,Carry,Bart Verbruggen,Netherlands,Netherlands,15.6,42.1,,0.628208,Regular Play,,,,,,,,,,,,False,16.0,39.9,2.2360679774997925,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,3.0,4.0,Pass,Bart Verbruggen,Netherlands,True,104.4,False,False,False
83786,3930173,1,3,5,00:03:05.241,Pass,Bart Verbruggen,Netherlands,Netherlands,16.0,39.9,,1.34427,Regular Play,Virgil van Dijk,8.745856,Ground Pass,,-0.8906983,21.5,33.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Carry,Bart Verbruggen,Netherlands,3.0,4.0,Ball Receipt*,Virgil van Dijk,Netherlands,True,104.0,False,False,False
83787,3930173,1,3,6,00:03:06.585,Ball Receipt*,Virgil van Dijk,Netherlands,Netherlands,21.5,33.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Bart Verbruggen,Netherlands,3.0,5.0,Carry,Virgil van Dijk,Netherlands,True,98.5,False,False,False
83788,3930173,1,3,6,00:03:06.585,Carry,Virgil van Dijk,Netherlands,Netherlands,21.5,33.1,,0.471278,Regular Play,,,,,,,,,,,,False,21.5,33.1,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Virgil van Dijk,Netherlands,3.0,6.0,Pass,Virgil van Dijk,Netherlands,True,98.5,False,False,False
83789,3930173,1,3,7,00:03:07.056,Pass,Virgil van Dijk,Netherlands,Netherlands,21.5,33.1,,1.841717,Regular Play,Stefan de Vrij,23.847221,Ground Pass,,1.3034409,27.8,56.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Virgil van Dijk,Netherlands,3.0,6.0,Ball Receipt*,Stefan de Vrij,Netherlands,True,98.5,False,False,False
83790,3930173,1,3,8,00:03:08.898,Ball Receipt*,Stefan de Vrij,Netherlands,Netherlands,27.8,56.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Virgil van Dijk,Netherlands,3.0,7.0,Carry,Stefan de Vrij,Netherlands,True,92.2,False,False,False
83791,3930173,1,3,8,00:03:08.898,Carry,Stefan de Vrij,Netherlands,Netherlands,27.8,56.1,,7.600767,Regular Play,,,,,,,,,,,,False,44.2,64.6,18.47187050625897,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Stefan de Vrij,Netherlands,3.0,8.0,Pass,Stefan de Vrij,Netherlands,True,92.2,False,False,False
83792,3930173,1,3,16,00:03:16.499,Pass,Stefan de Vrij,Netherlands,Netherlands,44.2,64.6,,1.750266,Regular Play,Denzel Dumfries,12.402016,Ground Pass,,2.1319597,37.6,75.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Stefan de Vrij,Netherlands,3.0,8.0,Ball Receipt*,Denzel Dumfries,Netherlands,True,75.8,False,False,False
83793,3930173,1,3,18,00:03:18.249,Ball Receipt*,Denzel Dumfries,Netherlands,Netherlands,37.6,75.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Pass,Stefan de Vrij,Netherlands,3.0,16.0,Carry,Denzel Dumfries,Netherlands,True,82.4,False,False,False
83794,3930173,1,3,18,00:03:18.249,Carry,Denzel Dumfries,Netherlands,Netherlands,37.6,75.1,,1.268244,Regular Play,,,,,,,,,,,,False,35.6,73.2,2.7586228448267383,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Denzel Dumfries,Netherlands,3.0,18.0,Pass,Denzel Dumfries,Netherlands,True,82.4,False,False,False
83795,3930173,1,3,19,00:03:19.517,Pass,Denzel Dumfries,Netherlands,Netherlands,35.6,73.2,,2.540188,Regular Play,Bart Verbruggen,32.45751,Ground Pass,,-2.4500103,10.6,52.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,0,2,1,0,0,Carry,Denzel Dumfries,Netherlands,3.0,18.0,Ball Receipt*,Bart Verbruggen,Netherlands,True,84.4,False,False,False
83796,3930173,1,3,22,00:03:22.058,Ball Receipt*,Bart Verbruggen,Netherlands,Netherlands,10.6,52.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Pass,Denzel Dumfries,Netherlands,3.0,19.0,Carry,Bart Verbruggen,Netherlands,True,109.4,False,False,False
83797,3930173,1,3,22,00:03:22.058,Carry,Bart Verbruggen,Netherlands,Netherlands,10.6,52.5,True,1.666199,Regular Play,,,,,,,,,,,,False,8.2,46.8,6.184658438426493,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Ball Receipt*,Bart Verbruggen,Netherlands,3.0,22.0,Pressure,Antoine Griezmann,France,False,109.4,False,False,False
83798,3930173,1,3,23,00:03:23.271,Pressure,Antoine Griezmann,France,Netherlands,104.0,29.4,,0.876015,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,0,1,0,0,0,Carry,Bart Verbruggen,Netherlands,3.0,22.0,Pass,Bart Verbruggen,Netherlands,False,16.0,False,True,False
83799,3930173,1,3,23,00:03:23.724,Pass,Bart Verbruggen,Netherlands,Netherlands,8.2,46.8,True,1.798013,Regular Play,Tijjani Reijnders,16.67693,Ground Pass,,0.096088715,24.8,48.4,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,0,0,2,1,0,0,Pressure,Antoine Griezmann,France,3.0,23.0,Ball Receipt*,Tijjani Reijnders,Netherlands,True,111.8,False,False,True
83800,3930173,1,3,25,00:03:25.522,Ball Receipt*,Tijjani Reijnders,Netherlands,Netherlands,24.8,48.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,0,0,2,1,0,0,Pass,Bart Verbruggen,Netherlands,3.0,23.0,Carry,Tijjani Reijnders,Netherlands,True,95.2,False,False,False
