event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Hungary_score,Switzerland_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
181196,3930159,1,1,44,00:01:44.662,Ball Receipt*,Kwadwo Duah,Switzerland,Switzerland,97.7,16.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,1.0,41.0,Interception,Willi Orban,Hungary,False,22.299999999999997,False,True,False
181197,3930159,1,1,44,00:01:44.662,Interception,Willi Orban,Hungary,Switzerland,20.1,63.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kwadwo Duah,Switzerland,1.0,44.0,Carry,Willi Orban,Hungary,True,99.9,False,False,False
181198,3930159,1,1,44,00:01:44.662,Carry,Willi Orban,Hungary,Switzerland,20.1,63.3,,0.094704,Regular Play,,,,,,,,,,,,False,21.7,63.7,1.6492422502470636,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Interception,Willi Orban,Hungary,1.0,44.0,Dispossessed,Willi Orban,Hungary,True,99.9,False,False,False
181199,3930159,1,1,44,00:01:44.757,Dispossessed,Willi Orban,Hungary,Switzerland,21.7,63.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Willi Orban,Hungary,1.0,44.0,Duel,Kwadwo Duah,Switzerland,False,98.3,False,False,False
181200,3930159,1,1,44,00:01:44.757,Duel,Kwadwo Duah,Switzerland,Switzerland,98.4,16.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Dispossessed,Willi Orban,Hungary,1.0,44.0,Carry,Kwadwo Duah,Switzerland,True,21.599999999999994,False,True,False
181201,3930159,1,1,44,00:01:44.757,Carry,Kwadwo Duah,Switzerland,Switzerland,98.4,16.4,,4.707918,Regular Play,,,,,,,,,,,,False,111.3,9.7,14.53616180427281,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Duel,Kwadwo Duah,Switzerland,1.0,44.0,Pass,Kwadwo Duah,Switzerland,True,21.599999999999994,False,True,False
181202,3930159,1,1,49,00:01:49.465,Pass,Kwadwo Duah,Switzerland,Switzerland,111.3,9.7,,0.784145,Regular Play,Ruben Vargas,19.913815,Ground Pass,,2.1560135,100.3,26.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Carry,Kwadwo Duah,Switzerland,1.0,44.0,Ball Receipt*,Ruben Vargas,Switzerland,True,8.700000000000003,False,True,False
181203,3930159,1,1,50,00:01:50.249,Ball Receipt*,Ruben Vargas,Switzerland,Switzerland,100.3,26.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Kwadwo Duah,Switzerland,1.0,49.0,Carry,Ruben Vargas,Switzerland,True,19.700000000000003,False,True,False
181204,3930159,1,1,50,00:01:50.249,Carry,Ruben Vargas,Switzerland,Switzerland,100.3,26.3,,0.126909,Regular Play,,,,,,,,,,,,False,100.3,26.3,0.0,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ruben Vargas,Switzerland,1.0,50.0,Miscontrol,Ruben Vargas,Switzerland,True,19.700000000000003,False,True,False
181205,3930159,1,1,50,00:01:50.376,Miscontrol,Ruben Vargas,Switzerland,Switzerland,100.3,26.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Ruben Vargas,Switzerland,1.0,50.0,Pressure,Dominik Szoboszlai,Hungary,False,19.700000000000003,False,True,False
181206,3930159,1,1,51,00:01:51.230,Pressure,Dominik Szoboszlai,Hungary,Switzerland,21.3,48.5,,0.330882,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Miscontrol,Ruben Vargas,Switzerland,1.0,50.0,Pass,Granit Xhaka,Switzerland,False,98.7,False,False,False
181207,3930159,1,1,51,00:01:51.555,Pass,Granit Xhaka,Switzerland,Switzerland,96.9,29.3,True,1.549216,Regular Play,Michel Aebischer,13.43019,Ground Pass,Pass Offside,0.06706346,110.3,30.2,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Dominik Szoboszlai,Hungary,1.0,51.0,Ball Receipt*,Michel Aebischer,Switzerland,True,23.099999999999994,False,True,True
181208,3930159,1,1,53,00:01:53.104,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,110.3,30.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Granit Xhaka,Switzerland,1.0,51.0,Pass,Péter Gulácsi,Hungary,False,9.700000000000003,False,True,False
181209,3930159,1,2,18,00:02:18.824,Pass,Péter Gulácsi,Hungary,Hungary,11.5,48.3,,1.651981,From Free Kick,Willi Orban,20.50878,Ground Pass,,1.6000563,10.9,68.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Michel Aebischer,Switzerland,1.0,53.0,Ball Receipt*,Willi Orban,Hungary,True,108.5,False,False,False
181210,3930159,1,2,20,00:02:20.476,Ball Receipt*,Willi Orban,Hungary,Hungary,10.9,68.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Péter Gulácsi,Hungary,2.0,18.0,Carry,Willi Orban,Hungary,True,109.1,False,False,False
181211,3930159,1,2,20,00:02:20.476,Carry,Willi Orban,Hungary,Hungary,10.9,68.8,,0.459427,From Free Kick,,,,,,,,,,,,False,11.2,69.2,0.5000000000000039,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Willi Orban,Hungary,2.0,20.0,Pass,Willi Orban,Hungary,True,109.1,False,False,False
181212,3930159,1,2,20,00:02:20.935,Pass,Willi Orban,Hungary,Hungary,11.2,69.2,,1.479516,From Free Kick,Ádám Lang,11.920151,Ground Pass,,0.6485346,20.7,76.4,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Willi Orban,Hungary,2.0,20.0,Pressure,Kwadwo Duah,Switzerland,False,108.8,False,False,False
181213,3930159,1,2,20,00:02:20.974,Pressure,Kwadwo Duah,Switzerland,Hungary,106.2,14.6,,0.331121,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Willi Orban,Hungary,2.0,20.0,Ball Receipt*,Ádám Lang,Hungary,False,13.799999999999997,False,True,False
181214,3930159,1,2,22,00:02:22.415,Ball Receipt*,Ádám Lang,Hungary,Hungary,20.7,76.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Kwadwo Duah,Switzerland,2.0,20.0,Carry,Ádám Lang,Hungary,True,99.3,False,False,False
181215,3930159,1,2,22,00:02:22.415,Carry,Ádám Lang,Hungary,Hungary,20.7,76.4,True,0.703124,From Free Kick,,,,,,,,,,,,False,19.8,77.6,1.49999999999999,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ádám Lang,Hungary,2.0,22.0,Pressure,Ruben Vargas,Switzerland,False,99.3,False,False,False
181216,3930159,1,2,23,00:02:23.043,Pressure,Ruben Vargas,Switzerland,Hungary,96.5,4.3,,0.205728,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Ádám Lang,Hungary,2.0,22.0,Pass,Ádám Lang,Hungary,False,23.5,False,True,False
181217,3930159,1,2,23,00:02:23.118,Pass,Ádám Lang,Hungary,Hungary,19.8,77.6,True,0.130467,From Free Kick,,3.1257,Ground Pass,Incomplete,-0.12832323,22.9,77.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Ruben Vargas,Switzerland,2.0,23.0,Block,Ruben Vargas,Switzerland,False,100.2,False,False,True
181218,3930159,1,2,23,00:02:23.248,Block,Ruben Vargas,Switzerland,Hungary,97.2,2.9,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ádám Lang,Hungary,2.0,23.0,Pass,Ádám Lang,Hungary,False,22.799999999999997,False,True,False
181219,3930159,1,2,37,00:02:37.956,Pass,Ádám Lang,Hungary,Hungary,31.5,80.0,,0.864266,From Throw In,Dominik Szoboszlai,11.403947,Low Pass,,-0.95360494,38.1,70.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Block,Ruben Vargas,Switzerland,2.0,23.0,Ball Receipt*,Dominik Szoboszlai,Hungary,True,88.5,False,False,False
181220,3930159,1,2,38,00:02:38.820,Ball Receipt*,Dominik Szoboszlai,Hungary,Hungary,38.1,70.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ádám Lang,Hungary,2.0,37.0,Pass,Dominik Szoboszlai,Hungary,True,81.9,False,False,False
181221,3930159,1,2,38,00:02:38.820,Pass,Dominik Szoboszlai,Hungary,Hungary,38.1,70.7,,1.089153,From Throw In,Ádám Lang,7.5006666,Low Pass,,2.3939126,32.6,75.8,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Dominik Szoboszlai,Hungary,2.0,38.0,Ball Receipt*,Ádám Lang,Hungary,True,81.9,False,False,False
181222,3930159,1,2,39,00:02:39.909,Ball Receipt*,Ádám Lang,Hungary,Hungary,32.6,75.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Dominik Szoboszlai,Hungary,2.0,38.0,Carry,Ádám Lang,Hungary,True,87.4,False,False,False
181223,3930159,1,2,39,00:02:39.909,Carry,Ádám Lang,Hungary,Hungary,32.6,75.8,True,0.810612,From Throw In,,,,,,,,,,,,False,32.6,76.6,0.7999999999999972,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ádám Lang,Hungary,2.0,39.0,Pressure,Remo Freuler,Switzerland,False,87.4,False,False,False
181224,3930159,1,2,40,00:02:40.431,Pressure,Remo Freuler,Switzerland,Hungary,84.8,6.2,,0.393654,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Ádám Lang,Hungary,2.0,39.0,Pass,Ádám Lang,Hungary,False,35.2,False,False,False
181225,3930159,1,2,40,00:02:40.720,Pass,Ádám Lang,Hungary,Hungary,32.6,76.6,True,2.072318,From Throw In,Barnabás Varga,24.946543,High Pass,,-0.108443856,57.4,73.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Remo Freuler,Switzerland,2.0,40.0,Ball Receipt*,Barnabás Varga,Hungary,True,87.4,False,False,True
181226,3930159,1,2,42,00:02:42.792,Ball Receipt*,Barnabás Varga,Hungary,Hungary,57.4,73.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ádám Lang,Hungary,2.0,40.0,Duel,Michel Aebischer,Switzerland,False,62.6,False,False,False
181227,3930159,1,2,42,00:02:42.792,Duel,Michel Aebischer,Switzerland,Hungary,62.7,6.2,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Barnabás Varga,Hungary,2.0,42.0,Miscontrol,Barnabás Varga,Hungary,False,57.3,False,False,False
181228,3930159,1,2,42,00:02:42.792,Miscontrol,Barnabás Varga,Hungary,Hungary,57.4,73.9,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Duel,Michel Aebischer,Switzerland,2.0,42.0,Pass,Michel Aebischer,Switzerland,False,62.6,False,False,False
181229,3930159,1,2,52,00:02:52.885,Pass,Michel Aebischer,Switzerland,Switzerland,58.3,0.1,,2.443722,From Throw In,Ricardo Iván Rodríguez Araya,28.257742,Low Pass,,2.909489,30.8,6.6,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Miscontrol,Barnabás Varga,Hungary,2.0,42.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,61.7,False,False,False
181230,3930159,1,2,55,00:02:55.329,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,30.8,6.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Michel Aebischer,Switzerland,2.0,52.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,True,89.2,False,False,False
181231,3930159,1,2,57,00:02:57.594,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,35.8,12.1,,0.826995,From Throw In,Manuel Obafemi Akanji,15.880806,Ground Pass,,1.6717181,34.2,27.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,2.0,55.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,84.2,False,False,False
181232,3930159,1,2,58,00:02:58.421,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,34.2,27.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,2.0,57.0,Carry,Manuel Obafemi Akanji,Switzerland,True,85.8,False,False,False
181233,3930159,1,2,58,00:02:58.421,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,34.2,27.9,,7.616914,From Throw In,,,,,,,,,,,,False,50.0,28.3,15.805062480104276,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,2.0,58.0,Pass,Manuel Obafemi Akanji,Switzerland,True,85.8,False,False,False
181234,3930159,1,3,6,00:03:06.038,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,50.0,28.3,,1.260053,From Throw In,Ricardo Iván Rodríguez Araya,22.58008,Ground Pass,,-1.2602497,56.9,6.8,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Manuel Obafemi Akanji,Switzerland,2.0,58.0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,True,70.0,False,False,False
181235,3930159,1,3,7,00:03:07.298,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,56.9,6.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Manuel Obafemi Akanji,Switzerland,3.0,6.0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,True,63.1,False,False,False
181236,3930159,1,3,7,00:03:07.298,Carry,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,56.9,6.8,,1.246241,From Throw In,,,,,,,,,,,,False,49.2,6.6,7.702596964660681,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ricardo Iván Rodríguez Araya,Switzerland,3.0,7.0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,True,63.1,False,False,False
181237,3930159,1,3,8,00:03:08.544,Pass,Ricardo Iván Rodríguez Araya,Switzerland,Switzerland,49.2,6.6,,1.554266,From Throw In,Manuel Obafemi Akanji,21.868013,Ground Pass,,2.1245484,37.7,25.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Ricardo Iván Rodríguez Araya,Switzerland,3.0,7.0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,True,70.8,False,False,False
181238,3930159,1,3,10,00:03:10.098,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,Switzerland,37.7,25.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ricardo Iván Rodríguez Araya,Switzerland,3.0,8.0,Carry,Manuel Obafemi Akanji,Switzerland,True,82.3,False,False,False
181239,3930159,1,3,10,00:03:10.098,Carry,Manuel Obafemi Akanji,Switzerland,Switzerland,37.7,25.2,,2.446407,From Throw In,,,,,,,,,,,,False,41.4,25.5,3.712142238654113,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Manuel Obafemi Akanji,Switzerland,3.0,10.0,Pass,Manuel Obafemi Akanji,Switzerland,True,82.3,False,False,False
181240,3930159,1,3,12,00:03:12.545,Pass,Manuel Obafemi Akanji,Switzerland,Switzerland,41.4,25.5,,1.3847,From Throw In,Michel Aebischer,27.940115,Ground Pass,,-0.9301585,58.1,3.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Manuel Obafemi Akanji,Switzerland,3.0,10.0,Ball Receipt*,Michel Aebischer,Switzerland,True,78.6,False,False,False
181241,3930159,1,3,13,00:03:13.930,Ball Receipt*,Michel Aebischer,Switzerland,Switzerland,58.1,3.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Manuel Obafemi Akanji,Switzerland,3.0,12.0,Pass,Michel Aebischer,Switzerland,True,61.9,False,False,False
181242,3930159,1,3,13,00:03:13.930,Pass,Michel Aebischer,Switzerland,Switzerland,58.1,3.1,,1.163147,From Throw In,Kwadwo Duah,24.581497,Ground Pass,Incomplete,0.8458432,74.4,21.5,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Michel Aebischer,Switzerland,3.0,13.0,Ball Receipt*,Kwadwo Duah,Switzerland,True,61.9,False,False,False
181243,3930159,1,3,15,00:03:15.093,Ball Receipt*,Kwadwo Duah,Switzerland,Switzerland,75.8,19.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Michel Aebischer,Switzerland,3.0,13.0,Pass,Willi Orban,Hungary,False,44.2,False,False,False
181244,3930159,1,3,15,00:03:15.093,Pass,Willi Orban,Hungary,Hungary,45.7,58.6,,1.202758,Regular Play,Roland Sallai,18.4808,Ground Pass,,0.35940397,63.0,65.1,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kwadwo Duah,Switzerland,3.0,15.0,Ball Receipt*,Roland Sallai,Hungary,True,74.3,False,False,False
181245,3930159,1,3,16,00:03:16.295,Ball Receipt*,Roland Sallai,Hungary,Hungary,63.0,65.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Willi Orban,Hungary,3.0,15.0,Carry,Roland Sallai,Hungary,True,57.0,False,False,False
181246,3930159,1,3,16,00:03:16.295,Carry,Roland Sallai,Hungary,Hungary,63.0,65.1,,0.723904,Regular Play,,,,,,,,,,,,False,63.0,65.1,0.0,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Roland Sallai,Hungary,3.0,16.0,Pass,Roland Sallai,Hungary,True,57.0,False,False,False
181247,3930159,1,3,17,00:03:17.019,Pass,Roland Sallai,Hungary,Hungary,63.0,65.1,,0.465429,Regular Play,Ádám Nagy,7.045566,Ground Pass,,-3.0278006,56.0,64.3,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,0,0,0,0,0,0,0,Carry,Roland Sallai,Hungary,3.0,16.0,Ball Receipt*,Ádám Nagy,Hungary,True,57.0,False,False,False
181248,3930159,1,3,17,00:03:17.485,Ball Receipt*,Ádám Nagy,Hungary,Hungary,56.0,64.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Roland Sallai,Hungary,3.0,17.0,Pass,Ádám Nagy,Hungary,True,64.0,False,False,False
181249,3930159,1,3,17,00:03:17.485,Pass,Ádám Nagy,Hungary,Hungary,56.0,64.3,,1.47786,Regular Play,Attila Fiola,19.784084,Ground Pass,,0.710271,71.0,77.2,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ádám Nagy,Hungary,3.0,17.0,Ball Receipt*,Attila Fiola,Hungary,True,64.0,False,False,False
181250,3930159,1,3,18,00:03:18.963,Ball Receipt*,Attila Fiola,Hungary,Hungary,71.0,77.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ádám Nagy,Hungary,3.0,17.0,Carry,Attila Fiola,Hungary,True,49.0,False,False,False
181251,3930159,1,3,18,00:03:18.963,Carry,Attila Fiola,Hungary,Hungary,71.0,77.2,,0.264404,Regular Play,,,,,,,,,,,,False,74.9,76.8,3.9204591567825378,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Attila Fiola,Hungary,3.0,18.0,Pass,Attila Fiola,Hungary,True,49.0,False,False,False
181252,3930159,1,3,19,00:03:19.227,Pass,Attila Fiola,Hungary,Hungary,74.9,76.8,,0.925684,Regular Play,Ádám Nagy,17.117243,Ground Pass,Incomplete,-1.4536875,76.9,59.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Carry,Attila Fiola,Hungary,3.0,18.0,Ball Receipt*,Ádám Nagy,Hungary,True,45.099999999999994,False,False,False
181253,3930159,1,3,20,00:03:20.153,Ball Receipt*,Ádám Nagy,Hungary,Hungary,79.0,52.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Pass,Attila Fiola,Hungary,3.0,19.0,Interception,Granit Xhaka,Switzerland,False,41.0,False,False,False
181254,3930159,1,3,20,00:03:20.153,Interception,Granit Xhaka,Switzerland,Hungary,43.2,20.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Ádám Nagy,Hungary,3.0,20.0,Pressure,Barnabás Varga,Hungary,False,76.8,False,False,False
181255,3930159,1,3,21,00:03:21.213,Pressure,Barnabás Varga,Hungary,Hungary,90.4,55.7,,0.179017,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Interception,Granit Xhaka,Switzerland,3.0,20.0,Clearance,Manuel Obafemi Akanji,Switzerland,False,29.599999999999994,False,False,False
181256,3930159,1,3,21,00:03:21.823,Clearance,Manuel Obafemi Akanji,Switzerland,Hungary,25.9,24.1,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,0,0,0,0,0,0,Pressure,Barnabás Varga,Hungary,3.0,21.0,Block,Barnabás Varga,Hungary,False,94.1,False,False,True
181257,3930159,1,3,21,00:03:21.948,Block,Barnabás Varga,Hungary,Hungary,92.5,56.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Clearance,Manuel Obafemi Akanji,Switzerland,3.0,21.0,Pass,Michel Aebischer,Switzerland,False,27.5,False,False,False
181258,3930159,1,3,41,00:03:41.289,Pass,Michel Aebischer,Switzerland,Switzerland,21.9,0.1,,1.865339,From Throw In,Kwadwo Duah,28.65589,High Pass,Incomplete,0.3416155,48.9,9.7,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,0,0,0,0,0,0,Block,Barnabás Varga,Hungary,3.0,21.0,Ball Receipt*,Kwadwo Duah,Switzerland,True,98.1,False,False,False
181259,3930159,1,3,43,00:03:43.154,Ball Receipt*,Kwadwo Duah,Switzerland,Switzerland,47.1,9.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Michel Aebischer,Switzerland,3.0,41.0,Pass,Ádám Lang,Hungary,False,72.9,False,False,False
181260,3930159,1,3,43,00:03:43.154,Pass,Ádám Lang,Hungary,Switzerland,71.2,70.4,,2.171164,From Throw In,Barnabás Varga,21.045902,High Pass,,-0.18155345,91.9,66.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,0,0,0,0,0,0,Ball Receipt*,Kwadwo Duah,Switzerland,3.0,43.0,Ball Receipt*,Barnabás Varga,Hungary,True,48.8,False,False,False
181261,3930159,1,3,45,00:03:45.325,Ball Receipt*,Barnabás Varga,Hungary,Switzerland,91.9,66.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,0,0,0,0,0,0,Pass,Ádám Lang,Hungary,3.0,43.0,Pass,Barnabás Varga,Hungary,True,28.099999999999994,False,False,False
