event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Denmark_score,Serbia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
65291,3930182,1,0,53,00:00:53.050,Pressure,Ivan Ilić,Serbia,Denmark,31.1,36.2,,0.980723,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Carry,Rasmus Winther Højlund,Denmark,0.0,52.0,Dispossessed,Rasmus Winther Højlund,Denmark,False,88.9,False,False,False
65292,3930182,1,0,54,00:00:54.081,Dispossessed,Rasmus Winther Højlund,Denmark,Denmark,90.9,43.6,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Ivan Ilić,Serbia,0.0,53.0,Duel,Ivan Ilić,Serbia,False,29.099999999999994,False,False,True
65293,3930182,1,0,54,00:00:54.081,Duel,Ivan Ilić,Serbia,Denmark,29.2,36.5,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,1,2,0,0,Dispossessed,Rasmus Winther Højlund,Denmark,0.0,54.0,Pass,Srđan Mijailović,Serbia,True,90.8,False,False,False
65294,3930182,1,0,55,00:00:55.574,Pass,Srđan Mijailović,Serbia,Denmark,22.5,49.1,,2.413668,From Kick Off,Aleksandar Mitrović,47.450394,High Pass,Incomplete,-0.47024506,64.8,27.6,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,1,2,0,0,Duel,Ivan Ilić,Serbia,0.0,54.0,Ball Receipt*,Aleksandar Mitrović,Serbia,True,97.5,False,False,False
65295,3930182,1,0,57,00:00:57.987,Ball Receipt*,Aleksandar Mitrović,Serbia,Denmark,58.1,27.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,1,2,0,0,Pass,Srđan Mijailović,Serbia,0.0,55.0,Duel,Aleksandar Mitrović,Serbia,True,61.9,False,False,False
65296,3930182,1,0,57,00:00:57.987,Duel,Aleksandar Mitrović,Serbia,Denmark,64.8,27.6,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Aleksandar Mitrović,Serbia,0.0,57.0,Pass,Joachim Andersen,Denmark,False,55.2,False,False,False
65297,3930182,1,0,57,00:00:57.987,Pass,Joachim Andersen,Denmark,Denmark,55.3,52.5,True,2.178225,From Kick Off,Andreas Christensen,22.118319,Low Pass,,-1.5300949,56.2,30.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Duel,Aleksandar Mitrović,Serbia,0.0,57.0,Ball Receipt*,Andreas Christensen,Denmark,True,64.7,False,False,False
65298,3930182,1,1,0,00:01:00.165,Ball Receipt*,Andreas Christensen,Denmark,Denmark,56.2,30.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Joachim Andersen,Denmark,0.0,57.0,Carry,Andreas Christensen,Denmark,True,63.8,False,False,False
65299,3930182,1,1,0,00:01:00.165,Carry,Andreas Christensen,Denmark,Denmark,56.2,30.4,,0.048746,From Kick Off,,,,,,,,,,,,False,56.2,30.4,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Andreas Christensen,Denmark,1.0,0.0,Pass,Andreas Christensen,Denmark,True,63.8,False,False,False
65300,3930182,1,1,0,00:01:00.214,Pass,Andreas Christensen,Denmark,Denmark,56.2,30.4,,1.083005,From Kick Off,Jannik Vestergaard,9.638465,Ground Pass,,2.6082904,47.9,35.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Andreas Christensen,Denmark,1.0,0.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,63.8,False,False,False
65301,3930182,1,1,1,00:01:01.297,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,47.9,35.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Andreas Christensen,Denmark,1.0,0.0,Carry,Jannik Vestergaard,Denmark,True,72.1,False,False,False
65302,3930182,1,1,1,00:01:01.297,Carry,Jannik Vestergaard,Denmark,Denmark,47.9,35.3,,0.026164,From Kick Off,,,,,,,,,,,,False,47.9,35.3,0.0,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,1.0,1.0,Pass,Jannik Vestergaard,Denmark,True,72.1,False,False,False
65303,3930182,1,1,1,00:01:01.323,Pass,Jannik Vestergaard,Denmark,Denmark,47.9,35.3,,0.646143,From Kick Off,Pierre-Emile Højbjerg,8.089499,Ground Pass,,0.14888994,55.9,36.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jannik Vestergaard,Denmark,1.0,1.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,72.1,False,False,False
65304,3930182,1,1,1,00:01:01.969,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,55.9,36.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,1.0,1.0,Carry,Pierre-Emile Højbjerg,Denmark,True,64.1,False,False,False
65305,3930182,1,1,1,00:01:01.969,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,55.9,36.5,,0.10951,From Kick Off,,,,,,,,,,,,False,55.9,36.5,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,1.0,1.0,Pass,Pierre-Emile Højbjerg,Denmark,True,64.1,False,False,False
65306,3930182,1,1,2,00:01:02.079,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,55.9,36.5,,1.033538,From Kick Off,Joachim Andersen,16.51575,Ground Pass,,2.1184847,47.3,50.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,1.0,1.0,Ball Receipt*,Joachim Andersen,Denmark,True,64.1,False,False,False
65307,3930182,1,1,3,00:01:03.113,Ball Receipt*,Joachim Andersen,Denmark,Denmark,47.3,50.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,1.0,2.0,Carry,Joachim Andersen,Denmark,True,72.7,False,False,False
65308,3930182,1,1,3,00:01:03.113,Carry,Joachim Andersen,Denmark,Denmark,47.3,50.6,,4.057835,From Kick Off,,,,,,,,,,,,False,71.2,74.3,33.65857988685797,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Joachim Andersen,Denmark,1.0,3.0,Pass,Joachim Andersen,Denmark,True,72.7,False,False,False
65309,3930182,1,1,7,00:01:07.170,Pass,Joachim Andersen,Denmark,Denmark,71.2,74.3,,0.938953,From Kick Off,Alexander Hartmann Bah,5.3814497,Ground Pass,,0.7328151,75.2,77.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Joachim Andersen,Denmark,1.0,3.0,Ball Receipt*,Alexander Hartmann Bah,Denmark,True,48.8,False,False,False
65310,3930182,1,1,8,00:01:08.109,Ball Receipt*,Alexander Hartmann Bah,Denmark,Denmark,75.2,77.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Joachim Andersen,Denmark,1.0,7.0,Carry,Alexander Hartmann Bah,Denmark,True,44.8,False,False,False
65311,3930182,1,1,8,00:01:08.109,Carry,Alexander Hartmann Bah,Denmark,Denmark,75.2,77.9,,0.062964,From Kick Off,,,,,,,,,,,,False,75.2,77.9,0.0,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Alexander Hartmann Bah,Denmark,1.0,8.0,Pass,Alexander Hartmann Bah,Denmark,True,44.8,False,False,False
65312,3930182,1,1,8,00:01:08.172,Pass,Alexander Hartmann Bah,Denmark,Denmark,75.2,77.9,,1.476619,From Kick Off,Morten Hjulmand,12.101653,Ground Pass,,-2.3971074,66.3,69.7,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Alexander Hartmann Bah,Denmark,1.0,8.0,Ball Receipt*,Morten Hjulmand,Denmark,True,44.8,False,False,False
65313,3930182,1,1,9,00:01:09.649,Ball Receipt*,Morten Hjulmand,Denmark,Denmark,66.3,69.7,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Pass,Alexander Hartmann Bah,Denmark,1.0,8.0,Carry,Morten Hjulmand,Denmark,True,53.7,False,False,False
65314,3930182,1,1,9,00:01:09.649,Carry,Morten Hjulmand,Denmark,Denmark,66.3,69.7,,1.622018,From Kick Off,,,,,,,,,,,,False,65.4,56.8,12.931357237351389,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Morten Hjulmand,Denmark,1.0,9.0,Pass,Morten Hjulmand,Denmark,True,53.7,False,False,False
65315,3930182,1,1,11,00:01:11.271,Pass,Morten Hjulmand,Denmark,Denmark,65.4,56.8,,3.562639,From Kick Off,Joakim Mæhle,49.686417,High Pass,,-1.4841452,69.7,7.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,1,0,Carry,Morten Hjulmand,Denmark,1.0,9.0,Ball Receipt*,Joakim Mæhle,Denmark,True,54.599999999999994,False,False,False
65316,3930182,1,1,14,00:01:14.834,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,69.7,7.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Morten Hjulmand,Denmark,1.0,11.0,Pass,Joakim Mæhle,Denmark,True,50.3,False,False,False
65317,3930182,1,1,14,00:01:14.927,Pass,Joakim Mæhle,Denmark,Denmark,70.0,7.0,,3.672062,From Kick Off,Andreas Christensen,34.158455,Low Pass,,2.8013258,37.8,18.4,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Joakim Mæhle,Denmark,1.0,14.0,Ball Receipt*,Andreas Christensen,Denmark,True,50.0,False,False,False
65318,3930182,1,1,18,00:01:18.599,Ball Receipt*,Andreas Christensen,Denmark,Denmark,37.8,18.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Joakim Mæhle,Denmark,1.0,14.0,Carry,Andreas Christensen,Denmark,True,82.2,False,False,False
65319,3930182,1,1,18,00:01:18.599,Carry,Andreas Christensen,Denmark,Denmark,37.8,18.4,,1.403957,From Kick Off,,,,,,,,,,,,False,38.1,19.9,1.5297058540778363,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Andreas Christensen,Denmark,1.0,18.0,Pass,Andreas Christensen,Denmark,True,82.2,False,False,False
65320,3930182,1,1,20,00:01:20.003,Pass,Andreas Christensen,Denmark,Denmark,38.1,19.9,,0.9299,From Kick Off,Pierre-Emile Højbjerg,14.940214,Ground Pass,,0.9326499,47.0,31.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Andreas Christensen,Denmark,1.0,18.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,81.9,False,False,False
65321,3930182,1,1,20,00:01:20.933,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,47.0,31.9,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Andreas Christensen,Denmark,1.0,20.0,Carry,Pierre-Emile Højbjerg,Denmark,True,73.0,False,False,False
65322,3930182,1,1,20,00:01:20.933,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,47.0,31.9,,1.63744,From Kick Off,,,,,,,,,,,,False,51.0,32.5,4.044749683231338,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,1.0,20.0,Pass,Pierre-Emile Højbjerg,Denmark,True,73.0,False,False,False
65323,3930182,1,1,22,00:01:22.571,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,51.0,32.5,,2.675412,From Kick Off,Rasmus Winther Højlund,49.343895,High Pass,Incomplete,-0.099467,100.1,27.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,1.0,20.0,Ball Receipt*,Rasmus Winther Højlund,Denmark,True,69.0,False,False,False
65324,3930182,1,1,25,00:01:25.246,Ball Receipt*,Rasmus Winther Højlund,Denmark,Denmark,85.3,22.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,1.0,22.0,Pass,Nikola Milenković,Serbia,False,34.7,False,False,False
65325,3930182,1,1,25,00:01:25.246,Pass,Nikola Milenković,Serbia,Serbia,20.0,52.5,,1.348069,Regular Play,Milos Veljkovic,6.168468,Low Pass,,-0.29611516,25.9,50.7,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Rasmus Winther Højlund,Denmark,1.0,25.0,Ball Receipt*,Milos Veljkovic,Serbia,True,100.0,False,False,False
65326,3930182,1,1,26,00:01:26.594,Ball Receipt*,Milos Veljkovic,Serbia,Serbia,25.9,50.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,1,2,0,0,Pass,Nikola Milenković,Serbia,1.0,25.0,Carry,Milos Veljkovic,Serbia,True,94.1,False,False,False
65327,3930182,1,1,26,00:01:26.594,Carry,Milos Veljkovic,Serbia,Serbia,25.9,50.7,,1.460418,Regular Play,,,,,,,,,,,,False,27.4,49.1,2.193171219946132,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Milos Veljkovic,Serbia,1.0,26.0,Pass,Milos Veljkovic,Serbia,True,94.1,False,False,False
65328,3930182,1,1,28,00:01:28.054,Pass,Milos Veljkovic,Serbia,Serbia,27.4,49.1,,1.299115,Regular Play,Strahinja Pavlović,20.278067,Ground Pass,,-1.8301281,22.2,29.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Milos Veljkovic,Serbia,1.0,26.0,Ball Receipt*,Strahinja Pavlović,Serbia,True,92.6,False,False,False
65329,3930182,1,1,29,00:01:29.354,Ball Receipt*,Strahinja Pavlović,Serbia,Serbia,22.2,29.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,1,2,0,0,Pass,Milos Veljkovic,Serbia,1.0,28.0,Carry,Strahinja Pavlović,Serbia,True,97.8,False,False,False
65330,3930182,1,1,29,00:01:29.354,Carry,Strahinja Pavlović,Serbia,Serbia,22.2,29.5,,1.461839,Regular Play,,,,,,,,,,,,False,21.9,29.5,0.3000000000000007,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Strahinja Pavlović,Serbia,1.0,29.0,Pass,Strahinja Pavlović,Serbia,True,97.8,False,False,False
65331,3930182,1,1,30,00:01:30.815,Pass,Strahinja Pavlović,Serbia,Serbia,21.9,29.5,,2.018998,Regular Play,Predrag Rajković,20.30394,Ground Pass,,2.6713371,3.8,38.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Strahinja Pavlović,Serbia,1.0,29.0,Ball Receipt*,Predrag Rajković,Serbia,True,98.1,False,False,False
65332,3930182,1,1,32,00:01:32.834,Ball Receipt*,Predrag Rajković,Serbia,Serbia,3.8,38.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,1,2,0,0,Pass,Strahinja Pavlović,Serbia,1.0,30.0,Carry,Predrag Rajković,Serbia,True,116.2,False,False,False
65333,3930182,1,1,32,00:01:32.834,Carry,Predrag Rajković,Serbia,Serbia,3.8,38.7,,1.19154,Regular Play,,,,,,,,,,,,False,3.1,45.1,6.4381674411279475,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Predrag Rajković,Serbia,1.0,32.0,Pass,Predrag Rajković,Serbia,True,116.2,False,False,False
65334,3930182,1,1,34,00:01:34.026,Pass,Predrag Rajković,Serbia,Serbia,3.1,45.1,,1.934376,Regular Play,Srđan Mijailović,27.783628,Ground Pass,,1.1361262,14.8,70.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,1,1,1,2,0,0,Carry,Predrag Rajković,Serbia,1.0,32.0,Ball Receipt*,Srđan Mijailović,Serbia,True,116.9,False,False,False
65335,3930182,1,1,35,00:01:35.960,Ball Receipt*,Srđan Mijailović,Serbia,Serbia,14.8,70.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,1,2,0,0,Pass,Predrag Rajković,Serbia,1.0,34.0,Carry,Srđan Mijailović,Serbia,True,105.2,False,False,False
65336,3930182,1,1,35,00:01:35.960,Carry,Srđan Mijailović,Serbia,Serbia,14.8,70.3,,1.193494,Regular Play,,,,,,,,,,,,False,16.6,76.1,6.072890580275588,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Srđan Mijailović,Serbia,1.0,35.0,Pass,Srđan Mijailović,Serbia,True,105.2,False,False,False
65337,3930182,1,1,37,00:01:37.154,Pass,Srđan Mijailović,Serbia,Serbia,16.6,76.1,,3.175935,Regular Play,Aleksandar Mitrović,58.178776,High Pass,Incomplete,-0.3766762,70.7,54.7,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,0,1,1,1,2,0,0,Carry,Srđan Mijailović,Serbia,1.0,35.0,Ball Receipt*,Aleksandar Mitrović,Serbia,True,103.4,False,False,False
65338,3930182,1,1,40,00:01:40.330,Ball Receipt*,Aleksandar Mitrović,Serbia,Serbia,64.5,51.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,1,2,0,0,Pass,Srđan Mijailović,Serbia,1.0,37.0,Duel,Aleksandar Mitrović,Serbia,True,55.5,False,False,False
65339,3930182,1,1,40,00:01:40.330,Duel,Aleksandar Mitrović,Serbia,Serbia,70.7,54.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,1,2,0,0,Ball Receipt*,Aleksandar Mitrović,Serbia,1.0,40.0,Pass,Jannik Vestergaard,Denmark,False,49.3,False,False,False
65340,3930182,1,1,40,00:01:40.330,Pass,Jannik Vestergaard,Denmark,Denmark,49.4,25.4,True,1.121932,Regular Play,Pierre-Emile Højbjerg,9.321481,High Pass,,-0.16162136,58.6,23.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Duel,Aleksandar Mitrović,Serbia,1.0,40.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,70.6,False,False,False
65341,3930182,1,1,41,00:01:41.452,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,58.6,23.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jannik Vestergaard,Denmark,1.0,40.0,Carry,Pierre-Emile Højbjerg,Denmark,True,61.4,False,False,False
65342,3930182,1,1,41,00:01:41.452,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,58.6,23.9,,0.008353,Regular Play,,,,,,,,,,,,False,58.6,23.9,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,1.0,41.0,Pass,Pierre-Emile Højbjerg,Denmark,True,61.4,False,False,False
65343,3930182,1,1,41,00:01:41.460,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,58.6,23.9,,3.238466,Regular Play,Kasper Schmeichel,47.25082,Low Pass,,2.9109867,12.6,34.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Pierre-Emile Højbjerg,Denmark,1.0,41.0,Ball Receipt*,Kasper Schmeichel,Denmark,True,61.4,False,False,False
65344,3930182,1,1,44,00:01:44.699,Ball Receipt*,Kasper Schmeichel,Denmark,Denmark,12.6,34.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Pass,Pierre-Emile Højbjerg,Denmark,1.0,41.0,Carry,Kasper Schmeichel,Denmark,True,107.4,False,False,False
65345,3930182,1,1,44,00:01:44.699,Carry,Kasper Schmeichel,Denmark,Denmark,12.6,34.7,,1.395294,Regular Play,,,,,,,,,,,,False,14.1,36.5,2.343074902771994,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Kasper Schmeichel,Denmark,1.0,44.0,Pass,Kasper Schmeichel,Denmark,True,107.4,False,False,False
65346,3930182,1,1,46,00:01:46.094,Pass,Kasper Schmeichel,Denmark,Denmark,14.1,36.5,,2.246548,Regular Play,Joachim Andersen,23.915268,Ground Pass,,0.7499101,31.6,52.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Carry,Kasper Schmeichel,Denmark,1.0,44.0,Ball Receipt*,Joachim Andersen,Denmark,True,105.9,False,False,False
65347,3930182,1,1,48,00:01:48.340,Ball Receipt*,Joachim Andersen,Denmark,Denmark,31.6,52.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Kasper Schmeichel,Denmark,1.0,46.0,Carry,Joachim Andersen,Denmark,True,88.4,False,False,False
65348,3930182,1,1,48,00:01:48.340,Carry,Joachim Andersen,Denmark,Denmark,31.6,52.8,True,6.084848,Regular Play,,,,,,,,,,,,False,40.2,57.7,9.8979795918157,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Joachim Andersen,Denmark,1.0,48.0,Pressure,Saša Lukić,Serbia,False,88.4,False,False,False
65349,3930182,1,1,53,00:01:53.893,Pressure,Saša Lukić,Serbia,Denmark,77.7,22.4,,0.857073,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,1,1,1,2,0,0,Carry,Joachim Andersen,Denmark,1.0,48.0,Pass,Joachim Andersen,Denmark,False,42.3,False,False,False
65350,3930182,1,1,54,00:01:54.425,Pass,Joachim Andersen,Denmark,Denmark,40.2,57.7,True,2.445273,Regular Play,Kasper Schmeichel,33.029682,Ground Pass,,-2.7892003,9.2,46.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Saša Lukić,Serbia,1.0,53.0,Ball Receipt*,Kasper Schmeichel,Denmark,True,79.8,False,False,True
65351,3930182,1,1,56,00:01:56.870,Ball Receipt*,Kasper Schmeichel,Denmark,Denmark,9.2,46.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Pass,Joachim Andersen,Denmark,1.0,54.0,Carry,Kasper Schmeichel,Denmark,True,110.8,False,False,False
65352,3930182,1,1,56,00:01:56.870,Carry,Kasper Schmeichel,Denmark,Denmark,9.2,46.3,,1.252282,Regular Play,,,,,,,,,,,,False,9.2,46.3,0.0,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Kasper Schmeichel,Denmark,1.0,56.0,Pass,Kasper Schmeichel,Denmark,True,110.8,False,False,False
65353,3930182,1,1,58,00:01:58.123,Pass,Kasper Schmeichel,Denmark,Denmark,9.2,46.3,,1.59257,Regular Play,Jannik Vestergaard,23.78571,Ground Pass,,-1.2277724,17.2,23.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Carry,Kasper Schmeichel,Denmark,1.0,56.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,110.8,False,False,False
65354,3930182,1,1,59,00:01:59.715,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,17.2,23.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Kasper Schmeichel,Denmark,1.0,58.0,Carry,Jannik Vestergaard,Denmark,True,102.8,False,False,False
65355,3930182,1,1,59,00:01:59.715,Carry,Jannik Vestergaard,Denmark,Denmark,17.2,23.9,True,2.558579,Regular Play,,,,,,,,,,,,False,28.5,22.4,11.39912277326637,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,1.0,59.0,Pressure,Aleksandar Mitrović,Serbia,False,102.8,False,False,False
