match_id,minute_range,team_home,team_away,team_home_momentum,team_away_momentum,team_home_momentum_change,team_away_momentum_change
3930161,32-34,Italy,Albania,6.087,4.649,-0.2259999999999999,0.0990000000000002
3930161,33-35,Italy,Albania,6.164,4.613,-0.1899999999999995,0.4959999999999995
3930161,34-36,Italy,Albania,5.586,4.75,0.6269999999999998,0.4770000000000003
3930161,35-37,Italy,Albania,5.861,4.748,0.4169999999999998,0.5110000000000001
3930161,36-38,Italy,Albania,5.974,5.109,0.1200000000000001,0.3170000000000001
3930161,37-39,Italy,Albania,6.213,5.227,-0.577,0.1280000000000001
3930161,38-40,Italy,Albania,6.278,5.259,-0.7429999999999994,0.2909999999999995
3930161,39-41,Italy,Albania,6.094,5.426,-0.7330000000000005,0.1870000000000002
3930161,40-42,Italy,Albania,5.636,5.355,-0.133,0.6579999999999995
3930161,41-43,Italy,Albania,5.535,5.55,0.1680000000000001,-0.0270000000000001
3930161,42-44,Italy,Albania,5.361,5.613,0.306,-0.3350000000000008
3930161,43-45,Italy,Albania,5.503,6.013,0.2539999999999995,-0.923
3930161,44-46,Italy,Albania,5.703,5.523,-0.0689999999999999,-0.2450000000000001
