game_id,team_x,team_y,x_prediction,y_prediction,x_actual,y_actual,differential_prediction,differential_actual,sign_match
3941018,Spain,Georgia,-0.0241003470561533,-0.4226244585201639,0.2279999999999997,-0.3440000000000003,0.39852411146401057,0.5720000000000001,1
3941018,Spain,Georgia,-0.1221995906401591,0.3791049175195837,0.0940000000000003,0.3389999999999995,-0.5013045081597428,-0.24499999999999922,1
3941018,Spain,Georgia,-0.1770749764024461,-0.4916079986756818,-1.0360000000000005,-0.3580000000000005,0.31453302227323565,-0.6779999999999999,0
3941018,Spain,Georgia,-0.2714061349186103,0.02908780953633,-0.5729999999999995,0.2030000000000003,-0.3004939444549403,-0.7759999999999998,1
3941018,Spain,Georgia,-0.2237019191695362,-0.1147123383392871,-0.6210000000000004,0.0590000000000001,-0.1089895808302491,-0.6800000000000005,1
3941018,Spain,Georgia,0.9442106172814516,-0.0022321989125453,0.508,0.0650000000000003,0.946442816193997,0.4429999999999997,1
3941018,Spain,Georgia,0.3488881537841628,-0.2628346105017405,-0.2800000000000002,-0.0760000000000005,0.6117227642859033,-0.20399999999999968,0
3941018,Spain,Georgia,0.4484636639710366,-0.2021557692919406,0.3460000000000001,-0.0229999999999996,0.6506194332629772,0.36899999999999966,1
3941018,Spain,Georgia,0.3943460185096183,-0.0963106838222671,0.4119999999999999,0.1949999999999994,0.4906567023318854,0.21700000000000053,1
3941018,Spain,Georgia,0.6519640406048515,-0.1583142358046103,1.0019999999999998,0.0490000000000003,0.8102782764094618,0.9529999999999995,1
3941018,Spain,Georgia,0.0739435441477063,-0.171158645665443,0.4790000000000001,0.0099999999999997,0.2451021898131493,0.4690000000000004,1
3941018,Spain,Georgia,-0.0516196524174441,-0.3701911718679431,0.4830000000000005,-0.5199999999999996,0.318571519450499,1.0030000000000001,1
3941019,France,Belgium,0.2035021512376573,-0.5986904228292911,0.1150000000000002,-0.4260000000000001,0.8021925740669484,0.5410000000000003,1
3941019,France,Belgium,0.1195925595443743,0.0554142805031609,0.0899999999999998,0.0929999999999999,0.0641782790412134,-0.0030000000000001,0
3941019,France,Belgium,-0.2118178442699605,0.0838190114629426,-0.4179999999999992,0.5680000000000005,-0.2956368557329031,-0.9859999999999998,1
3941019,France,Belgium,0.0734772980761775,0.0282943087093663,-0.3389999999999995,0.5510000000000002,0.045182989366811206,-0.8899999999999997,0
